Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
I2,08/12/02,Lecce,Ascoli,2,1,H,1,1,D,1.667,2.875,5.5,1.65,2.8,6.3,1.6,2.9,4.8,1.7,2.7,6,1.667,2.75,6,1.6,2.85,5.75,1.95,1.65,,
I2,08/12/02,Palermo,Genoa,0,0,D,0,0,D,1.667,2.875,5.5,1.65,2.8,6.3,1.65,2.9,4.4,1.67,2.75,6,1.667,2.75,6,1.6,2.85,5.75,1.95,1.65,,
I2,08/12/02,Salernitana,Verona,1,3,A,1,1,D,2.25,2.75,3.2,2.22,2.75,3.25,2.2,2.7,2.9,2.2,2.75,3.2,2.25,2.75,3.1,2.2,2.7,3.1,1.8,1.8,,
I2,08/12/02,Sampdoria,Ternana,1,2,A,1,1,D,1.667,2.875,5.5,1.62,2.95,6,1.65,2.9,4.4,1.67,2.8,6,1.7,2.875,5,1.6,2.85,5.75,1.85,1.75,,
I2,08/12/02,Siena,Venezia,0,0,D,0,0,D,1.909,2.7,4.333,1.85,2.65,4.85,1.8,2.75,3.8,1.9,2.75,4.3,1.85,2.75,4.333,1.7,2.75,5.1,1.9,1.7,,
I2,08/12/02,Vicenza,Livorno,0,0,D,0,0,D,2,2.75,3.8,1.95,2.7,4.2,2,2.65,3.4,1.9,2.75,4.3,1.909,2.7,4.2,2,2.7,3.6,1.9,1.7,,
I2,09/12/02,Triestina,Napoli,2,1,H,1,0,H,2,2.75,3.8,1.9,2.8,4.05,1.9,2.75,3.5,1.9,2.7,4.33,1.91,2.8,4,1.85,2.8,4,1.8,1.8,,
I2,13/12/02,Cagliari,Sampdoria,1,0,H,0,0,D,2.5,2.625,2.875,2.44,2.85,3,2.4,2.5,2.8,,,,2.375,2.6,3,2.4,2.6,2.9,2.1,1.6,,
I2,15/12/02,Ascoli,Napoli,4,0,H,3,0,H,2.375,2.625,3.1,2.35,2.6,3.25,2.2,2.5,3.1,2.25,2.62,3.3,2.375,2.625,3,2.25,2.65,3.1,2.05,1.6,,
I2,15/12/02,Genoa,Ancona,4,2,H,1,1,D,2.25,2.6,3.4,2.35,2.5,3.4,2.2,2.5,3.1,2.38,2.5,3.25,2.3,2.5,3.3,2.25,2.6,3.2,1.95,1.65,,
I2,15/12/02,Lecce,Vicenza,1,1,D,1,0,H,1.8,2.7,5,1.8,2.8,4.8,1.8,2.7,4,1.75,2.8,5,1.75,2.75,5,1.7,2.8,5,1.95,1.65,,
I2,15/12/02,Livorno,Cosenza,4,2,H,2,1,H,1.8,2.875,4.5,1.8,2.8,4.8,1.8,2.7,4,1.8,2.7,5,1.75,2.75,5,1.8,2.75,4.5,1.95,1.65,,
I2,15/12/02,Messina,Palermo,2,1,H,0,0,D,2.5,2.5,3.1,2.4,2.7,3,2.3,2.5,2.9,2.4,2.62,3,2.5,2.5,3,2.35,2.6,3,1.85,1.75,,
I2,15/12/02,Salernitana,Triestina,2,2,D,1,1,D,2.5,2.75,2.75,2.45,2.8,2.8,2.5,2.7,2.5,2.6,2.8,2.6,2.6,2.7,2.625,2.5,2.75,2.6,1.75,1.85,,
I2,15/12/02,Ternana,Bari,2,1,H,1,0,H,1.833,2.625,5,1.8,2.7,5.1,1.85,2.5,4.3,1.91,2.62,4.5,1.833,2.7,4.5,1.85,2.65,4.5,2.05,1.6,,
I2,15/12/02,Venezia,Catania,2,1,H,1,0,H,1.909,2.7,4.333,1.9,2.7,4.5,1.8,2.7,4,1.9,2.75,4.3,1.909,2.7,4.2,1.8,2.8,4.3,1.9,1.7,,
I2,16/12/02,Verona,Siena,1,2,A,0,1,A,2.1,2.6,3.75,2.05,2.6,4,2,2.4,3.8,2,2.62,4,2.1,2.6,3.6,2.1,2.6,3.5,2.05,1.6,,
I2,21/12/02,Ancona,Lecce,1,3,A,0,2,A,2.625,2.4,3,2.45,2.5,3.25,2.4,2.5,2.8,2.4,2.5,3.2,2.5,2.5,3,2.4,2.5,3.05,2.15,1.55,,
I2,21/12/02,Catania,Ternana,3,1,H,1,1,D,2.5,2.625,2.875,2.45,2.6,3.1,2.4,2.5,2.8,2.4,2.6,3,2.4,2.625,3,2.5,2.6,2.75,1.9,1.7,,
I2,21/12/02,Napoli,Venezia,1,1,D,0,0,D,2.1,2.75,3.5,2.1,2.8,3.55,2,2.7,3.3,2.1,2.75,3.4,2.1,2.7,3.5,2.05,2.7,3.5,2.05,1.6,,
I2,22/12/02,Bari,Livorno,0,3,A,0,1,A,2.25,2.6,3.4,2.25,2.6,3.5,2.2,2.6,3,2.2,2.62,3.4,2.25,2.6,3.3,2.25,2.6,3.2,2.15,1.55,,
I2,22/12/02,Cosenza,Salernitana,0,0,D,0,0,D,2,2.875,3.6,2,2.8,3.85,2,2.7,3.3,2.1,2.75,3.4,2,2.8,3.6,1.95,2.8,3.6,1.8,1.8,,
I2,22/12/02,Palermo,Ascoli,2,2,D,1,1,D,1.727,2.875,5,1.75,2.9,5,1.7,2.8,4.2,1.67,2.88,5.5,1.727,2.8,5,1.7,2.9,4.75,2.05,1.6,,
I2,22/12/02,Sampdoria,Verona,3,2,H,3,0,H,1.727,2.875,5,1.75,2.9,5,1.7,2.8,4.2,1.67,2.8,5.5,1.7,2.875,5,1.7,2.9,4.75,1.95,1.65,,
I2,22/12/02,Siena,Genoa,2,1,H,0,1,A,1.833,2.625,5,1.85,2.7,4.85,1.85,2.65,3.8,1.9,2.5,5,1.85,2.7,4.5,1.85,2.65,4.4,2.15,1.55,,
I2,22/12/02,Triestina,Messina,2,1,H,1,1,D,1.833,2.625,5,1.8,2.8,4.9,1.8,2.7,3.9,1.83,2.6,5,1.833,2.7,4.6,1.75,2.8,4.6,1.75,1.85,,
I2,22/12/02,Vicenza,Cagliari,4,2,H,1,1,D,2.25,2.5,3.5,2.2,2.6,3.6,2.2,2.6,3,2,2.62,4,2.25,2.5,3.5,2.25,2.55,3.25,2.05,1.6,,
I2,06/01/03,Ascoli,Vicenza,1,4,A,0,2,A,2.375,2.625,3.1,2.25,2.5,3.5,2.5,2.3,2.9,2.2,2.62,3.4,2.25,2.5,3.5,,,,2.05,1.6,,
I2,06/01/03,Genoa,Ternana,1,0,H,1,0,H,2.2,2.6,3.5,2.2,2.55,3.6,2.2,2.4,3.3,2.1,2.62,3.75,2.2,2.6,3.4,,,,1.9,1.7,,
I2,06/01/03,Lecce,Catania,1,0,H,1,0,H,1.571,3.1,6,1.55,3,6.6,1.5,3,5.6,1.6,3,6,1.571,3,6,,,,1.8,1.8,,
I2,06/01/03,Livorno,Cagliari,1,0,H,1,0,H,2,2.625,4,2.1,2.6,3.75,2.2,2.5,3.1,2,2.62,4,2,2.625,4,,,,1.9,1.7,,
I2,06/01/03,Messina,Salernitana,2,0,H,1,0,H,1.8,2.875,4.5,1.8,2.95,4.25,1.9,2.6,3.8,1.83,2.8,4.5,1.75,3,4.333,,,,1.7,1.9,,
I2,06/01/03,Napoli,Ancona,1,1,D,0,0,D,2.1,2.75,3.5,2.1,2.55,3.85,2.1,2.5,3.3,2.2,2.6,3.5,2.1,2.6,3.5,,,,1.95,1.65,,
I2,06/01/03,Palermo,Sampdoria,0,0,D,0,0,D,2.375,2.5,3.25,2.35,2.5,3.3,2.4,2.4,2.9,2.4,2.6,3.1,2.375,2.5,3.2,2.3,2.5,3.2,2.15,1.55,,
I2,06/01/03,Triestina,Siena,2,1,H,2,1,H,2.2,2.5,3.75,2.15,2.55,3.7,2.2,2.4,3.3,2.1,2.5,4,2.1,2.5,3.8,,,,1.95,1.65,,
I2,06/01/03,Venezia,Bari,1,1,D,1,1,D,2.1,2.625,3.75,2.02,2.7,3.8,2,2.5,3.6,2.1,2.62,3.75,2,2.7,3.8,,,,2.15,1.55,,
I2,06/01/03,Verona,Cosenza,1,0,H,0,0,D,1.727,2.875,5,1.7,2.9,5.2,1.65,2.7,5,1.72,2.75,5.5,1.7,2.875,5,,,,1.85,1.75,,
I2,10/01/03,Salernitana,Vicenza,0,1,A,0,0,D,2.5,2.875,2.625,2.6,2.8,2.6,2.6,2.7,2.4,2.4,2.8,2.8,2.5,2.75,2.75,2.55,2.7,2.6,1.75,1.85,,
I2,12/01/03,Ascoli,Siena,2,1,H,1,1,D,2.5,2.625,2.875,2.5,2.55,3,2.5,2.5,2.7,2.5,2.5,3,2.5,2.6,2.9,2.45,2.6,2.85,2.05,1.6,,
I2,12/01/03,Cagliari,Bari,1,0,H,0,0,D,1.833,2.625,5,1.85,2.65,4.75,1.85,2.7,3.7,1.9,2.62,4.5,1.833,2.75,4.6,1.8,2.6,4.8,2.05,1.6,,
I2,12/01/03,Genoa,Triestina,2,2,D,2,1,H,2.4,2.5,3.2,2.4,2.55,3.15,2.4,2.5,2.8,2.4,2.5,3.2,2.375,2.5,3.25,2.3,2.6,3.1,1.9,1.7,,
I2,12/01/03,Livorno,Catania,2,1,H,0,1,A,1.615,3.25,5,1.65,2.95,5.45,1.65,2.9,4.4,1.73,2.88,5,1.667,2.9,5.5,1.7,2.9,4.75,1.85,1.75,,
I2,12/01/03,Messina,Sampdoria,3,3,D,2,2,D,2.5,2.625,2.875,2.45,2.55,3.05,2.5,2.5,2.7,2.62,2.5,2.88,2.5,2.5,3.1,2.4,2.5,3.05,1.95,1.65,,,,,,,,,
I2,12/01/03,Ternana,Napoli,1,1,D,1,1,D,1.909,2.875,4,1.95,2.75,3.95,2,2.7,3.3,2,2.62,4,1.909,2.75,4.2,1.9,2.7,4,1.9,1.7,,,,,,,,,
I2,12/01/03,Venezia,Ancona,2,4,A,1,2,A,2.25,2.6,3.4,2.3,2.6,3.25,2.3,2.5,3.1,2.25,2.5,3.5,2.3,2.6,3.25,2.25,2.55,3.25,2.05,1.6,,,,,,,,,
I2,12/01/03,Verona,Palermo,0,0,D,0,0,D,2,2.75,3.8,2.1,2.65,3.65,2.2,2.6,3.1,2.2,2.62,3.4,2.05,2.7,3.8,2,2.6,3.8,1.85,1.75,,,,,,,,,
I2,13/01/03,Lecce,Cosenza,0,0,D,0,0,D,1.571,3.25,5.5,1.5,3.25,6.5,1.5,3,5.4,1.5,3.25,6.5,1.533,3.25,6,1.5,3.2,6,1.9,1.7,,,,,,,,,
I2,17/01/03,Sampdoria,Venezia,4,0,H,1,0,H,1.533,3.25,6,1.5,3.3,6.3,1.65,2.8,4.6,1.57,3,6.5,1.5,3.25,6.5,1.5,3,7,1.85,1.75,,,,,,,,,
I2,19/01/03,Bari,Verona,1,1,D,0,0,D,2.2,2.625,3.4,2.2,2.5,3.65,2.3,2.4,3,2.1,2.6,3.75,2.2,2.5,3.75,2.1,2.55,3.65,1.9,1.7,,,,,,,,,
I2,19/01/03,Catania,Cagliari,2,1,H,1,1,D,2.375,2.5,3.25,2.22,2.5,3.6,2.3,2.4,3,2.1,2.6,3.75,2.3,2.5,3.5,2.25,2.5,3.35,1.95,1.65,,,,,,,,,
I2,19/01/03,Cosenza,Genoa,2,1,H,1,0,H,2.25,2.6,3.4,2.25,2.5,3.5,2.3,2.4,3,2.2,2.6,3.5,2.25,2.6,3.4,2.2,2.5,3.45,1.9,1.7,,,,,,,,,
I2,19/01/03,Napoli,Messina,1,0,H,1,0,H,2,2.6,4,1.9,2.8,4.1,2,2.6,3.5,2,2.62,4,1.8,2.8,4.5,1.75,2.8,4.7,1.8,1.8,,,,,,,,,
I2,19/01/03,Palermo,Lecce,2,0,H,1,0,H,2.375,2.5,3.25,2.32,2.45,3.45,2.6,2.3,2.8,2.3,2.5,3.4,2.375,2.5,3.25,2.3,2.5,3.25,1.85,1.75,,,,,,,,,
I2,19/01/03,Siena,Salernitana,3,0,H,2,0,H,1.615,3.1,5.5,1.62,3,5.55,1.6,2.9,4.8,1.67,3,5,1.6,3,6,1.6,3,5.5,1.75,1.85,,,,,,,,,
I2,19/01/03,Triestina,Ascoli,3,1,H,1,1,D,1.667,2.875,5.5,1.68,2.75,6,1.7,2.7,4.6,1.67,2.8,6,1.667,2.9,5.5,1.65,2.95,5.1,1.75,1.85,,,,,,,,,
I2,19/01/03,Vicenza,Ternana,1,0,H,1,0,H,1.909,2.625,4.5,1.85,2.65,4.8,1.65,2.8,4.6,1.9,2.6,4.5,1.9,2.7,4.333,1.85,2.65,4.45,1.85,1.75,,,,,,,,,
I2,20/01/03,Ancona,Livorno,1,0,H,0,0,D,2.2,2.625,3.4,2.18,2.55,3.6,2.1,2.5,3.3,2.2,2.6,3.5,2.2,2.625,3.5,2.1,2.55,3.65,1.85,1.7,,,,,,,,,
I2,24/01/03,Ascoli,Salernitana,3,0,H,1,0,H,1.61,3,5,1.65,3.15,4.85,1.6,2.9,4.8,1.62,3.2,5,1.62,3.1,5.5,1.65,2.8,5.5,1.95,1.65,,,,,,,,,
I2,26/01/03,Genoa,Vicenza,0,2,A,0,0,D,2.37,2.5,3.2,2.3,2.5,3.4,2.3,2.5,2.9,2.25,2.5,3.5,2.3,2.6,3.25,2.4,2.5,3.05,1.9,1.7
I2,26/01/03,Lecce,Siena,1,1,D,0,0,D,1.83,2.7,4.33,1.85,2.6,5,1.85,2.6,3.9,1.83,2.6,5,1.83,2.62,5,1.85,2.6,4.5,2.15,1.55
I2,26/01/03,Livorno,Sampdoria,1,1,D,0,0,D,2.37,2.62,2.9,2.35,2.5,3.25,2.3,2.5,2.9,2.3,2.6,3.25,2.3,2.5,3.4,2.3,2.5,3.2,2.05,1.6
I2,26/01/03,Messina,Ternana,2,2,D,2,1,H,2.2,2.5,3.75,2.15,2.5,3.8,2.1,2.5,3.5,2.2,2.6,3.5,2.1,2.5,4,2,2.6,3.8,1.9,1.7
I2,26/01/03,Palermo,Cosenza,1,0,H,0,0,D,1.66,2.75,5.5,1.67,2.75,5.9,1.65,2.7,4.8,1.62,2.8,6.5,1.7,2.8,5.5,1.65,2.8,5.5,1.95,1.65
I2,26/01/03,Triestina,Bari,1,2,A,0,0,D,1.66,2.75,5.5,1.7,2.9,5.1,1.6,2.8,5,1.67,2.88,5.5,1.62,3,5.75,1.6,2.75,6.25,1.85,1.75
I2,26/01/03,Venezia,Cagliari,3,0,H,3,0,H,2.5,2.6,2.8,2.5,2.55,3,2.5,2.5,2.7,2.4,2.62,3,2.4,2.6,3.1,2.35,2.6,3,1.95,1.65
I2,26/01/03,Verona,Ancona,0,1,A,0,1,A,2.15,2.5,3.6,2.15,2.55,3.7,2.2,2.5,3.3,2.2,2.62,3.4,2.1,2.62,3.75,2.1,2.6,3.5,2.05,1.6
I2,27/01/03,Napoli,Catania,1,0,H,0,0,D,1.72,2.87,5,1.7,2.9,5.1,1.65,2.7,4.8,1.67,2.88,5.5,1.73,2.88,5,1.75,2.75,4.75,1.95,1.65
I2,31/01/03,Bari,Venezia,0,1,A,0,1,A,1.9,2.62,4.5,1.78,2.75,4.9,1.9,2.7,3.6,,,,1.91,2.62,4.5,1.9,2.6,4.25,2.05,1.6
I2,02/02/03,Ancona,Napoli,3,2,H,1,1,D,2,2.6,4,1.95,2.6,4.3,2,2.6,3.5,,,,2,2.6,4.2,1.95,2.65,3.9,2.05,1.6
I2,02/02/03,Cagliari,Livorno,1,1,D,0,0,D,1.9,2.62,4.5,1.95,2.6,4.3,1.9,2.7,3.6,,,,2,2.7,4,1.9,2.65,4.1,1.95,1.65
I2,02/02/03,Catania,Lecce,2,1,H,2,0,H,2.4,2.5,3.25,2.3,2.45,3.48,2.5,2.4,2.8,,,,2.38,2.5,3.25,2.5,2.5,2.9,2.05,1.6
I2,02/02/03,Cosenza,Verona,0,1,A,0,0,D,2.2,2.62,3.4,2.15,2.5,3.78,2.2,2.4,3.5,,,,2.2,2.6,3.5,2.1,2.6,3.5,1.95,1.65
I2,02/02/03,Salernitana,Messina,0,0,D,0,0,D,2.62,2.87,2.5,2.45,2.9,2.65,,,,,,,2.5,2.9,2.6,2.4,2.75,2.75,1.75,1.85
I2,02/02/03,Sampdoria,Palermo,1,0,H,1,0,H,1.8,2.87,4.5,1.72,2.85,5.05,1.85,2.6,3.9,,,,1.8,2.8,4.75,1.75,2.75,4.75,1.95,1.65
I2,02/02/03,Ternana,Genoa,1,3,A,1,0,H,1.9,2.62,4.5,1.85,2.6,4.88,1.9,2.6,3.8,,,,1.91,2.62,4.5,1.85,2.6,4.5,1.85,1.75
I2,02/02/03,Vicenza,Ascoli,2,1,H,2,0,H,1.53,3,7,1.55,2.95,6.9,1.6,2.8,5,,,,1.57,3,6.5,1.6,2.9,5.75,1.85,1.75
I2,03/02/03,Siena,Triestina,1,0,H,0,0,D,2.25,2.5,3.6,2.18,2.55,3.58,2.2,2.4,3.5,2.2,2.4,4,2.25,2.5,3.6,,,,1.88,1.7
I2,07/02/03,Genoa,Catania,2,0,H,2,0,H,1.727,2.75,5.5,1.85,2.65,4.75,1.7,2.7,4.4,1.8,2.7,5,1.833,2.625,5,1.8,2.7,4.5,1.85,1.75
I2,09/02/03,Ascoli,Bari,3,2,H,1,1,D,2.2,2.625,3.4,2.2,2.6,3.5,2.1,2.6,3.3,2.1,2.6,3.75,2.1,2.6,3.75,1.95,2.6,4,1.95,1.65
I2,09/02/03,Livorno,Verona,1,1,D,1,1,D,1.8,2.7,5,1.8,2.75,4.75,1.8,2.6,4.1,1.83,2.75,4.5,1.75,2.8,5,1.8,2.7,4.5,1.85,1.75
I2,09/02/03,Messina,Siena,0,0,D,0,0,D,2.3,2.5,3.4,2.25,2.55,3.45,2.3,2.5,2.9,2.38,2.5,3.25,2.3,2.5,3.4,2.3,2.6,3.1,2.1,1.55
I2,09/02/03,Napoli,Cagliari,2,0,H,1,0,H,1.833,2.875,4.333,1.85,2.75,4.5,1.8,2.7,3.9,1.83,2.75,4.5,1.95,2.75,4,1.95,2.7,3.8,1.95,1.65
I2,09/02/03,Palermo,Ancona,0,1,A,0,1,A,2.1,2.5,4,2.15,2.6,3.6,2.1,2.6,3.3,2.1,2.6,3.75,2.2,2.6,3.5,2.1,2.6,3.5,1.85,1.75
I2,09/02/03,Ternana,Salernitana,4,0,H,2,0,H,1.667,3.25,4.5,1.65,2.95,5.5,1.55,3,5,1.62,3.1,5.5,1.615,3.1,5.5,1.6,3.25,4.75,1.75,1.85
I2,09/02/03,Venezia,Triestina,1,0,H,0,0,D,2.5,2.5,3.1,2.4,2.65,3,2.4,2.5,2.8,2.25,2.6,3.4,2.5,2.5,3.1,2.3,2.5,3.25,1.85,1.75
I2,09/02/03,Vicenza,Cosenza,3,0,H,0,0,D,1.444,3.5,7,1.45,3.4,7,1.4,3.2,6.5,1.4,3.5,8,1.48,3.4,6.5,1.45,3.25,6.75,1.9,1.7
I2,10/02/03,Lecce,Sampdoria,1,0,H,0,0,D,2.5,2.5,3.1,2.5,2.4,3.25,2.5,2.5,2.7,2.4,2.4,3.4,2.4,2.5,3.25,2.4,2.4,3.2,1.95,1.65
I2,21/02/03,Verona,Venezia,1,0,H,1,0,H,2.1,2.5,4,2,2.65,4,2.1,2.7,3.1,2.1,2.6,3.75,2,2.6,4,2,2.6,3.8,1.95,1.65
I2,23/02/03,Ancona,Vicenza,3,1,H,1,1,D,2.25,2.5,3.6,2.3,2.4,3.65,2.2,2.6,3,2.25,2.5,3.6,2.2,2.5,3.6,2.1,2.6,3.5,1.9,1.7
I2,23/02/03,Bari,Genoa,2,1,H,0,1,A,2.1,2.75,3.5,2.05,2.55,4,1.9,2.6,3.8,2.1,2.6,3.75,2,2.6,4,2.1,2.6,3.5,1.85,1.75
I2,23/02/03,Cagliari,Ternana,1,1,D,0,1,A,1.833,2.625,5,1.9,2.6,4.6,1.9,2.6,3.8,1.9,2.62,4.5,1.909,2.625,4.333,1.8,2.75,4.4,1.9,1.7,
I2,23/02/03,Catania,Messina,1,1,D,0,0,D,1.909,2.625,4.5,1.95,2.65,4.25,2.1,2.6,3.2,1.9,2.62,4.5,1.909,2.625,4.333,2,2.65,3.7,1.8,1.8,
I2,23/02/03,Cosenza,Napoli,1,0,H,1,0,H,2.5,2.625,2.875,2.5,2.55,3,2.4,2.5,2.8,2.5,2.62,2.88,2.5,2.6,2.875,2.3,2.65,3,1.95,1.65,
I2,23/02/03,Salernitana,Lecce,2,1,H,0,0,D,3,3,2.2,3.2,2.85,2.15,3.1,2.7,2.1,3.25,2.88,2.1,3.2,2.875,2.1,2.8,2.8,2.3,1.75,1.85,
I2,23/02/03,Sampdoria,Ascoli,3,0,H,2,0,H,1.5,3.4,6,1.5,3.3,6.5,1.5,3,5.5,1.5,3.25,6.5,1.5,3.3,6,1.5,3.2,6,1.75,1.85,
I2,23/02/03,Siena,Palermo,2,1,H,2,0,H,2,2.6,4,2,2.65,4,2,2.6,3.5,2,2.62,4,2,2.6,4,1.9,2.7,4,1.95,1.65,
I2,24/02/03,Triestina,Livorno,1,0,H,1,0,H,1.909,2.625,4.5,1.95,2.65,4.25,2,2.6,3.5,2,2.62,4,2,2.625,4,1.85,2.7,4.25,1.85,1.75,
I2,28/02/03,Ternana,Ancona,1,0,H,0,0,D,2.5,2.5,3.1,2.5,2.5,3.05,2.4,2.5,2.8,2.6,2.5,2.88,2.5,2.5,3,2.4,2.5,3.05,1.9,1.7,
I2,02/03/03,Ascoli,Venezia,1,2,A,1,0,H,2,2.75,3.8,2.1,2.72,3.55,,,,2,2.62,4,1.909,2.75,4,1.9,2.7,4,1.95,1.65,
I2,02/03/03,Catania,Verona,2,1,H,0,0,D,2.1,2.5,4,2.1,2.6,3.75,2,2.6,3.5,2,2.62,4,2.1,2.6,3.6,2,2.5,4.05,1.95,1.65,
I2,02/03/03,Cosenza,Sampdoria,1,3,A,1,0,H,2.875,2.625,2.5,2.9,2.55,2.55,2.7,2.5,2.5,2.8,2.6,2.6,2.875,2.6,2.5,2.65,2.6,2.6,1.95,1.65,
I2,02/03/03,Genoa,Cagliari,1,3,A,0,2,A,1.909,2.7,4.333,1.92,2.7,4.2,1.9,2.6,3.8,1.9,2.7,4.33,1.9,2.7,4.2,1.85,2.7,4.2,1.95,1.65,
I2,02/03/03,Lecce,Messina,1,1,D,1,1,D,1.667,2.875,5.5,1.7,2.8,5.5,1.65,2.8,4.6,1.73,2.88,5,1.667,2.8,5.75,1.65,2.9,5.1,1.85,1.75,
I2,02/03/03,Livorno,Salernitana,0,0,D,0,0,D,1.533,3.4,5.5,1.6,3.25,5.25,1.5,3,5.5,1.53,3.2,6,1.533,3.3,5.5,1.5,3.3,5.6,1.7,1.9,
I2,02/03/03,Palermo,Triestina,1,0,H,0,0,D,2.1,2.625,3.75,2.1,2.72,3.55,2.1,2.6,3.3,2.1,2.62,3.75,1.95,2.625,4,2.05,2.5,3.85,1.9,1.7,
I2,02/03/03,Vicenza,Siena,1,1,D,1,0,H,1.909,2.875,4,1.87,2.75,4.3,1.85,2.7,3.7,1.9,2.62,4.5,1.85,2.75,4.333,1.9,2.6,4.25,1.95,1.65,
I2,03/03/03,Napoli,Bari,1,1,D,1,0,H,1.833,2.875,4.333,1.85,2.75,4.5,1.8,2.7,3.9,1.8,2.7,5,1.85,2.75,4.333,1.8,2.6,4.8,2.05,1.6,,,,,
I2,07/03/03,Cagliari,Siena,2,3,A,1,3,A,2.1,2.625,3.75,2.2,2.65,3.4,2.2,2.6,3.1,2.2,2.6,3.5,2.2,2.5,3.5,2.25,2.45,3.4,2.15,1.55,,,,,
I2,09/03/03,Ancona,Catania,2,0,H,0,0,D,1.571,3.2,6,1.61,3,6,1.55,3,5,1.62,3.1,5.5,1.533,3.1,6.5,1.5,3.1,6.25,1.9,1.7,,,,,
I2,09/03/03,Bari,Cosenza,1,0,H,1,0,H,1.8,2.875,4.5,1.8,2.75,4.75,1.8,2.7,3.9,1.8,2.75,4.7,1.8,2.75,4.75,1.8,2.6,4.8,1.95,1.65,,,,,
I2,09/03/03,Livorno,Palermo,2,2,D,0,2,A,2.1,2.75,3.5,2.2,2.65,3.4,2.1,2.6,3.3,2.1,2.62,3.6,2,2.75,3.8,2,2.7,3.6,2.05,1.6,,,,,
I2,09/03/03,Messina,Ascoli,3,2,H,0,2,A,1.8,2.75,5,1.85,2.6,5,1.8,2.7,3.9,1.83,2.62,5,1.8,2.7,5,1.8,2.6,4.8,1.95,1.65,,,,,
I2,09/03/03,Salernitana,Genoa,2,2,D,0,2,A,2.375,2.75,3,2.25,2.65,3.25,2.3,2.7,2.7,2.25,2.88,3,2.375,2.75,2.9,2.25,2.75,2.95,1.8,1.8,,,,,
I2,09/03/03,Triestina,Vicenza,1,1,D,1,0,H,2.1,2.625,3.75,2.1,2.6,3.75,2.1,2.6,3.3,2.2,2.62,3.4,2.05,2.7,3.8,2,2.6,3.8,1.8,1.8,,,,,
I2,09/03/03,Venezia,Lecce,2,2,D,2,2,D,2.3,2.7,3.1,2.25,2.65,3.25,2.2,2.6,3.1,2.2,2.62,3.4,2.25,2.625,3.3,2.15,2.65,3.3,2.05,1.6,,,,,
I2,09/03/03,Verona,Ternana,0,1,A,0,1,A,1.95,2.625,4.333,2,2.6,4.15,2,2.6,3.5,2,2.62,4,2.05,2.6,4,1.95,2.6,4,1.95,1.65,,,,,
I2,10/03/03,Sampdoria,Napoli,2,0,H,1,0,H,1.571,3.2,6,1.61,3.2,5.25,1.6,3,4.6,1.62,3.1,5.5,1.571,3.25,5.5,1.55,3.2,5.25,1.9,1.7,,,,,
I2,14/03/03,Vicenza,Messina,2,1,H,0,1,A,1.72,2.87,5,1.66,2.85,5.7,1.7,2.8,4.2,2.1,3,3.2,1.7,2.8,5.5,1.7,2.75,5.1,1.8,1.8,,,,,
I2,16/03/03,Ascoli,Cagliari,1,1,D,0,0,D,2.2,2.62,3.4,2.25,2.5,3.55,2.3,2.5,3,2.2,2.6,3.5,2.25,2.6,3.4,2.1,2.6,3.5,1.9,1.7,,,,,
I2,16/03/03,Catania,Sampdoria,0,0,D,0,0,D,2.75,2.5,2.75,2.7,2.55,2.75,2.65,2.5,2.65,2.62,2.6,2.75,2.62,2.6,2.75,2.6,2.7,2.55,2.15,1.55,,,,,
I2,16/03/03,Cosenza,Triestina,1,0,H,1,0,H,2.62,2.62,2.75,2.65,2.65,2.7,2.6,2.6,2.6,2.5,2.62,2.88,2.62,2.62,2.75,2.55,2.6,2.7,1.95,1.65,,,,,
I2,16/03/03,Genoa,Venezia,0,0,D,0,0,D,2.1,2.75,3.5,2.1,2.6,3.75,2,2.6,3.5,2.2,2.62,3.4,2.1,2.62,3.75,2,2.7,3.6,1.85,1.75,,,,,
I2,16/03/03,Lecce,Bari,1,0,H,0,0,D,1.83,2.62,5,1.75,2.75,5.15,1.85,2.7,3.7,2,2.62,4,1.9,2.62,4.5,1.8,2.7,4.5,1.9,1.7
I2,16/03/03,Napoli,Verona,0,0,D,0,0,D,1.9,2.87,4,1.8,2.85,4.5,1.85,2.7,3.7,1.9,2.75,4.3,1.9,2.75,4.33,1.9,2.75,3.9,2.05,1.6
I2,16/03/03,Palermo,Salernitana,1,1,D,1,0,H,1.5,3.4,6,1.45,3.7,6,1.45,3.3,5.5,1.5,3.6,5.5,1.44,3.6,6.5,1.5,3.5,5.1,1.7,1.9
I2,16/03/03,Ternana,Livorno,1,1,D,0,0,D,1.9,2.62,4.5,1.95,2.6,4.4,1.9,2.6,3.7,1.9,2.75,4.3,1.91,2.7,4.33,1.95,2.6,4,1.9,1.7
I2,17/03/03,Siena,Ancona,0,0,D,0,0,D,2.1,2.5,4,2,2.65,4,2.2,2.3,3.5,2.25,2.3,4,2.2,2.5,3.75,2.1,2.45,3.8,2.05,1.6
