Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
SP2,08/12/02,Compostela,Sp Gijon,2,3,A,1,2,A,2.1,2.8,3.2,2.1,2.8,3.3,2,2.7,3.3,2,2.9,3.4,2.2,2.85,3.05,2.05,1.6,,
SP2,08/12/02,Cordoba,Las Palmas,2,2,D,1,1,D,2.25,2.875,2.875,2.3,2.75,3,2.2,2.7,2.9,2.3,2.75,3,2.35,2.75,2.9,1.95,1.65,,
SP2,08/12/02,Ferrol,Leganes,1,1,D,0,0,D,1.8,3,4,1.75,3.2,4,1.75,2.9,3.8,1.75,3,4.333,1.9,2.95,3.7,2.05,1.6,,
SP2,08/12/02,Getafe,Elche,1,1,D,0,1,A,2.2,2.8,3,2.2,2.75,3.15,2.2,2.8,2.8,2.2,2.8,3.1,2.3,2.8,2.9,1.95,1.65,,
SP2,08/12/02,Levante,Salamanca,0,1,A,0,0,D,1.833,2.875,4,1.8,2.9,4.25,1.8,2.8,3.7,1.8,2.9,4.333,1.95,2.9,3.6,1.75,1.85,,
SP2,08/12/02,Murcia,Poli Ejido,3,0,H,1,0,H,2.25,2.875,2.875,2.25,2.8,3,2.2,2.7,2.9,2.25,2.8,3,2.25,2.8,3,2.05,1.6,,
SP2,08/12/02,Zaragoza,Numancia,1,0,H,1,0,H,1.533,3.25,5.5,1.5,3.2,6.4,1.5,3,5.4,1.533,3.2,6,1.5,3.2,6.5,1.8,1.8,,
SP2,14/12/02,Albacete,Ferrol,2,0,H,2,0,H,2,2.875,3.5,2,2.85,3.6,1.9,2.6,3.7,2,2.8,3.6,2.1,2.8,3.3,2.05,1.6,,
SP2,14/12/02,Las Palmas,Terrassa,2,0,H,1,0,H,2.3,2.8,3,2.1,2.75,3.5,2.2,2.4,3.3,2.25,2.75,3.1,2.25,2.7,3.1,2.15,1.55,,
SP2,14/12/02,Poli Ejido,Tenerife,0,1,A,0,0,D,2.1,2.8,3.3,2.05,2.75,3.6,2.2,2.4,3.3,2.1,2.75,3.4,2.15,2.75,3.25,2.15,1.55,,
SP2,15/12/02,Badajoz,Eibar,1,1,D,0,0,D,2.1,2.8,3.3,2.1,2.75,3.5,2.1,2.7,3.1,2.1,2.75,3.4,2.3,2.8,2.9,2.05,1.6,,
SP2,15/12/02,Cordoba,Levante,1,2,A,0,0,D,2.625,2.8,2.5,2.7,2.75,2.53,2.7,2.6,2.4,2.5,2.875,2.6,2.55,2.9,2.5,2.05,1.6,,
SP2,15/12/02,Elche,Zaragoza,4,0,H,1,0,H,2.8,2.8,2.4,2.8,2.75,2.45,2.9,2.7,2.2,2.875,2.75,2.375,3.3,2.8,2.1,2.15,1.55
SP2,15/12/02,Leganes,Compostela,0,0,D,0,0,D,2.3,2.875,2.875,2.2,2.8,3.2,2.2,2.6,3,2.2,2.75,3.2,2.2,2.8,3.1,2.15,1.55
SP2,15/12/02,Numancia,Almeria,0,0,D,0,0,D,2.2,2.875,3,2.25,2.75,3.15,2.3,2.7,2.7,2.25,2.75,3.1,2.55,2.85,2.55,2.05,1.6
SP2,15/12/02,Salamanca,Murcia,0,0,D,0,0,D,2.1,2.8,3.3,2.1,2.85,3.33,2,2.7,3.3,2.1,2.75,3.4,2.1,2.8,3.3,2.15,1.55
SP2,15/12/02,Sp Gijon,Oviedo,1,0,H,1,0,H,1.909,2.875,3.75,1.95,2.95,3.6,1.9,2.7,3.5,1.909,2.875,3.8,1.9,2.85,3.85,2.05,1.6
SP2,15/12/02,Xerez,Getafe,0,0,D,0,0,D,1.909,2.875,3.75,1.86,2.95,4,1.9,2.7,3.5,1.909,2.8,4,1.9,2.8,3.9,1.95,1.65
SP2,21/12/02,Almeria,Elche,0,3,A,0,1,A,2.2,2.625,3.4,2.2,2.7,3.2,2.2,2.6,3,2.2,2.7,3.25,2.3,2.65,3.1,2.15,1.55
SP2,21/12/02,Compostela,Albacete,3,3,D,1,2,A,2.6,2.8,2.6,2.65,2.7,2.6,2.6,2.6,2.5,2.6,2.75,2.6,2.7,2.6,2.65,2.15,1.55
SP2,21/12/02,Ferrol,Poli Ejido,1,1,D,0,0,D,2.2,2.75,3.25,2.1,2.8,3.3,2.1,2.6,3.3,2.1,2.75,3.4,2.15,2.7,3.3,2.15,1.55
SP2,21/12/02,Murcia,Cordoba,1,0,H,1,0,H,1.667,2.875,5.5,1.65,3.05,5,1.65,2.8,4.6,1.667,3,5,1.7,2.9,5,2.25,1.5
SP2,21/12/02,Oviedo,Leganes,1,1,D,0,1,A,2.2,2.75,3.25,2.2,2.7,3.2,2.2,2.6,3,2.2,2.75,3.2,2.2,2.7,3.2,2.25,1.5
SP2,21/12/02,Tenerife,Salamanca,0,0,D,0,0,D,2.2,2.75,3.25,2.25,2.7,3.1,2.2,2.6,3,2.25,2.75,3.1,2.3,2.6,3.2,2.15,1.55
SP2,21/12/02,Terrassa,Badajoz,1,0,H,1,0,H,1.909,2.875,4,2,2.75,3.7,2.1,2.6,3.3,2,2.8,3.6,2.15,2.65,3.4,2.25,1.5
SP2,22/12/02,Eibar,Numancia,1,2,A,1,0,H,1.909,2.875,4,1.9,2.85,3.85,1.9,2.7,3.6,1.85,2.875,4,2.1,2.65,3.5,2.25,1.5
SP2,22/12/02,Getafe,Sp Gijon,0,1,A,0,1,A,2.1,2.8,3.4,2.1,2.75,3.4,2.1,2.7,3.1,2.1,2.75,3.4,2.2,2.7,3.25,2.05,1.6
SP2,22/12/02,Levante,Las Palmas,1,1,D,0,0,D,1.727,2.875,5,1.75,2.85,4.75,1.75,2.7,4.2,1.75,2.875,4.6,1.85,2.75,4.4,1.95,1.65
SP2,22/12/02,Zaragoza,Xerez,1,0,H,0,0,D,1.833,2.875,4.333,1.9,2.85,3.85,1.8,2.75,3.8,1.833,2.875,4.2,1.85,2.85,4.1,2.15,1.55
SP2,04/01/03,Cordoba,Tenerife,1,1,D,0,0,D,2.5,2.875,2.625,2.65,2.75,2.56,2.7,2.7,2.3,2.6,2.75,2.6,2.6,2.7,2.6,2.15,1.55
SP2,04/01/03,Elche,Eibar,0,0,D,0,0,D,1.8,3,4.2,1.75,2.95,4.45,1.75,2.8,4,1.75,3,4.333,1.85,2.85,4.1,1.95,1.65
SP2,04/01/03,Las Palmas,Badajoz,2,0,H,0,0,D,1.833,3,4,1.85,2.9,4,1.8,2.8,3.7,1.8,3,4,1.9,2.8,4,1.95,1.65
SP2,04/01/03,Numancia,Terrassa,1,1,D,0,0,D,2.375,2.8,2.875,2.3,2.8,2.9,2.2,2.6,3,2.3,2.75,3,2.35,2.75,2.9,2.15,1.55
SP2,04/01/03,Sp Gijon,Zaragoza,1,1,D,0,0,D,2.5,2.75,2.75,2.6,2.75,2.6,2.5,2.7,2.5,2.6,2.75,2.6,2.5,2.7,2.75,2.15,1.55
SP2,04/01/03,Xerez,Almeria,1,2,A,0,1,A,1.8,3,4.2,1.8,2.95,4.15,1.9,2.7,3.5,1.833,2.875,4.2,1.9,2.8,4,2.15,1.55
SP2,05/01/03,Albacete,Oviedo,0,1,A,0,0,D,1.667,3.1,5,1.65,3.05,5,1.65,2.9,4.4,1.667,3,5,1.7,3,4.6,2.05,1.6
SP2,05/01/03,Leganes,Getafe,2,1,H,1,0,H,2.375,2.8,2.875,2.4,2.75,2.85,2.4,2.5,2.8,2.375,2.75,2.875,2.4,2.7,2.85,2.05,1.6
SP2,05/01/03,Levante,Murcia,0,0,D,0,0,D,2.1,2.8,3.4,2.1,2.75,3.4,2.1,2.6,3.2,2,2.875,3.5,2.05,2.75,3.5,2.05,1.6
SP2,05/01/03,Poli Ejido,Compostela,0,2,A,0,2,A,1.909,3,3.75,2,2.8,3.61,2,2.6,3.4,2,2.875,3.5,2,2.9,3.4,2.05,1.6
SP2,05/01/03,Salamanca,Ferrol,0,0,D,0,0,D,2,2.875,3.6,1.9,2.85,3.85,1.85,2.8,3.5,1.909,2.875,3.75,2.05,2.75,3.5,2.15,1.55
SP2,11/01/03,Almeria,Sp Gijon,1,0,H,1,0,H,2.25,2.75,3.2,2.35,2.8,3,2.3,2.7,2.7,2.3,2.7,3,2.35,2.7,2.95,1.9,1.7
SP2,11/01/03,Ferrol,Cordoba,0,0,D,0,0,D,1.8,2.875,4.5,1.85,3,4.15,1.8,2.7,3.9,1.8,3,4,1.85,2.8,4.25,2.5,1.4
SP2,11/01/03,Murcia,Las Palmas,6,1,H,2,0,H,2,2.75,3.5,2.05,2.8,3.65,2,2.6,3.5,2,2.8,3.6,2.05,2.8,3.5,2.15,1.55
SP2,11/01/03,Oviedo,Poli Ejido,0,3,A,0,0,D,2.4,2.75,2.9,2.4,2.8,2.95,2.3,2.6,2.8,2.3,2.7,3,2.35,2.6,3.1,2.05,1.6
SP2,11/01/03,Terrassa,Elche,1,1,D,1,1,D,2.375,2.625,3.1,2.35,2.8,3,2.3,2.6,2.8,2.4,2.625,3,2.3,2.6,3.2,2.35,1.45
SP2,12/01/03,Badajoz,Numancia,1,1,D,1,0,H,2.1,2.75,3.5,2.25,2.8,3.2,2.1,2.7,3.1,2.2,2.7,3.25,2.3,2.6,3.2,2.35,1.45
SP2,12/01/03,Compostela,Salamanca,0,0,D,0,0,D,2.4,2.75,2.9,2.6,2.7,2.8,2.4,2.7,2.6,2.4,2.7,2.875,2.5,2.55,2.9,2.35,1.45
SP2,12/01/03,Eibar,Xerez,1,0,H,0,0,D,2.375,2.8,2.875,2.4,2.8,2.95,2.4,2.7,2.6,2.375,2.7,2.9,2.35,2.65,3,2.35,1.45
SP2,12/01/03,Getafe,Albacete,1,2,A,0,0,D,2.4,2.75,2.9,2.55,2.75,2.8,2.4,2.7,2.6,2.5,2.7,2.75,2.55,2.6,2.8,2.05,1.6
SP2,12/01/03,Tenerife,Levante,0,0,D,0,0,D,2.4,2.625,3,2.5,2.8,2.8,2.5,2.5,2.7,2.4,2.625,3,,,,2.25,1.5
SP2,12/01/03,Zaragoza,Leganes,2,2,D,1,0,H,1.5,3.25,6.5,1.65,3.25,5,1.55,2.9,5.2,1.571,3.2,5.5,1.6,3.25,5,2.5,1.4
SP2,18/01/03,Albacete,Zaragoza,0,0,D,0,0,D,2.25,2.75,3.2,2.45,2.7,2.8,2.4,2.5,2.8,2.3,2.75,3,2.45,2.75,2.75,2.25,1.5
SP2,18/01/03,Las Palmas,Numancia,0,0,D,0,0,D,1.8,2.9,4.5,1.85,2.75,4.35,1.8,2.7,3.9,1.833,2.875,4.2,2,2.8,3.6,2.1,1.55
SP2,18/01/03,Poli Ejido,Getafe,1,1,D,0,1,A,1.909,2.875,4,2.1,2.75,3.4,2.1,2.7,3.1,2,2.875,3.5,2.1,2.8,3.3,2.1,1.55
SP2,18/01/03,Xerez,Terrassa,2,2,D,1,2,A,2.1,2.75,3.5,2.2,2.7,3.25,2.1,2.5,3.3,2.1,2.7,3.5,2.25,2.8,3,2.35,1.45
SP2,19/01/03,Cordoba,Compostela,0,0,D,0,0,D,2.25,2.75,3.2,2.35,2.7,2.95,2.5,2.5,2.7,2.3,2.75,3,2.35,2.85,2.8,2.1,1.55
SP2,19/01/03,Elche,Badajoz,0,1,A,0,0,D,1.727,3.1,4.5,1.8,2.85,4.35,1.7,2.8,4.3,1.75,3,4.333,1.8,2.95,4.1,2.25,1.5
SP2,19/01/03,Leganes,Almeria,5,2,H,3,1,H,2.3,2.7,3.1,2.4,2.7,2.9,2.4,2.5,2.8,2.375,2.625,3,2.55,2.85,2.55,2.25,1.5
SP2,19/01/03,Levante,Ferrol,1,0,H,0,0,D,1.727,2.875,5,1.85,2.75,4.35,1.85,2.7,3.7,1.8,2.875,4.333,1.9,2.9,3.85,1.65,1.95
SP2,19/01/03,Murcia,Tenerife,2,0,H,2,0,H,1.8,2.9,4.5,1.95,2.75,3.85,2,2.5,3.6,1.909,2.8,4,2,2.8,3.6,2.25,1.5
SP2,19/01/03,Salamanca,Oviedo,0,0,D,0,0,D,1.727,2.875,5,1.85,2.8,4.2,1.8,2.7,3.9,1.727,3,4.5,1.85,2.9,4,2.75,1.33
SP2,19/01/03,Sp Gijon,Eibar,1,0,H,0,0,D,2,2.75,3.8,1.95,2.75,3.85,1.85,2.7,3.7,2,2.8,3.6,2.2,2.8,3.1,2.5,1.4
SP2,25/01/03,Las Palmas,Tenerife,1,0,H,0,0,D,2.25,2.62,3.4,2.15,2.6,3.5,2.2,2.3,3.5,2.2,2.6,3.4,2.1,2.65,3.6,2.35,1.45
SP2,26/01/03,Almeria,Albacete,1,1,D,0,0,D,2.5,2.5,3.1,2.45,2.6,2.95,2.5,2.3,2.9,2.4,2.62,3,2.5,2.7,2.75,1.8,1.8
SP2,26/01/03,Badajoz,Xerez,0,1,A,0,1,A,2.4,2.75,2.87,2.4,2.65,2.95,2.4,2.4,2.9,2.4,2.7,2.9,2.55,2.8,2.6,2.25,1.5
SP2,26/01/03,Compostela,Levante,3,1,H,2,0,H,2.6,2.75,2.6,2.65,2.6,2.7,2.7,2.3,2.7,2.6,2.75,2.6,2.55,2.8,2.6,2.25,1.5
SP2,26/01/03,Eibar,Leganes,0,1,A,0,1,A,2.25,2.75,3.1,2.25,2.65,3.2,2.3,2.3,3.1,2.2,2.75,3.2,2.35,2.75,2.9,2.5,1.4
SP2,26/01/03,Ferrol,Murcia,0,3,A,0,2,A,2.5,2.75,2.75,2.6,2.6,2.75,2.8,2.4,2.5,2.5,2.6,2.88,2.55,2.8,2.6,2.35,1.45
SP2,26/01/03,Getafe,Salamanca,1,0,H,0,0,D,2.5,2.75,2.75,2.6,2.6,2.75,2.7,2.3,2.7,2.5,2.75,2.75,2.45,2.7,2.8,2.25,1.5
SP2,26/01/03,Numancia,Elche,1,0,H,0,0,D,2.6,2.6,2.8,2.65,2.55,2.75,2.6,2.3,2.8,2.62,2.7,2.62,2.45,2.7,2.8,2.25,1.5
SP2,26/01/03,Oviedo,Cordoba,1,0,H,0,0,D,2.1,2.75,3.4,2.15,2.6,3.5,2.1,2.3,3.6,2.1,2.7,3.5,2.35,2.55,3.1,1.85,1.75
SP2,26/01/03,Terrassa,Sp Gijon,0,0,D,0,0,D,2.2,2.62,3.5,2.2,2.6,3.4,2.3,2.3,3.1,2.2,2.6,3.4,2.3,2.8,2.9,2.25,1.5
SP2,26/01/03,Zaragoza,Poli Ejido,0,0,D,0,0,D,1.72,3,4.5,1.7,3,4.7,1.65,2.9,4.4,1.67,3,5,1.75,3.1,4.1,2.25,1.5
SP2,01/02/03,Leganes,Terrassa,1,1,D,1,1,D,2.25,2.75,3.2,2.3,2.6,3.15,2.4,2.3,3,2.38,2.62,3,2.3,2.65,3.1,1.95,1.65
SP2,01/02/03,Levante,Oviedo,1,0,H,1,0,H,1.66,3.1,5,1.7,2.9,5,1.7,2.7,4.4,1.7,3,4.75,1.8,3,4.1,2.5,1.4
SP2,01/02/03,Tenerife,Ferrol,4,0,H,0,0,D,2.2,2.62,3.4,2,2.65,3.9,1.85,2.6,3.9,2.1,2.62,3.6,2.35,2.6,3.1,2.25,1.5
SP2,02/02/03,Albacete,Eibar,1,1,D,1,1,D,1.72,3.1,4.5,1.8,2.7,4.75,1.7,2.7,4.4,1.75,3,4.33,1.9,3,3.6,2.5,1.4
SP2,02/02/03,Cordoba,Getafe,3,0,H,2,0,H,2.5,2.62,2.87,2.55,2.6,2.8,2.6,2.3,2.8,2.5,2.6,2.88,2.55,2.7,2.7,1.85,1.75
SP2,02/02/03,Elche,Las Palmas,3,2,H,1,2,A,2.25,2.75,3.2,2.3,2.55,3.25,2.3,2.3,3.3,2.25,2.6,3.25,2.3,2.65,3.1,2.1,1.55
SP2,02/02/03,Murcia,Compostela,2,0,H,1,0,H,1.72,3.1,4.5,1.75,2.8,4.8,1.75,2.7,4.2,1.7,3.1,4.5,1.8,3,4.1,1.95,1.65
SP2,02/02/03,Poli Ejido,Almeria,2,0,H,2,0,H,2.25,2.75,3.2,2.3,2.6,3.15,2.3,2.4,3,2.1,2.62,3.6,2.3,2.7,3,2.5,1.4
SP2,02/02/03,Salamanca,Zaragoza,0,1,A,0,0,D,2.62,2.75,2.62,2.65,2.6,2.7,2.7,2.3,2.7,2.62,2.6,2.7,2.7,2.55,2.7,2.25,1.5
SP2,02/02/03,Sp Gijon,Badajoz,4,0,H,2,0,H,1.72,2.87,5,1.7,2.85,5,1.7,2.7,4.4,1.67,2.9,5.25,1.8,2.8,4.5,2.35,1.45
SP2,02/02/03,Xerez,Numancia,2,2,D,1,2,A,1.9,2.87,4,1.9,2.7,4.25,1.9,2.6,3.8,1.91,2.8,4,2,2.7,3.75,2.1,1.55
SP2,08/02/03,Cordoba,Zaragoza,2,1,H,0,0,D,3.2,2.75,2.25,3.15,2.65,2.28,3,2.6,2.4,3.1,2.75,2.25,3.2,2.65,2.25,2.25,1.5
SP2,08/02/03,Ferrol,Las Palmas,1,2,A,1,1,D,,,,,,,2.7,2.4,2.9,2.4,2.6,3.1,2.6,2.5,2.85,,
SP2,09/02/03,Albacete,Terrassa,1,0,H,1,0,H,2,2.625,4,2.05,2.7,3.6,2,2.5,4,2.1,2.5,4,2.1,2.55,3.75,2.35,1.45
SP2,09/02/03,Leganes,Badajoz,1,3,A,0,2,A,2,2.625,4,1.98,2.75,3.75,1.85,2.6,4,1.909,2.8,4,2.05,2.65,3.7,1.8,1.8
SP2,09/02/03,Levante,Getafe,1,0,H,0,0,D,1.727,3.1,4.5,1.82,2.85,4.25,1.6,3,5,1.7,3,5,1.9,2.7,4.2,1.65,1.95
SP2,09/02/03,Murcia,Oviedo,0,1,A,0,0,D,1.444,3.4,7,1.5,3.45,5.55,1.4,3.7,6.4,1.444,3.4,7,1.45,3.4,6.5,1.75,1.85
SP2,09/02/03,Poli Ejido,Eibar,0,0,D,0,0,D,1.909,2.875,4,1.96,2.75,3.8,1.8,2.8,4.3,1.85,2.8,4.333,2,2.7,3.8,2.25,1.5
SP2,09/02/03,Salamanca,Almeria,2,1,H,2,1,H,2.1,2.75,3.5,2.15,2.65,3.4,2,2.5,4,2.1,2.625,3.75,2.25,2.55,3.3,2.5,1.4
SP2,09/02/03,Sp Gijon,Numancia,1,2,A,1,2,A,1.833,2.875,4.333,1.82,2.75,4.5,1.7,2.8,4.8,1.8,2.875,4.5,1.85,2.7,4.5,2.35,1.45
SP2,09/02/03,Tenerife,Compostela,5,1,H,1,1,D,2,2.75,3.8,1.95,2.75,3.85,2,2.5,4,2,2.625,4,2,2.7,3.8,2.25,1.5
SP2,09/02/03,Xerez,Elche,2,1,H,1,0,H,2.25,2.75,3.2,2.3,2.65,3.1,2.6,2.4,3,2.25,2.7,3.2,2.4,2.7,2.9,2.35,1.45
SP2,15/02/03,Almeria,Cordoba,1,3,A,0,1,A,2,2.875,3.6,2.05,2.75,3.65,2.2,2.6,3.3,2,2.7,3.75,2.25,2.65,3.15,,
SP2,15/02/03,Compostela,Ferrol,1,1,D,1,1,D,2.2,2.75,3.25,2.05,2.75,3.6,1.8,2.8,4.3,2.1,2.75,3.4,2.2,2.7,3.25,2.35,1.45
SP2,15/02/03,Getafe,Murcia,3,1,H,1,0,H,2.75,2.8,2.5,2.85,2.7,2.45,3.1,2.5,2.4,2.8,2.75,2.4,2.5,2.7,2.75,,
SP2,15/02/03,Las Palmas,Xerez,4,0,H,2,0,H,2.2,2.875,3.1,2.15,2.8,3.25,2.1,2.6,3.6,2.2,2.75,3.2,2.3,2.7,3,2.25,1.5
SP2,15/02/03,Oviedo,Tenerife,0,2,A,0,2,A,2.3,2.7,3.1,2.5,2.65,2.85,2.4,2.6,3,2.5,2.6,2.875,2.25,2.75,3.1,,
SP2,16/02/03,Badajoz,Albacete,0,3,A,0,1,A,2.625,2.875,2.5,2.75,2.7,2.55,2.9,2.5,2.6,2.625,2.8,2.5,2.6,2.8,2.55,,
SP2,16/02/03,Eibar,Salamanca,1,1,D,0,1,A,2.375,2.8,2.875,2.4,2.65,3,2.5,2.5,3,2.4,2.7,2.875,2.45,2.7,2.8,,
SP2,16/02/03,Elche,Sp Gijon,1,1,D,0,1,A,2.2,2.75,3.25,2.15,2.7,3.4,2.1,2.7,3.4,2.25,2.7,3.1,2.3,2.7,3,,
SP2,16/02/03,Numancia,Leganes,2,1,H,2,1,H,2.1,2.8,3.4,2.15,2.7,3.4,2.2,2.5,3.4,2.2,2.7,3.25,2.1,2.8,3.3,,
SP2,16/02/03,Terrassa,Poli Ejido,2,0,H,1,0,H,2.25,2.75,3.2,2.25,2.75,3.15,2.3,2.4,3.3,2.375,2.6,3,2.3,2.8,2.9,,
SP2,16/02/03,Zaragoza,Levante,1,0,H,1,0,H,1.909,2.875,4,1.95,2.75,4,2,2.5,4,2,2.7,3.8,2.05,2.75,3.5,,
SP2,22/02/03,Sp Gijon,Xerez,1,1,D,0,0,D,2,2.875,3.6,2.15,2.75,3.35,2.2,2.7,3.2,2.1,2.75,3.4,2.15,2.75,3.25,2.25,1.5
SP2,23/02/03,Albacete,Numancia,3,1,H,1,1,D,1.833,2.875,4.333,1.85,2.9,4.3,1.85,2.6,4.4,1.75,3,4.333,2,2.8,3.6,2.35,1.45
SP2,23/02/03,Compostela,Las Palmas,0,3,A,0,0,D,2.5,2.75,2.75,2.55,2.7,2.75,2.6,2.6,2.8,2.5,2.75,2.7,2.55,2.7,2.65,2.15,1.55,
SP2,23/02/03,Cordoba,Eibar,0,0,D,0,0,D,2,2.875,3.6,2,2.8,3.85,1.9,2.5,4.4,1.95,2.7,4,2,2.8,3.6,2.35,1.45,
SP2,23/02/03,Ferrol,Oviedo,1,1,D,0,1,A,2.2,2.75,3.25,2.25,2.75,3.15,2.3,2.7,3,2.25,2.7,3.1,2.25,2.75,3.05,2.25,1.5,
SP2,23/02/03,Leganes,Elche,2,2,D,1,1,D,2.25,2.75,3.2,2.25,2.75,3.15,2.3,2.6,3.1,2.25,2.7,3.1,2.25,2.75,3.05,2.25,1.5,
SP2,23/02/03,Levante,Almeria,2,1,H,1,0,H,1.727,3.1,4.5,1.8,3,4.35,1.7,2.9,4.6,1.727,3,4.5,1.8,3,4,2.15,1.55,
SP2,23/02/03,Murcia,Zaragoza,2,0,H,1,0,H,2.25,2.875,3,2.4,2.8,2.9,2.4,2.6,3,2.25,2.8,3,2.45,2.8,2.7,2.35,1.45,
SP2,23/02/03,Poli Ejido,Badajoz,1,0,H,1,0,H,1.909,3,3.75,2,2.8,3.8,2,2.6,3.8,1.95,2.8,3.75,2.1,2.75,3.35,2.25,1.5,
SP2,23/02/03,Salamanca,Terrassa,1,2,A,0,1,A,2.2,2.75,3.25,2.3,2.7,3.2,2.3,2.5,3.3,2.25,2.7,3.1,2.25,2.75,3.05,2.35,1.45,
SP2,23/02/03,Tenerife,Getafe,1,0,H,0,0,D,1.833,2.875,4.333,1.85,2.9,4.3,1.7,2.9,4.6,1.75,2.9,4.5,1.8,2.85,4.3,2.25,1.5,
SP2,01/03/03,Badajoz,Salamanca,1,1,D,0,0,D,2.4,2.75,2.875,2.5,2.75,2.8,2.4,2.7,2.9,2.375,2.8,2.8,2.25,2.8,3,2.5,1.4,
SP2,01/03/03,Zaragoza,Tenerife,1,3,A,0,3,A,1.909,2.8,4,1.92,2.85,4,1.85,2.8,3.9,1.85,2.9,4,1.8,3,4,2.35,1.45,
SP2,02/03/03,Almeria,Murcia,1,1,D,0,0,D,2.8,2.875,2.375,2.8,2.75,2.45,2.8,2.7,2.5,2.8,2.8,2.4,2.55,2.85,2.55,2.25,1.5,
SP2,02/03/03,Eibar,Levante,1,1,D,0,0,D,2.5,2.75,2.75,2.65,2.75,2.6,2.7,2.6,2.7,2.6,2.8,2.6,2.55,2.85,2.55,2.35,1.45,
SP2,02/03/03,Elche,Albacete,1,2,A,0,1,A,2.5,2.75,2.75,2.6,2.7,2.7,2.6,2.6,2.7,2.5,2.8,2.7,2.5,2.85,2.6,2.25,1.5,
SP2,02/03/03,Getafe,Ferrol,3,1,H,1,1,D,1.909,2.8,4,1.98,2.85,3.8,2,2.7,3.6,1.9,2.8,4,1.9,2.85,3.9,2.25,1.5,
SP2,02/03/03,Las Palmas,Sp Gijon,2,2,D,1,1,D,1.909,2.8,4,2,2.9,3.6,1.9,2.7,3.9,1.8,3,4,1.9,2.9,3.75,2.35,1.45,
SP2,02/03/03,Numancia,Poli Ejido,2,2,D,1,2,A,2.2,2.75,3.25,2.2,2.8,3.2,2.2,2.6,3.1,2.1,2.8,3.4,2.2,2.85,3,2.35,1.45,,
SP2,02/03/03,Oviedo,Compostela,1,1,D,0,1,A,2.2,2.75,3.25,2.2,2.8,3.2,2.2,2.6,3.1,2.2,2.75,3.2,2.1,2.75,3.4,2.15,1.55,,
SP2,02/03/03,Terrassa,Cordoba,0,4,A,0,2,A,2,2.8,3.75,2.05,2.8,3.6,2,2.6,3.6,1.909,2.9,3.75,1.95,2.9,3.6,2.25,1.5,,
SP2,02/03/03,Xerez,Leganes,2,2,D,0,1,A,2,2.75,3.75,2,2.85,3.8,1.9,2.7,3.9,1.909,2.875,3.8,1.9,2.85,3.85,2.35,1.45,,
SP2,08/03/03,Ferrol,Zaragoza,1,2,A,0,1,A,3,2.7,2.4,3,2.7,2.35,3,2.7,2.3,2.9,2.75,2.375,2.95,2.7,2.35,2.15,1.55,,
SP2,08/03/03,Levante,Terrassa,1,0,H,0,0,D,1.833,2.875,4.333,1.85,3,4,1.8,2.8,4.4,1.8,2.9,4.5,1.8,2.9,4.2,2.15,1.55,,
SP2,08/03/03,Tenerife,Almeria,1,1,D,0,1,A,1.667,3.1,5,1.66,3.1,5,1.6,3,5.6,1.6,3.1,5.5,1.65,3.1,4.8,1.95,1.65,,
SP2,09/03/03,Albacete,Xerez,0,0,D,0,0,D,1.833,2.875,4.333,1.95,2.85,3.8,1.9,2.6,4.4,1.85,3,4,1.9,2.9,3.75,2.35,1.45,,
SP2,09/03/03,Compostela,Getafe,1,3,A,0,1,A,2.25,2.75,3.2,2.2,2.7,3.3,2.1,2.7,3.5,2.2,2.75,3.25,2.25,2.7,3.1,2.15,1.55,,
SP2,09/03/03,Cordoba,Badajoz,0,0,D,0,0,D,1.909,2.875,4,1.7,2.85,4,1.9,2.6,4.4,1.75,2.875,4.5,1.8,3,4.2,2.25,1.5,,
SP2,09/03/03,Leganes,Sp Gijon,0,2,A,0,0,D,2.3,2.625,3.2,2.35,2.7,3,2.5,2.5,3,2.3,2.7,3.1,2.35,2.7,2.95,2.15,1.55,,
SP2,09/03/03,Murcia,Eibar,4,2,H,2,0,H,1.615,3.1,5.5,1.63,3.2,5,1.6,3,5.6,1.6,3.1,5.5,1.65,3,5,1.95,1.65,,
SP2,09/03/03,Oviedo,Las Palmas,0,0,D,0,0,D,2.75,2.75,2.5,2.2,2.7,3.3,2.8,2.8,2.4,2.875,2.75,2.4,2,2.8,3.6,2.15,1.55,,
SP2,09/03/03,Poli Ejido,Elche,2,0,H,1,0,H,2.1,2.75,3.5,2.9,2.75,2.4,2.2,2.5,3.4,2.1,2.75,3.5,2.7,2.85,2.4,2.5,1.4,,
SP2,09/03/03,Salamanca,Numancia,0,0,D,0,0,D,2.1,2.8,3.4,2.2,2.75,3.25,2.2,2.5,3.4,2.2,2.7,3.3,2.3,2.8,2.9,2.15,1.55,,
SP2,15/03/03,Las Palmas,Leganes,1,4,A,1,3,A,1.72,2.75,5.5,1.75,3.05,4.25,1.7,2.8,5.2,1.73,2.8,5,1.7,3,4.6,2.25,1.5,,
SP2,15/03/03,Terrassa,Murcia,0,1,A,0,0,D,2.62,2.75,2.62,2.6,2.75,2.58,3,2.6,2.4,2.62,2.7,2.62,2.5,2.95,2.5,2.35,1.45,,
