Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E2,04/09/04,Bradford,Port Vale,0,2,A,0,1,A,A Leake,17,16,8,5,10,11,11,3,1,1,0,0,2.2,3.25,2.8,2,3.2,3.35,2.25,3.2,2.9,2.1,3,2.9,2.25,3.2,2.75,2.25,3.2,2.8,2.1,3.2,3,1.79,1.9,2.25,1.52,-0.5,1.84,2,-0.25,1.875,1.975,-0.25
E2,04/09/04,Brentford,Bournemouth,2,1,H,1,0,H,R Beeby,18,7,12,4,11,12,12,1,0,0,0,1,1.9,3.25,3.5,2.1,3.25,3.1,2.1,3.2,3.2,2,3,3.1,2,3.2,3.2,2,3.25,3.25,2,3.2,3.2,1.85,1.85,2.1,1.6,-0.5,1.82,2.02,-0.25,1.8,2.05,-0.25
E2,04/09/04,Chesterfield,Milton Keynes Dons,2,2,D,1,0,H,L Cable,6,11,3,7,20,22,4,6,2,3,0,0,1.72,3.5,4,1.75,3.4,4,1.8,3.3,4.1,1.7,3.2,4,1.57,3.5,5,1.73,3.4,4.2,1.7,3.4,4.2,1.75,1.95,1.8,1.83,-0.5,1.82,2.02,-0.5,1.825,2.025,-0.5
E2,04/09/04,Colchester,Swindon,0,1,A,0,1,A,K Wright,7,13,4,9,8,14,10,13,1,3,0,0,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.9,2.2,3,2.7,2.2,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1.75,1.95,2.25,1.52,-0.5,1.98,1.86,-0.25,1.925,1.925,-0.25
E2,04/09/04,Doncaster,Walsall,3,1,H,1,0,H,E Ilderton,11,14,10,7,7,8,10,5,0,0,0,0,2.3,3.2,2.7,2.2,3.2,2.9,2.3,3.2,2.8,2.3,3,2.6,2.25,3.2,2.75,2.3,3.2,2.75,2.3,3.2,2.62,1.75,1.95,2.3,1.49,-0.5,1.98,1.86,-0.25,2,1.85,-0.25
E2,04/09/04,Hartlepool,Barnsley,1,1,D,0,1,A,R Oliver,14,8,8,2,14,18,8,1,3,3,0,1,1.9,3.25,3.5,1.95,3.25,3.4,2.1,3.2,3.2,2,3,3.1,1.91,3.25,3.4,2.1,3.25,3,2.05,3.2,3.1,1.75,1.95,2.1,1.6,-0.5,2.08,1.76,-0.5,2.075,1.775,-0.5
E2,04/09/04,Peterboro,Bristol City,0,1,A,0,0,D,A Mariner,8,14,2,12,12,11,4,9,1,2,0,0,2.4,3.2,2.6,2.5,3.2,2.5,2.55,3.15,2.55,2.4,3,2.5,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.1,2.5,1.75,1.95,2.55,1.41,-0.5,1.86,1.98,0,1.85,2,0
E2,04/09/04,Sheffield Weds,Luton,0,0,D,0,0,D,C Boyeson,9,2,4,0,15,14,9,4,1,2,0,0,2.25,3.25,2.75,2.15,3.25,2.95,2.25,3.2,2.9,2.3,3.1,2.5,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.79,1.9,2.25,1.52,-0.5,1.74,2.1,0.25,1.75,2.1,0,,,
E2,04/09/04,Stockport,Torquay,0,2,A,0,1,A,J Ross,22,13,10,7,17,9,3,8,0,1,0,0,1.9,3.25,3.5,1.95,3.25,3.45,1.8,3.3,4.15,1.75,3.2,3.7,1.67,3.4,4.33,1.73,3.4,4.2,1.72,3.25,4.2,1.85,1.85,1.8,1.84,-0.5,1.94,1.9,-0.5,1.925,1.925,-0.5,,,
E2,05/09/04,Huddersfield,Hull,4,0,H,2,0,H,G Salisbury,11,10,5,7,19,5,6,8,4,2,0,0,2.75,3.25,2.25,2.35,3.2,2.65,2.62,3.3,2.42,2.45,3,2.45,2.6,3.2,2.38,2.62,3.3,2.3,2.62,3.3,2.25,1.79,1.9,1.46,2.42,0.5,2.06,1.78,0,2.025,1.825,0,,,
E2,11/09/04,Barnsley,Tranmere,0,0,D,0,0,D,M Clattenburg,14,4,11,1,14,13,7,6,1,2,0,0,2.5,3.2,2.5,2.4,3.25,2.6,2.5,3.25,2.55,2.3,3,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,1.75,1.95,2.5,1.43,-0.5,1.86,1.98,0,1.8,2.05,0,,,
E2,11/09/04,Bournemouth,Colchester,1,3,A,0,2,A,J Ross,17,11,10,6,10,9,3,6,1,3,0,0,2.1,3.25,3,1.95,3.25,3.4,2.1,3.2,3.2,2.1,3,2.9,2.1,3.2,3,2.2,3.2,2.87,2.15,3.25,2.87,1.75,1.95,2.1,1.6,-0.5,1.9,1.94,-0.25,1.95,1.9,-0.25,,,
E2,11/09/04,Bristol City,Stockport,5,0,H,3,0,H,A Penn,28,6,16,3,7,11,6,6,1,0,0,0,1.571,3.4,5.5,1.65,3.4,4.75,1.6,3.4,5.5,1.55,3.4,4.7,1.571,3.5,5,1.57,3.4,5.5,1.57,3.5,5,1.71,2,1.6,2.1,-0.5,1.92,1.92,-0.75,1.925,1.925,-0.75,,,
E2,11/09/04,Hull,Blackpool,2,1,H,1,1,D,G Laws,21,6,10,3,6,16,5,11,0,2,0,0,1.533,3.5,5.5,1.6,3.5,5,1.6,3.6,5,1.6,3.3,4.5,1.615,3.5,4.5,1.53,3.5,5.5,1.7,3,5,1.71,2,1.6,2.09,-0.5,1.82,2.02,-0.75,1.8,2.05,-0.75,,,
E2,11/09/04,Luton,Chesterfield,1,0,H,0,0,D,S Tomlin,12,5,8,1,13,20,7,3,1,2,0,2,1.667,3.4,4.5,1.65,3.5,4.5,1.65,3.4,5,1.6,3.3,4.5,1.8,3.25,3.75,1.66,3.4,4.5,1.61,3.3,5,1.75,1.95,1.65,2.02,-0.5,1.94,1.9,-0.75,1.85,2,-0.75,,,
E2,11/09/04,Milton Keynes Dons,Doncaster,0,1,A,0,0,D,I Williamson,9,5,4,3,15,16,11,5,2,3,0,0,2.5,3.2,2.5,2.3,3.2,2.75,2.45,3.25,2.6,2.3,3.2,2.4,2.5,3.25,2.4,2.4,3.2,2.6,2.4,3.1,2.6,1.71,2,2.45,1.44,-0.5,1.78,2.06,0,1.925,1.925,0,,,
E2,11/09/04,Oldham,Hartlepool,3,2,H,1,0,H,P Joslin,13,5,7,3,10,10,6,2,1,0,0,0,2.3,3.2,2.7,2.2,3.2,2.9,2.3,3.2,2.85,2.2,3,2.7,2.2,3.25,2.75,2.25,3.25,2.75,2.15,3.2,2.9,1.71,2,2.3,1.51,-0.5,1.94,1.9,-0.25,1.85,2,-0.25,,,
E2,11/09/04,Port Vale,Huddersfield,0,3,A,0,0,D,K Hill,3,13,1,9,12,8,5,4,1,1,0,0,1.8,3.25,4,1.8,3.25,4,1.83,3.3,4,1.8,3.1,3.6,1.727,3.4,4,1.83,3.25,3.75,1.8,3.3,3.75,1.71,2,1.83,1.81,-0.5,1.86,1.98,-0.5,1.85,2,-0.5,,,
E2,11/09/04,Swindon,Peterboro,0,1,A,0,1,A,T Kettle,14,5,6,3,11,16,3,2,1,1,0,0,1.571,3.4,5.5,1.65,3.4,4.75,1.6,3.4,5.5,1.6,3.3,4.5,1.667,3.4,4.333,1.61,3.4,5,1.6,3.4,4.8,1.75,1.95,1.6,2.1,-0.5,1.9,1.94,-0.75,1.975,1.875,-0.75,,,
E2,11/09/04,Torquay,Brentford,2,2,D,1,0,H,S Tanner,12,15,9,8,17,10,6,10,1,2,0,0,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.55,2.3,3,2.5,2.6,3.2,2.375,2.4,3.2,2.6,2.3,3.2,2.62,1.85,1.85,2.5,1.42,-0.5,1.82,2.02,0,1.9,1.95,0,,,
E2,11/09/04,Walsall,Sheffield Weds,1,1,D,1,1,D,M Thorpe,7,8,3,6,15,15,6,7,1,0,0,0,2.3,3.2,2.7,2.3,3.2,2.75,2.35,3.2,2.75,2.3,3,2.5,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.71,2,2.35,1.48,-0.5,1.76,2.08,0,1.725,2.125,0,,,
E2,11/09/04,Wrexham,Bradford,1,0,H,1,0,H,M Warren,7,11,3,2,14,15,5,4,4,2,0,1,2,3.25,3.25,2.1,3.25,3.05,2.1,3.2,3.2,2.1,2.9,3,2.1,3.2,3,2.1,3.25,3,2.1,3.2,3,1.85,1.85,2.1,1.6,-0.5,1.92,1.92,-0.25,2.05,1.8,-0.25,,,
E2,14/09/04,Tranmere,Oldham,2,0,H,0,0,D,A Kaye,8,8,2,2,15,9,9,7,2,1,0,0,1.66,3.4,4.5,1.66,3.4,4.75,1.62,3.4,5.3,1.7,3.2,4,1.62,3.25,5,1.67,3.4,4.5,1.61,3.3,5,1.79,1.9,1.67,1.98,-0.5,2,1.84,-0.75,1.8,2.05,-0.5,,,
E2,18/09/04,Blackpool,Swindon,1,1,D,1,0,H,C Boyeson,6,13,5,6,13,16,3,4,2,1,0,0,2.75,3.25,2.3,2.9,3.2,2.2,2.7,3.2,2.4,2.6,3,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.62,3.1,2.37,1.79,1.9,1.46,2.4,-0.5,1.78,2.06,0.25,2.1,1.75,0
E2,18/09/04,Bradford,Bristol City,4,1,H,2,0,H,T Parkes,10,14,9,7,12,9,5,9,0,2,0,0,2.75,3.25,2.3,2.55,3.2,2.45,2.7,3.2,2.4,2.6,3,2.3,2.6,3.2,2.38,2.75,3.2,2.3,2.62,3.1,2.37,1.71,2,1.46,2.4,0.5,1.96,1.88,0,2.075,1.775,0
E2,18/09/04,Brentford,Port Vale,1,0,H,1,0,H,C Penton,16,10,6,5,22,5,5,5,1,1,0,1,2.1,3.2,3.2,1.95,3.25,3.4,1.97,3.25,3.55,1.85,3.1,3.4,2.1,3.2,3,1.91,3.25,3.5,1.83,3.3,3.6,1.71,2,1.97,1.7,-0.5,2.08,1.76,-0.5,1.8,2.05,-0.25
E2,18/09/04,Chesterfield,Walsall,1,0,H,1,0,H,G Salisbury,12,9,3,4,11,15,3,9,1,3,0,0,2.2,3.2,3,2.05,3.25,3.15,2.15,3.2,3.1,2.1,3,2.9,2,3.4,3,2.2,3.25,2.8,2.15,3.25,2.87,1.75,1.95,2.15,1.57,-0.5,1.82,2.02,-0.25,1.9,1.95,-0.25
E2,18/09/04,Colchester,Milton Keynes Dons,0,1,A,0,1,A,E Evans,10,16,5,8,9,17,3,7,1,2,0,0,1.57,3.5,5.5,1.55,3.5,5.5,1.6,3.45,5.4,1.55,3.4,4.7,1.57,3.5,5,1.62,3.4,5,1.6,3.4,4.8,1.65,2.05,1.6,2.11,-0.5,1.74,2.1,-0.75,1.9,1.95,-0.75
E2,18/09/04,Doncaster,Oldham,1,1,D,1,1,D,J P Robinson,11,10,3,5,10,9,7,3,2,4,0,0,1.83,3.4,3.75,1.75,3.25,4.3,1.8,3.35,4.1,1.8,3.1,3.6,1.91,3.2,3.5,1.83,3.4,3.6,1.83,3.3,3.6,1.65,2.05,1.8,1.84,-0.5,1.92,1.92,-0.5,1.95,1.9,-0.5
E2,18/09/04,Hartlepool,Torquay,4,1,H,1,1,D,M Cowburn,15,12,9,8,12,10,8,2,2,1,0,0,1.72,3.4,4.33,1.7,3.3,4.5,1.7,3.35,4.7,1.65,3.3,4.1,1.67,3.25,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.71,2,1.7,1.96,-0.5,1.94,1.9,-0.75,1.875,1.975,-0.5
E2,18/09/04,Huddersfield,Barnsley,0,2,A,0,2,A,M Ryan,11,3,1,1,6,11,4,3,2,2,1,0,2,3.25,3.4,2,3.25,3.3,2.05,3.2,3.35,2,3,3.1,1.91,3.2,3.5,2,3.25,3.25,2.05,3.1,3.2,1.71,2,2.05,1.64,-0.5,1.78,2.06,-0.25,1.825,2.025,-0.25
E2,18/09/04,Peterboro,Hull,2,3,A,1,1,D,L Probert,7,11,4,9,15,13,3,5,0,0,0,0,2.5,3.25,2.5,2.5,3.2,2.5,2.6,3.2,2.5,2.6,3,2.3,2.38,3.2,2.6,2.62,3.2,2.38,2.62,3.2,2.3,1.85,1.85,1.43,2.5,0.5,1.94,1.9,0,1.85,2,0
E2,18/09/04,Sheffield Weds,Bournemouth,0,1,A,0,1,A,M Warren,13,4,4,1,6,8,9,3,0,0,0,0,1.72,3.4,4.33,1.7,3.25,4.5,1.7,3.35,4.7,1.7,3.2,4,1.67,3.4,4.33,1.67,3.4,4.5,1.7,3.3,4.33,1.71,2,1.7,1.96,-0.5,2.06,1.78,-0.75,1.85,2,-0.5
E2,18/09/04,Stockport,Luton,1,3,A,0,2,A,P Prosser,7,9,3,7,14,13,5,4,2,0,0,0,3.4,3.25,2,3.35,3.2,2,3.3,3.25,2.05,3.1,3,2,2.75,3.25,2.2,3.25,3.25,2,2.87,3.3,2.1,1.71,2,1.64,2.05,0.5,2.04,1.8,0.25,2,1.85,0.25
E2,18/09/04,Tranmere,Wrexham,1,1,D,0,1,A,A Marriner,13,7,5,3,10,15,5,4,0,3,1,1,1.72,3.25,4.5,1.65,3.25,5,1.73,3.35,4.5,1.65,3.2,4.3,1.67,3.25,4.5,1.73,3.25,4.33,1.66,3.3,4.5,1.85,1.85,1.73,1.92,-0.5,,,,1.8,2.05,-0.5
E2,25/09/04,Barnsley,Chesterfield,1,0,H,0,0,D,A Leake,12,6,7,4,16,11,7,2,3,2,0,1,2.2,3.2,3,2.2,3.2,2.9,2.05,3.25,3.25,2,3,3.1,2,3.2,3.2,2.1,3.25,3,1.9,3.3,3.3,1.71,2,2.05,1.63,-0.5,1.92,1.92,-0.25,1.925,1.925,-0.25
E2,25/09/04,Bournemouth,Doncaster,5,0,H,4,0,H,A Bates,15,10,9,4,9,14,8,3,0,5,0,0,2.2,3.2,3,2.25,3.2,2.8,2.2,3.25,2.95,2.2,3,2.7,2.2,3.25,2.75,2.2,3.2,2.88,2.25,3.2,2.75,1.75,1.95,2.2,1.55,-0.5,1.96,1.88,-0.25,2.05,1.85,-0.25
E2,25/09/04,Bristol City,Huddersfield,3,3,D,1,2,A,I Williamson,11,13,3,5,10,9,12,2,1,2,0,0,1.8,3.3,4,1.8,3.25,4,1.75,3.3,4.4,1.8,3.1,3.6,1.73,3.4,4,1.8,3.25,4,1.8,3.3,3.75,1.71,2,1.75,1.89,-0.5,1.86,1.98,-0.5,1.85,2,-0.5
E2,25/09/04,Hull,Stockport,0,0,D,0,0,D,M Atkinson,13,9,1,5,7,14,7,4,1,4,0,0,1.44,3.75,7,1.45,3.7,6.5,1.45,3.8,6.75,1.45,3.6,5.4,1.4,3.75,7,1.4,3.75,7.5,1.57,3.1,6,1.71,2,2,1.5,-1.5,2.02,1.82,-1.25,2.05,1.85,-1.25
E2,25/09/04,Luton,Peterboro,2,1,H,1,0,H,A Hall,15,7,9,3,17,14,5,1,1,2,0,0,1.44,3.75,7,1.5,3.6,6,1.5,3.65,6.25,1.5,3.5,5,1.57,3.5,5,1.44,3.75,6.5,1.57,3.1,6,1.75,1.95,2.11,1.44,-1.5,1.82,2.02,-1,1.9,1.95,-1
E2,25/09/04,Milton Keynes Dons,Hartlepool,4,2,H,1,1,D,J Ross,11,9,5,5,8,11,4,7,3,4,1,1,2.5,3.25,2.5,2.6,3.2,2.4,2.5,3.4,2.45,2.45,3,2.45,2.5,3.25,2.4,2.62,3.2,2.38,2.5,3.25,2.4,1.75,1.95,1.44,2.45,0.5,1.98,1.86,0,2.05,1.8,0
E2,25/09/04,Oldham,Colchester,1,1,D,1,0,H,P Armstrong,17,6,8,3,10,13,5,7,1,3,0,0,2.2,3.2,3,2.2,3.2,2.9,2.1,3.25,3.15,2.1,3,2.9,2,3.4,3,2.2,3.2,2.88,2,3.2,3.2,1.71,2,2.1,1.6,-0.5,1.96,1.88,-0.25,2,1.85,-0.25
E2,25/09/04,Port Vale,Blackpool,0,3,A,0,2,A,E Ilderton,3,7,2,6,5,11,5,6,2,1,0,0,1.66,3.5,4.5,1.6,3.5,5,1.65,3.65,4.5,1.65,3.2,4.3,1.67,3.25,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.71,2,1.65,2.02,-0.5,1.82,2.02,-0.75,1.875,1.975,-0.75
E2,25/09/04,Swindon,Bradford,1,0,H,0,0,D,C Penton,15,7,2,3,16,17,14,0,0,0,1,0,1.9,3.25,3.6,1.9,3.25,3.6,1.85,3.4,3.75,1.85,3.1,3.4,1.73,3.4,4,1.83,3.25,3.75,1.8,3.3,3.75,1.79,1.9,1.85,1.78,-0.5,1.94,1.9,-0.5,2.05,1.8,-0.5
E2,25/09/04,Torquay,Tranmere,1,2,A,0,1,A,T Parkes,12,8,3,5,9,16,6,5,1,0,0,0,2.87,3.2,2.25,3,3.3,2.1,2.9,3.3,2.2,2.6,3,2.3,2.75,3.25,2.2,3,3.25,2.1,2.62,3.1,2.37,1.79,1.9,1.54,2.2,0.5,1.92,1.92,0.25,1.85,2,0.25
E2,25/09/04,Walsall,Brentford,0,1,A,0,1,A,N Miller,2,3,1,1,19,20,5,2,4,1,0,0,2.25,3.25,2.8,2.1,3.2,3.1,2.2,3.4,2.85,2.2,3,2.7,2.1,3.2,3,2.25,3.2,2.8,2.2,3.2,2.8,1.71,2,2.2,1.55,-0.5,1.9,1.94,-0.25,1.85,2,-0.25
E2,25/09/04,Wrexham,Sheffield Weds,0,3,A,0,1,A,P Dowd,7,12,4,8,14,15,2,4,1,2,0,0,2.1,3.2,3.2,2.35,3.25,2.65,2.2,3.4,2.85,2.2,3,2.7,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.8,1.71,2,2.2,1.55,-0.5,1.96,1.88,-0.25,2.05,1.8,-0.25
E2,02/10/04,Blackpool,Bournemouth,3,3,D,3,2,H,M Pike,12,7,10,6,11,12,8,3,0,0,0,0,2.4,3.25,2.62,2.5,3.2,2.5,2.4,3.2,2.7,2.3,3,2.6,2.5,3.25,2.4,2.4,3.2,2.6,2.37,3.1,2.62,1.79,1.9,2.4,1.46,-0.5,1.82,2.02,0,1.875,1.975,0
E2,02/10/04,Bradford,Barnsley,1,0,H,0,0,D,M Jones,12,8,2,4,12,14,6,3,2,2,0,0,2.3,3.25,2.75,2,3.2,3.35,2.25,3.2,2.9,2.2,3,2.8,2.2,3.25,2.75,2.25,3.2,2.8,2.25,3.1,2.8,1.79,1.9,2.25,1.52,-0.5,2,1.84,-0.25,1.975,1.875,-0.25
E2,02/10/04,Brentford,Oldham,2,0,H,1,0,H,A Hall,6,5,3,1,13,11,8,4,1,1,0,0,1.66,3.5,4.5,1.6,3.5,5,1.7,3.45,4.5,1.7,3.2,4,1.67,3.25,4.5,1.7,3.4,4.33,1.72,3.2,4.33,1.79,1.9,1.7,1.95,-0.5,2,1.84,-0.75,2,1.85,-0.75
E2,02/10/04,Chesterfield,Bristol City,2,2,D,1,0,H,K Hill,13,5,7,2,17,20,6,4,2,5,0,1,2.37,3.25,2.62,2.2,3.25,2.85,2.35,3.2,2.75,2.3,3,2.6,2.25,3.2,2.75,2.38,3.2,2.62,2.37,3.3,2.5,1.79,1.9,2.35,1.48,-0.5,2.06,1.78,-0.25,2.05,1.8,-0.25
E2,02/10/04,Colchester,Port Vale,2,1,H,2,0,H,M Atkinson,15,10,4,4,12,12,4,7,2,1,0,0,1.9,3.25,3.6,1.9,3.25,3.6,1.9,3.25,3.75,1.85,3.1,3.5,1.83,3.2,3.75,1.91,3.25,3.5,1.83,3.2,3.75,1.79,1.9,1.9,1.74,-0.5,1.96,1.88,-0.5,1.95,1.9,-0.5
E2,02/10/04,Doncaster,Wrexham,0,0,D,0,0,D,P Armstrong,9,4,3,2,15,17,4,5,0,0,0,0,2,3.25,3.4,2.1,3.2,3.1,1.95,3.35,3.45,1.9,3.1,3.3,1.91,3.2,3.5,1.91,3.25,3.5,1.83,3.4,3.5,1.85,1.85,1.95,1.7,-0.5,1.8,2.04,-0.25,1.775,2.075,-0.25
E2,02/10/04,Hartlepool,Hull,2,0,H,1,0,H,T Leake,11,12,6,4,9,15,6,8,1,2,0,0,2.4,3.25,2.62,2.2,3.2,2.9,2.45,3.25,2.6,2.45,3,2.45,2.38,3.2,2.6,2.4,3.2,2.6,2.5,3.1,2.5,1.75,1.95,2.45,1.44,-0.5,2.04,1.8,-0.25,1.8,2.05,0
E2,02/10/04,Huddersfield,Walsall,3,1,H,2,0,H,S Mathieson,14,7,9,5,16,12,3,6,0,2,0,0,1.9,3.25,3.6,1.95,3.2,3.5,1.9,3.3,3.7,1.85,3.1,3.5,1.73,3.4,4,1.91,3.25,3.5,1.83,3.3,3.6,1.79,1.9,1.9,1.74,-0.5,1.98,1.86,-0.5,1.95,1.9,-0.5
E2,02/10/04,Peterboro,Torquay,1,1,D,1,1,D,A Kaye,11,10,9,6,10,7,5,2,0,0,0,0,1.8,3.3,4,1.7,3.3,4.5,1.85,3.25,3.95,1.9,3.1,3.3,1.73,3.4,4,1.83,3.25,3.75,2,3,3.4,1.85,1.85,1.85,1.78,-0.5,1.82,2.02,-0.5,1.9,1.95,-0.5
E2,02/10/04,Sheffield Weds,Milton Keynes Dons,1,1,D,0,0,D,S Tomlin,14,3,2,0,9,8,6,1,2,1,0,0,1.61,3.5,5,1.55,3.5,5.5,1.65,3.45,4.9,1.65,3.3,4.2,1.67,3.4,4.33,1.62,3.4,5,1.66,3.3,4.5,1.79,1.9,1.65,2.02,-0.5,1.84,2,-0.75,1.875,1.975,-0.75
E2,02/10/04,Stockport,Swindon,3,3,D,0,2,A,R Olivier,9,8,3,4,11,13,3,3,4,2,0,0,2.75,3.25,2.3,2.8,3.2,2.25,2.75,3.2,2.35,2.6,3,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.6,3.1,2.4,1.79,1.9,1.48,2.35,0.5,1.82,2.02,0.25,1.85,2,0.25
E2,02/10/04,Tranmere,Luton,1,1,D,1,0,H,T Bates,10,7,4,4,16,16,5,2,4,4,0,0,2.2,3.2,3,2.2,3.2,2.9,2.2,3.2,3,2.2,3,2.8,2.25,3.2,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1.85,1.85,2.2,1.55,-0.5,1.98,1.86,-0.25,2,1.85,-0.25
E2,08/10/04,Bournemouth,Stockport,2,1,H,2,0,H,S Tomlin,9,7,2,3,13,12,11,1,0,1,0,0,1.61,3.5,5,1.6,3.5,5,1.63,3.5,5,1.6,3.3,4.5,1.57,3.25,5.5,1.62,3.4,5,1.66,3.3,4.5,1.71,2,1.63,2.06,-0.5,2.04,1.8,-1,1.9,1.95,-0.75
E2,08/10/04,Luton,Hartlepool,3,0,H,1,0,H,M Ryan,17,18,7,8,15,8,6,8,2,1,0,0,1.61,3.5,5,1.6,3.5,5,1.63,3.5,5,1.6,3.3,4.5,1.62,3.25,5,1.62,3.4,5,1.66,3.3,4.5,1.75,1.95,1.63,2.06,-0.5,1.98,1.86,-0.75,1.975,1.875,-0.75
E2,08/10/04,Milton Keynes Dons,Bradford,1,2,A,1,0,H,A Hall,11,13,4,5,10,13,3,7,1,4,0,0,2.37,3.25,2.62,2.4,3.2,2.6,2.3,3.25,2.8,2.2,3.1,2.7,2.25,3.2,2.75,2.25,3.25,2.75,2.2,3.2,2.8,1.85,1.85,2.3,1.5,-0.5,2.02,1.82,-0.25,2.1,1.75,-0.25
E2,08/10/04,Port Vale,Doncaster,2,0,H,2,0,H,M Warren,5,4,3,3,11,9,4,8,3,2,0,0,2.2,3.3,2.87,2.15,3.2,3,2.1,3.3,3.1,2.1,3.1,2.9,2.25,3.2,2.75,2.1,3.25,3,2.05,3.2,3.1,1.85,1.85,2.1,1.6,-0.5,1.9,1.94,-0.25,1.925,1.925,-0.25
E2,09/10/04,Barnsley,Brentford,0,0,D,0,0,D,C Webster,9,8,5,5,16,15,7,5,2,1,0,0,2.3,3.25,2.75,2.25,3.2,2.8,2.3,3.25,2.8,2.2,3,2.8,2.25,3.2,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1.95,1.75,2.3,1.5,-0.5,1.92,1.92,-0.25,2.075,1.775,-0.25
E2,09/10/04,Torquay,Huddersfield,2,1,H,0,1,A,T Kettle,9,5,5,2,9,18,6,3,2,1,0,0,2.62,3.25,2.4,2.65,3.25,2.35,2.65,3.25,2.4,2.6,3,2.3,2.75,3.2,2.25,2.7,3.2,2.3,2.6,3.1,2.4,1.71,2,1.46,2.4,0.5,1.9,1.94,0,1.975,1.875,0
E2,09/10/04,Walsall,Colchester,2,1,H,0,0,D,R Beeby,14,9,11,4,10,9,18,3,0,0,0,0,2.37,3.2,2.7,2.3,3.2,2.75,2.35,3.2,2.75,2.3,3,2.6,2.25,3.2,2.75,2.38,3.2,2.62,2.37,3.1,2.62,1.85,1.85,2.35,1.48,-0.5,1.78,2.06,0,1.825,2.025,0
E2,10/10/04,Hull,Chesterfield,1,0,H,0,0,D,M Cowburn,6,15,4,6,11,15,5,2,1,2,1,0,1.8,3.3,4,1.7,3.3,4.5,1.8,3.3,4.15,1.75,3.2,3.8,1.73,3.2,4.33,1.8,3.4,3.75,1.72,3.25,4.2,1.85,1.85,1.8,1.84,-0.5,1.76,2.08,-0.75,1.85,2,-0.5
E2,10/10/04,Oldham,Blackpool,1,2,A,1,1,D,M Atkinson,8,12,3,9,19,15,8,3,3,1,0,0,1.9,3.4,3.5,1.8,3.25,4,1.9,3.4,3.6,1.9,3.1,3.3,1.73,3.5,3.75,1.91,3.25,3.5,1.9,3.2,3.5,1.75,1.95,1.9,1.75,-0.5,1.8,2.04,-0.5,2,1.85,-0.5
E2,16/10/04,Blackpool,Colchester,1,1,D,1,0,H,A Penn,15,5,7,3,16,12,10,1,3,4,0,0,2.2,3.3,2.87,2.25,3.2,2.8,2.3,3.25,2.8,2.3,3.1,2.5,2.25,3.2,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.75,1.95,2.3,1.5,-0.5,1.76,2.08,0,1.75,2.1,0
E2,16/10/04,Bournemouth,Port Vale,4,0,H,3,0,H,A Marriner,19,11,11,7,11,10,3,7,0,2,0,0,1.8,3.3,4,1.75,3.3,4.2,1.83,3.3,4,1.8,3.1,3.6,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.2,3.75,1.71,2,1.83,1.81,-0.5,1.88,1.96,-0.5,1.85,2,-0.5
E2,16/10/04,Bristol City,Hull,3,1,H,1,0,H,R Olivier,23,8,11,3,8,12,7,1,0,0,0,0,2.2,3.3,2.87,2.3,3.2,2.75,2.25,3.25,2.85,2.3,3.1,2.5,2.1,3.2,3,2.25,3.2,2.8,2.25,3.2,2.75,1.71,2,2.25,1.52,-0.5,1.98,1.86,-0.25,1.975,1.875,-0.25
E2,16/10/04,Doncaster,Torquay,2,2,D,2,1,H,E Evans,13,9,5,6,15,8,4,7,3,2,0,0,1.8,3.3,4,1.65,3.5,4.5,1.77,3.3,4.25,1.75,3.2,3.8,1.73,3.4,4,1.73,3.25,4.33,1.72,3.2,4.33,1.79,1.9,1.77,1.86,-0.5,1.78,2.06,-0.5,1.825,2.025,-0.5
E2,16/10/04,Hartlepool,Chesterfield,3,2,H,2,1,H,P Prosser,17,6,10,3,7,12,13,6,1,0,0,0,1.83,3.4,3.75,1.9,3.25,3.6,1.83,3.3,4,1.8,3.1,3.6,1.8,3.25,3.75,1.83,3.25,3.75,1.8,3.25,3.8,1.79,1.9,1.83,1.81,-0.5,1.92,1.92,-0.5,1.95,1.9,-0.5
