Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
D1,28/10/01,Hamburg,Hansa Rostock,0,1,A,0,1,A,40000,Hermann Albrecht,12,11,7,9,0,0,6,8,15,25,1,4,4,1,0,0,40,10,1.57,3.5,5,1.6,3.4,4.6,1.57,3.5,5,1.62,3.4,4.75,1.67,3.4,4.33,1.57,3.5,5
D1,28/10/01,Nurnberg,Hertha,1,3,A,0,1,A,25000,Peter Gagelmann,9,10,6,6,0,0,4,4,15,14,0,5,3,3,0,0,30,30,2.58,3.05,2.5,2.7,3,2.3,2.6,3.2,2.37,2.6,3.2,2.4,2.6,3.2,2.38,2.5,3.3,2.37
D1,03/11/01,Bayern Munich,Hamburg,3,0,H,0,0,D,55000,Alfons Berg,20,8,10,2,0,0,8,8,15,23,3,2,1,1,0,0,10,10,1.27,4.8,8.25,1.35,4,7,1.28,4.33,9,1.29,4.5,9,1.3,4.33,8,1.25,5,8
D1,03/11/01,Dortmund,Stuttgart,1,0,H,0,0,D,65000,Wolfgang Stark,5,6,4,3,0,1,4,2,22,16,6,2,2,1,0,0,20,10,1.52,3.6,5.6,1.6,3.4,4.6,1.5,3.6,5.5,1.57,3.4,5.5,1.57,3.25,5.5,1.5,3.6,5.5
D1,03/11/01,Hansa Rostock,Werder Bremen,0,1,A,0,0,D,17000,Jürgen Aust ,14,13,4,7,1,3,6,7,8,9,2,3,2,2,0,0,20,20,2.35,3.05,2.75,2.2,3,2.9,2.25,3.4,2.62,2.25,3.2,2.8,2.25,3.2,2.75,2.3,3.1,2.75
D1,03/11/01,Leverkusen,Kaiserslautern,2,1,H,1,1,D,22500,Florian Meyer,10,8,7,2,0,0,12,3,17,24,4,3,3,3,0,0,30,30,1.65,3.3,4.7,1.6,3.4,4.6,1.5,3.4,6,1.5,3.5,6,1.67,3.25,4.5,1.53,3.6,5
D1,03/11/01,Schalke 04,FC Koln,3,1,H,1,1,D,60204,Lutz Wagner,22,6,10,3,1,0,10,2,18,20,0,0,1,2,0,1,10,45,1.45,3.75,6.25,1.55,3.5,4.8,1.44,3.6,6.5,1.4,4,7,1.44,3.75,6,1.4,3.75,7
D1,03/11/01,St Pauli,Munich 1860,0,3,A,0,1,A,20735,Michael Weiner,20,8,8,4,0,0,10,5,20,29,2,1,3,5,0,0,30,50,2.3,3.1,2.8,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3.1,2.8,2.25,3.2,2.75,2.3,3.25,2.62
D1,03/11/01,Wolfsburg,Nurnberg,5,0,H,2,0,H,14000,Torsten Koop,17,7,10,4,0,0,3,6,11,15,7,3,2,1,0,0,20,10,1.68,3.4,4.4,1.55,3.5,4.8,1.61,3.5,4.5,1.62,3.25,5,1.67,3.4,4.33,1.57,3.5,5
D1,04/11/01,Freiburg,Cottbus,3,1,H,1,1,D,25000,Jörg Kessler ,11,16,5,7,0,0,5,3,17,18,5,1,1,3,1,0,35,30,1.6,3.5,4.85,1.6,3.4,4.6,1.57,3.5,5,1.5,3.4,6.25,1.62,3.5,4.5,1.57,3.5,5
D1,04/11/01,Hertha,M'gladbach,3,0,H,2,0,H,42000,Hellmut Krug,10,15,4,2,0,0,5,2,23,19,2,4,1,2,0,0,10,20,1.65,3.4,4.65,1.6,3.4,4.6,1.61,3.25,5,1.7,3.3,4.5,1.67,3.25,4.5,1.57,3.5,5
D1,17/11/01,FC Koln,Leverkusen,1,2,A,0,0,D,40000,Uwe Kemmling,12,17,5,7,0,1,3,8,11,12,2,2,4,3,1,0,65,30,3.9,3.3,1.8,3.8,3.1,1.8,3.75,3.25,1.8,3.9,3.2,1.8,3.75,3.25,1.8,3.75,3.3,1.8
D1,17/11/01,Hamburg,Schalke 04,0,0,D,0,0,D,55400,Lutz Michael Fröhlich,11,11,4,6,1,1,2,10,5,8,1,6,1,3,0,0,10,30,2.35,3.1,2.75,2.3,2.9,2.8,2.4,3.25,2.5,2.4,3.1,2.6,2.38,3,2.7,2.3,3.25,2.62
D1,17/11/01,Hertha,Wolfsburg,2,0,H,1,0,H,25400,Wolfgang Stark,12,7,7,3,0,0,2,1,13,14,4,2,2,1,1,1,45,35,1.6,3.4,5.1,1.65,3.3,4.4,1.5,3.6,5.5,1.53,3.5,5.5,1.57,3.5,5,1.53,3.4,5.5
D1,17/11/01,Kaiserslautern,St Pauli,5,1,H,2,1,H,29895,Hartmut Strampe,13,9,6,4,0,0,13,2,9,10,4,1,3,1,0,0,30,10,1.31,4.4,7.7,1.35,4,7,1.36,4,7,1.3,4,9,1.33,4,8,1.33,4,8
D1,17/11/01,Munich 1860,Dortmund,1,3,A,0,0,D,27500,Torsten Koop,9,13,3,5,0,0,8,8,15,17,0,0,2,3,0,0,20,30,3.1,3.25,2.05,2.8,2.9,2.3,3,3.4,2,3.2,3.2,2,3.2,3.2,2,3,3.2,2.1
D1,17/11/01,Stuttgart,Freiburg,3,0,H,1,0,H,28000,Edgar Steinborn,14,3,8,2,1,0,11,2,14,11,2,4,0,1,0,0,0,10,1.82,3.25,3.9,1.9,3.1,3.5,1.73,3.4,4,1.83,3.1,4,1.83,3.2,3.75,1.9,3.25,3.4
D1,17/11/01,Werder Bremen,Bayern Munich,1,0,H,1,0,H,36000,Herbert Fandel,10,11,3,3,0,0,2,3,18,18,5,5,3,3,0,0,30,30,3.45,3.2,1.95,3.1,3,2.1,3.2,3.2,2,3.2,3.2,2,3.2,3.2,2,3.2,3.2,2
D1,18/11/01,M'gladbach,Cottbus,0,0,D,0,0,D,25000,Peter Sippel,24,7,7,1,0,1,7,4,15,27,3,2,3,2,1,0,55,20,1.6,3.4,5.1,1.65,3.3,4.4,1.67,3.4,4.33,1.6,3.4,5,1.62,3.25,5,1.57,3.5,5
D1,18/11/01,Nurnberg,Hansa Rostock,2,0,H,0,0,D,25000,Jürgen Jansen,8,6,3,4,0,0,5,4,12,16,2,3,2,2,0,1,20,45,2.25,3.1,2.87,2.2,3,2.9,2.25,3.2,2.75,2.3,3.2,2.62,2.2,3,3,2.25,3.2,2.75
D1,24/11/01,Bayern Munich,Nurnberg,0,0,D,0,0,D,63000,Michael Weiner,13,11,5,3,1,0,5,4,28,18,6,3,2,2,0,0,20,20,1.13,6.5,13,1.25,4.5,9,1.2,5,11,1.2,5,11,1.17,5.5,11,1.22,5,9.5
D1,24/11/01,Cottbus,Stuttgart,0,0,D,0,0,D,18000,Hellmut Krug,4,11,2,5,0,1,3,4,27,14,0,5,4,3,1,0,65,30,2.5,3,2.6,2.5,3,2.5,2.62,3.2,2.37,2.5,3.1,2.5,2.5,3.1,2.5,2.5,3.1,2.5
D1,24/11/01,Hansa Rostock,Hertha,1,1,D,0,0,D,25000,Florian Meyer,13,15,4,3,3,0,6,7,20,17,2,2,1,4,0,0,10,40,2.65,3.1,2.4,2.9,3,2.2,2.6,3.2,2.37,2.62,3.1,2.4,2.6,3.1,2.38,2.5,3.25,2.4
D1,24/11/01,Leverkusen,Hamburg,4,1,H,2,1,H,25050,Herbert Fandel,17,12,8,3,0,1,7,3,16,21,3,4,0,3,0,0,0,30,1.4,3.9,6.8,1.45,3.8,5.4,1.4,3.75,7,1.33,4.2,8,1.36,4,7,1.33,4.33,7
D1,24/11/01,Schalke 04,Werder Bremen,1,4,A,0,2,A,60000,Franz-Xaver Wack,21,16,6,6,1,0,4,3,24,22,3,1,4,1,0,0,40,10,1.75,3.3,4.15,1.75,3.2,4,1.73,3.5,3.75,1.75,3.3,4,1.8,3.25,3.75,1.72,3.4,4
D1,24/11/01,St Pauli,FC Koln,1,2,A,0,2,A,20551,Markus Merk,15,13,3,5,1,0,6,5,23,25,2,2,3,4,1,0,55,40,2.15,3.1,3.05,2.2,3,2.9,2.1,3.25,2.87,2.1,3.2,3,2.1,3.1,3.1,2.25,3.25,2.7
D1,24/11/01,Wolfsburg,M'gladbach,3,1,H,2,0,H,14493,Helmut Fleischer,9,14,4,5,0,0,3,12,26,14,5,4,1,3,0,0,10,30,1.87,3.3,3.6,1.85,3.1,3.6,1.8,3.4,3.6,1.91,3.2,3.5,1.91,3.2,3.5,1.83,3.3,3.6
D1,25/11/01,Dortmund,Kaiserslautern,3,0,H,0,0,D,68000,Lutz Wagner,12,8,8,3,0,0,6,2,15,18,5,3,1,3,0,0,10,30,1.73,3.35,4.2,1.9,3.1,3.5,1.67,3.4,4.33,1.8,3.25,3.8,1.73,3.2,4.33,1.66,3.3,4.5
D1,25/11/01,Freiburg,Munich 1860,1,3,A,1,2,A,25000,Jürgen Jansen ,20,18,14,6,0,0,16,5,11,15,0,2,0,1,0,0,0,10,1.9,3.2,3.6,2,3.1,3.2,1.73,3.4,4,1.8,3.3,3.8,1.83,3.2,3.75,1.8,3.4,3.6
D1,01/12/01,FC Koln,Dortmund,0,2,A,0,2,A,42000,Herbert Fandel,18,10,7,3,0,0,9,3,13,16,1,4,2,4,0,0,20,40,3.75,3.2,1.86,3.5,3.1,1.9,3.75,3.25,1.8,3.5,3.2,1.9,3.75,3.25,1.8,3.75,3.3,1.8
D1,01/12/01,Hansa Rostock,Wolfsburg,1,2,A,0,1,A,16000,Peter Gagelmann,10,9,2,4,0,0,3,5,20,20,2,1,0,2,0,0,0,20,2.2,3.05,3,2.3,2.9,2.8,2.2,3.25,2.75,2.2,3,3,2.1,3.2,3,2.1,3.2,3
D1,01/12/01,Kaiserslautern,Freiburg,3,0,H,1,0,H,38248,Wolfgang Stark,18,4,7,2,0,0,7,2,11,9,3,3,1,1,0,0,10,10,1.47,3.65,6.1,1.6,3.4,4.6,1.53,3.5,5.5,1.5,3.5,6,1.5,3.4,6,1.5,3.6,5.5
D1,01/12/01,Munich 1860,Cottbus,1,0,H,0,0,D,13000,Markus Merk,13,4,7,2,2,0,8,2,10,11,0,0,0,0,0,1,0,25,1.6,3.45,5,1.6,3.4,4.6,1.61,3.5,4.5,1.57,3.4,5.2,1.57,3.5,5,1.53,3.4,5.5
D1,01/12/01,Nurnberg,Schalke 04,0,3,A,0,0,D,44600,Hartmut Strampe,4,4,1,3,0,0,1,5,16,11,2,6,3,2,2,0,80,20,2.7,3,2.37,2.7,3,2.3,2.62,3.4,2.25,2.62,3.1,2.38,2.6,3.1,2.38,2.62,3.1,2.37
D1,01/12/01,Stuttgart,M'gladbach,1,1,D,0,0,D,25000,Alfons Berg,8,8,3,4,0,0,9,1,22,18,3,12,3,2,0,0,30,20,1.62,3.4,4.9,1.7,3.2,4.2,1.57,3.5,5,1.62,3.3,5,1.57,3.25,5.5,1.61,3.3,5
D1,01/12/01,Werder Bremen,Leverkusen,2,1,H,1,1,D,34000,Jörg Kessler,10,9,6,1,0,0,6,3,13,20,6,3,3,7,0,1,30,95,2.6,2.9,2.3,2.5,3,2.5,2.6,3.2,2.37,2.6,3,2.5,2.6,3.1,2.38,2.3,3.2,2.62
D1,02/12/01,Hamburg,St Pauli,4,3,H,3,0,H,54000,Hellmut Krug,22,14,7,7,1,0,5,6,27,28,2,4,5,3,0,0,50,30,1.55,3.6,5.2,1.6,3.4,4.6,1.61,3.5,4.5,1.53,3.3,6,1.53,3.4,5.5,1.57,3.25,5.5
D1,02/12/01,Hertha,Bayern Munich,2,1,H,0,0,D,52000,Jürgen Aust,13,13,9,4,1,1,3,3,20,18,1,4,3,2,0,0,30,20,2.8,3.05,2.33,2.5,3,2.5,2.6,3.2,2.37,2.7,3.2,2.3,2.8,3.2,2.2,2.8,3.2,2.2
D1,08/12/01,Bayern Munich,Wolfsburg,3,3,D,2,1,H,37000,Torsten Koop,23,19,9,8,0,0,4,5,18,25,6,6,2,4,0,0,20,40,1.26,4.75,8.7,1.3,4.2,8,1.36,3.75,8,1.29,4.33,8.5,1.3,4.33,8,1.28,4.5,8
D1,08/12/01,Cottbus,Kaiserslautern,0,2,A,0,1,A,20000,Lutz Michael Fröhlich,16,8,6,3,0,0,12,3,24,22,3,3,3,4,0,0,30,40,3.25,3.25,2,3.2,3.1,2,3.2,3.2,2,3.25,3.2,2,3.2,3.2,2,3.2,3.2,2
D1,08/12/01,Dortmund,Hamburg,1,0,H,0,0,D,68000,Helmut Fleischer,18,13,5,4,0,0,7,7,7,22,9,2,1,3,0,0,10,30,1.37,4.1,7,1.45,3.8,5.4,1.44,3.5,7,1.4,3.8,7,1.4,3.75,7,1.36,4,7
D1,08/12/01,Leverkusen,Nurnberg,4,2,H,1,1,D,22500,Lutz Wagner,19,7,10,3,0,0,8,1,10,15,11,4,2,2,0,0,20,20,1.23,5,10,1.25,4.5,9,1.25,4.5,10,1.25,4.75,9,1.22,5,9,1.22,5,9.5
D1,08/12/01,M'gladbach,Hansa Rostock,0,2,A,0,1,A,24600,Markus Merk,17,8,9,3,0,0,7,3,16,17,2,4,2,0,1,0,45,0,1.8,3.25,4,1.9,3.1,3.5,1.8,3.4,3.6,1.8,3.2,4,1.8,3.1,4,1.83,3.3,3.6
D1,08/12/01,St Pauli,Werder Bremen,0,3,A,0,1,A,20619,Hermann Albrecht,7,14,2,6,0,1,3,5,15,12,1,0,3,3,0,0,30,30,3.75,3.25,1.82,3.8,3.1,1.8,4,3.4,1.73,4,3.4,1.7,3.5,3.4,1.83,4,3.4,1.72
D1,08/12/01,Stuttgart,Munich 1860,0,1,A,0,0,D,20000,Uwe Kemmling,16,4,8,2,1,0,8,2,8,14,1,0,0,6,0,0,0,60,1.8,3.25,4,1.9,3.1,3.5,1.73,3.4,4,1.8,3.2,4,1.83,3.2,3.75,1.83,3.3,3.6
D1,09/12/01,Freiburg,FC Koln,0,0,D,0,0,D,25000,Franz-Xaver Wack,7,17,2,2,0,0,8,4,25,26,1,1,2,4,0,0,20,40,1.75,3.25,4.2,1.85,3.1,3.6,1.8,3.4,3.6,1.95,3.25,3.6,1.73,3.2,4.33,1.8,3.3,3.75
D1,09/12/01,Schalke 04,Hertha,0,0,D,0,0,D,60204,Edgar Steinborn,14,12,6,3,0,1,8,2,23,23,3,0,1,4,0,0,10,40,2,3.1,3.4,1.9,3.1,3.5,2,3.2,3.2,1.95,3.1,3.4,1.91,3.25,3.4,1.83,3.2,3.75
D1,15/12/01,FC Koln,Cottbus,0,0,D,0,0,D,29000,Hellmut Krug,7,2,6,1,0,0,3,1,7,18,1,0,1,3,0,0,10,30,1.7,3.3,4.45,1.75,3.2,4,1.73,3.4,4,1.57,3.4,5.5,1.73,3.2,4.33,1.66,3.3,4.5
D1,15/12/01,Hamburg,Freiburg,1,1,D,1,0,H,35000,Markus Merk,12,9,3,1,0,0,7,5,14,17,3,1,2,1,0,0,20,10,1.8,3.25,3.95,1.8,3.1,3.8,1.8,3.25,3.75,1.73,3.3,4.2,1.8,3.25,3.75,1.72,3.3,4.2
D1,15/12/01,Hansa Rostock,Bayern Munich,1,0,H,0,0,D,30000,Edgar Steinborn,5,8,5,2,0,0,7,3,10,16,1,6,2,5,0,0,20,50,4.45,3.4,1.66,4.6,3.4,1.6,4.5,3.25,1.67,5.5,3.4,1.57,4.5,3.25,1.67,4.5,3.5,1.61
D1,15/12/01,Hertha,Leverkusen,2,1,H,1,1,D,35000,Franz-Xaver Wack,11,14,5,5,0,0,4,4,31,25,2,0,3,3,0,0,30,30,2.6,3.1,2.45,2.7,3,2.3,2.4,3.25,2.5,2.62,3.1,2.38,2.6,3.1,2.38,2.6,3.1,2.4
D1,15/12/01,Munich 1860,M'gladbach,2,2,D,2,2,D,19500,Herbert Fandel,10,12,4,6,0,1,7,7,18,26,2,0,0,2,0,0,0,20,1.72,3.3,4.3,1.7,3.2,4.2,1.67,3.4,4.33,1.57,3.4,5.5,1.67,3.4,4.33,1.66,3.3,4.5
D1,15/12/01,Nurnberg,St Pauli,0,0,D,0,0,D,20000,Lutz Michael Fröhlich,16,7,5,4,1,0,9,1,19,21,3,7,1,3,0,0,10,30,1.75,3.3,4.15,1.75,3.2,4,1.73,3.4,4,1.73,3.25,4.2,1.8,3.25,3.75,1.66,3.3,4.5
D1,15/12/01,Werder Bremen,Dortmund,1,1,D,1,0,H,35000,Alfons Berg,18,6,5,3,0,0,6,1,13,15,0,3,1,1,0,0,10,10,2.3,3.15,2.75,2.3,2.9,2.8,2.25,3.4,2.62,2.38,3.1,2.62,2.4,3.2,2.5,2.25,3.2,2.75
D1,16/12/01,Kaiserslautern,Stuttgart,2,2,D,1,1,D,41500,Jürgen Jansen,20,19,9,9,0,0,5,6,17,14,5,3,2,2,0,0,20,20,1.52,3.5,5.8,1.65,3.3,4.4,1.67,3.4,4.33,1.6,3.3,5,1.57,3.5,5,1.57,3.3,5.5
D1,16/12/01,Wolfsburg,Schalke 04,3,1,H,0,0,D,18000,Lutz Wagner,12,11,7,3,0,0,3,3,33,17,3,2,4,4,0,0,40,40,2.42,3.05,2.65,2.4,2.8,2.8,2.25,3.4,2.62,2.3,3.1,2.7,2.3,3.1,2.7,2.3,3.1,2.75
D1,18/12/01,Bayern Munich,M'gladbach,0,0,D,0,0,D,41000,Knut Kircher,10,4,5,1,1,0,4,4,14,24,1,6,1,1,0,0,10,10,1.25,4.5,11,1.3,4.2,8,1.36,3.75,8,1.29,4.33,9,,,,1.28,4.5,8
D1,18/12/01,Hamburg,Cottbus,5,2,H,0,1,A,31000,Jürgen Aust,21,8,10,3,1,0,5,5,6,11,4,1,3,3,0,0,30,30,1.55,3.5,5.45,1.55,3.5,4.8,1.61,3.5,4.5,1.57,3.4,5.2,,,,1.57,3.5,5
D1,18/12/01,Hertha,St Pauli,2,2,D,0,0,D,25000,Markus Merk,13,5,6,3,1,0,7,3,21,12,2,1,3,2,0,0,30,20,1.25,4.5,11,1.25,4.5,9,1.25,4.5,10,1.25,4.5,10,1.22,5.5,8,1.25,4.5,10
D1,18/12/01,Nurnberg,Dortmund,2,2,D,0,0,D,18000,Florian Meyer,25,19,11,8,1,1,9,4,18,18,1,9,3,3,0,0,30,30,4.5,3.45,1.65,4,3.2,1.75,5,3.5,1.57,4.5,3.3,1.67,,,,4.5,3.5,1.61
D1,18/12/01,Werder Bremen,Freiburg,3,2,H,1,1,D,28000,Peter Sippel,24,5,13,3,0,0,8,4,12,11,5,0,1,0,0,0,10,0,1.41,3.75,7,1.55,3.5,4.8,1.3,4.33,8,1.4,3.75,7,,,,1.44,3.6,6.5
D1,19/12/01,FC Koln,Stuttgart,0,0,D,0,0,D,30000,Helmut Fleischer ,8,4,4,2,0,0,4,3,20,21,5,1,2,2,0,0,20,20,2.45,3.1,2.6,2.4,2.9,2.7,2.37,3.2,2.6,2.38,3.1,2.62,2.5,3.1,2.5,2.5,3.1,2.5
D1,19/12/01,Hansa Rostock,Schalke 04,1,3,A,0,2,A,18500,Wolfgang Stark,15,10,6,4,1,0,9,2,15,19,2,0,1,3,0,0,10,30,2.5,3.2,2.5,2.7,3,2.3,2.5,3.25,2.4,2.5,3.1,2.5,2.38,3.1,2.6,2.5,3.1,2.5
D1,19/12/01,Kaiserslautern,Munich 1860,1,3,A,0,0,D,39000,Lutz Wagner,19,13,2,5,0,0,8,2,24,25,2,1,2,3,0,1,20,55,1.6,3.4,5.1,1.6,3.4,4.6,1.73,3.4,4,1.62,3.3,5,1.57,3.5,5,1.61,3.3,5
D1,19/12/01,Wolfsburg,Leverkusen,3,1,H,1,0,H,15500,Hellmut Krug ,19,4,8,2,2,0,5,0,21,23,6,2,1,3,0,0,10,30,2.95,3.2,2.15,2.7,3,2.3,2.62,3.4,2.25,2.8,3.2,2.2,3,3.2,2.1,3,3.2,2.1
D1,26/01/02,Freiburg,Nurnberg,2,0,H,1,0,H,24600,"Kinhöfer, T",15,9,9,2,0,0,10,10,20,18,1,2,3,2,0,0,30,20,1.77,3.25,4.1,1.7,3.2,4.2,1.8,3.25,3.75,1.75,3.2,4.333,1.8,3.1,4,1.72,3.4,4
D1,26/01/02,Leverkusen,Hansa Rostock,2,0,H,0,0,D,22500,"Fleischer, H",20,7,5,2,2,0,10,2,21,21,0,0,3,0,0,0,30,0,1.35,4.1,7.6,1.3,4.2,8,1.33,4.33,7,1.333,4.2,8,1.333,4.333,7,1.36,3.75,8
D1,26/01/02,M'gladbach,Kaiserslautern,0,2,A,0,0,D,28000,"Wack, F.-X.",14,9,5,4,0,0,7,6,20,19,1,2,2,4,0,0,20,40,2.65,3.05,2.45,2.7,3,2.3,2.4,3.25,2.5,2.5,3.1,2.5,2.7,3.1,2.3,2.62,3.1,2.37
D1,26/01/02,Munich 1860,FC Koln,3,0,H,0,0,D,18000,"Strampe, H",8,10,6,3,0,0,5,6,16,8,2,3,1,2,0,0,10,20,1.65,3.3,4.85,1.7,3.2,4.2,1.61,3.5,4.5,1.571,3.4,5.25,1.667,3.4,4.333,1.53,3.6,5
D1,26/01/02,Schalke 04,Bayern Munich,5,1,H,2,0,H,60683,"Fröhlich, L.-M.",10,5,6,2,0,0,2,3,13,16,3,0,1,0,0,1,10,25,2.7,3.05,2.4,2.4,3,2.6,2.4,3.25,2.5,2.625,3.1,2.4,2.6,3.1,2.375,2.6,3.1,2.4
D1,26/01/02,St Pauli,Wolfsburg,3,1,H,0,1,A,20551,"Fandel, H",19,11,6,4,1,1,7,13,11,13,2,2,1,3,0,1,10,55,2.87,3.15,2.2,3.3,3,2,2.8,3.2,2.2,2.8,3.25,2.2,2.7,3.1,2.3,2.75,3.2,2.25
D1,26/01/02,Stuttgart,Hamburg,3,0,H,2,0,H,25000,"Krug, H.",11,8,5,4,1,0,4,9,17,22,0,1,1,3,0,0,10,30,1.9,3.15,3.7,1.9,3,3.6,1.91,3.2,3.5,1.909,3.2,3.6,1.833,3.2,3.75,1.83,3.2,3.75
D1,27/01/02,Cottbus,Werder Bremen,2,1,H,1,1,D,13000,"Merk, M",12,15,4,9,0,1,2,8,22,14,7,3,5,1,0,0,50,10,3.55,3.25,1.9,3.2,3.1,2,3.75,3.25,1.8,3.6,3.25,1.85,3.2,3.2,2,3.4,3.25,1.9
D1,27/01/02,Dortmund,Hertha,3,1,H,1,0,H,69000,"Aust, J",18,16,8,9,0,0,4,6,15,21,2,3,1,5,0,0,10,50,1.7,3.3,4.5,1.6,3.4,4.6,1.73,3.4,4,1.75,3.25,4.2,1.667,3.25,4.5,1.72,3.4,4
D1,02/02/02,FC Koln,Kaiserslautern,0,1,A,0,0,D,30000,"Gagelmann, P",22,10,8,5,0,0,4,1,12,22,1,4,4,6,0,0,40,60,2.85,3.2,2.25,3.1,3,2.1,2.75,3.25,2.2,2.875,3.2,2.2,3,3.2,2.1,3,3.2,2.1
D1,02/02/02,Hamburg,Munich 1860,2,1,H,0,0,D,34026,"Jansen, J",17,15,8,7,2,1,5,6,14,13,4,0,1,1,0,0,10,10,2.2,3.1,2.95,2,3.1,3.2,2.2,3.2,2.8,2.2,3.2,2.875,2.2,3.2,2.8,2.2,3.2,2.8
D1,02/02/02,Hertha,Freiburg,1,1,D,0,1,A,25146,"Kemmling, U",17,3,12,1,0,0,5,2,22,15,4,3,1,1,0,0,10,10,1.57,3.5,5.15,1.55,3.5,4.8,1.5,3.6,5.5,1.533,3.5,5.5,1.533,3.4,5.5,1.57,3.5,5
D1,02/02/02,Nurnberg,Cottbus,2,0,H,0,0,D,20000,"Steinborn, E.",16,6,11,3,0,0,4,5,16,24,6,2,3,3,0,0,30,30,1.9,3.2,3.6,1.9,3.1,3.5,1.91,3.25,3.4,1.909,3.25,3.5,2,3.2,3.2,1.9,3.25,3.4
D1,02/02/02,Schalke 04,M'gladbach,2,0,H,1,0,H,60683,"Albrecht, H",6,13,2,5,0,0,4,5,18,16,4,2,2,2,0,0,20,20,1.5,3.6,5.8,1.55,3.5,4.8,1.44,3.6,6.5,1.444,3.6,6.5,1.444,3.6,6.5,1.44,3.6,6.5
D1,02/02/02,Werder Bremen,Stuttgart,1,2,A,1,0,H,25000,"Stark, W",16,7,8,3,0,0,5,4,16,13,3,6,2,1,0,0,20,10,1.67,3.4,4.5,1.75,3.2,4,1.67,3.4,4.33,1.6,3.3,5,1.667,3.25,4.5,1.66,3.3,4.5
D1,02/02/02,Wolfsburg,Dortmund,1,1,D,1,1,D,21600,"Merk, M",25,4,8,2,1,0,9,1,23,25,1,4,3,3,0,0,30,30,2.7,3.25,2.3,2.7,3,2.3,2.75,3.2,2.25,2.75,3.2,2.3,2.875,3.1,2.2,3,3.2,2.1
D1,03/02/02,Bayern Munich,Leverkusen,2,0,H,0,0,D,45000,"Fandel, H",16,7,9,2,0,0,3,0,28,25,6,7,3,2,0,0,30,20,1.85,3.35,3.65,1.8,3.1,3.8,1.91,3.2,3.5,1.9,3.2,3.6,2,3.2,3.2,1.8,3.3,3.75
D1,03/02/02,Hansa Rostock,St Pauli,1,0,H,0,0,D,17000,"Sippel, P",16,9,4,3,1,0,9,7,19,18,5,5,0,3,0,0,0,30,1.75,3.4,4,1.7,3.2,4.2,1.73,3.4,4,1.667,3.3,4.6,1.667,3.4,4.333,1.66,3.3,4.5
D1,05/02/02,Cottbus,Hertha,1,0,H,0,0,D,15600,"Jansen, J",18,13,6,7,0,0,1,7,23,33,1,7,1,2,0,0,10,20,2.75,3.25,2.25,2.7,3,2.3,2.75,3.2,2.25,2.8,3.1,2.25,,,,2.75,3.2,2.25
D1,05/02/02,Freiburg,Wolfsburg,0,0,D,0,0,D,24000,"Kessler, J",8,14,4,8,0,0,7,5,8,15,4,5,1,1,0,0,10,10,2,3.3,3.2,2.1,3,3.1,2,3.2,3.2,2,3.2,3.2,2.1,3.2,3,2,3.2,3.2
D1,05/02/02,M'gladbach,FC Koln,4,0,H,0,0,D,34500,"Fröhlich, L.-M.",19,11,11,3,1,0,6,2,19,17,4,3,2,4,0,0,20,40,1.9,3.25,3.55,2,3.1,3.2,1.8,3.25,3.75,1.85,3.1,3.8,1.909,3.2,3.5,1.9,3.25,3.4
D1,05/02/02,Munich 1860,Werder Bremen,3,1,H,1,1,D,19000,"Meyer, F",16,15,5,4,0,2,5,3,20,17,2,1,3,3,0,0,30,30,2.25,3.2,2.8,2.3,3,2.7,2.1,3.4,2.8,2.2,3.2,2.8,,,,2.2,3.2,2.8
D1,05/02/02,Stuttgart,Nurnberg,2,3,A,1,2,A,21000,"Koop, T",9,12,4,6,0,1,12,4,18,15,2,1,1,2,0,1,10,45,1.47,3.6,6.3,1.55,3.5,4.8,1.5,3.6,5.5,1.5,3.4,6,1.444,3.6,6.5,1.5,3.4,6
D1,06/02/02,Dortmund,Hansa Rostock,2,0,H,0,0,D,62000,"Weiner, M",18,7,8,2,0,0,6,0,16,16,2,2,1,3,0,0,10,30,1.31,4.3,8.25,1.3,4.2,8,1.36,4,7,1.364,4,7,,,,1.3,4.33,8
D1,06/02/02,Kaiserslautern,Hamburg,2,2,D,1,1,D,37000,"Kircher, K",22,9,9,3,2,0,10,2,16,24,3,0,1,2,0,0,10,20,1.53,3.55,5.6,1.55,3.5,4.8,1.57,3.5,5,1.5,3.5,5.75,1.5,3.4,6,1.44,3.75,6
D1,06/02/02,Leverkusen,Schalke 04,0,1,A,0,0,D,22500,"Berg, A",26,5,5,2,0,0,8,0,12,27,6,3,2,5,0,0,20,50,1.73,3.4,4.2,1.8,3.1,3.8,1.61,3.5,4.5,1.667,3.4,4.333,1.667,3.4,4.333,1.66,3.4,4.33
D1,06/02/02,St Pauli,Bayern Munich,2,1,H,2,0,H,19800,"Krug, H",17,12,6,1,1,0,8,11,24,17,3,1,3,2,0,0,30,20,5.8,3.55,1.5,5,3.7,1.5,5.5,3.25,1.57,6.5,3.3,1.5,,,,6,3.4,1.5
