Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA
T1,18/02/01,Bursaspor,Erzurumspor,6,0,H,3,0,H,1.57,3.3,5.2,1.55,3.3,4.5,1.5,3.25,5,1.6,3.3,4.75
T1,18/02/01,Genclerbirligi,Ankaragucu,3,4,A,2,3,A,1.8,3.3,3.7,2,2.9,3,1.75,3,3.8,1.75,3.2,3.9
T1,18/02/01,Kocaelispor,Trabzonspor,3,2,H,3,1,H,2.78,3,2.3,2.4,3,2.3,2.6,3,2.25,2.7,3.1,2.25
T1,18/02/01,Rizespor,Yozgatspor,1,0,H,0,0,D,1.72,3.25,4.2,1.65,3.2,3.9,,,,1.7,3.3,4
T1,23/02/01,Gaziantepspor,Genclerbirligi,1,0,H,0,0,D,1.72,3.2,4.2,1.75,3.1,3.6,1.7,3.4,3.6,1.55,3.4,5
T1,24/02/01,Ankaragucu,Siirt Jet-PA,4,1,H,2,1,H,1.43,3.6,6.35,1.35,3.8,6.2,1.3,4,7,1.45,3.5,6
T1,24/02/01,Fenerbahce,Besiktas,3,1,H,0,0,D,1.85,3.25,3.5,2,2.9,3,1.7,3.4,3.6,1.72,3.2,4.33
T1,24/02/01,Rizespor,Antalyaspor,0,2,A,0,0,D,1.73,3.1,4.25,1.7,3.1,3.8,1.6,3.4,4,1.6,3.4,4.5
T1,25/02/01,Adanaspor,Yozgatspor,3,3,D,1,1,D,2.12,3.1,2.95,2.1,2.9,2.9,2.1,3,2.8,2.25,2.85,2.9
T1,25/02/01,Bursaspor,Denizlispor,2,1,H,1,0,H,2.3,2.9,2.85,2,2.9,3,1.91,2.9,3.4,2.15,3.15,2.8
T1,25/02/01,Erzurumspor,Samsunspor,1,2,A,0,1,A,2.73,2.9,2.4,2.8,3,2.1,2.6,3,2.25,2.65,2.9,2.4
T1,25/02/01,Galatasaray,Kocaelispor,2,3,A,0,0,D,1.2,5,10,1.15,5.5,11,1.2,4.5,9,1.25,4.5,8.5
T1,25/02/01,Trabzonspor,Istanbulspor,1,2,A,0,1,A,1.41,3.6,6.8,1.45,3.5,5,1.4,3.5,6,1.4,3.7,6.5
T1,02/03/01,Genclerbirligi,Trabzonspor,0,2,A,0,0,D,2.2,3,2.9,2.2,2.9,2.7,2.1,3,2.8,2.2,3.1,2.75
T1,03/03/01,Antalyaspor,Adanaspor,2,1,H,1,1,D,1.58,3.35,5,1.6,3.2,4.2,1.5,3.2,5.5,1.5,3.5,5.3
T1,03/03/01,Samsunspor,Bursaspor,2,0,H,0,0,D,1.7,3.1,4.5,1.65,3.1,4,1.7,3.4,3.6,1.7,3.2,4.2
T1,03/03/01,Siirt Jet-PA,Gaziantepspor,1,2,A,0,1,A,4,3.2,1.76,3.6,3.1,1.75,4,3.4,1.6,3.8,3.1,1.8
T1,03/03/01,Yozgatspor,Fenerbahce,2,3,A,1,1,D,4.2,3.15,1.73,4,3.1,1.65,5.5,3.5,1.44,4.5,3.2,1.65
T1,04/03/01,Besiktas,Ankaragucu,4,0,H,2,0,H,1.32,4.15,7.5,1.3,4,7,1.4,3.5,6,1.3,4,8.5
T1,04/03/01,Kocaelispor,Erzurumspor,1,0,H,1,0,H,1.52,3.6,5.25,1.5,3.4,4.7,1.36,3.5,7,1.5,3.5,5.35
T1,04/03/01,Rizespor,Denizlispor,2,1,H,0,0,D,1.83,3.1,3.8,1.7,3.1,3.8,1.75,3,3.8,1.85,3.1,3.6
T1,09/03/01,Gaziantepspor,Besiktas,3,1,H,1,1,D,2.4,3.1,2.55,2.35,3,2.35,2.4,3.2,2.3,2.2,3.2,2.8
T1,10/03/01,Bursaspor,Kocaelispor,1,1,D,1,0,H,2.05,3.1,3.15,1.75,3.1,3.6,1.75,3.2,3.6,2,3.2,3.05
T1,10/03/01,Erzurumspor,Istanbulspor,1,3,A,0,0,D,2.9,3.05,2.2,2.9,2.9,2.1,2.8,3,2.15,2.7,3.1,2.25
T1,10/03/01,Galatasaray,Genclerbirligi,2,1,H,1,1,D,1.32,4,8,1.3,4,7,1.25,4.33,7.5,1.4,3.75,6.25
T1,10/03/01,Samsunspor,Denizlispor,2,1,H,1,1,D,1.85,3.2,3.68,1.55,3.3,4.5,1.67,3.4,3.75,1.7,3.3,4
T1,11/03/01,Ankaragucu,Yozgatspor,4,0,H,2,0,H,1.62,3.25,5,1.65,3.2,3.8,1.5,3.2,5.5,1.65,3.3,4.4
T1,11/03/01,Fenerbahce,Antalyaspor,2,1,H,1,1,D,1.22,4.8,10,1.2,4.7,9,1.2,4.5,9,1.25,4.2,10
T1,11/03/01,Rizespor,Adanaspor,4,2,H,1,1,D,1.53,3.5,5.5,1.55,3.3,4.5,1.5,3.2,5.5,1.45,3.6,5.8
T1,11/03/01,Trabzonspor,Siirt Jet-PA,2,4,A,0,3,A,1.22,5,9.5,1.25,4.3,8,1.2,4.5,9,1.2,4.8,10
T1,16/03/01,Kocaelispor,Samsunspor,1,0,H,0,0,D,2.2,3.05,2.9,2.3,3,2.4,2.15,3,2.75,2.2,3.1,2.75
T1,17/03/01,Antalyaspor,Ankaragucu,3,4,A,0,3,A,2,3,3.4,2,2.9,3,1.9,2.88,3.5,2,3.1,3.15
T1,17/03/01,Genclerbirligi,Erzurumspor,1,2,A,1,1,D,1.3,4.25,8,1.25,4.3,8,1.2,4.5,9,1.35,4.1,6.5
T1,17/03/01,Istanbulspor,Bursaspor,2,4,A,1,1,D,1.8,3.2,3.9,1.7,3.1,3.8,1.8,3.2,3.4,1.75,3.1,4.1
T1,17/03/01,Rizespor,Fenerbahce,1,1,D,1,1,D,3.8,3.25,1.8,3.5,3,1.8,3.6,3.4,1.7,3.6,3.3,1.8
T1,18/03/01,Besiktas,Trabzonspor,3,1,H,1,0,H,1.55,3.45,5.2,1.5,3.4,4.7,1.5,3.5,4.5,1.6,3.3,4.8
T1,18/03/01,Denizlispor,Adanaspor,4,2,H,1,2,A,1.53,3.5,5.3,1.65,3.2,3.9,1.53,3.6,4.2,1.5,3.5,5.3
T1,18/03/01,Siirt Jet-PA,Galatasaray,0,1,A,0,0,D,7.35,4,1.35,5.5,3.6,1.4,9,4.5,1.2,6.5,3.7,1.4
T1,18/03/01,Yozgatspor,Gaziantepspor,1,2,A,1,0,H,2.95,3,2.2,2.6,3,2.2,,,,,,
T1,30/03/01,Kocaelispor,Denizlispor,4,2,H,2,2,D,1.77,3.25,4,1.8,3,3.5,1.7,3.2,3.8,1.75,3.15,4
T1,31/03/01,Ankaragucu,Rizespor,4,0,H,3,0,H,1.75,3.3,4.15,1.75,3.1,3.6,1.75,3.2,3.5,1.8,3.2,3.7
T1,31/03/01,Bursaspor,Genclerbirligi,2,0,H,1,0,H,2.05,3,3.3,2,2.9,3,2,3,3,1.85,3.1,3.6
T1,31/03/01,Erzurumspor,Siirt Jet-PA,2,1,H,0,0,D,1.93,3.1,3.55,1.9,3,3.1,2.1,2.7,3.1,1.9,3.1,3.45
T1,31/03/01,Galatasaray,Besiktas,2,0,H,1,0,H,1.75,3.25,4,1.9,2.9,3.2,1.75,3.1,3.75,1.9,3.1,3.6
T1,01/04/01,Fenerbahce,Adanaspor,4,0,H,2,0,H,1.15,6,11.5,1.15,5.5,11,1.15,5,10,1.1,6.5,13
T1,01/04/01,Gaziantepspor,Antalyaspor,2,0,H,1,0,H,1.44,3.7,6.45,1.4,3.6,5.5,1.4,3.5,6,1.4,3.75,6.25
T1,01/04/01,Samsunspor,Istanbulspor,2,3,A,1,2,A,1.75,3.2,4.15,1.65,3.2,3.9,1.75,3.2,3.6,1.8,3.2,3.7
T1,01/04/01,Trabzonspor,Yozgatspor,1,1,D,1,0,H,1.38,3.8,7.15,1.3,4,7,,,,1.4,3.75,6.25
T1,06/04/01,Rizespor,Gaziantepspor,2,1,H,1,0,H,2.65,2.95,2.45,2.35,3,2.35,2.4,3,2.4,2.45,3.1,2.45
T1,07/04/01,Adanaspor,Ankaragucu,1,3,A,0,2,A,3.15,3,2.1,2.8,3,2.1,2.8,3,2.1,3.55,2.8,2
T1,07/04/01,Antalyaspor,Trabzonspor,2,3,A,2,1,H,2.52,3.1,2.45,2.4,2.9,2.4,2.4,3.2,2.3,2.3,3.1,2.6
T1,07/04/01,Denizlispor,Fenerbahce,2,1,H,2,1,H,4.65,3.25,1.65,3.8,3.1,1.7,4,3.4,1.6,4.25,3.35,1.65
T1,07/04/01,Genclerbirligi,Samsunspor,1,0,H,0,0,D,2.3,3.1,2.8,2.2,3,2.6,2.25,3,2.6,2.35,3.1,2.55
T1,08/04/01,Besiktas,Erzurumspor,2,0,H,2,0,H,1.17,5.4,11.2,1.15,5.5,11,1.2,4.5,9,1.2,5,9.5
T1,08/04/01,Istanbulspor,Kocaelispor,1,1,D,0,0,D,1.95,3,3.55,1.85,3,3.3,1.95,3.1,3,1.95,3.2,3.2
T1,08/04/01,Siirt Jet-PA,Bursaspor,2,5,A,1,3,A,2.8,3,2.3,2.9,3,2,2.8,3,2.15,2.85,3,2.2
T1,08/04/01,Yozgatspor,Galatasaray,4,2,H,2,0,H,5.8,3.5,1.5,4.5,3.3,1.55,7.5,3,1.44,6,3.55,1.45
T1,11/04/01,Istanbulspor,Galatasaray,3,5,A,2,4,A,5.1,3.5,1.55,4.2,3.2,1.6,5,3.2,1.53,4.2,3.4,1.65
T1,13/04/01,Bursaspor,Besiktas,0,1,A,0,0,D,3.5,3.1,1.95,2.9,3,2,3.25,3,1.9,3.15,3,2.05
T1,14/04/01,Galatasaray,Antalyaspor,2,0,H,1,0,H,1.22,5,9.5,1.3,4,7,1.2,4.33,9.5,1.25,5,7.25
T1,14/04/01,Istanbulspor,Denizlispor,1,3,A,1,2,A,1.85,3.1,3.85,1.9,3,3.1,1.85,3.25,3.2,1.9,3.15,3.4
T1,14/04/01,Samsunspor,Siirt Jet-PA,4,3,H,2,2,D,1.35,4,7.5,1.2,4.7,9,1.3,4,7,1.35,4,6.8
T1,15/04/01,Ankaragucu,Fenerbahce,2,1,H,1,0,H,3.4,3.15,1.95,2.8,3,2.1,3.4,3.2,1.8,3.3,3,2
T1,15/04/01,Erzurumspor,Yozgatspor,1,2,A,1,0,H,2.15,3.05,3.05,2.3,3.1,2.3,2.4,3,2.4,2.2,2.85,3
T1,15/04/01,Gaziantepspor,Adanaspor,3,0,H,1,0,H,1.21,5.2,9.5,1.2,4.7,9,1.2,4.33,9.5,1.2,5,9.5
T1,15/04/01,Kocaelispor,Genclerbirligi,4,1,H,1,0,H,1.83,3.2,3.85,1.9,3,3.1,1.8,3.2,3.4,1.7,3.25,4.1
T1,15/04/01,Trabzonspor,Rizespor,2,0,H,0,0,D,1.5,3.55,5.75,1.55,3.3,4.5,1.5,3.6,4.5,1.5,3.55,5.25
T1,20/04/01,Besiktas,Samsunspor,0,0,D,0,0,D,1.35,4,7.3,1.35,3.8,6.2,1.36,3.5,7,1.35,3.9,7
T1,21/04/01,Adanaspor,Trabzonspor,1,7,A,1,3,A,4,3.2,1.78,3.4,3.1,1.8,4,3.4,1.6,,,
T1,21/04/01,Denizlispor,Ankaragucu,2,0,H,1,0,H,2.37,3,2.7,2.3,2.9,2.5,2.25,3,2.6,2.25,3.2,2.6
T1,21/04/01,Fenerbahce,Gaziantepspor,4,3,H,0,3,A,1.52,3.45,5.65,1.45,3.5,5,1.44,3.5,5.5,1.5,3.6,5.2
T1,22/04/01,Antalyaspor,Erzurumspor,1,0,H,1,0,H,1.52,3.6,5.2,1.5,3.4,4.7,1.5,3.6,4.5,,,
T1,22/04/01,Genclerbirligi,Istanbulspor,3,0,H,0,0,D,2.13,3,3.1,1.9,3,3.1,1.91,2.9,3.4,2.1,3.15,2.9
T1,22/04/01,Rizespor,Galatasaray,2,4,A,0,2,A,4.2,3.3,1.7,4,3.3,1.6,4,3.4,1.6,3.7,3.35,1.75
T1,22/04/01,Siirt Jet-PA,Kocaelispor,4,3,H,2,1,H,3.1,3.05,2.12,2.9,3,2,3.4,2.9,1.91,,,
T1,22/04/01,Yozgatspor,Bursaspor,1,0,H,1,0,H,2.17,3,3,1.9,2.9,3.2,1.95,3.1,3,2.1,2.85,3.2
T1,27/04/01,Gaziantepspor,Ankaragucu,2,1,H,0,0,D,1.54,3.5,5.3,1.5,3.4,4.7,1.5,3.6,4.5,1.55,3.5,4.8
T1,28/04/01,Erzurumspor,Rizespor,0,0,D,0,0,D,2.45,3,2.6,,,,2.6,2.9,2.3,,,
T1,28/04/01,Galatasaray,Adanaspor,4,1,H,4,0,H,1.05,7,20,1.05,9,18,1.07,6,16,,,
T1,28/04/01,Istanbulspor,Siirt Jet-PA,2,1,H,0,0,D,1.38,3.85,6.85,1.5,3.4,4.7,1.5,3.6,4.5,,,
T1,28/04/01,Kocaelispor,Besiktas,1,1,D,0,0,D,3.35,3.2,2,3.1,3,1.9,3.25,3,1.9,3.3,3.25,1.9
T1,29/04/01,Bursaspor,Antalyaspor,4,0,H,1,0,H,1.82,3.1,3.95,1.8,3,3.5,1.8,3.2,3.4,1.7,3.3,4
T1,29/04/01,Genclerbirligi,Denizlispor,2,4,A,0,3,A,1.94,3.1,3.5,1.9,3,3.1,1.9,3,3.25,1.9,3.2,3.35
T1,29/04/01,Samsunspor,Yozgatspor,0,2,A,0,0,D,1.62,3.4,4.7,1.55,3.3,4.5,1.57,3.4,4.2,1.7,3.3,4
T1,29/04/01,Trabzonspor,Fenerbahce,1,0,H,1,0,H,2.73,3,2.35,2.35,3,2.35,2.6,3,2.25,2.5,3.25,2.4
T1,04/05/01,Ankaragucu,Trabzonspor,2,4,A,0,3,A,2.25,3,2.85,2.1,3,2.8,,,,,,
T1,05/05/01,Adanaspor,Erzurumspor,3,3,D,2,1,H,2.3,3,2.8,,,,2.2,3.1,2.6,,,
T1,05/05/01,Antalyaspor,Samsunspor,2,2,D,0,2,A,2.25,3,2.75,2.2,3,2.6,2.2,3.1,2.6,,,
T1,05/05/01,Besiktas,Istanbulspor,2,0,H,2,0,H,1.37,3.9,7.1,1.4,3.6,5.5,1.4,3.5,6,1.35,3.9,7
T1,05/05/01,Yozgatspor,Kocaelispor,4,2,H,1,1,D,1.91,3.1,3.4,1.85,3,3.3,1.9,3.2,3.1,1.8,3.3,3.6
T1,06/05/01,Denizlispor,Gaziantepspor,2,3,A,0,2,A,2.6,3,2.45,2.35,3,2.35,,,,,,
T1,06/05/01,Fenerbahce,Galatasaray,2,1,H,1,0,H,2.45,2.9,2.65,2.3,2.9,2.5,2.3,3,2.5,2.3,3,2.8
T1,06/05/01,Rizespor,Bursaspor,3,1,H,1,0,H,1.85,3.15,3.7,1.9,3,3.1,1.9,3.2,3.1,1.8,3.3,3.6
T1,06/05/01,Siirt Jet-PA,Genclerbirligi,3,0,H,0,0,D,3,3.1,2.1,2.7,3.1,2.1,2.7,3.1,2.1,,,
T1,12/05/01,Bursaspor,Adanaspor,2,1,H,2,0,H,1.33,4,6.5,1.35,3.8,6.2,1.3,4,7,,,
T1,12/05/01,Denizlispor,Siirt Jet-PA,1,2,A,1,2,A,1.4,3.8,6.5,1.3,4,7,1.36,3.75,6,,,
T1,12/05/01,Istanbulspor,Yozgatspor,0,4,A,0,1,A,2,3.1,3.2,2.2,2.9,2.7,2,3,3,2.1,3.2,2.85
T1,12/05/01,Kocaelispor,Antalyaspor,5,0,H,2,0,H,1.67,3.35,4.3,1.8,3,3.5,1.5,3.6,4.5,1.75,3.4,3.65
T1,12/05/01,Samsunspor,Rizespor,1,1,D,1,1,D,1.72,3.25,4.1,1.65,3.2,3.9,1.75,3.2,3.5,1.7,3.4,3.9
T1,13/05/01,Erzurumspor,Fenerbahce,1,2,A,1,0,H,7.8,4.15,1.25,7,4,1.3,9.5,4.33,1.2,7.25,5,1.25
T1,13/05/01,Gaziantepspor,Trabzonspor,1,1,D,1,1,D,1.65,3.3,4.5,1.7,3.2,3.6,1.6,3.6,3.8,1.65,3.4,4.2
T1,13/05/01,Genclerbirligi,Besiktas,2,1,H,0,1,A,3.75,3.1,1.85,3.5,3,1.8,3.3,3,1.9,3.9,3.4,1.7
T1,13/05/01,Galatasaray,Ankaragucu,1,2,A,0,1,A,1.15,5,11,1.2,4.7,9,1.2,4.33,9.5,1.2,5,9.5
T1,19/05/01,Adanaspor,Samsunspor,3,5,A,2,1,H,3.4,3.1,1.97,,,,3.3,3,1.9,,,
T1,19/05/01,Ankaragucu,Erzurumspor,5,2,H,3,2,H,1.3,4.3,7.9,1.2,4.7,9,1.2,4.33,9.5,,,
T1,19/05/01,Antalyaspor,Istanbulspor,2,2,D,1,0,H,2.1,3.1,3.05,1.85,3,3.3,2.2,3.1,2.6,2.2,3.1,2.75
T1,19/05/01,Besiktas,Siirt Jet-PA,5,1,H,3,0,H,1.12,6.25,12,1.2,4.7,9,1.2,4.33,9.5,,,
T1,19/05/01,Rizespor,Kocaelispor,2,1,H,1,0,H,1.75,3.4,3.7,1.75,3.1,3.6,1.8,3.2,3.4,1.7,3.3,4
T1,19/05/01,Yozgatspor,Genclerbirligi,1,1,D,1,0,H,1.76,3.25,4,1.7,3.1,3.8,1.7,3.2,3.8,,,
T1,20/05/01,Fenerbahce,Bursaspor,2,0,H,0,0,D,1.13,6.15,12,1.15,5.5,11,1.13,5,14,1.1,6.3,14
T1,20/05/01,Gaziantepspor,Galatasaray,0,2,A,0,1,A,2.7,3.2,2.27,2.35,3,2.35,2.5,2.9,2.38,2.55,3.2,2.3
T1,20/05/01,Trabzonspor,Denizlispor,1,0,H,1,0,H,1.48,3.65,5.65,1.5,3.4,4.7,1.4,3.5,6,1.45,3.6,5.8
T1,25/05/01,Bursaspor,Ankaragucu,2,3,A,2,0,H,2.28,3.1,2.75,,,,2.2,2.9,2.7,,,
T1,25/05/01,Denizlispor,Besiktas,2,2,D,2,0,H,3.55,3.4,1.8,,,,3.75,3.1,1.75,,,
T1,25/05/01,Erzurumspor,Gaziantepspor,0,2,A,0,1,A,7.3,4.4,1.3,,,,6.5,3.8,1.33,,,
T1,25/05/01,Istanbulspor,Rizespor,1,0,H,1,0,H,2.07,3.1,3.1,,,,2,3,3,,,
T1,26/05/01,Genclerbirligi,Antalyaspor,2,1,H,1,1,D,1.68,3.3,4.4,,,,1.5,3.2,5.5,,,
T1,26/05/01,Galatasaray,Trabzonspor,4,0,H,3,0,H,1.33,4.1,7.2,,,,1.4,3.5,6,1.4,3.75,6.3
T1,26/05/01,Kocaelispor,Adanaspor,4,3,H,3,3,D,1.33,4.15,7.23,,,,1.25,4,9,,,
T1,26/05/01,Samsunspor,Fenerbahce,1,3,A,1,1,D,4.4,2.95,1.76,,,,4.33,2.9,1.7,4,3.15,1.75
T1,26/05/01,Siirt Jet-PA,Yozgatspor,1,3,A,1,0,H,2.85,3.05,2.2,,,,2.6,3,2.25,,,
