round,home_team,home_score,away_score,away_team,notes
33,Homburg,1,1,Bochum,(Freiler 62 - Knäbel 50) [19 Kree (Bochum) m/pen]
33,Mannheim,2,2,Uerdingen,"(Cvetkovic 20 p, Trieb 42 - Witeczek 51,Edvaldsson 85)"
33,Bayern,2,1,Stuttgart,"(Matthäus 9, 49 - Klinsmann 80)(sent off: Hughes (Bayern, 90))"
33,Dortmund,2,2,Leverkusen,"(Götz 50, Helmer 59, Reinhardt 74, Zorc 84 p)"
34,Leverkusen,3,4,Bayern,"(Hausmann 3, Tita 8, Götz 18 - Matthäus 20,Bayerschmidt 50, J.Wegmann 72, 81)"
34,Stuttgart,1,1,Mannheim,(Walter 42 - Bührer 86)
34,Uerdingen,5,1,Homburg,"(Kuntz 28, 71, Witeczek 52, Thommessen 79, 89 -W.Schäfer 43)"
34,Bochum,3,0,Nürnberg,"(Reekers 28, Kempe 65, Zumdick 88 p)"
34,K'lautern,5,2,M'gladbach,"(Kohr 5, Roos 56, Friedmann 59, Allievi 72,Wuttke 82 - Wolf 2 o, Hochstätter 16)(sent off: Krisp (M'gladbach, 90))"
34,Karlsruher,1,1,Frankfurt,(Schulz 17 - Glesius 88)
34,Hannover,0,3,1. FC Köln,"(Povlsen 42, Littbarski 55 p, Häßler 89)"
34,Schalke,1,4,Werder,"(Tschiskale 59 - Riedle 6, 17, Ordenewitz 26, 44)"
34,Hamburger,4,3,Dortmund,"(Kaltz 66 p, 81 p, von Heesen 75, Jakobs 89 -Storck 54, Zorc 58, Mill 74)"
