Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,FC,FS,OFF,YC,RC
Federico Puppo,CHI,F,11,1,216,0,1,3,3,4,5,4,1,0
Servando Carrasco,LA,M,9,2,235,0,0,1,0,4,2,0,1,0
Chris Albright,PHI,D,8,3,246,0,0,1,1,4,3,0,0,0
Tristan Bowen,CHV,F,5,3,248,0,2,7,3,4,5,1,0,0
Cory Gibbs,CHI,D,3,3,270,0,0,2,0,4,2,0,1,0
Nick Soolsma,TOR,F,9,3,324,0,2,6,1,4,5,0,0,0
Porfirio López,PHI,D,5,4,327,0,0,0,0,4,1,0,0,0
José Moreno,NE,F,7,5,376,1,0,10,7,4,4,4,1,0
Ty Harden,TOR,D,5,5,379,0,0,2,1,4,1,0,1,0
Bryan Jordan,LA,D,8,4,405,0,0,0,0,4,2,1,0,0
Rafael Robayo,CHI,M,16,3,439,0,0,5,0,4,2,0,1,0
Florian Lechner,NE,D,9,7,599,0,1,5,0,4,12,0,0,0
Alessandro Nesta,MTL,D,8,8,633,0,0,0,0,4,4,0,0,0
Eric Brunner,POR,D,13,10,924,1,0,8,2,4,6,0,0,0
Sal Zizzo,ATL,D,20,12,1174,1,4,24,6,4,22,2,2,0
Michael Videira,CHI,M,3,0,40,0,0,0,0,3,0,0,0,0
Hunter Jumper,CHI,D,5,0,48,0,0,0,0,3,1,0,0,0
Dicoy Williams,TOR,D,2,1,86,0,0,0,0,3,0,0,0,0
Jonathan Top,DAL,F,4,1,101,1,1,2,2,3,1,0,0,0
Sam Garza,SJ,M,6,0,102,0,1,4,0,3,3,0,1,0
Alex Dixon,ROC,M,4,1,114,0,0,1,1,3,0,0,1,0
Cordell Cato,SEA,F,8,0,117,0,1,3,0,3,1,0,0,0
John Lozano,NE,D,2,2,155,0,0,0,0,3,2,0,1,0
Steve Purdy,POR,D,3,3,188,0,0,2,0,3,2,0,1,0
Kyle Nakazawa,LA,M,5,2,193,0,0,3,1,3,0,0,0,0
Ruben Luna,DAL,F,7,2,208,1,0,2,1,3,4,1,0,0
Josh Wolff,DC,F,9,1,223,0,1,3,2,3,3,2,1,0
Calum Mallace,LAFC,M,4,4,289,0,0,3,1,3,1,0,0,0
Bobby Warshaw,DAL,D,6,2,298,0,0,2,1,3,4,0,0,0
Terukazu Tanaka,RSL,D,4,4,325,0,1,0,0,3,0,0,0,0
Edu,COL,F,9,3,330,0,0,7,3,3,11,2,0,0
Tyler Ruthven,NY,D,5,4,379,0,0,2,0,3,1,0,1,0
Miguel Aceval,TOR,D,5,5,416,0,2,3,0,3,2,0,0,0
Stephen Keel,NY,D,9,6,501,0,0,0,0,3,2,1,1,0
Tressor Moreno,SJ,M,12,6,557,0,3,3,0,3,6,0,1,0
Lewis Neal,DC,M,18,7,717,2,1,7,2,3,3,1,1,0
Jean-Marc Alexandre,HAI,F,2,0,8,0,0,0,0,2,0,0,0,0
Scott Gordon,CHV,D,3,0,23,0,0,0,0,2,0,0,0,0
David Viana,RSL,M,2,0,27,0,0,1,0,2,0,0,0,0
Jeremiah White,NE,M,2,0,31,0,0,1,0,2,0,0,0,0
Mario Martinez,SEA,M,3,0,40,0,0,1,0,2,1,0,1,0
Guillermo Franco,CHI,F,3,0,43,0,0,1,0,2,1,0,0,1
Adam Cristman,LA,F,2,1,69,0,1,2,0,2,2,0,1,0
Sercan Güvenisik,SJ,F,5,1,87,0,0,3,0,2,2,1,0,0
Matt Stinson,TOR,M,4,1,89,0,1,2,0,2,0,0,0,0
Dan Keat,LA,M,1,1,90,0,0,0,0,2,0,0,1,0
Brian Ownby,HOU,M,7,0,115,0,2,5,2,2,4,0,0,0
Oriol Rosell,ORL,M-D,5,1,127,1,0,1,1,2,1,0,0,0
Michael Nanchoff,VAN,M,9,1,145,0,0,2,0,2,2,0,1,0
Giles Barnes,HOU,M,4,1,149,0,0,6,1,2,3,0,0,0
Pat Noonan,LA,F,10,1,174,1,0,3,2,2,1,1,0,0
Roger Levesque,SEA,M,4,2,183,0,0,2,1,2,1,0,0,0
Emiliano Bonfigli,RSL,F,10,1,288,1,0,5,2,2,2,3,0,0
Andrew Jean-Baptiste,POR,D,5,4,426,1,0,2,1,2,1,0,0,0
Bryan Leyva,DAL,M,8,6,433,0,0,3,1,2,7,0,0,0
Tommy Meyer,LA,D,8,7,660,0,0,0,0,2,0,0,0,0
Dom Dwyer,ORL,F,1,0,4,0,0,0,0,1,0,0,0,0
Jack McBean,COL,F,1,0,8,0,0,0,0,1,2,0,0,0
Floyd Franks,VAN,M,2,0,9,0,0,0,0,1,0,0,0,0
Jhonny Arteaga,NY,F,5,0,17,0,0,0,0,1,0,0,0,0
Marky Delgado,TOR,M,1,0,17,0,0,1,0,1,0,0,0,0
Cesar Diaz Pizarro,SJ,F,1,0,29,0,0,0,0,1,0,1,0,0
Björn Runström,NE,F,3,0,32,0,0,0,0,1,0,0,0,0
Kenney Walker,LA,M,1,1,45,0,0,0,0,1,0,0,0,0
Karl Ouimette,MTL,D,2,0,66,0,0,0,0,1,0,0,0,0
Jonathan Borrajo,NY,D,1,0,74,0,0,0,0,1,0,0,0,0
Brad Ring,SJ,D,2,1,76,0,0,0,0,1,1,0,0,0
Freddie Braun,POR,M,3,0,86,0,0,1,0,1,0,0,0,0
Chris Klute,COL,D,1,1,90,0,0,1,1,1,0,0,0,0
Miguel Montaño,MTL,F,3,1,115,0,0,7,1,1,3,0,0,0
Russell Teibert,VAN,M,4,1,117,0,0,0,0,1,1,1,0,0
Bruno Guarda,DAL,M,4,1,169,0,0,1,1,1,2,0,0,0
Andrew Boyens,LA,D,2,2,180,0,0,0,0,1,1,0,0,0
Carlyle Mitchell,VAN,D,2,2,180,0,0,1,0,1,2,0,0,0
Stephen King,DC,M,7,1,202,0,1,1,0,1,2,0,0,0
Chandler Hoffman,PHI,F,7,2,204,0,0,2,0,1,1,1,0,0
Jamie Smith,COL,M,10,1,226,2,0,4,3,1,3,0,0,0
Blair Gavin,CHV,M,11,5,398,0,1,3,2,1,2,1,0,0
Zak Boggs,NE,M,0,0,0,0,0,0,0,0,0,0,0,0
Joey Gjertsen,SJ,M,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo,HOU,D,0,0,0,0,0,0,0,0,0,0,0,0
Steven Kinney,CHI,D,0,0,0,0,0,0,0,0,0,0,0,0
Birahim Diop,KC,M,0,0,0,0,0,0,0,0,0,0,0,0
Rich Balchan,CLB,D,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas Lindsay,TOR,F,0,0,0,0,0,0,0,0,0,0,0,0
Digao,NY,D,0,0,0,0,0,0,0,0,0,0,0,0
Korey Veeder,CLB,D,0,0,0,0,0,0,0,0,0,0,0,0
Corey Hertzog,NY,F,0,0,0,0,0,0,0,0,0,0,0,0
Victor Pineda,CHI,M,0,0,0,0,0,0,0,0,0,0,0,0
Steven Emory,COL,M,0,0,0,0,0,0,0,0,0,0,0,0
Michael Tetteh,SEA,D,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Ampaipitakwong,SJ,M,0,0,0,0,0,0,0,0,0,0,0,0
Nico Muñiz,RSL,M,0,0,0,0,0,0,0,0,0,0,0,0
Ian Hogg,POR,D,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Alderson,VAN,M,0,0,0,0,0,0,0,0,0,0,0,0
José Adolfo Valencia,POR,F,0,0,0,0,0,0,0,0,0,0,0,0
Diogo de Almeida,RSL,D,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Duran,SEA,D,0,0,0,0,0,0,0,0,0,0,0,0
Chris Estridge,RSL,D,0,0,0,0,0,0,0,0,0,0,0,0
Pari Pantazopoulos,CHI,M,0,0,0,0,0,0,0,0,0,0,0,0
Josh Janniere,COL,M,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Ababio,COL,D,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Horton,CLB,F,0,0,0,0,0,0,0,0,0,0,0,0
Conor Shanosky,DC,M-D,0,0,0,0,0,0,0,0,0,0,0,0
Josue Soto,HOU,D-M,0,0,0,0,0,0,0,0,0,0,0,0
Chris Taylor,POR,D,0,0,0,0,0,0,0,0,0,0,0,0
Ethan White,DC,D,0,0,0,0,0,0,0,0,0,0,0,0
Moises Hernandez,DAL,D,0,0,0,0,0,0,0,0,0,0,0,0
Victor Ulloa,DAL,M,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Ellis,KC,D,0,0,0,0,0,0,0,0,0,0,0,0
Oscar Cordon,TOR,M,0,0,0,0,0,0,0,0,0,0,0,0
Michael Boxall,MIN,D,0,0,0,0,0,0,0,0,0,0,0,0
Gienir García,MTL,D,0,0,0,0,0,0,0,0,0,0,0,0
Aubrey Perry,CLB,D,0,0,0,0,0,0,0,0,0,0,0,0
Enzo Martinez,COL,M,0,0,0,0,0,0,0,0,0,0,0,0
Evan James,MTL,F,0,0,0,0,0,0,0,0,0,0,0,0
Greg Jordan,PHI,M,0,0,0,0,0,0,0,0,0,0,0,0
Tony Walls,CHI,D,0,0,0,0,0,0,0,0,0,0,0,0
Kohei Yamada,COL,M,0,0,0,0,0,0,0,0,0,0,0,0
Colin Rolfe,HOU,F,0,0,0,0,0,0,0,0,0,0,0,0
Lance Rozeboom,DC,M,0,0,0,0,0,0,0,0,0,0,0,0
Shawn Singh,KC,D,0,0,0,0,0,0,0,0,0,0,0,0
Babayele Sodade,SEA,F,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Miller,KC,M,0,0,0,0,0,0,0,0,0,0,0,0
Greg Klazura,VAN,D-M,0,0,0,0,0,0,0,0,0,0,0,0
Charles Renken,POR,M,0,0,0,0,0,0,0,0,0,0,0,0
Kellen Gulley,CHI,F,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Maduro,NY,M,0,0,0,0,0,0,0,0,0,0,0,0
Jose Angulo,NY,F,0,0,0,0,0,0,0,0,0,0,0,0
Cyprian Hedrik,KC,D,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Hustedt,SJ,M,0,0,0,0,0,0,0,0,0,0,0,0
Michael Roach,NE,F,0,0,0,0,0,0,0,0,0,0,0,0
Krystian Witkowski,PHI,F,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Kawulok,POR,D,0,0,0,0,0,0,0,0,0,0,0,0
Marvin Iraheta,CHV,M,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Steres,LA,D,0,0,0,0,0,0,0,0,0,0,0,0
Alex Lee,DAL,D,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Ulisses,VAN,M,0,0,0,0,0,0,0,0,0,0,0,0
Raphael Augusto,DC,M,0,0,0,0,0,0,0,0,0,0,0,0
Sebastián Rincón,POR,F,0,0,0,0,0,0,0,0,0,0,0,0
Josh Suggs,SJ,D,0,0,0,0,0,0,0,0,0,0,0,0
Leone Cruz,RSL,D,0,0,0,0,0,0,0,0,0,0,0,0
Edward Johnson,POR,F,0,0,0,0,0,0,0,0,0,0,0,0
Tim Ward,SJ,D,0,0,0,0,0,0,0,0,0,0,0,0
Kurt Morsink,DC,M,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Arguez,MTL,M,0,0,0,0,0,0,0,0,0,0,0,0
Kheli Dube,CHI,F,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Wallace,COL,D,0,0,0,0,0,0,0,0,0,0,0,0
Ellis McLoughlin,SJ,F,0,0,0,0,0,0,0,0,0,0,0,0
Jose Recio,HOU,D,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Tracy,SJ,F,0,0,0,0,0,0,0,0,0,0,0,0
O'Brian White,SEA,F,0,0,0,0,0,0,0,0,0,0,0,0
Amadou Sanyang,SEA,D,0,0,0,0,0,0,0,0,0,0,0,0
Cody Arnoux,RSL,F,0,0,0,0,0,0,0,0,0,0,0,0
Matias Jara,DAL,F,0,0,0,0,0,0,0,0,0,0,0,0
Konrad Warzycha,KC,M,1,0,1,0,0,0,0,0,0,0,0,0
Davy Armstrong,COL,M,1,0,4,0,0,0,0,0,0,0,0,0
Zach Pfeffer,PHI,M,1,0,4,0,0,0,0,0,0,0,0,0
Shane O'Neill,COL,D,1,0,4,0,0,0,0,0,0,0,0,0
Rafael Garcia,LA,D,1,0,5,0,0,0,0,0,0,0,0,0
Tom Heinemann,CLB,F,1,0,5,0,0,0,0,0,0,1,0,0
Keith Makubuya,TOR,F,1,0,10,0,0,0,0,0,1,1,0,0
Efrain Burgos,SLV,M,2,0,11,0,0,2,1,0,0,0,0,0
Sainey Nyassi,NE,M,1,0,11,0,0,0,0,0,0,0,0,0
Etienne Barbara,VAN,F,2,0,13,0,0,0,0,0,0,0,1,0
Luke Sassano,KC,D,1,0,14,0,0,1,0,0,0,0,0,0
Luis Perea,DAL,D,2,0,15,0,0,0,0,0,0,0,0,0
Caleb Clarke,VAN,F,2,0,15,0,0,0,0,0,0,0,0,0
Jimmy McLaughlin,PHI,M,1,0,17,0,0,0,0,0,0,0,0,0
Korede Aiyegbusi,KC,D,1,0,19,0,0,1,0,0,0,0,0,0
Harrison Henao,COL,M,1,0,22,0,0,0,0,0,0,0,0,0
Cristhian Hernandez,PHI,F,2,0,26,0,0,1,0,0,0,0,0,0
Corben Bone,CHI,M,2,0,26,0,0,0,0,0,0,0,0,0
Tyler Polak,NE,D,1,0,30,0,0,0,0,0,2,0,0,0
Mike Seamon,SEA,M-F,1,0,50,0,0,0,0,0,0,0,0,0
Ben Speas,CLB,M-F,1,1,64,0,0,3,1,0,0,0,0,0
Jed Zayner,SJ,D,1,1,72,0,0,0,0,0,1,0,0,0
Bakary Soumare,PHI,D,1,1,90,0,0,0,0,0,1,0,0,0
Scott Palguta,COL,D,2,1,116,0,0,0,0,0,0,0,0,0
Eduardo Sebrango,MTL,F,7,1,120,0,0,0,0,0,2,3,0,0
Alec Purdie,NE,F,5,1,123,0,0,1,1,0,4,0,0,0
Pablo Mastroeni,COL,M,2,2,150,0,0,0,0,0,3,0,0,0
Brent Richards,POR,F,6,2,201,0,0,5,1,0,2,1,0,0
Steve Zakuani,SEA,M,8,4,320,1,1,7,4,0,4,1,0,0
Stats Unavailable,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
