Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
I1,13/01/02,Perugia,Inter,0,2,A,0,0,D,3.6,3,2,3.3,3,2,3.75,3,1.91,3.5,2.88,2.05,3.75,3,1.91,3.6,2.87,2
I1,13/01/02,Piacenza,Lazio,1,0,H,0,0,D,3.3,3,2.1,3.2,2.9,2.1,3.5,3.2,1.91,3.4,3,2,3.4,3,2,3.1,2.87,2.2
I1,13/01/02,Roma,Verona,3,2,H,0,1,A,1.33,4.1,8.3,1.35,4,7,1.3,4,9,1.3,4.33,8,1.3,4.33,8,1.36,3.75,8
I1,13/01/02,Torino,Udinese,3,1,H,1,1,D,1.9,3.1,3.6,1.9,3.1,3.5,1.8,3.2,4,1.85,3,4,1.91,3,3.8,1.9,3,3.75
I1,13/01/02,Venezia,Juventus,1,2,A,0,1,A,5.65,3.4,1.55,4.6,3.2,1.65,6,3.4,1.5,6,3.2,1.55,5,3.25,1.62,7,3.2,1.5
I1,19/01/02,Brescia,Torino,1,2,A,0,0,D,2,2.85,3.7,1.9,3,3.6,2,3,3.4,2,3,3.5,1.91,2.88,4,1.9,2.87,4
I1,20/01/02,Bologna,Chievo,3,1,H,1,0,H,2.2,2.9,3.15,2.2,2.9,3,2.25,2.87,3,2.2,3,3,2.2,2.8,3.2,2.2,3.1,2.87
I1,20/01/02,Fiorentina,Milan,1,1,D,0,0,D,3.2,3.05,2.1,3.1,3,2.1,3.2,3,2.1,3.2,3,2.1,3.2,3,2.1,3.1,2.87,2.2
I1,20/01/02,Inter,Parma,2,0,H,1,0,H,1.4,3.85,7.25,1.55,3.5,4.8,1.4,3.75,7,1.4,3.75,7,1.4,3.75,7,1.4,3.75,7
I1,20/01/02,Juventus,Atalanta,3,0,H,2,0,H,1.28,4.5,9,1.25,4.5,9,1.33,3.75,9,1.33,4,8,1.3,4.33,8,1.28,4,10
I1,20/01/02,Lazio,Perugia,5,0,H,2,0,H,1.4,3.8,7.2,1.4,3.7,6.4,1.4,3.75,7,1.44,3.5,7,1.4,3.75,7,1.44,3.4,7
I1,20/01/02,Lecce,Piacenza,0,0,D,0,0,D,1.95,2.9,3.85,2,2.9,3.4,2.1,2.87,3.4,2.1,2.88,3.4,2,2.88,3.6,2.1,2.8,3.4
I1,20/01/02,Udinese,Roma,1,1,D,0,0,D,3.75,3.3,1.84,3.6,3,1.9,4,3.2,1.8,3.75,3.2,1.83,4,3,1.83,4,3,1.83
I1,20/01/02,Verona,Venezia,1,0,H,1,0,H,1.55,3.35,5.85,1.5,3.5,5.4,1.57,3.25,5.5,1.6,3.25,5.25,1.5,3.4,6,1.5,3.4,6
I1,26/01/02,Parma,Bologna,2,1,H,2,0,H,1.95,3.2,3.5,2,2.9,3.4,2.1,3,3.2,2,2.875,3.6,2.1,3,3.2,1.9,3,3.75
I1,27/01/02,Atalanta,Fiorentina,2,0,H,1,0,H,1.9,3.05,3.85,1.85,3.1,3.6,1.83,3,4,1.909,3,3.8,1.909,3,3.75,2,3,3.4
I1,27/01/02,Chievo,Juventus,1,3,A,0,1,A,3.25,3.1,2.05,3.3,3,2,3.2,3,2.1,3.1,3,2.15,3,3,2.2,3.3,2.87,2.1
I1,27/01/02,Lecce,Brescia,1,3,A,1,1,D,2.1,3,3.3,2,2.9,3.4,2.2,3,3,2.1,3,3.25,2.1,2.875,3.3,2.1,2.87,3.3
I1,27/01/02,Milan,Udinese,2,3,A,2,1,H,1.4,3.85,7,1.4,3.7,6.4,1.36,3.75,8,1.4,3.75,7.5,1.4,3.75,7,1.36,3.75,8
I1,27/01/02,Perugia,Verona,3,1,H,0,1,A,2.05,3,3.4,2,2.9,3.4,2,3,3.4,2.05,3,3.4,2.1,3,3.2,2.1,3,3.2
I1,27/01/02,Roma,Piacenza,2,0,H,1,0,H,1.3,4.4,8.3,1.3,4.2,8,1.33,3.75,9,1.3,4.333,8.5,1.286,4.333,8.5,1.25,4.5,10
I1,27/01/02,Torino,Lazio,1,0,H,0,0,D,2.9,3,2.3,2.8,2.9,2.3,2.8,2.87,2.37,2.8,3,2.375,2.8,3,2.3,2.8,2.87,2.4
I1,27/01/02,Venezia,Inter,1,1,D,0,1,A,5.75,3.65,1.5,4.6,3.4,1.6,6,3.4,1.5,6.5,3.4,1.5,5.5,3.4,1.533,5.5,3.4,1.53
I1,30/01/02,Chievo,Lazio,3,1,H,0,1,A,2.25,3.1,2.85,2.4,2.9,2.7,2.25,3,2.87,2.375,3,2.75,2.375,2.875,2.8,2.37,2.9,2.8
I1,02/02/02,Inter,Torino,0,0,D,0,0,D,1.33,4.2,7.85,1.4,3.7,6.4,1.4,3.75,7,1.4,3.75,7.5,1.333,4,8,1.3,4,9.5
I1,03/02/02,Bologna,Venezia,1,1,D,0,1,A,1.5,3.5,6.3,1.5,3.5,5.4,1.5,3.4,6,1.5,3.5,6,1.5,3.4,6,1.53,3.5,5.5
I1,03/02/02,Brescia,Parma,1,4,A,0,3,A,2.35,2.9,2.9,2.4,2.8,2.8,2.4,3,2.62,2.375,3,2.75,2.3,2.8,3,2.37,3,2.7
I1,03/02/02,Fiorentina,Roma,2,2,D,2,0,H,4.2,3.2,1.75,3.5,3.1,1.9,3.75,3,1.91,3.75,3.1,1.909,4,3,1.833,4,3,1.83
I1,03/02/02,Juventus,Lecce,3,0,H,1,0,H,1.21,5,11,1.2,5,10,1.25,4.5,10,1.25,4.6,10,1.2,5,11,1.2,5,11
I1,03/02/02,Lazio,Milan,1,1,D,1,0,H,2.15,3,3.15,2.2,2.8,3.1,2.1,3,3.2,2.2,3,3.1,2.2,2.875,3.1,2.25,2.87,3
I1,03/02/02,Piacenza,Chievo,2,2,D,1,1,D,2.4,3,2.75,2.3,2.9,2.8,2.2,3.2,2.8,2.4,3,2.7,2.5,2.875,2.625,2.5,2.9,2.62
I1,03/02/02,Udinese,Perugia,0,0,D,0,0,D,1.85,3,4.15,1.85,3.1,3.6,1.73,3.2,4.33,1.75,3.2,4.333,1.8,3.1,4,1.9,3,3.75
I1,03/02/02,Verona,Atalanta,3,1,H,2,0,H,1.9,3.05,3.8,1.85,3.1,3.6,1.83,3,4,1.85,3.1,4,1.909,3,3.75,1.9,2.87,4
I1,09/02/02,Chievo,Udinese,1,2,A,0,2,A,1.75,3.2,4.32,1.8,3.1,3.8,1.73,3.2,4.33,1.667,3.2,4.75,1.727,3.2,4.333,1.72,3.1,4.5
I1,10/02/02,Atalanta,Brescia,0,0,D,0,0,D,1.85,3,4.15,1.9,3,3.6,1.8,3.2,4,1.85,2.9,4.2,1.833,3,4,1.9,2.87,4
I1,10/02/02,Bologna,Inter,2,1,H,0,0,D,3.4,3,2.05,3,2.9,2.2,3.2,2.8,2.2,3.2,3,2.15,3.1,2.875,2.2,3.2,2.8,2.2
I1,10/02/02,Lecce,Verona,1,1,D,1,0,H,2.25,2.9,3.05,2.2,2.9,3,2.2,3,3,2.2,2.875,3.2,2.3,2.875,2.9,2.2,2.8,3.2
I1,10/02/02,Milan,Perugia,1,1,D,1,0,H,1.4,3.8,7.2,1.4,3.7,6.4,1.4,3.75,7,1.444,3.6,7,1.4,3.75,7,1.44,3.6,6.5
I1,10/02/02,Parma,Lazio,1,0,H,0,0,D,2.3,2.95,2.92,2.2,2.9,3,2.2,3,3,2.25,2.9,3.1,2.2,3,3,2.25,2.87,3
I1,10/02/02,Roma,Juventus,0,0,D,0,0,D,2.25,2.9,3.05,2.2,2.9,3,2.25,2.87,3,2.25,2.875,3.1,2.25,2.875,3,2.37,2.8,2.9
I1,10/02/02,Torino,Piacenza,1,1,D,0,0,D,1.85,2.95,4.2,1.75,3.2,4,1.73,3.2,4.33,1.8,3,4.5,1.8,3,4.333,1.8,3,4.2
I1,10/02/02,Venezia,Fiorentina,2,0,H,1,0,H,2.33,3.1,2.75,2.5,2.8,2.7,2.5,2.87,2.62,2.25,3,2.875,2.375,3.1,2.6,2.37,3.1,2.62
I1,16/02/02,Juventus,Fiorentina,2,1,H,2,1,H,1.2,5,11.9,1.25,4.5,9,1.25,4.5,10,1.25,4.5,10,1.2,5,11,1.2,5,11
I1,16/02/02,Milan,Atalanta,0,0,D,0,0,D,1.47,3.5,6.6,1.5,3.5,5.4,1.44,3.4,7,1.533,3.3,6,1.444,3.4,7,1.5,3.4,6
I1,17/02/02,Brescia,Roma,0,0,D,0,0,D,3.95,3.1,1.85,3.6,3,1.9,4,3,1.83,4,3,1.85,4,3,1.833,4,3,1.83
I1,17/02/02,Lazio,Chievo,1,1,D,0,0,D,1.7,3.25,4.52,1.6,3.4,4.6,1.73,3.2,4.33,1.727,3.2,4.333,1.667,3.1,5,1.66,3.1,5
I1,17/02/02,Parma,Torino,0,1,A,0,0,D,1.7,3.1,4.85,1.65,3.3,4.4,1.67,3.2,5,1.667,3.2,4.75,1.667,3.1,5,1.66,3.1,5
I1,17/02/02,Perugia,Lecce,2,1,H,1,1,D,1.93,3.15,3.55,1.85,3.1,3.6,1.83,2.87,4.33,1.909,3.1,3.6,1.909,3.1,3.6,1.9,3.1,3.6
I1,17/02/02,Piacenza,Venezia,5,0,H,3,0,H,1.76,3.15,4.4,1.7,3.2,4.2,1.73,3.2,4.33,1.75,3.1,4.333,1.727,3.2,4.333,1.72,3.1,4.5
I1,17/02/02,Udinese,Bologna,0,1,A,0,1,A,2.2,2.9,3.15,2.1,2.9,3.2,2.1,3,3.2,2.3,2.9,2.9,2.25,2.875,3,2.25,3,2.87
I1,17/02/02,Verona,Inter,0,3,A,0,1,A,3.15,3,2.15,3,2.9,2.2,3,2.87,2.25,3,2.9,2.25,3,2.875,2.25,3.1,2.8,2.25
I1,23/02/02,Roma,Perugia,1,0,H,0,0,D,1.38,4,7.15,1.35,4,7,1.33,3.75,9,1.364,3.75,8.5,1.3,4,9.5,1.3,4,9.5
I1,24/02/02,Atalanta,Lazio,0,1,A,0,0,D,2.6,2.85,2.65,2.3,2.9,2.8,2.4,2.87,2.8,2.5,3,2.6,2.4,2.875,2.75,2.5,2.9,2.62
I1,24/02/02,Bologna,Verona,2,1,H,0,0,D,1.65,3.25,5,1.65,3.3,4.4,1.61,3.25,5,1.6,3.2,5.5,1.667,3.1,5,1.61,3.1,5.5
I1,24/02/02,Chievo,Brescia,1,1,D,1,0,H,1.63,3.3,5,1.7,3.2,4.2,1.73,2.87,5,1.615,3.2,5.5,1.615,3.25,5,1.66,3.1,5
I1,24/02/02,Fiorentina,Lecce,1,2,A,1,1,D,1.7,3.3,4.4,1.65,3.3,4.4,1.73,3.2,4.33,1.65,3.2,5,,,,1.66,3.1,5
I1,24/02/02,Inter,Udinese,3,2,H,1,0,H,1.4,3.8,7.2,1.4,3.7,6.4,1.36,3.75,8,1.444,3.6,7,1.364,3.75,8,1.4,3.75,7
I1,24/02/02,Piacenza,Parma,2,3,A,0,2,A,2.45,3,2.7,2.5,3,2.5,2.5,2.87,2.62,2.4,2.9,2.8,2.4,2.875,2.75,2.5,2.75,2.8
I1,24/02/02,Torino,Juventus,2,2,D,0,1,A,4.25,3.1,1.8,3.8,3.1,1.8,4,3,1.83,4.6,3,1.75,4.5,3.1,1.727,4.5,2.9,1.8
I1,24/02/02,Venezia,Milan,1,4,A,1,1,D,5,3.4,1.6,4.6,3.4,1.6,3.2,3,2.1,5,3.3,1.6,4.5,3.5,1.615,5,3.25,1.61
I1,03/03/02,Brescia,Piacenza,2,2,D,0,0,D,1.95,3,3.7,2,2.9,3.4,1.91,2.87,4,1.909,2.9,4,1.909,3,3.75,1.9,2.87,4
I1,03/03/02,Juventus,Bologna,2,1,H,1,1,D,1.42,3.6,7.35,1.4,3.7,6.4,1.4,3.75,7,1.5,3.4,6.5,1.444,3.4,7,1.44,3.5,7
I1,03/03/02,Lazio,Venezia,4,2,H,3,0,H,1.18,5.2,12.9,1.2,5,10,1.17,5,15,1.182,5,12,1.167,5.5,12,1.12,6,15
I1,03/03/02,Lecce,Roma,1,1,D,0,1,A,4.55,3,1.77,3.5,3.1,1.9,4.5,2.87,1.8,4.2,3,1.85,4,3.1,1.8,4.2,2.75,1.9
I1,03/03/02,Milan,Inter,0,1,A,0,0,D,2.78,2.75,2.52,2.6,2.8,2.6,2.8,2.87,2.4,2.75,2.875,2.5,2.6,2.8,2.6,2.75,2.75,2.5
I1,03/03/02,Perugia,Torino,2,0,H,1,0,H,2,2.75,4,2,3,3.3,2.1,2.8,3.4,2,2.875,3.5,2.1,2.875,3.3,2,3,3.4
I1,03/03/02,Udinese,Atalanta,1,2,A,1,0,H,1.92,2.95,3.9,2,3,3.3,1.8,3,4.33,1.85,3.1,4,1.8,3.1,4,2,2.9,3.6
I1,03/03/02,Verona,Fiorentina,1,2,A,0,1,A,1.6,3.45,4.95,1.55,3.5,4.8,1.61,3.25,5,1.615,3.4,5,1.571,3.5,5,1.57,3.5,5
I1,09/03/02,Inter,Juventus,2,2,D,1,1,D,2.3,2.9,2.95,2.2,2.9,3,2.25,2.87,3,2.25,2.875,3.1,2.2,2.8,3.2,2.25,2.8,3.1
I1,10/03/02,Atalanta,Lecce,2,1,H,2,0,H,1.85,3.1,3.95,1.85,3.1,3.6,1.83,3,4,1.909,3,3.75,1.727,3.1,4.5,1.9,3,3.75
I1,10/03/02,Bologna,Milan,2,0,H,2,0,H,2.35,2.9,2.9,2.4,2.9,2.7,2.25,2.87,3,2.3,2.875,3,2.375,2.875,2.8,2.3,2.8,3
I1,10/03/02,Fiorentina,Udinese,0,0,D,0,0,D,1.95,3.15,3.45,2,3,3.3,1.91,3.25,3.4,1.95,3.2,3.4,2,3.2,3.2,2,3.2,3.2
I1,10/03/02,Lazio,Roma,1,5,A,0,3,A,2.85,2.95,2.33,2.8,2.8,2.4,2.75,2.8,2.5,2.875,2.875,2.375,2.75,2.875,2.4,2.75,2.75,2.5
I1,10/03/02,Piacenza,Perugia,2,0,H,1,0,H,2,3,3.55,1.9,3,3.6,1.91,3,3.75,2,3,3.5,2.1,3,3.2,2.1,3,3.2
I1,10/03/02,Torino,Chievo,2,2,D,1,1,D,2.3,2.9,3,2,3,3.3,2,3,3.4,2.1,3,3.25,2.25,2.875,3,2.1,3,3.2
I1,10/03/02,Venezia,Brescia,1,2,A,1,0,H,3.5,3.3,1.9,,,,,,,3.6,3.25,1.833,3.5,3.2,1.909,3.4,3,2
I1,10/03/02,Verona,Parma,1,0,H,0,0,D,2.65,2.6,2.75,2.6,2.6,2.8,2.62,2.62,2.8,2.7,2.4,3,2.5,2.7,2.875,2.5,2.5,3.1
I1,13/03/02,Parma,Chievo,0,0,D,0,0,D,1.95,3.05,3.65,1.8,3.1,3.8,1.8,3.2,4,1.909,3.1,3.75,1.8,3.1,4,2,3,3.4
I1,16/03/02,Roma,Atalanta,3,1,H,2,0,H,1.31,4.3,8.6,1.35,4,7,1.33,3.75,9,1.3,4.2,9,1.286,4.333,8.5,1.28,4,10
I1,17/03/02,Brescia,Lazio,1,1,D,0,0,D,2.65,2.9,2.55,2.5,3,2.5,2.62,2.87,2.5,2.625,3,2.5,2.625,2.875,2.5,2.6,2.8,2.6
I1,17/03/02,Chievo,Venezia,1,1,D,0,1,A,1.31,4.3,8.6,1.35,4,7,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10
I1,17/03/02,Fiorentina,Bologna,1,1,D,1,0,H,2.7,3.25,2.3,2.5,3,2.5,2.8,3.2,2.2,2.75,3,2.375,2.8,3.2,2.2,2.75,3.1,2.3
I1,17/03/02,Juventus,Verona,1,0,H,1,0,H,1.31,4.3,8.6,1.25,4.5,9,1.28,4.33,9,1.3,4.2,9,1.286,4.333,8.5,1.25,4.5,10
I1,17/03/02,Lecce,Inter,1,2,A,0,1,A,4.75,3.15,1.7,4,3.2,1.75,5,2.87,1.73,4.5,3.1,1.75,4.5,3.1,1.727,4.5,2.9,1.8
I1,17/03/02,Milan,Torino,2,1,H,0,0,D,1.53,3.3,6.25,1.65,3.2,4.6,1.57,3.25,5.5,1.55,3.3,6,1.615,3.1,5.5,1.57,3.1,6
I1,17/03/02,Perugia,Parma,2,1,H,2,0,H,2.35,2.9,2.9,2.4,2.7,2.9,2.25,2.87,3,2.3,2.9,3,2.25,2.875,3,2.2,2.87,3.1
I1,17/03/02,Udinese,Piacenza,1,1,D,0,1,A,1.9,3,3.9,1.8,3.1,3.8,1.83,3.2,3.75,1.909,3,3.8,1.909,3,3.75,2,2.9,3.6
I1,23/03/02,Parma,Juventus,1,0,H,0,0,D,3.15,3,2.15,3.1,3,2.1,3.2,3,2.1,3.25,3,2.1,3.1,2.875,2.2,3.3,2.9,2.1
I1,24/03/02,Bologna,Lecce,4,3,H,1,2,A,1.45,3.65,6.55,1.45,3.8,5.4,1.44,3.6,6.5,1.5,3.5,6,1.4,3.75,7,1.44,3.4,7
I1,24/03/02,Brescia,Perugia,3,0,H,3,0,H,2,3.1,3.45,2,2.9,3.4,2,2.87,3.6,1.95,3.1,3.6,2,2.875,3.6,2.1,2.8,3.4
I1,24/03/02,Chievo,Verona,2,1,H,1,1,D,2.25,2.9,3.1,2.5,3,2.5,2.37,2.8,2.87,2.1,3,3.2,2.375,2.875,2.8,2.4,2.8,2.87
I1,24/03/02,Inter,Roma,3,1,H,2,0,H,2.25,2.85,3.15,2,2.9,3.4,2.25,2.87,3,2.3,2.8,3.1,2.25,2.8,3.1,2.25,2.8,3.1
I1,24/03/02,Lazio,Udinese,2,0,H,1,0,H,1.55,3.45,5.5,1.65,3.3,4.4,1.61,3.25,5,1.533,3.3,6,1.571,3.25,5.5,1.57,3.3,5.5
I1,24/03/02,Piacenza,Milan,0,1,A,0,1,A,2.85,2.9,2.4,3,2.9,2.2,2.8,2.87,2.37,3,2.875,2.3,2.8,2.875,2.375,2.87,2.8,2.37
I1,24/03/02,Torino,Fiorentina,1,0,H,1,0,H,1.6,3.5,4.85,1.65,3.3,4.4,1.57,3.5,5,1.615,3.4,5,1.571,3.5,5,1.57,3.75,4.5
I1,24/03/02,Venezia,Atalanta,0,1,A,0,0,D,3.65,3.25,1.87,,,,3.75,3,1.91,3.4,3.2,1.909,3.75,3.25,1.8,3.5,3.2,1.9
I1,30/03/02,Atalanta,Piacenza,1,1,D,1,0,H,1.9,2.75,4.5,2,2.8,3.6,1.83,2.87,4.33,1.909,2.875,4,1.8,3,4.333,1.83,2.8,4.5
I1,30/03/02,Fiorentina,Inter,0,1,A,0,0,D,6.3,4.1,1.4,5.4,3.8,1.45,6.5,3.6,1.44,6,3.6,1.444,6,3.75,1.444,6,3.75,1.44
I1,30/03/02,Juventus,Lazio,1,1,D,1,1,D,1.57,3.35,5.5,1.6,3.4,4.6,1.5,3.4,6,1.533,3.25,6,1.533,3.25,6,1.53,3.3,6
I1,30/03/02,Lecce,Venezia,2,1,H,1,0,H,1.4,3.85,7,1.45,3.8,5.4,1.36,3.75,8,1.4,3.6,7,1.364,4,7,1.4,3.75,7
I1,30/03/02,Milan,Parma,3,1,H,0,1,A,1.62,3.3,5.15,1.75,3.2,4,1.61,3.25,5,1.615,3.25,5,1.615,3.1,5.5,1.57,3.1,6
I1,30/03/02,Perugia,Chievo,2,2,D,1,1,D,2.05,3,3.35,2.1,2.9,3.2,2.2,2.8,3.2,2.05,2.875,3.4,2.2,2.875,3.1,2.1,2.75,3.5
I1,30/03/02,Roma,Bologna,3,1,H,2,0,H,1.47,3.55,6.5,1.45,3.5,6,1.5,3.25,6.5,1.5,3.4,6,1.444,3.6,6.5,1.44,3.3,7.5
I1,30/03/02,Udinese,Brescia,3,2,H,2,1,H,2.08,3,3.3,2.1,2.9,3.2,2.1,2.75,3.5,2.05,3,3.25,2.1,2.875,3.3,2.2,2.8,3.2
I1,30/03/02,Verona,Torino,0,1,A,0,1,A,2,2.95,3.6,2,2.9,3.4,1.91,2.87,4,2,2.8,3.75,1.909,2.875,4,1.9,2.87,4
I1,06/04/02,Torino,Bologna,1,1,D,1,0,H,2.6,2.3,3.2,2.4,2.4,3.2,2.37,2.5,3.25,2.5,2.625,3,2.3,2.8,3,2.25,2.75,3.2
I1,07/04/02,Brescia,Verona,0,0,D,0,0,D,1.85,3,4.15,1.8,3.1,3.8,1.8,3,4.33,1.8,3,4.2,1.833,3,4,1.9,2.75,4.2
I1,07/04/02,Chievo,Milan,1,1,D,1,1,D,2.62,2.9,2.57,2.8,2.8,2.4,2.5,2.87,2.62,2.625,2.9,2.5,2.5,2.9,2.6,2.62,2.9,2.5
I1,07/04/02,Inter,Atalanta,1,2,A,0,1,A,1.26,4.6,9.65,1.25,4.5,9,1.25,4.5,10,1.286,4.2,9,1.286,4.333,8.5,1.25,4.5,10
I1,07/04/02,Lazio,Lecce,1,0,H,0,0,D,1.33,4.25,7.75,1.4,3.7,6.4,1.33,4,8,1.333,4,8,1.333,4.333,7,1.3,4.33,8
I1,07/04/02,Parma,Udinese,2,0,H,1,0,H,1.7,3.1,4.7,1.75,3.2,4,1.67,3.25,4.5,1.727,3.2,4.333,1.8,3.1,4,1.72,2.87,5
I1,07/04/02,Perugia,Juventus,0,4,A,0,2,A,3.55,3,2,3.2,3.1,2,3.75,3,1.91,4,2.875,1.85,3.75,3,1.909,3.75,2.8,2
I1,07/04/02,Piacenza,Fiorentina,3,0,H,3,0,H,1.5,3.6,5.8,1.4,3.9,6,,,,1.364,3.8,7,1.4,4,6.5,1.3,4.5,7.5
I1,07/04/02,Venezia,Roma,2,2,D,0,0,D,8,4.5,1.3,7,4,1.35,,,,8.5,5,1.222,,,,9,5.5,1.2
I1,14/04/02,Atalanta,Torino,1,1,D,1,0,H,2.3,2,5.2,2,2.4,4,2.2,2.37,4,,,,,,,,,
I1,14/04/02,Bologna,Piacenza,1,2,A,0,1,A,1.65,3.15,5.3,1.65,3.3,4.4,1.61,3,6,1.6,3,6,1.615,2.875,6.5,1.57,2.87,7
I1,14/04/02,Fiorentina,Lazio,0,1,A,0,1,A,7,4,1.35,,,,5,3.5,1.57,6.5,3.8,1.4,,,,6,3.75,1.44
I1,14/04/02,Inter,Brescia,2,1,H,0,1,A,1.27,4.75,8.5,1.3,4.2,8,1.28,4.33,9,1.286,4.5,8,1.25,4.5,10,,,
I1,14/04/02,Juventus,Milan,1,0,H,0,0,D,1.6,3,5.4,1.7,3.2,4.2,1.61,3.25,5,1.615,3.25,5,1.615,3.25,5,,,
I1,14/04/02,Lecce,Chievo,2,3,A,2,1,H,3.65,3.2,1.85,,,,3.75,3,1.91,3.5,3.4,1.833,,,,3.5,3.4,1.83
I1,14/04/02,Roma,Parma,3,1,H,2,1,H,1.35,4.2,7.3,1.4,3.7,6.4,1.4,3.75,7,1.364,4,7,1.364,4,7,1.4,3.6,7.5
I1,14/04/02,Venezia,Perugia,0,2,A,0,2,A,4.4,3.3,1.65,,,,5,2.87,1.73,4.5,3.3,1.667,,,,5.5,3.1,1.61
I1,14/04/02,Verona,Udinese,1,0,H,1,0,H,2.05,2.95,3.45,1.9,3,3.6,2,3,3.4,2.05,2.9,3.4,2,3,3.4,2,3,3.4
I1,21/04/02,Brescia,Fiorentina,3,0,H,1,0,H,,,,1.1,6.5,13,,,,1.167,5.5,11,,,,1.2,5,11
I1,21/04/02,Chievo,Inter,2,2,D,1,0,H,3.15,3.05,2.1,3,2.9,2.2,,,,3.3,3.1,2,3.3,3.1,2,3.3,3.1,2
I1,21/04/02,Lazio,Verona,5,4,H,3,1,H,1.33,4.2,7.5,1.35,4,7,,,,1.286,4.333,9,1.3,4.333,8,1.33,4,8
I1,21/04/02,Milan,Roma,0,0,D,0,0,D,2.5,2.95,2.6,2.3,2.9,2.8,,,,2.6,3,2.5,2.5,2.9,2.6,2.5,2.9,2.62
I1,21/04/02,Parma,Atalanta,1,1,D,0,1,A,1.35,3.8,8,1.35,4,7,,,,1.4,3.4,8,,,,1.4,3.4,8.5
I1,21/04/02,Perugia,Bologna,1,0,H,0,0,D,,,,2.4,2.7,2.9,,,,2.5,2.8,2.7,2.5,2.7,2.8,2.5,2.75,2.75
I1,21/04/02,Piacenza,Juventus,0,1,A,0,0,D,5.25,3.5,1.55,4.2,3.2,1.7,,,,5,3.4,1.571,5,3.5,1.571,5,3.5,1.57
I1,21/04/02,Torino,Lecce,1,1,D,0,1,A,,,,1.45,3.5,6,,,,1.3,4,8,,,,1.44,3.4,7
I1,21/04/02,Udinese,Venezia,1,0,H,1,0,H,,,,1.2,4.7,9,,,,1.167,5,11,,,,1.1,6.5,15
I1,28/04/02,Atalanta,Perugia,2,1,H,1,1,D,,,,1.9,2.4,4,,,,,,,,,,,,
I1,28/04/02,Bologna,Lazio,2,0,H,0,0,D,2.7,3,2.35,2.5,3,2.5,,,,,,,2.5,2.9,2.6,,,
I1,28/04/02,Fiorentina,Parma,1,2,A,1,0,H,,,,,,,,,,,,,,,,,,
I1,28/04/02,Inter,Piacenza,3,1,H,1,1,D,1.25,5,9,1.35,4,7,,,,,,,1.25,4.5,10,,,
I1,28/04/02,Juventus,Brescia,5,0,H,1,0,H,1.25,5,9,1.25,4.5,9,,,,,,,1.25,4.5,10,,,
I1,28/04/02,Lecce,Udinese,1,2,A,0,0,D,,,,,,,,,,,,,,,,,,
I1,28/04/02,Roma,Chievo,5,0,H,2,0,H,1.4,3.85,7,1.5,3.5,5.4,,,,,,,1.4,3.75,7,,,
I1,28/04/02,Venezia,Torino,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,
I1,28/04/02,Verona,Milan,1,2,A,1,0,H,2.85,3,2.28,2.8,2.9,2.3,,,,,,,2.875,3,2.25,,,
I1,05/05/02,Brescia,Bologna,3,0,H,0,0,D,1.6,4.25,3.6,1.75,3.5,3.2,,,,1.7,3.75,3.5,,,,1.66,4,3.6
I1,05/05/02,Chievo,Atalanta,2,1,H,0,0,D,1.25,4.6,7.6,1.4,3.9,6,,,,,,,,,,1.22,5,9.5
I1,05/05/02,Lazio,Inter,4,2,H,2,2,D,4.9,4,1.5,3.2,3.5,1.8,,,,4.2,3.75,1.6,,,,5,4.33,1.44
I1,05/05/02,Milan,Lecce,3,0,H,2,0,H,,,,1.1,7,15,,,,,,,,,,,,
I1,05/05/02,Parma,Venezia,2,1,H,1,1,D,,,,,,,,,,,,,,,,1.33,4,8
I1,05/05/02,Perugia,Fiorentina,2,0,H,2,0,H,,,,,,,,,,,,,,,,1.3,4.33,8
I1,05/05/02,Piacenza,Verona,3,0,H,1,0,H,2.1,2.33,4.75,2,2.3,4.5,,,,2,2.375,4.5,,,,2,2.37,5
I1,05/05/02,Torino,Roma,0,1,A,0,0,D,6.8,4.4,1.35,,,,,,,8,4,1.3,,,,10,4.5,1.25
I1,05/05/02,Udinese,Juventus,0,2,A,0,2,A,,,,,,,,,,10,4.5,1.182,,,,,,
