Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
N1,17/12/02,Nijmegen,Roosendaal,3,0,H,0,0,D,1.615,3.5,4.5,1.65,3.4,4.6,1.6,3.4,4.6,1.667,3.4,4.333,1.7,3.2,4.2,1.65,1.95,,
N1,18/12/02,Heerenveen,Zwolle,2,0,H,1,0,H,1.5,3.6,5.5,1.5,3.75,5.45,1.5,3.7,5,1.533,3.6,5,1.55,3.5,5,1.65,1.95,,
N1,18/12/02,Vitesse,Excelsior,1,2,A,1,2,A,1.571,3.5,5,1.55,3.6,5.15,1.55,3.5,4.8,1.6,3.25,5,1.65,3.3,4.5,1.65,1.95,,
N1,20/12/02,Roda JC,Utrecht,1,0,H,1,0,H,2,3.2,3.2,1.98,3.47,3.4,2,3.2,3.1,1.909,3.25,3.4,1.9,3.25,3.3,1.65,1.95,,
N1,20/12/02,Twente,Roosendaal,3,0,H,1,0,H,1.727,3.4,4,1.66,3.45,4.65,1.65,3.3,4.4,1.667,3.4,4.333,1.7,3.2,4.2,1.75,1.85,,
N1,21/12/02,Graafschap,Zwolle,3,2,H,1,1,D,2,3.2,3.2,1.85,3.3,3.65,1.85,3.2,3.5,1.909,3.25,3.4,1.85,3.2,3.5,1.85,1.75,,
N1,21/12/02,Nijmegen,Waalwijk,0,0,D,0,0,D,2.2,3.25,2.75,2.1,3.3,2.95,2,3.2,3.1,2.1,3.2,3,2.05,3.3,2.9,1.8,1.8,,
N1,21/12/02,PSV Eindhoven,Vitesse,1,0,H,1,0,H,1.333,4,8,1.29,4.5,8.75,1.3,4.2,8,1.286,4.5,8,1.3,4.33,8,1.5,2.25,,
N1,21/12/02,Willem II,Groningen,1,0,H,0,0,D,1.667,3.3,4.5,1.66,3.4,4.65,1.65,3.3,4.4,1.615,3.5,4.5,1.7,3.3,4.1,1.75,1.85,,
N1,22/12/02,Excelsior,Ajax,0,2,A,0,1,A,5,3.5,1.571,5.8,3.6,1.5,5,3.7,1.5,5.5,3.6,1.5,5,3.4,1.55,1.55,2.15,,
N1,22/12/02,NAC Breda,Feyenoord,1,1,D,0,1,A,2.75,3.25,2.2,2.8,3.3,2.2,2.4,3.2,2.4,2.875,3.3,2.1,2.8,3.2,2.15,1.7,1.9,,
N1,31/01/03,PSV Eindhoven,Roosendaal,3,0,H,1,0,H,1.12,6.5,12,1.15,5.9,13,1.15,6,12,1.14,6,12,1.15,6,10,1.9,1.7,,
N1,01/02/03,AZ Alkmaar,Nijmegen,0,0,D,0,0,D,1.9,3.25,3.4,1.9,3.3,3.5,2,3.2,3.1,1.83,3.3,3.6,1.85,3.25,3.5,1.55,2.15,,
N1,01/02/03,NAC Breda,Heerenveen,1,1,D,1,1,D,1.83,3.25,3.75,2,3.3,3.2,1.9,3.2,3.4,1.91,3.25,3.4,1.9,3.2,3.4,1.7,1.9,,
N1,02/02/03,Feyenoord,Twente,4,2,H,1,1,D,1.36,4,7,1.35,4.3,7,1.3,4.2,8,1.33,4.33,7,1.35,4,7,1.5,2.25,,
N1,02/02/03,Waalwijk,Groningen,1,0,H,0,0,D,1.61,3.5,4.5,1.6,3.55,4.75,1.6,3.4,4.6,1.62,3.5,4.5,1.6,3.5,4.5,1.7,1.9,,
N1,02/02/03,Willem II,Ajax,0,6,A,0,3,A,3.4,3.25,1.9,3.75,3.25,1.85,3.8,3.3,1.75,3.6,3.3,1.83,3.6,3.3,1.8,1.6,2.1,,
N1,07/02/03,Zwolle,Willem II,0,3,A,0,2,A,2.625,3.2,2.3,2.65,3.25,2.32,2.4,3.2,2.4,2.625,3.2,2.3,2.5,3.15,2.4,1.75,1.85,,
N1,08/02/03,Heerenveen,AZ Alkmaar,5,0,H,3,0,H,1.727,3.4,4,1.7,3.4,4.25,1.7,3.3,4,1.75,3.3,4,1.7,3.3,4.1,1.5,2.25
N1,08/02/03,Roda JC,Vitesse,2,0,H,1,0,H,1.727,3.4,4,1.7,3.45,4.2,1.7,3.3,4,1.667,3.4,4.333,1.65,3.3,4.5,1.7,1.9
N1,08/02/03,Roosendaal,Graafschap,1,0,H,1,0,H,2,3.2,3.2,2,3.25,3.25,1.9,3.2,3.4,2,3.2,3.2,2,3.3,3,1.6,2.05
N1,08/02/03,Waalwijk,PSV Eindhoven,0,1,A,0,1,A,4.333,3.4,1.667,4.5,3.5,1.65,4.8,3.5,1.55,4.333,3.3,1.7,4.1,3.3,1.7,1.55,2.15
N1,09/02/03,Ajax,Feyenoord,1,1,D,1,1,D,1.8,3.3,3.75,1.78,3.3,4,1.8,3.2,3.7,1.833,3.2,3.75,2,3.2,3.2,1.6,2.05
N1,09/02/03,Groningen,Twente,0,0,D,0,0,D,2.4,3.2,2.5,2.45,3.3,2.45,2.4,3.2,2.4,2.4,3.2,2.5,2.35,3.2,2.5,1.65,1.95
N1,09/02/03,Nijmegen,NAC Breda,2,0,H,0,0,D,2.25,3.2,2.7,2.18,3.3,2.82,2.2,3.1,2.8,2.3,3.2,2.625,2.2,3.2,2.7,1.65,1.95
N1,09/02/03,Utrecht,Excelsior,2,2,D,0,1,A,1.571,3.5,5,1.55,3.7,5,1.6,3.4,4.6,1.615,3.5,4.5,1.6,3.35,4.7,1.62,2
N1,14/02/03,Roosendaal,Utrecht,0,1,A,0,1,A,2.375,3.1,2.625,2.5,3.2,2.5,2.3,3.1,2.6,2.4,3.2,2.5,,,,1.7,1.9
N1,15/02/03,Ajax,Groningen,2,1,H,1,0,H,1.1,7,13,1.15,6.5,11,1.15,6,12,1.143,6,12,1.15,5.5,12,1.33,2.9
N1,15/02/03,AZ Alkmaar,Feyenoord,1,4,A,0,4,A,4,3.4,1.727,4.5,3.3,1.7,3.8,3.3,1.75,4.2,3.4,1.7,4,3.2,1.75,1.6,2.05
N1,15/02/03,NAC Breda,Excelsior,2,1,H,1,0,H,1.727,3.1,4.5,1.7,3.3,4.5,1.7,3.2,4.2,1.667,3.3,4.5,1.65,3.3,4.5,1.75,1.85
N1,15/02/03,PSV Eindhoven,Zwolle,6,0,H,5,0,H,1.083,8,13,1.1,7,16,1.15,6,12,1.1,7,15,1.1,6.5,15,1.33,2.9
N1,15/02/03,Willem II,Roda JC,5,0,H,2,0,H,2,3.2,3.2,2.2,3.2,2.9,2.2,3.1,2.8,2.1,3.2,3,2,3.2,3.1,1.65,1.95
N1,16/02/03,Graafschap,Heerenveen,1,5,A,1,1,D,2.75,3.2,2.25,2.75,3.2,2.3,2.6,3.1,2.3,2.75,3.25,2.2,2.5,3.25,2.35,1.65,1.95
N1,16/02/03,Twente,Nijmegen,1,2,A,0,2,A,1.909,3.2,3.5,1.9,3.25,3.6,2,3.1,3.2,2,3.2,3.2,1.9,3,3.6,1.65,1.95
N1,16/02/03,Waalwijk,Vitesse,1,0,H,1,0,H,1.727,3.2,4.333,1.7,3.3,4.5,1.75,3.2,4,1.7,3.4,4.2,1.8,3.2,3.75,1.75,1.85,,
N1,19/02/03,AZ Alkmaar,NAC Breda,3,1,H,2,0,H,2.375,3.25,2.5,2.4,3.25,2.55,2.2,3.1,2.8,2.3,3.2,2.625,2.4,3.2,2.45,1.7,1.9,,
N1,19/02/03,Excelsior,Roda JC,0,2,A,0,2,A,2.62,3.2,2.3,2.7,3.25,2.3,2.6,3.1,2.3,2.62,3.2,2.3,2.45,3.2,2.4,1.65,1.95,,
N1,19/02/03,Vitesse,Zwolle,2,1,H,1,0,H,1.571,3.5,5,1.6,3.4,5.2,1.55,3.6,4.6,1.533,3.6,5,1.65,3.4,4.2,1.5,2.25,,
N1,21/02/03,Nijmegen,Graafschap,1,0,H,0,0,D,1.444,3.75,6,1.5,3.7,5.65,1.45,3.8,5.4,1.444,3.75,6,1.5,3.7,5,1.6,2.05,,
N1,22/02/03,Excelsior,Roosendaal,1,2,A,0,0,D,1.9,3.25,3.4,1.88,3.25,3.65,1.9,3.2,3.4,1.85,3.25,3.6,1.9,3.2,3.35,1.6,2.05,,
N1,22/02/03,PSV Eindhoven,NAC Breda,1,0,H,1,0,H,1.25,5,8,1.25,4.85,9.35,1.25,4.5,9,1.25,4.5,10,1.3,4.1,8,1.35,2.7,,
N1,22/02/03,Roda JC,Twente,2,0,H,1,0,H,1.727,3.4,4,1.75,3.55,3.8,1.8,3.2,3.7,1.75,3.3,4,1.85,3.25,3.45,1.65,1.95,,
N1,22/02/03,Vitesse,AZ Alkmaar,2,2,D,0,1,A,1.909,3.25,3.4,1.85,3.25,3.7,1.8,3.2,3.7,1.85,3.25,3.6,1.9,3.2,3.35,1.5,2.22,,
N1,23/02/03,Feyenoord,Groningen,4,1,H,3,0,H,1.167,5.5,11,1.16,5.7,13,1.2,5,10,1.167,5.5,12,1.2,5,9.5,1.35,2.7,,
N1,23/02/03,Utrecht,Ajax,1,0,H,0,0,D,4,3.4,1.727,4.1,3.5,1.7,3.2,3.1,2,3.8,3.4,1.75,3.75,3.35,1.75,1.6,2.05,,
N1,23/02/03,Zwolle,Waalwijk,2,1,H,1,0,H,2.75,3.25,2.2,2.8,3.4,2.15,2.8,3.1,2.2,2.9,3.25,2.1,2.6,3.25,2.25,1.7,1.9,,
N1,25/02/03,Nijmegen,Willem II,1,0,H,1,0,H,2,3.2,3.2,2.05,3.25,3.1,2.1,3.1,3,2,3.2,3.2,1.85,3.3,3.4,,,,
N1,26/02/03,Utrecht,Heerenveen,2,2,D,2,2,D,2,3.2,3.2,2,3.3,3.18,1.9,3.2,3.4,1.909,3.3,3.4,1.9,3.3,3.25,,,,
N1,28/02/03,Graafschap,Roda JC,1,1,D,1,0,H,3,3.2,2.1,3.05,3.25,2.1,2.9,3.2,2.1,2.8,3.4,2.1,2.8,3.3,2.1,1.65,1.95,,
N1,28/02/03,Roosendaal,Willem II,1,0,H,0,0,D,2.5,3.25,2.375,2.65,3.2,2.35,2.4,3.2,2.4,2.5,3.25,2.4,2.45,3.2,2.4,1.7,1.9,,
N1,01/03/03,Excelsior,Waalwijk,1,2,A,0,1,A,2.5,3.25,2.37,2.7,3.25,2.3,2.9,3.2,2.1,2.6,3.25,2.3,2.45,3.3,2.35,1.7,1.9,,
N1,01/03/03,Heerenveen,PSV Eindhoven,0,1,A,0,0,D,3.75,3.3,1.8,4,3.3,1.78,4,3.3,1.7,3.8,3.4,1.75,3.5,3.35,1.8,1.6,2.05,,
N1,01/03/03,Twente,AZ Alkmaar,0,0,D,0,0,D,2,3.2,3.2,2.05,3.25,3.15,1.9,3.2,3.4,2,3.3,3.1,2,3.2,3.1,1.65,1.95,,
N1,02/03/03,Ajax,Vitesse,2,0,H,1,0,H,1.29,4.5,8,1.3,4.65,7.75,1.25,4.5,9,1.286,4.5,8,1.25,4.75,8,1.45,2.35,,
N1,02/03/03,Feyenoord,NAC Breda,2,1,H,1,1,D,1.29,4.5,8,1.3,4.65,7.75,1.3,4.2,8,1.286,4.5,8,1.3,4.4,7,1.55,2.22,,
N1,02/03/03,Groningen,Zwolle,4,0,H,1,0,H,1.833,3.4,3.5,1.82,3.35,3.7,1.8,3.2,3.7,1.833,3.4,3.5,1.85,3.3,3.4,1.7,1.9,,
N1,07/03/03,AZ Alkmaar,Roda JC,1,0,H,0,0,D,2.375,3.25,2.5,2.4,3.25,2.6,2.4,3.2,2.4,2.375,3.25,2.5,2.25,3.25,2.6,1.6,2.05,,
N1,08/03/03,Excelsior,Feyenoord,2,6,A,1,3,A,,,,6,3.85,1.45,6,3.9,1.4,,,,,,,1.55,2.15,,
N1,08/03/03,NAC Breda,Graafschap,1,0,H,1,0,H,1.5,3.6,5.5,1.5,3.75,5.5,1.45,3.8,5.4,1.444,3.75,6,1.5,3.4,5.7,1.65,1.95,,
N1,08/03/03,PSV Eindhoven,Nijmegen,2,1,H,1,0,H,1.25,5,8,1.28,4.55,9,1.2,5,10,1.286,4.5,8,1.25,4.4,9,1.45,2.35,,
N1,08/03/03,Willem II,Twente,1,2,A,0,2,A,1.833,3.3,3.6,1.85,3.35,3.6,1.75,3.3,3.8,1.75,3.25,4,1.85,3.3,3.4,1.7,1.9,,
N1,08/03/03,Zwolle,Ajax,0,5,A,0,3,A,6.5,4,1.4,6.9,4.25,1.36,6,3.9,1.4,7,4,1.364,6.5,4.1,1.35,1.6,2.05,,
N1,09/03/03,Groningen,Roosendaal,1,0,H,0,0,D,2,3.2,3.2,2,3.25,3.25,1.8,3.2,3.7,2,3.3,3.1,1.95,3.3,3.1,1.65,1.95,,
N1,09/03/03,Vitesse,Utrecht,1,4,A,0,2,A,2.375,3.25,2.5,2.2,3.3,2.8,2.2,3.1,2.8,2.25,3.3,2.625,2.25,3.25,2.6,1.7,1.9,,
N1,09/03/03,Waalwijk,Heerenveen,3,0,H,1,0,H,2.1,3.2,3,2.2,3.2,2.9,2.2,3.1,2.8,2.1,3.4,2.8,2.2,3.3,2.65,1.7,1.9,,
N1,12/03/03,Graafschap,Utrecht,1,0,H,0,0,D,3,3.2,2.1,3,3.25,2.1,3,3.1,2.1,3,3.2,2.1,2.7,3.2,2.2,1.7,1.9,,
N1,15/03/03,Graafschap,Waalwijk,2,4,A,1,2,A,2.8,3.4,2.1,2.9,3.4,2.1,2.4,3.2,2.4,3,3.4,2,2.6,3.25,2.25,1.65,1.95
N1,15/03/03,Heerenveen,Twente,3,0,H,0,0,D,1.72,3.4,4,1.71,3.3,4.4,1.85,3.1,3.6,1.75,3.4,3.8,1.75,3.25,3.9,1.6,2.05
N1,15/03/03,Roda JC,NAC Breda,0,0,D,0,0,D,1.72,3.4,4,1.75,3.5,3.85,1.8,3.1,3.8,1.75,3.4,3.8,1.85,3.25,3.45,1.7,1.9
N1,15/03/03,Vitesse,PSV Eindhoven,0,5,A,0,3,A,5.5,3.6,1.5,6,3.85,1.45,5,3.7,1.5,5.5,3.6,1.5,4.75,3.55,1.55,1.5,2.25
N1,15/03/03,Zwolle,Roosendaal,1,1,D,1,0,H,2.37,3.25,2.5,2.25,3.4,2.65,2.2,3.1,2.8,2.25,3.4,2.6,2.25,3.3,2.55,1.6,2.05
N1,16/03/03,Ajax,Excelsior,2,1,H,1,1,D,1.1,7,13,1.11,7,14,1.15,6,12,1.11,6.5,13,1.1,7,12,1.33,2.75
N1,16/03/03,AZ Alkmaar,Utrecht,2,0,H,2,0,H,2.25,3.25,2.7,2.2,3.4,2.75,2.3,3,2.7,2.25,3.25,2.7,2.2,3.25,2.65,1.55,2.15
N1,16/03/03,Groningen,Willem II,1,1,D,0,0,D,,,,2.35,3.4,2.55,2.1,3.1,3,2.4,3.25,2.5,2.4,3.3,2.4,1.65,1.95
N1,16/03/03,Nijmegen,Feyenoord,1,2,A,1,1,D,3.5,3.4,1.83,3.85,3.5,1.75,4,3.2,1.75,3.5,3.4,1.83,3.4,3.3,1.85,1.55,2.15
N1,21/03/03,Excelsior,Zwolle,0,1,A,0,0,D,1.9,3.25,3.4,1.95,3.25,3.4,1.9,3.2,3.4,1.91,3.3,3.4,1.9,3.3,3.25,1.65,1.95
N1,22/03/03,AZ Alkmaar,Graafschap,3,1,H,2,0,H,1.444,3.75,6,1.45,3.75,6.25,1.45,3.8,5.4,1.444,3.75,6,1.45,3.65,5.75,1.6,2.05
N1,22/03/03,Feyenoord,Heerenveen,5,0,H,1,0,H,1.333,4.333,7,1.3,4.5,8,1.3,4.2,8,1.333,4.2,7.5,1.3,4.4,7,1.35,2.75
N1,22/03/03,Roda JC,Nijmegen,2,1,H,1,1,D,1.8,3.3,3.75,1.75,3.25,4.25,1.9,3.2,3.4,1.833,3.3,3.6,1.9,3.3,3.25,1.7,1.9
N1,22/03/03,Roosendaal,Vitesse,3,1,H,2,0,H,2,3.2,3.2,2.1,3.3,3,2,3.3,3,2,3.2,3.2,1.9,3.3,3.25,1.6,2.05
N1,22/03/03,Twente,Waalwijk,2,1,H,1,1,D,2.5,3.25,2.375,2.45,3.25,2.5,2.3,3.1,2.6,2.4,3.25,2.5,2.4,3.2,2.45,1.7,1.9
N1,23/03/03,NAC Breda,Willem II,0,0,D,0,0,D,1.833,3.4,3.5,1.85,3.25,3.75,1.9,3.2,3.4,1.85,3.25,3.6,1.85,3.3,3.4,1.65,1.95
N1,23/03/03,PSV Eindhoven,Ajax,2,0,H,1,0,H,1.909,3.2,3.5,1.95,3.25,3.4,1.85,3.2,3.5,1.909,3.25,3.5,1.9,3.2,3.5,1.65,1.95,,
N1,23/03/03,Utrecht,Groningen,0,0,D,0,0,D,1.5,3.6,5.5,1.45,3.7,6.5,1.45,3.8,5.4,1.5,3.6,5.5,1.55,3.5,4.8,1.6,2.05,,
N1,05/04/03,Ajax,Roosendaal,4,1,H,3,0,H,1.143,6,12,1.15,6.4,11.5,1.2,5,10,1.143,6,12,1.15,5.7,11,1.3,2.95,,
N1,05/04/03,Graafschap,Feyenoord,3,4,A,0,2,A,7,4,1.364,8,4.35,1.31,6,3.9,1.4,7.5,4.2,1.333,6.5,3.7,1.4,1.45,2.28,,
N1,05/04/03,Heerenveen,Roda JC,3,2,H,0,2,A,2.2,3.25,2.75,2.1,3.25,3,1.9,3.2,3.4,2.1,3.3,2.875,2.1,3.2,2.85,1.6,2.05,,
N1,05/04/03,Twente,NAC Breda,0,0,D,0,0,D,2.2,3.25,2.75,2.2,3.15,2.9,2.2,3,2.9,2.25,3.1,2.8,2,3.2,3.1,1.7,1.9,,
N1,05/04/03,Vitesse,Groningen,0,0,D,0,0,D,1.909,3.25,3.4,1.85,3.25,3.7,1.9,3.2,3.4,1.8,3.4,3.75,1.85,3.2,3.5,1.6,2.05,,
N1,06/04/03,Nijmegen,Excelsior,1,0,H,0,0,D,1.5,3.6,5.5,1.42,3.9,6.45,1.45,3.8,5.4,1.444,3.75,6,1.45,3.6,5.8,1.55,2.15,,
N1,06/04/03,Waalwijk,AZ Alkmaar,2,0,H,2,0,H,1.833,3.4,3.5,1.8,3.35,3.8,1.8,3.2,3.7,1.727,3.4,4,1.85,3.25,3.45,1.6,2.05,,
N1,06/04/03,Willem II,PSV Eindhoven,1,1,D,0,0,D,5,3.5,1.571,5.55,3.45,1.55,4.4,3.3,1.65,5,3.6,1.533,4.5,3.7,1.55,1.45,2.38,,
N1,06/04/03,Zwolle,Utrecht,3,1,H,0,0,D,2.75,3.2,2.25,2.82,3.25,2.2,2.8,3.1,2.2,2.7,3.3,2.2,2.6,3.25,2.25,1.7,1.9,,
N1,11/04/03,Roda JC,PSV Eindhoven,2,3,A,2,2,D,4,3.4,1.727,4.1,3.5,1.7,4.4,3.3,1.65,4,3.4,1.727,4,3.4,1.72,1.6,2.05,,
N1,11/04/03,Utrecht,Willem II,1,1,D,0,1,A,1.909,3.25,3.4,1.95,3.3,3.3,1.9,3.2,3.4,1.909,3.3,3.3,1.9,3.25,3.3,1.7,1.9,,
N1,12/04/03,AZ Alkmaar,Zwolle,1,1,D,1,0,H,1.5,3.6,5.5,1.5,3.75,5.5,1.45,3.8,5.4,1.5,3.6,5.5,1.55,3.5,4.8,1.55,2.15,,
N1,12/04/03,Feyenoord,Vitesse,2,1,H,1,1,D,1.2,5,11,1.18,5.6,11,1.15,6,12,1.2,5,11,1.15,5.5,11,1.35,2.7,,
N1,12/04/03,Heerenveen,Nijmegen,2,3,A,1,1,D,1.833,3.2,3.75,1.75,3.4,4,1.7,3.3,4,1.833,3.4,3.5,1.9,3.25,3.3,1.45,2.35,,
N1,12/04/03,Twente,Graafschap,3,0,H,2,0,H,1.5,3.6,5.5,1.5,3.6,5.8,1.55,3.5,4.8,1.5,3.6,5.5,1.55,3.4,5,1.75,1.85,,
N1,13/04/03,Groningen,Excelsior,1,0,H,0,0,D,1.727,3.4,4,1.7,3.5,4.15,1.6,3.4,4.6,1.7,3.5,4,1.7,3.4,3.9,1.7,1.9,,
N1,13/04/03,NAC Breda,Ajax,0,3,A,0,1,A,3.4,3.25,1.909,3.8,3.4,1.78,3.8,3.3,1.75,3.6,3.4,1.8,3.6,3.3,1.83,1.7,1.9,,
N1,13/04/03,Waalwijk,Roosendaal,1,2,A,1,1,D,1.533,3.4,5.5,1.5,3.6,5.8,1.45,3.8,5.4,1.5,3.6,5.5,1.5,3.6,5.2,1.65,1.95,,
N1,18/04/03,Utrecht,Waalwijk,4,3,H,2,1,H,2.1,3.4,2.8,2.1,3.2,3.05,2.1,3.1,3,2.1,3.3,2.9,2.1,3.3,2.8,1.7,1.9,,
N1,19/04/03,Ajax,Roda JC,4,2,H,3,1,H,1.3,4.5,7.5,1.33,4.2,7.7,1.3,4.2,8,1.3,4.333,8,1.33,4.2,7.5,1.5,2.25,,
N1,19/04/03,Excelsior,Heerenveen,1,0,H,0,0,D,2.8,3.4,2.1,3.2,3.3,2,3.4,3.3,1.85,3.1,3.3,2,2.8,3.3,2.1,1.65,1.95,,
N1,19/04/03,PSV Eindhoven,Twente,2,0,H,1,0,H,1.167,6,10,1.18,5.5,11,1.2,5,10,1.167,5.5,11,1.2,5,11,1.35,2.75,,
N1,19/04/03,Roosendaal,AZ Alkmaar,0,0,D,0,0,D,2.2,3.4,2.625,2.1,3.2,3.05,2.1,3.1,3,2.1,3.3,2.9,2.1,3.3,2.8,1.7,1.9,,
N1,19/04/03,Willem II,Graafschap,3,0,H,2,0,H,1.444,3.75,6,1.4,4,6.6,1.4,3.9,6,1.4,3.75,7,1.4,3.75,6.25,1.65,1.95,,
N1,20/04/03,Vitesse,Nijmegen,1,1,D,1,0,H,2.375,3.25,2.5,2.35,3.25,2.6,2.4,3.2,2.4,2.3,3.3,2.6,2.35,3.3,2.45,1.65,1.95,,
N1,20/04/03,Zwolle,Feyenoord,1,3,A,0,2,A,4.5,4,1.533,6.3,3.9,1.42,7,4,1.35,6,3.75,1.444,5.5,4,1.44,1.45,2.35,,
N1,25/04/03,Waalwijk,Willem II,3,1,H,1,0,H,1.8,3.4,3.6,1.85,3.3,3.6,2,3.2,3.1,1.85,3.4,3.5,1.85,3.2,3.5,,,,
N1,26/04/03,Graafschap,PSV Eindhoven,1,6,A,1,3,A,7,4.333,1.333,8.75,5,1.25,8,4.2,1.3,8,5,1.25,8,5,1.25,1.35,2.7,,
N1,26/04/03,Heerenveen,Vitesse,2,2,D,1,2,A,1.8,3.5,3.5,1.87,3.5,3.3,1.9,3.4,3.2,1.727,3.4,4,1.7,3.4,3.9,,,,
N1,26/04/03,Twente,Excelsior,1,0,H,1,0,H,1.615,3.6,4.333,1.55,3.65,5.2,1.7,3.3,4,1.615,3.6,4.5,1.6,3.45,4.5,1.7,1.9,,
N1,27/04/03,AZ Alkmaar,Ajax,1,3,A,0,1,A,4.5,3.75,1.571,5.5,3.65,1.52,5,3.7,1.5,5,3.5,1.571,5,3.6,1.53,1.4,2.5,,
N1,27/04/03,Feyenoord,Roosendaal,1,0,H,0,0,D,1.167,6,10,1.15,6,13,1.15,6,12,1.143,6,13,1.16,6,10,1.3,3,,
N1,27/04/03,Groningen,NAC Breda,0,0,D,0,0,D,2.3,3.2,2.625,2.25,3.25,2.75,2.2,3,2.9,,,,2.1,3.25,2.8,,,,
N1,27/04/03,Nijmegen,Utrecht,1,2,A,1,1,D,1.909,3.4,3.25,1.91,3.25,3.5,1.9,3.2,3.4,1.909,3.25,3.5,1.8,3.25,3.65,1.65,1.95,,
N1,02/05/03,Excelsior,Graafschap,3,4,A,1,3,A,,,,1.65,3.65,4.35,1.9,3.2,3.4,,,,1.66,3.5,4.2,1.6,2.05,,
N1,03/05/03,Ajax,Waalwijk,6,1,H,3,0,H,1.286,4.5,8,1.23,5.5,8.8,1.2,5,10,1.25,5,8,1.22,5,9.5,1.3,3,,
N1,03/05/03,PSV Eindhoven,AZ Alkmaar,2,2,D,0,2,A,1.167,5.5,11,1.17,6,11.5,1.15,6,12,1.167,5.5,11,1.12,6.5,12,1.3,3,,
N1,03/05/03,Vitesse,NAC Breda,3,1,H,1,0,H,1.909,3.5,3.2,2,3.35,3.2,2.1,3.1,3,1.909,3.4,3.25,2,3.3,3.1,1.65,1.95,,
N1,03/05/03,Willem II,Heerenveen,1,5,A,0,3,A,1.8,3.5,3.5,1.85,3.45,3.6,1.7,3.4,3.8,1.75,3.5,3.75,1.8,3.4,3.6,1.55,2.15,,
N1,03/05/03,Zwolle,Roda JC,3,1,H,2,0,H,2.5,3.4,2.3,2.6,3.35,2.35,2.6,3.1,2.3,2.5,3.4,2.3,2.5,3.4,2.3,1.55,2.15,,
N1,04/05/03,Groningen,Nijmegen,0,0,D,0,0,D,2.3,3.4,2.5,2.35,3.35,2.6,2.3,3.1,2.6,2.25,3.4,2.6,2.25,3.3,2.62,1.7,1.9,,
N1,04/05/03,Roosendaal,Twente,1,0,H,0,0,D,2.1,3.4,2.8,2.05,3.3,3.15,2.3,3.1,2.6,2,3.4,3,2,3.3,3.1,1.6,2.05,,
N1,04/05/03,Utrecht,Feyenoord,1,2,A,1,1,D,3.2,3.5,1.909,3.75,3.5,1.8,4,3.2,1.75,3.4,3.4,1.85,3.8,3.5,1.72,1.5,2.25,,
N1,06/05/03,NAC Breda,Zwolle,2,0,H,1,0,H,1.615,3.5,4.5,1.65,3.4,4.55,1.65,3.4,4.2,1.667,3.4,4.333,1.7,3.2,4.25,1.7,1.9,,
N1,09/05/03,Heerenveen,Groningen,2,1,H,1,0,H,1.8,3.3,3.75,1.62,3.6,4.5,1.65,3.4,4.2,1.727,3.4,4,1.8,3.3,3.75,1.6,2.05,,
N1,09/05/03,Roda JC,Roosendaal,1,0,H,1,0,H,1.5,3.6,5.5,1.47,3.8,5.75,1.45,3.8,5.4,1.5,3.6,5.5,1.53,3.4,5.5,1.7,1.9,,
N1,10/05/03,AZ Alkmaar,Willem II,3,2,H,0,1,A,2,3.2,3.2,1.95,3.25,3.4,2.1,3.1,3,1.95,3.3,3.25,1.9,3.3,3.3,1.65,1.95,,
N1,10/05/03,NAC Breda,Utrecht,2,0,H,1,0,H,2.4,3.25,2.5,2.25,3.2,2.8,2.1,3.1,3,2.2,3.25,2.75,2.2,3.25,2.75,1.65,1.95,,
N1,10/05/03,PSV Eindhoven,Excelsior,7,0,H,3,0,H,1.071,7.5,17,1.07,8.5,18,1.1,7,15,1.083,7.5,15,1.1,7,13,1.2,3.6,,
N1,10/05/03,Twente,Zwolle,0,0,D,0,0,D,1.833,3.4,3.5,1.75,3.4,4,,,,1.727,3.4,4,1.8,3.4,3.6,1.7,1.9,,
N1,11/05/03,Feyenoord,Waalwijk,2,1,H,1,1,D,1.286,4.5,8,1.2,5.5,10,1.25,4.5,9,1.25,4.75,8.5,1.25,5,8,1.3,3,,
N1,11/05/03,Graafschap,Vitesse,0,1,A,0,1,A,2.375,3.5,2.375,2.5,3.25,2.45,2.4,3.2,2.4,2.4,3.4,2.4,2.37,3.5,2.37,1.7,1.9,,
N1,11/05/03,Nijmegen,Ajax,1,2,A,1,0,H,4.5,3.5,1.615,5,4,1.5,5,3.7,1.5,4.5,3.75,1.571,5,3.5,1.57,1.5,2.25,,
N1,13/05/03,Roda JC,Groningen,5,1,H,1,0,H,1.571,3.5,5,1.65,3.4,4.75,1.6,3.4,4.6,1.615,3.5,4.5,1.55,3.6,4.6,,,,
N1,16/05/03,Utrecht,Roda JC,4,4,D,3,1,H,2,3.4,3,1.85,3.4,3.5,2.1,3.1,3,1.91,3.4,3.25,1.8,3.4,3.6,1.6,2.05,,
N1,17/05/03,Roosendaal,Nijmegen,0,2,A,0,1,A,2.38,3.25,2.5,2.3,3.35,2.6,2.7,3.2,2.2,2.4,3.25,2.5,2.3,3.4,2.5,1.65,1.95,,
