Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
E3,22/09/01,Hull,Swansea,2,1,H,1,0,H,10440,D. Pugh,16,10,10,4,0,0,8,3,14,17,7,3,2,2,0,0,20,20,,,,1.55,3.4,4.3,1.57,3.4,5.5,1.53,3.4,6,1.57,3.6,5,1.53,3.4,6
E3,22/09/01,Luton,Torquay,5,1,H,3,1,H,6392,L. E. Cable,18,8,13,3,1,0,12,7,16,10,6,4,0,3,0,0,0,30,,,,1.55,3.4,4.3,1.57,3.4,5.5,1.53,3.4,6,1.5,3.5,2.25,1.5,3.5,6
E3,22/09/01,Oxford,Southend,2,0,H,1,0,H,5724,F. G. Stretton,10,8,5,4,0,1,4,1,15,18,6,5,1,2,0,0,10,20,,,,2,3,2.9,2.1,3.25,3,2,3.25,3.25,2,3.5,3,2,3.25,3.25
E3,22/09/01,Plymouth,Macclesfield,2,0,H,1,0,H,4227,J. J. Ross,13,8,10,3,1,0,4,5,8,6,2,1,0,3,0,0,0,30,,,,1.7,3.2,3.6,1.73,3.25,4.33,1.67,3.4,4.5,1.73,3.5,4,1.72,3.3,4.33
E3,22/09/01,Rushden & D,Cheltenham,1,0,H,0,0,D,4116,W. M. Jordan,7,6,3,4,0,0,2,6,14,15,3,3,2,3,0,0,20,30,,,,2.2,3,2.6,2.2,3.25,2.87,2.1,3.25,3,2.1,3.4,2.88,2.2,3.25,2.8
E3,22/09/01,Scunthorpe,Mansfield,0,0,D,0,0,D,3857,A. R. Leake,11,10,7,1,1,0,4,5,12,11,1,5,1,1,0,0,10,10,,,,2.3,3,2.4,2.37,3.2,2.6,2.2,3.25,2.8,2.25,3.25,2.75,2.3,3.3,2.62
E3,22/09/01,Shrewsbury,Rochdale,1,0,H,0,0,D,4612,P. Armstrong,11,4,3,0,0,0,3,8,11,12,4,3,1,2,0,0,10,20,,,,2.2,3,2.6,2.25,3.25,2.75,2.3,3.2,2.75,2.38,3.25,2.6,2.25,3.25,2.75
E3,25/09/01,Exeter,Rushden & D,1,1,D,0,0,D,2622,P. Taylor,14,12,4,6,0,0,6,7,6,8,0,0,1,1,1,0,35,10,,,,2.3,3,2.4,2.5,3.2,2.5,2.38,3.25,2.6,2.38,3.2,2.6,2.3,3.3,2.62
E3,25/09/01,Kidderminster,Oxford,0,0,D,0,0,D,2663,G. Salisbury,10,12,2,8,0,1,2,6,17,16,2,3,4,1,0,0,40,10,,,,2.1,3,2.8,2.2,3.4,2.75,2.2,3.25,2.8,2.38,3.2,2.6,2.1,3.25,3
E3,25/09/01,Leyton Orient,Luton,1,3,A,0,1,A,6640,P. Rejer,4,14,2,5,0,0,6,11,8,10,3,7,1,3,0,0,10,30,,,,2.3,2.9,2.5,2.37,3.2,2.62,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.8
E3,25/09/01,Lincoln,Hartlepool,2,0,H,1,0,H,2306,M. Ryan,18,14,14,6,0,1,5,8,16,8,2,2,2,2,0,0,20,20,,,,2,3,2.9,1.91,3.25,3.5,1.91,3.25,3.5,1.91,3.4,3.4,2,3.25,3.25
E3,25/09/01,Macclesfield,Darlington,1,1,D,1,0,H,1556,A. Kaye,8,13,4,6,0,0,4,9,12,17,9,5,0,2,0,0,0,20,,,,2.3,2.9,2.5,2.37,3.2,2.62,2.25,3.25,2.75,2.5,3.4,2.38,2.25,3.25,2.75
E3,25/09/01,Mansfield,Hull,4,2,H,3,0,H,5702,J. J. Ross,20,14,10,6,2,0,11,4,11,11,4,1,0,0,0,0,0,0,,,,2.3,2.9,2.5,2.37,3.2,2.62,2.5,3.2,2.5,2.6,3.2,2.38,2.3,3.3,2.62
E3,25/09/01,Rochdale,Halifax,2,0,H,0,0,D,3410,F. G. Stretton,21,9,12,7,1,0,4,4,17,13,5,2,1,0,0,0,10,0,,,,1.6,3.3,4,1.61,3.4,5,1.62,3.4,5,1.67,3.5,4.33,1.57,3.4,5.5
E3,25/09/01,Southend,Carlisle,3,2,H,1,1,D,2967,P. Walton,11,6,6,5,0,0,2,1,18,19,2,8,2,4,0,0,20,40,,,,1.65,3.2,3.8,1.67,3.4,4.5,1.67,3.4,4.5,1.67,3.5,4.33,1.61,3.4,5
E3,25/09/01,Swansea,Shrewsbury,3,3,D,2,1,H,3131,G. K. Hegley,13,10,6,6,0,0,6,4,16,17,0,1,1,1,1,0,35,10,,,,2.2,3,2.6,2.25,3.25,2.75,2.3,3.2,2.7,2.38,3.4,2.5,2.25,3.25,2.75
E3,25/09/01,Torquay,Scunthorpe,0,0,D,0,0,D,1982,A. Bates,11,6,5,2,0,1,6,6,10,14,3,6,1,1,0,0,10,10,,,,2.3,3,2.4,2.25,3.25,2.75,2.38,3.2,2.62,2.5,3.4,2.38,2.37,3.2,2.62
E3,25/09/01,York,Plymouth,0,0,D,0,0,D,2282,M. G. Cowburn,12,15,5,5,0,0,9,5,12,6,1,3,2,1,0,0,20,10,,,,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.2,2.38,2.5,3.2,2.5
E3,28/09/01,Southend,Cheltenham,0,1,A,0,1,A,3709,P. S. Danson,7,3,2,2,1,0,3,6,21,14,2,8,1,0,0,0,10,0,,,,1.8,3.1,3.4,1.8,3.25,4,1.8,3.4,3.75,2,3.25,3.25,1.83,3.4,3.6
E3,29/09/01,Bristol Rvs,Oxford,1,1,D,1,1,D,7678,C. R. Wilkes,8,6,4,5,0,0,4,8,11,27,1,3,2,2,0,0,20,20,,,,1.7,3.2,3.6,1.67,3.4,4.5,1.67,3.4,4.5,1.73,3.25,4.33,1.72,3.3,4.33
E3,29/09/01,Darlington,Rushden & D,0,0,D,0,0,D,4365,S. J. Baines,12,8,5,3,1,0,5,6,13,9,4,4,0,0,0,0,0,0,,,,1.65,3.2,3.8,1.61,3.4,5,1.67,3.4,4.5,1.73,3.25,4.33,1.72,3.3,4.33
E3,29/09/01,Exeter,Macclesfield,0,0,D,0,0,D,2833,C. Penton,12,11,5,6,0,1,6,2,16,15,5,8,3,3,0,0,30,30,,,,2.35,3,2.35,2.5,3.2,2.5,2.4,3.2,2.6,2.25,3.25,2.75,2.37,3.2,2.62
E3,29/09/01,Hartlepool,Carlisle,3,1,H,1,1,D,3854,P. J. Joslin,18,7,10,2,1,0,8,7,13,13,2,2,2,1,1,2,45,60,,,,1.9,3.1,3,2,3.25,3.25,1.91,3.25,3.5,1.83,3.4,3.6,1.83,3.4,3.6
E3,29/09/01,Hull,Halifax,3,0,H,1,0,H,9572,P. E. Alcock,15,15,6,7,0,0,7,2,8,8,5,6,0,1,0,0,0,10,,,,1.45,3.5,5,1.5,3.6,6,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.75,6.5
E3,29/09/01,Kidderminster,Swansea,0,2,A,0,2,A,2796,S. G. Bennett,12,11,3,2,0,0,2,2,20,13,3,2,4,2,1,1,65,45,,,,2,3,2.9,1.91,3.25,3.5,2.2,3.2,2.88,2.2,3.25,2.8,2.2,3.2,2.87
E3,29/09/01,Leyton Orient,Torquay,1,2,A,1,1,D,4414,M. Ryan,13,9,6,3,1,1,10,3,11,10,4,5,2,1,0,0,20,10,,,,1.6,3.3,4,1.61,3.4,5,1.57,3.4,5.5,1.53,3.5,5.5,1.57,3.4,5.5
E3,29/09/01,Lincoln,York,1,3,A,0,2,A,2994,P. Rejer,17,12,5,9,0,0,7,10,11,10,7,2,1,0,0,0,10,0,,,,1.9,3.1,3,1.91,3.25,3.5,2,3.25,3.25,2,3.25,3.25,2,3.25,3.25
E3,29/09/01,Plymouth,Luton,2,1,H,2,1,H,5782,A. R. Hall,14,16,7,7,1,1,5,8,20,23,5,2,3,5,1,0,55,50,,,,2.2,3,2.6,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.8
E3,29/09/01,Rochdale,Mansfield,3,1,H,1,0,H,3963,A. Bates,18,15,11,7,0,1,3,4,9,11,2,2,2,0,0,0,20,0,,,,1.9,3.1,3,2,3.25,3.25,1.91,3.25,3.5,1.83,3.4,3.6,1.83,3.3,3.75
E3,29/09/01,Scunthorpe,Shrewsbury,3,1,H,2,0,H,3047,G. Salisbury,7,4,4,1,0,0,9,7,11,9,1,2,3,3,0,0,30,30,,,,2.2,3,2.6,2.25,3.25,2.75,2.38,3.2,2.62,2.38,3.4,2.5,2.25,3.25,2.75
E3,05/10/01,Cheltenham,Lincoln,2,1,H,1,0,H,3315,P. Taylor,13,4,10,2,1,0,9,4,9,16,0,2,0,3,0,1,0,55,,,,1.75,3.2,3.5,1.83,3.25,3.75,1.83,3.25,3.75,1.8,3.4,3.75,1.72,3.3,4.33
E3,05/10/01,Halifax,Scunthorpe,0,0,D,0,0,D,2603,R. J. Olivier,10,16,3,4,0,0,6,8,13,19,3,0,4,3,1,0,65,30,,,,2.3,3,2.4,2.37,3.2,2.62,2.38,3.2,2.62,2.5,3.2,2.5,2.37,3.2,2.62
E3,05/10/01,Luton,Darlington,5,2,H,1,1,D,7219,M. J. Brandwood,14,7,12,5,0,0,3,3,13,21,7,2,4,2,0,0,40,20,,,,1.7,3.2,3.6,1.67,3.4,4.5,1.67,3.4,4.5,1.73,3.5,4,1.66,3.4,4.5
E3,05/10/01,Mansfield,Leyton Orient,3,2,H,3,1,H,5168,A. Kaye,25,8,13,3,0,0,7,4,11,8,5,4,0,0,0,0,0,0,,,,1.8,3.1,3.4,1.73,3.25,4.33,1.85,3.4,3.6,1.83,3.4,3.6,1.83,3.3,3.75
E3,05/10/01,Rushden & D,Hartlepool,2,1,H,1,1,D,3929,C. Penton,9,12,3,4,0,0,4,6,9,12,4,0,2,1,0,0,20,10,,,,1.9,3,3.1,1.8,3.25,4,1.91,3.25,3.5,1.91,3.4,3.4,1.8,3.4,3.75
E3,05/10/01,Shrewsbury,Hull,1,1,D,1,0,H,5010,A. R. Leake,17,4,10,3,1,0,8,7,5,8,8,5,0,1,0,0,0,10,,,,2.3,3,2.4,2.37,3.2,2.62,2.5,3.2,2.5,2.6,3.2,2.38,2.4,3.2,2.6
E3,05/10/01,Torquay,Southend,2,1,H,0,0,D,2329,P. J. Prosser,6,10,5,5,0,0,5,9,13,18,8,8,3,1,0,0,30,10,,,,2.2,3,2.6,2.25,3.25,2.75,2.2,3.25,2.8,2.25,3.25,2.75,2.25,3.25,2.75
E3,06/10/01,Carlisle,Bristol Rvs,1,0,H,1,0,H,1849,G. Salisbury,15,9,5,2,0,0,4,3,15,17,3,1,1,1,0,0,10,10,,,,2.6,3,2.2,2.75,3.25,2.25,2.8,3.25,2.2,2.88,3.4,2.1,3,3.25,2.1
E3,06/10/01,Oxford,Plymouth,1,1,D,0,0,D,6071,P. E. Alcock,9,11,7,5,0,0,3,7,8,12,0,1,2,1,0,0,20,10,,,,2.3,3,2.4,2.37,3.2,2.62,2.5,3.2,2.5,2.5,3.2,2.5,2.25,3.25,2.75
E3,06/10/01,York,Exeter,2,3,A,0,2,A,2054,J. J. Ross,14,8,8,5,1,0,8,4,16,17,3,8,2,1,0,0,20,10,,,,1.65,3.2,3.8,1.73,3.25,4.33,1.62,3.4,5,1.67,3.5,4.33,1.66,3.4,4.5
E3,07/10/01,Macclesfield,Kidderminster,0,1,A,0,1,A,1859,M. S. Pike,15,9,5,4,0,0,8,4,9,11,3,3,1,0,0,0,10,0,,,,1.85,3,3.3,1.91,3.25,3.5,1.85,3.25,3.75,2,3.25,3.25,1.8,3.2,4
E3,09/10/01,Swansea,Rochdale,0,1,A,0,1,A,3533,R. J. Beeby,8,10,3,2,0,1,11,3,11,12,1,5,0,0,0,0,0,0,,,,2.3,3,2.4,2.25,3.25,2.75,,,,2.5,3.2,2.5,2.5,3.2,2.5
E3,13/10/01,Bristol Rvs,Macclesfield,0,2,A,0,0,D,6554,A. R. Hall,11,7,4,2,1,0,7,7,13,9,3,5,1,1,0,0,10,10,,,,1.65,3.3,3.8,1.61,3.4,5,,,,,,,1.61,3.4,5
E3,13/10/01,Darlington,Mansfield,0,1,A,0,0,D,4021,M. G. Cowburn,10,8,3,2,0,0,6,1,6,6,3,6,4,1,1,0,65,10,,,,2,3,2.9,2.2,3.25,2.87,,,,2.1,3.4,2.88,2.1,3.25,3
E3,13/10/01,Exeter,Carlisle,1,0,H,0,0,D,3151,G. K. Hegley,11,11,6,4,0,0,4,11,17,17,2,6,0,3,0,0,0,30,,,,1.9,3,3.1,2,3.25,3.25,,,,2.1,3.25,3,1.9,3.25,3.5
E3,13/10/01,Hartlepool,York,3,0,H,1,0,H,3603,J. P. Robinson,18,3,8,1,1,1,12,9,7,5,3,0,1,0,0,0,10,0,,,,2.1,3,2.8,2,3.25,3.25,,,,2.2,3.4,2.75,2.2,3.25,2.8
E3,13/10/01,Hull,Torquay,1,0,H,0,0,D,9102,G. Salisbury,12,6,5,2,0,0,9,3,11,14,4,4,0,1,0,1,0,35,,,,1.5,3.5,4.5,1.44,3.75,6.5,,,,1.53,3.5,5.5,1.44,3.6,7
E3,13/10/01,Kidderminster,Cheltenham,0,0,D,0,0,D,3554,R. D. Furnandiz,12,7,3,2,0,0,7,4,12,10,2,4,1,1,0,0,10,10,,,,2.2,3,2.6,2.25,3.25,2.75,,,,2.2,3.25,2.8,2.25,3.25,2.75
E3,13/10/01,Leyton Orient,Shrewsbury,2,4,A,1,2,A,4436,P Wilcox,10,8,4,5,0,0,7,2,9,11,2,5,0,0,0,0,0,0,,,,2,3,2.9,2.1,3.25,3,,,,2.25,3.25,2.75,2.1,3.25,3
E3,13/10/01,Lincoln,Oxford,1,0,H,0,0,D,3124,S. W. Mathieson,9,14,6,8,0,0,5,7,14,9,1,2,1,1,1,2,35,60,,,,2.3,3,2.4,2.2,3.25,2.87,,,,2.38,3.2,2.6,2.4,3.2,2.6
E3,13/10/01,Plymouth,Halifax,3,0,H,3,0,H,5065,M. R. Warren,16,8,7,4,2,0,5,5,6,11,3,1,0,3,0,0,0,30,,,,1.55,3.4,4.3,1.5,3.6,6,,,,1.5,3.5,6,1.57,3.4,5.5
E3,13/10/01,Rochdale,Rushden & D,0,0,D,0,0,D,4345,C. H. Webster,20,9,13,6,0,0,9,6,12,18,4,0,1,1,0,0,10,10,,,,1.6,3.3,4,1.61,3.4,5,,,,1.62,3.4,5,1.66,3.4,4.5
E3,13/10/01,Scunthorpe,Luton,0,2,A,0,0,D,3959,H. M. Webb,10,10,4,7,0,0,5,1,14,19,9,1,0,3,0,0,0,30,,,,2.4,3,2.3,2.75,3.25,2.25,,,,2.6,3.2,2.38,2.62,3.3,2.3
E3,13/10/01,Southend,Swansea,4,2,H,0,1,A,3622,C Pinton,20,5,13,2,0,1,6,2,13,17,3,9,1,1,0,1,10,35,,,,2,3,2.9,2.1,3.25,3,,,,2.2,3.25,2.8,1.8,3.4,3.75
E3,20/10/01,Carlisle,Kidderminster,1,0,H,0,0,D,2556,D. Laws,15,10,5,1,1,0,4,5,12,15,6,2,1,3,0,0,10,30,2.15,3.2,2.85,2.1,3,2.8,2.1,3.25,3,,,,2.38,3.2,2.6,2.1,3.25,3
E3,20/10/01,Cheltenham,Exeter,3,1,H,2,0,H,3393,P. Walton,16,7,9,2,1,0,5,6,19,21,5,6,0,3,0,0,0,30,1.65,3.4,4.4,1.65,3.2,3.9,1.73,3.25,4.33,,,,1.62,3.6,4.5,1.61,3.4,5
E3,20/10/01,Halifax,Bristol Rvs,0,0,D,0,0,D,1898,M. Ryan,10,12,3,4,0,1,2,7,9,16,2,1,2,2,0,0,20,20,2.5,3.2,2.4,2.4,3,2.3,2.5,3.2,2.5,,,,2.5,3.4,2.38,2.62,3.2,2.37
E3,20/10/01,Luton,Rochdale,0,1,A,0,1,A,7696,S. G. Tomlin,16,12,8,6,0,0,9,3,16,15,4,6,2,1,0,0,20,10,1.8,3.3,3.7,1.7,3.2,3.7,1.73,3.5,4,,,,1.83,3.4,3.6,1.72,3.3,4.33
E3,20/10/01,Macclesfield,Lincoln,0,1,A,0,0,D,1945,C. H. Webster,14,10,8,4,0,0,5,2,9,19,1,3,0,2,0,0,0,20,1.9,3.25,3.4,1.9,3.1,3,2,3.25,3.25,,,,2.1,3.25,3,1.83,3.3,3.75
E3,20/10/01,Mansfield,Plymouth,0,3,A,0,0,D,4621,G. B. Frankland,17,17,9,10,1,0,7,6,11,7,1,4,1,1,0,0,10,10,2.1,3.15,3,2,3,2.9,2,3.25,3.25,,,,2.2,3.25,2.8,2,3.25,3.25
E3,20/10/01,Oxford,Scunthorpe,0,1,A,0,0,D,5006,J. J. Ross,19,8,10,4,0,0,8,3,20,10,3,0,2,1,2,0,70,10,1.95,3.25,3.25,2,3,2.9,2.1,3.25,3,,,,1.91,3.4,3.4,1.9,3.25,3.5
E3,20/10/01,Rushden & D,Hull,3,3,D,3,1,H,4676,H. M. Webb,17,14,6,9,0,0,5,7,17,12,7,6,2,1,0,0,20,10,2.65,3.15,2.3,2.4,3,2.3,2.62,3.2,2.37,,,,2.75,3.25,2.25,2.62,3.2,2.37
E3,20/10/01,Swansea,Leyton Orient,0,1,A,0,0,D,3605,M. J. Brandwood,4,8,1,4,0,0,6,1,12,11,3,4,0,0,0,0,0,0,2.4,3.2,2.5,2.3,3,2.4,2.25,3.25,2.75,,,,2.38,3.4,2.5,2.5,3.2,2.5
E3,20/10/01,Torquay,Hartlepool,1,0,H,0,0,D,2148,G Hegley,10,11,3,3,0,0,2,8,14,16,4,9,2,3,0,0,20,30,1.87,3.25,3.5,1.85,3.1,3.2,1.83,3.25,3.75,,,,1.83,3.4,3.6,1.9,3.25,3.5
E3,20/10/01,York,Southend,2,1,H,1,1,D,2270,S. J. Baines,10,17,7,7,0,0,2,9,7,4,8,4,0,0,0,0,0,0,2.1,3.25,2.9,2.2,3,2.6,2.25,3.25,2.75,,,,2.2,3.2,2.88,2.2,3.25,2.8
E3,23/10/01,Exeter,Bristol Rvs,1,0,H,1,0,H,3879,P. Dowd,7,7,5,3,0,0,5,9,22,23,4,4,1,0,0,1,10,25,2.65,3.1,2.4,2.35,3,2.35,2.5,3.2,2.5,2.6,3.2,2.4,2.5,3.2,2.5,2.7,3.2,2.3
E3,23/10/01,Halifax,Luton,2,4,A,1,2,A,2140,M. S. Pike,7,16,3,9,0,0,6,10,10,5,7,3,2,1,0,0,20,10,3.15,3.2,2.05,2.9,3,2,3.25,3.25,2,3.2,3.2,2.05,3,3.25,2.1,3.25,3.25,2
E3,23/10/01,Hull,Leyton Orient,1,1,D,0,0,D,9843,A. N. Butler,11,13,4,8,0,1,8,7,11,14,6,4,1,0,0,0,10,0,1.55,3.5,5.5,1.5,3.5,4.5,1.44,3.75,6.5,1.57,3.4,5.5,1.57,3.6,5,1.57,3.4,5.5
E3,23/10/01,Kidderminster,York,4,1,H,1,1,D,2002,P. Armstrong,23,9,14,5,0,0,12,9,13,10,5,3,1,2,0,0,10,20,2.1,3.2,3,2,3,2.9,2,3.25,3.25,2.1,3.2,3.1,2.1,3.25,3,2.1,3.25,3
E3,23/10/01,Macclesfield,Hartlepool,0,1,A,0,0,D,1356,P. S. Danson,11,11,5,3,0,3,7,3,17,12,3,5,1,1,0,1,10,35,1.9,3.2,3.55,1.9,3.1,3,1.91,3.25,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.5
E3,23/10/01,Mansfield,Torquay,2,0,H,0,0,D,4059,K. D. Hill,22,9,10,4,2,1,11,1,11,16,5,4,2,1,0,1,20,35,1.62,3.45,4.8,1.6,3.3,4,1.61,3.4,5,1.67,3.4,4.5,1.67,3.5,4.33,1.61,3.4,5
E3,23/10/01,Oxford,Carlisle,1,1,D,0,0,D,7405,R. J. Beeby,10,7,5,4,1,0,6,7,14,18,2,3,0,3,0,0,0,30,1.71,3.3,4.25,1.8,3.1,3.4,1.91,3.25,3.5,1.73,3.2,4.5,1.73,3.5,4,1.72,3.2,4.5
E3,23/10/01,Plymouth,Lincoln,2,0,H,1,0,H,6572,M. Fletcher,20,7,11,4,2,0,12,8,8,13,0,1,1,1,0,0,10,10,1.54,3.5,5.5,1.5,3.5,4.5,1.44,3.75,6.5,1.53,3.4,6,1.53,3.5,5.5,1.53,3.4,6
E3,23/10/01,Rochdale,Cheltenham,2,2,D,0,1,A,3279,M. J. Jones,10,11,6,8,0,0,3,6,21,18,5,8,2,3,1,0,45,30,1.62,3.4,4.9,1.6,3.3,4,1.67,3.4,4.5,1.67,3.4,4.5,1.62,3.6,4.5,1.61,3.4,5
E3,23/10/01,Scunthorpe,Southend,2,0,H,0,0,D,2956,G. B. Frankland,12,9,8,4,0,0,11,3,14,9,5,4,0,0,0,0,0,0,1.85,3.25,3.7,1.8,3.1,3.4,1.8,3.25,4,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.75
E3,23/10/01,Shrewsbury,Rushden & D,0,2,A,0,1,A,4016,J Cox,10,5,3,4,2,0,3,4,9,11,1,7,0,2,0,0,0,20,1.78,3.35,3.8,1.8,3.1,3.4,1.8,3.25,4,1.75,3.25,4.2,1.73,3.25,4.33,1.8,3.4,3.75
E3,23/10/01,Swansea,Darlington,2,0,H,0,0,D,2921,F. G. Stretton,15,10,6,5,2,1,3,6,12,11,1,4,0,1,0,0,0,10,2.6,3.2,2.4,2.4,3,2.3,2.5,3.4,2.37,2.6,3.2,2.4,2.75,3.4,2.2,2.6,3.2,2.4
E3,27/10/01,Carlisle,Halifax,0,0,D,0,0,D,3157,L. E. Cable,19,11,10,2,0,0,10,8,24,11,4,1,3,3,0,0,30,30,2,3.2,3.3,1.9,3.1,3,1.83,3.25,3.75,2,3.25,3.25,2.1,3.25,3,2,3.1,3.4
E3,27/10/01,Cheltenham,Scunthorpe,3,3,D,2,2,D,3295,R. J. Harris,17,9,10,4,0,0,7,3,13,16,5,5,0,0,0,0,0,0,1.95,3.25,3.4,2,3,2.9,1.91,3.25,3.5,2,3.25,3.25,1.83,3.4,3.6,2,3.25,3.25
E3,27/10/01,Darlington,Hull,0,1,A,0,1,A,5163,M. J. Jones,9,7,6,2,0,0,5,1,9,8,3,5,2,2,0,1,20,45,2.4,3.2,2.6,2.4,3,2.3,2.62,3.2,2.37,2.5,3.2,2.5,2.6,3.2,2.38,2.37,3.2,2.62
E3,27/10/01,Hartlepool,Oxford,0,1,A,0,0,D,3595,S. J. Baines,5,6,2,4,1,0,7,6,7,11,2,3,0,2,0,0,0,20,2.2,3.2,2.87,2,3,2.9,2,3.25,3.25,2.2,3.2,2.9,2.25,3.25,2.75,2,3.25,3.25
E3,27/10/01,Leyton Orient,Rochdale,4,2,H,2,0,H,4631,T. A. Parkes,20,9,11,7,0,0,2,2,14,11,3,3,3,1,0,0,30,10,2.55,3.2,2.45,2.4,3,2.3,2.62,3.2,2.37,2.62,3.2,2.38,2.6,3.2,2.38,2.5,3.2,2.5
E3,27/10/01,Lincoln,Exeter,0,0,D,0,0,D,2719,G. Laws,6,7,3,4,1,0,8,2,16,21,3,3,0,2,0,0,0,20,1.8,3.35,3.8,1.8,3.1,3.4,1.73,3.25,4.33,1.73,3.25,4.33,1.67,3.5,4.33,1.83,3.4,3.6
E3,27/10/01,Luton,Swansea,3,0,H,1,0,H,6705,P. A. Durkin,20,7,8,0,1,0,11,2,14,16,7,1,0,0,0,0,0,0,1.4,4,6.6,1.4,3.6,5.5,1.4,3.75,6.5,1.4,4,6.5,1.36,4.33,6.5,1.4,3.75,7.5
E3,27/10/01,Rushden & D,Mansfield,3,1,H,2,1,H,4937,P. Rejer,8,12,4,5,0,0,4,6,12,15,3,2,0,1,0,0,0,10,2.25,3.2,2.8,2.1,3,2.8,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.25,3
E3,27/10/01,Southend,Kidderminster,1,0,H,1,0,H,3990,B. Curson,10,6,5,1,2,0,2,12,15,22,5,8,0,2,0,0,0,20,1.8,3.35,3.8,1.85,3.1,3.2,1.8,3.25,4,1.83,3.3,3.8,1.8,3.4,3.75,1.9,3.3,3.5
E3,27/10/01,Torquay,Shrewsbury,2,1,H,1,0,H,2356,S. G. Tomlin,8,10,4,2,0,0,1,10,8,13,1,9,1,2,0,1,10,45,2.35,3.2,2.65,2.3,3,2.4,2.37,3.2,2.62,2.38,3.2,2.62,2.38,3.2,2.6,2.25,3.25,2.75
E3,27/10/01,York,Macclesfield,1,0,H,0,0,D,2253,M. Clattenburg,15,12,7,8,1,0,5,5,15,7,2,6,0,1,0,0,0,10,1.95,3.25,3.4,2,3,2.9,2,3.25,3.25,1.91,3.25,3.5,1.91,3.4,3.4,2,3.25,3.25
E3,28/10/01,Bristol Rvs,Plymouth,1,2,A,0,1,A,6889,M. R. Halsey,12,12,4,4,1,0,1,2,21,18,3,3,4,1,0,0,40,10,2.4,3.2,2.6,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.38,3.2,2.6,2.5,3.2,2.5
E3,03/11/01,Exeter,Southend,2,1,H,2,1,H,3269,D. R. Crick,11,7,6,2,0,0,5,2,23,17,4,3,2,0,0,0,20,0,2.1,3.2,3.05,2.1,3,2.8,2.1,3.25,3,2.1,3.25,3,2,3.25,3.25,2.1,3.4,2.87
E3,03/11/01,Halifax,Darlington,2,2,D,1,1,D,2192,P. Taylor,8,8,4,3,0,0,5,9,18,19,7,3,3,2,0,0,30,20,2.4,3.1,2.65,2.35,3,2.35,2.5,3.2,2.5,2.3,3.2,2.7,2.38,3.2,2.6,2.3,3.1,2.8
E3,03/11/01,Hull,Cheltenham,5,1,H,3,0,H,9435,M. G. Cowburn,10,13,8,4,0,0,4,3,12,12,4,6,1,1,0,0,10,10,1.55,3.5,5.4,1.5,3.5,4.5,1.57,3.4,5.5,1.53,3.5,5.5,1.57,3.6,5,1.53,3.5,5.5
E3,03/11/01,Kidderminster,Bristol Rvs,2,0,H,1,0,H,3588,P. S. Danson,16,9,6,3,1,0,4,5,19,20,6,3,3,5,0,0,30,50,2.3,3.2,2.7,2.2,3,2.6,2.2,3.4,2.75,2.2,3.25,2.8,2.25,3.25,2.75,2.25,3.1,2.87
E3,03/11/01,Macclesfield,Carlisle,1,1,D,0,1,A,2432,M. A. Cooper,18,11,9,4,0,1,2,4,13,18,1,1,1,5,0,0,10,50,2.1,3.3,3,2.1,3,2.8,2.2,3.25,2.87,2.1,3.25,3,2.1,3.25,3,2.1,3,3.25
E3,03/11/01,Mansfield,Luton,4,1,H,1,0,H,5973,D. Pugh,18,12,10,8,1,0,7,3,10,19,9,1,1,7,2,1,60,95,2.5,3.2,2.5,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.2,2.38,2.4,3.3,2.5
E3,03/11/01,Oxford,York,2,2,D,0,1,A,5487,A. R. Hall,17,9,10,7,0,0,10,4,16,14,5,3,1,3,0,0,10,30,1.9,3.25,3.55,2,3,2.9,2,3.25,3.25,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.5
E3,03/11/01,Plymouth,Hartlepool,1,0,H,1,0,H,5723,W. M. Jordan,17,2,9,1,0,0,6,3,8,16,4,1,1,3,0,0,10,30,1.4,3.9,6.8,1.4,3.6,5.5,1.4,3.75,7.5,1.4,3.8,7,1.4,4,6.5,1.4,4,6.5
E3,03/11/01,Rochdale,Torquay,2,0,H,0,0,D,3078,R. Pearson,19,7,9,1,1,0,9,1,9,10,10,3,0,2,0,0,0,20,1.6,3.4,5.2,1.6,3.3,4,1.61,3.4,5,1.57,3.4,5.5,1.62,3.6,4.5,1.57,3.4,5.5
