Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
E1,25/09/01,Grimsby,Gillingham,1,2,A,0,1,A,4859,R. J. Olivier,10,12,2,4,1,0,7,3,11,13,2,15,2,2,0,0,20,20,,,,1.8,3,3.5,1.91,3.2,3.5,1.83,3.4,3.6,1.8,3.4,3.75,1.83,3.3,3.6
E1,25/09/01,Man City,Walsall,3,0,H,2,0,H,31525,R. J. Harris,14,2,7,0,1,0,11,0,12,9,4,5,1,1,0,0,10,10,,,,1.4,3.6,5.5,1.28,4.5,8,1.33,4.2,8,1.3,4.5,8,1.33,4,8
E1,25/09/01,Portsmouth,West Brom,1,2,A,1,1,D,17287,M. R. Halsey,4,12,4,7,0,0,5,6,23,16,3,0,4,2,0,0,40,20,,,,2.2,3,2.6,1.91,3.25,3.4,1.91,3.25,3.5,2.1,3.4,2.88,1.9,3.25,3.4
E1,25/09/01,Rotherham,Sheffield Weds,1,1,D,0,0,D,8679,A. R. Leake,8,8,5,5,1,0,8,6,9,12,3,6,1,2,0,0,10,20,,,,2.35,3,2.35,2.6,3.2,2.37,2.38,3.25,2.6,2.5,3.2,2.5,2.37,3.1,2.62
E1,25/09/01,Sheffield United,Crystal Palace,1,3,A,0,1,A,14180,M. Trooper,7,11,3,5,0,0,11,5,11,13,1,1,4,1,0,0,40,10,,,,1.9,3,3.1,2.1,3.2,3,2,3.25,3.25,2.2,3.25,2.8,2,3.2,3.2
E1,25/09/01,Wimbledon,Millwall,2,2,D,1,2,A,7020,U. D. Rennie,11,11,7,4,1,0,5,4,15,16,3,5,2,0,0,0,20,0,,,,1.9,3,3.1,1.91,3.2,3.5,2,3.25,3.25,1.91,3.4,3.4,2.1,3.2,3
E1,25/09/01,Wolves,Nott'm Forest,1,0,H,0,0,D,24350,C. J. Foy,13,10,6,3,1,0,7,4,16,10,1,0,3,1,0,0,30,10,,,,1.7,3.1,3.8,1.73,3.2,4.33,1.7,3.25,4.5,1.62,3.6,4.5,1.61,3.3,5
E1,26/09/01,Preston,Norwich,4,0,H,4,0,H,12014,G. Cain,21,10,10,6,1,0,8,10,7,6,1,2,0,1,0,0,0,10,,,,2.2,3,2.6,2.62,3.2,2.37,2.4,3.2,2.6,2.6,3.2,2.38,2.5,3.1,2.5
E1,26/09/01,Watford,Birmingham,3,3,D,2,1,H,13091,M. L Dean,22,14,8,5,0,0,8,5,16,13,3,2,1,1,0,0,10,10,,,,2.1,3,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.38,3.2,2.6,2.2,3.2,2.8
E1,28/09/01,Barnsley,Portsmouth,1,4,A,1,2,A,11660,P. R. Richards,22,10,11,5,0,0,9,5,12,11,2,2,2,3,0,0,20,30,,,,2.2,3,2.6,2.37,3.2,2.6,2.3,3.2,2.75,2.5,3.2,2.5,2.3,3.1,2.7
E1,29/09/01,Bradford,Grimsby,3,2,H,2,0,H,13778,P. Dowd,15,10,7,4,0,2,6,8,23,11,6,5,0,4,0,0,0,40,,,,1.65,3.2,3.9,1.61,3.25,5,1.5,3.5,6,1.57,3.6,5,1.57,3.5,5
E1,29/09/01,Crewe,Birmingham,0,0,D,0,0,D,7314,A. Kaye,7,13,3,8,0,0,1,10,11,14,5,1,1,0,0,0,10,0,,,,2.35,3,2.35,2.75,3.25,2.2,2.7,3.2,2.3,2.6,3.2,2.38,2.62,3.1,2.37
E1,29/09/01,Crystal Palace,Sheffield Weds,4,1,H,3,1,H,17066,M. Fletcher,14,8,9,3,0,0,7,2,15,14,3,1,1,2,0,0,10,20,,,,1.8,3,3.5,1.8,3.25,3.75,1.75,3.25,4.2,1.73,3.5,4,1.8,3.3,3.75
E1,29/09/01,Gillingham,Coventry,1,2,A,0,2,A,9435,E. K. Wolstenholme,17,13,4,6,1,1,5,5,17,24,0,3,2,1,0,1,20,35,,,,2.35,3,2.35,2.75,3.2,2.25,2.8,3.25,2.2,2.75,3.25,2.25,2.75,3.2,2.25
E1,29/09/01,Man City,Wimbledon,0,4,A,0,2,A,32989,M. J. Brandwood,7,15,3,9,0,0,11,4,15,10,5,4,0,0,0,0,0,0,,,,1.6,3.3,4,1.5,3.4,6,1.5,3.6,6,1.5,3.75,5.5,1.53,3.4,5.5
E1,29/09/01,Nott'm Forest,Stockport,2,1,H,2,0,H,17580,R. D. Furnandiz,15,10,8,5,0,0,5,6,8,9,7,4,0,3,0,0,0,30,,,,1.6,3.3,4,1.57,3.5,5,1.53,3.5,5.5,1.57,3.6,5,1.57,3.3,5.5
E1,29/09/01,Rotherham,Wolves,0,3,A,0,2,A,8298,M. D. Messias,12,8,7,4,0,0,10,3,12,14,1,3,0,0,0,0,0,0,,,,2.9,3,2,3.6,3.4,1.83,3.4,3.4,1.91,3.4,3.4,1.91,3.5,3.2,1.9
E1,29/09/01,Sheffield United,Norwich,2,1,H,2,0,H,15523,M. Jones,12,8,6,5,1,0,2,9,11,18,2,4,2,5,1,0,45,50,,,,2.2,3,2.6,2.4,3.25,2.5,2.4,3.2,2.6,2.5,3.2,2.5,2.37,3.1,2.62
E1,29/09/01,Walsall,Millwall,0,0,D,0,0,D,6289,S. G. Tomlin,10,4,5,1,1,0,7,4,13,15,3,0,2,2,0,0,20,20,,,,2.2,3,2.6,2.6,3.2,2.37,2.4,3.2,2.6,2.5,3.2,2.5,2.37,3.1,2.62
E1,29/09/01,West Brom,Burnley,1,0,H,0,0,D,21422,A. N. Butler,12,2,4,0,0,0,12,4,12,19,2,0,1,2,0,0,10,20,,,,2.3,3,2.4,2.2,3.25,2.87,2.25,3.25,2.75,2.38,3.4,2.5,2.25,3.3,2.62
E1,30/09/01,Watford,Preston,1,1,D,0,1,A,18911,U. D. Rennie,13,11,3,5,0,0,6,4,18,18,1,0,0,1,0,0,0,10,,,,1.8,3,3.5,2,3.2,3.2,1.85,3.25,3.75,1.8,3.4,3.75,1.72,3.4,4
E1,05/10/01,Grimsby,Rotherham,0,2,A,0,1,A,6662,G. Cain,5,5,2,4,0,0,7,4,6,7,6,9,1,1,0,0,10,10,,,,1.6,3.2,4.2,1.73,3.2,4.33,1.67,3.5,4.5,1.67,3.5,4.33,1.61,3.4,4.75
E1,07/10/01,Sheffield Weds,Sheffield United,0,0,D,0,0,D,29281,D. J. Gallagher,8,12,3,8,1,0,9,6,16,10,0,2,2,2,0,0,20,20,,,,2.3,2.9,2.5,2.37,3.2,2.6,2.38,3.2,2.62,2.25,3.25,2.75,2.5,2.9,2.62
E1,09/10/01,Walsall,Norwich,2,0,H,1,0,H,5713,M. G. Cowburn,8,13,5,3,0,3,6,5,11,7,2,2,4,1,0,0,40,10,,,,2.35,3,2.35,2.5,3.2,2.5,,,,2.75,3.25,2.25,2.5,3.1,2.5
E1,11/10/01,West Brom,Millwall,0,2,A,0,2,A,17335,S. W. Dunn,14,8,3,5,2,0,7,2,20,35,2,5,1,4,0,0,10,40,,,,1.65,3.2,3.8,1.73,3.2,4.33,,,,1.73,3.25,4.33,1.72,3.2,4.33
E1,12/10/01,Rotherham,Portsmouth,2,1,H,1,0,H,6346,F G Stretton,13,11,6,4,0,0,3,10,14,12,3,4,2,3,0,0,20,30,,,,2.4,2.9,2.4,2.75,3.2,2.25,,,,2.75,3.25,2.25,3.1,3.3,2
E1,13/10/01,Barnsley,Birmingham,1,3,A,0,1,A,11910,G. B. Frankland,9,17,2,10,0,1,3,10,11,12,4,8,1,1,0,0,10,10,,,,2.4,2.9,2.4,2.5,3.25,2.4,,,,2.6,3.2,2.38,2.62,3.1,2.37
E1,13/10/01,Bradford,Wolves,0,3,A,0,1,A,16878,P. S. Danson,18,12,4,9,0,0,11,6,20,15,1,5,2,1,0,0,20,10,,,,2.3,2.9,2.5,2.37,3.2,2.6,,,,2.38,3.4,2.5,2.37,3.3,2.5
E1,13/10/01,Crewe,Preston,2,1,H,1,0,H,7746,M. J. Brandwood,11,18,6,8,0,0,5,6,12,15,1,1,0,0,0,0,0,0,,,,2.3,2.9,2.5,2.75,3.2,2.25,,,,2.5,3.2,2.5,2.3,3.25,2.62
E1,13/10/01,Crystal Palace,Wimbledon,4,0,H,2,0,H,20009,N. S. Barry,13,11,7,4,0,1,6,2,9,13,3,2,1,2,0,0,10,20,,,,2.4,2.9,2.4,2.5,3.2,2.5,,,,2.38,3.2,2.6,2.37,3.1,2.62
E1,13/10/01,Gillingham,Norwich,0,2,A,0,0,D,9166,D. J. Gallagher,14,12,3,2,0,3,7,3,18,15,0,10,0,3,0,0,0,30,,,,2.3,2.9,2.5,2.37,3.2,2.6,,,,2.5,3.2,2.5,2.25,3.2,2.75
E1,13/10/01,Man City,Stockport,2,2,D,0,0,D,34214,D. Pugh,11,6,4,2,0,0,8,4,9,20,4,1,3,0,0,0,30,0,,,,1.45,3.5,5,1.36,3.75,8,,,,1.36,4.33,6.5,1.36,3.75,8
E1,13/10/01,Nott'm Forest,Burnley,1,0,H,0,0,D,24016,W. M. Jordan,13,5,7,2,0,0,6,6,8,12,2,2,1,3,0,0,10,30,,,,2.2,2.9,2.7,2,3.2,3.2,,,,2.25,3.25,2.75,2.2,3.2,2.8
E1,13/10/01,Sheffield United,Grimsby,3,1,H,2,0,H,15442,A. N. Butler,18,6,12,3,0,0,11,10,15,8,8,4,0,0,0,0,0,0,,,,1.8,3,3.5,1.8,3.2,4,,,,1.67,3.5,4.33,1.72,3.2,4.33
E1,13/10/01,Watford,Sheffield Weds,3,1,H,2,1,H,14456,R. J. Harris,20,11,5,3,1,0,6,3,16,22,8,2,0,3,0,0,0,30,,,,1.75,3.1,3.6,1.8,3.2,4,,,,1.67,3.4,4.5,1.57,3.5,5
E1,14/10/01,Walsall,Coventry,0,1,A,0,1,A,7515,G. Laws,12,12,4,6,0,1,6,9,14,17,4,4,1,1,0,0,10,10,,,,2.9,2.9,2.1,3.5,3.4,1.83,,,,3,3.25,2.1,3.4,3.25,1.9
E1,16/10/01,Crystal Palace,Bradford,2,0,H,1,0,H,15721,M. Tingey,6,13,2,5,0,1,2,8,16,22,8,3,1,4,0,0,10,40,1.85,3.3,3.7,1.8,3,3.5,1.83,3.2,3.75,,,,1.8,3.25,4,1.83,3.4,3.5
E1,16/10/01,Man City,Sheffield United,0,0,D,0,0,D,32454,S. G. Bennett,10,6,2,4,1,0,6,1,21,15,1,3,5,2,1,0,75,20,1.5,3.5,6.1,1.45,3.5,5,1.5,3.6,5.5,,,,1.5,3.5,6,1.44,3.6,6.5
E1,16/10/01,Sheffield Weds,Preston,1,2,A,1,0,H,15592,K. D. Hill,11,9,4,5,0,0,8,7,9,15,3,4,3,1,0,0,30,10,2.3,3.3,2.65,2.2,2.9,2.7,2.4,3.25,2.5,,,,2.5,3.2,2.5,2.25,3.3,2.62
E1,16/10/01,Stockport,West Brom,1,2,A,0,1,A,6052,M. S. Pike,9,8,3,6,1,0,4,8,14,6,3,0,1,1,0,0,10,10,2.75,3.25,2.25,2.7,2.9,2.2,2.75,3.25,2.2,,,,2.75,3.25,2.25,2.75,3.25,2.2
E1,16/10/01,Wolves,Crewe,0,1,A,0,0,D,22569,R. Pearson,28,9,9,5,2,0,13,1,8,6,3,9,1,2,0,0,10,20,1.4,3.8,7.25,1.4,3.6,5.5,1.4,3.75,7,,,,1.36,4,7.5,1.36,3.75,8
E1,17/10/01,Nott'm Forest,Birmingham,0,0,D,0,0,D,18210,D. R. Crick,7,6,4,2,0,0,6,1,12,13,4,4,0,2,0,0,0,20,2.2,3.25,2.85,2.2,2.9,2.7,2.1,3.2,3,,,,2.2,3.25,2.8,2.1,3.2,3
E1,17/10/01,Rotherham,Coventry,0,0,D,0,0,D,6582,M. L Dean,7,9,4,3,0,0,5,8,11,18,4,5,3,1,0,0,30,10,3.3,3.2,2,2.9,3,2,3,3.4,2,,,,3,3.25,2.1,3.4,3.25,1.9
E1,19/10/01,Norwich,West Brom,2,0,H,2,0,H,20465,K. D. Hill,8,12,5,3,0,1,4,5,19,27,4,0,3,3,0,0,30,30,,,,,,,,,,,,,,,,,,
E1,20/10/01,Birmingham,Bradford,4,0,H,3,0,H,25011,E. K. Wolstenholme,16,8,9,3,0,0,8,5,14,11,4,4,0,2,0,0,0,20,1.85,3.2,3.8,2.1,3,2.8,1.91,3.2,3.5,,,,1.83,3.4,3.6,1.8,3.3,3.75
E1,20/10/01,Burnley,Barnsley,3,3,D,2,1,H,14690,G. Laws,11,12,7,7,0,0,8,9,18,17,9,5,1,1,0,0,10,10,1.6,3.45,5,1.55,3.3,4.5,1.61,3.25,5,,,,1.57,3.6,5,1.57,3.3,5.5
E1,20/10/01,Grimsby,Watford,0,3,A,0,2,A,5506,A. Kaye,15,10,7,6,0,0,4,4,12,15,4,5,0,1,0,0,0,10,2.35,3.2,2.65,2.3,3,2.4,2.4,3.25,2.5,,,,2.38,3.4,2.5,2.4,3.1,2.6
E1,20/10/01,Millwall,Nott'm Forest,3,3,D,1,0,H,14154,A. R. Hall,18,10,11,6,0,0,7,3,14,10,4,3,2,1,0,0,20,10,2,3.2,3.23,2.1,3,2.8,2.25,3.2,2.75,,,,2,3.25,3.25,1.9,3.4,3.25
E1,20/10/01,Portsmouth,Sheffield United,1,0,H,1,0,H,15538,P. Rejer,12,18,5,6,1,0,3,17,13,14,3,2,2,1,0,0,20,10,1.88,3.25,3.55,2,2.9,3,1.73,3.4,4,,,,1.8,3.4,3.75,1.83,3.3,3.6
E1,20/10/01,Sheffield Weds,Walsall,2,1,H,0,1,A,16275,M. S. Pike,10,8,2,2,0,0,3,6,6,10,3,3,1,0,0,0,10,0,1.82,3.3,3.75,1.75,3.1,3.6,1.91,3.5,3.2,,,,1.83,3.4,3.6,1.83,3.3,3.6
E1,20/10/01,Stockport,Rotherham,0,1,A,0,1,A,6616,R. J. Olivier,7,8,2,4,0,0,12,7,13,11,2,1,1,1,0,0,10,10,2.07,3.1,3.25,2,2.9,3,2,3.2,3.2,,,,2.2,3.25,2.8,2,3.2,3.2
E1,20/10/01,Wimbledon,Gillingham,3,1,H,1,0,H,8042,M. D. Messias,10,13,6,5,0,2,5,6,15,18,5,4,3,2,0,1,30,45,1.75,3.3,4.2,1.65,3.2,3.9,1.67,3.4,4.33,,,,1.67,3.4,4.5,1.72,3.4,4
E1,20/10/01,Wolves,Crystal Palace,0,1,A,0,1,A,26471,S. W. Dunn,15,6,3,2,0,1,7,4,16,14,2,3,2,2,0,0,20,20,1.75,3.25,4.15,1.8,3,3.5,1.73,3.4,4,,,,1.62,3.6,4.5,1.61,3.5,4.5
E1,21/10/01,Coventry,Crewe,1,0,H,1,0,H,15788,A. R. Leake,17,10,7,5,1,0,16,1,9,6,2,7,2,0,0,0,20,0,1.5,3.55,5.85,1.5,3.4,4.7,1.5,3.4,6,,,,1.44,3.75,6.5,1.4,3.75,7
E1,21/10/01,Preston,Man City,2,1,H,0,1,A,21013,M. L Dean,11,5,4,5,0,0,5,2,13,21,2,4,1,2,0,1,10,45,2.75,3.1,2.3,2.35,3,2.35,2.62,3.4,2.25,,,,2.75,3.25,2.25,2.75,3.2,2.25
E1,23/10/01,Birmingham,Gillingham,2,1,H,1,0,H,27101,S. J. Baines,10,5,5,5,1,0,7,3,9,8,1,7,2,1,0,0,20,10,1.5,3.5,6.25,1.55,3.3,4.5,1.5,3.4,6,1.44,3.75,6.5,1.5,3.5,6,1.44,3.6,6.5
E1,23/10/01,Burnley,Crystal Palace,1,0,H,1,0,H,14713,M. Clattenburg,7,10,3,3,0,1,3,6,16,10,1,2,2,2,0,0,20,20,2.55,3.2,2.45,2.2,3,2.6,2.25,3.2,2.75,2.5,3.2,2.5,2.6,3.2,2.38,2.62,3.1,2.37
E1,23/10/01,Man City,Grimsby,4,0,H,3,0,H,30797,M. G. Cowburn,23,9,16,3,0,1,7,5,13,5,10,3,1,1,0,0,10,10,1.35,4.1,7.6,1.45,3.5,5,1.36,4,7,1.4,3.8,7.5,1.36,4.33,6.5,1.33,4,8
E1,23/10/01,Millwall,Bradford,3,1,H,1,0,H,11071,A. P. D'Urso,9,14,4,6,0,1,3,3,12,16,3,2,0,1,0,0,0,10,1.85,3.25,3.75,1.8,3.1,3.8,1.8,3.25,3.75,1.75,3.25,4.5,1.8,3.25,4,1.8,3.3,3.75
E1,23/10/01,Norwich,Portsmouth,0,0,D,0,0,D,19962,B. Curson,17,9,7,1,0,0,5,7,11,20,5,1,0,3,0,0,0,30,1.8,3.25,4,1.9,3,3.1,1.8,3.25,3.75,1.75,3.25,4.2,1.73,3.25,4.33,1.8,3.3,3.75
E1,23/10/01,Preston,Sheffield United,3,0,H,2,0,H,14027,P. Walton,9,6,7,3,1,0,3,7,17,15,2,0,2,1,0,0,20,10,1.85,3.25,3.75,2.1,3,2.8,1.83,3.2,3.75,1.91,3.25,3.5,1.91,3.4,3.4,1.72,3.25,4.2
E1,23/10/01,Walsall,Rotherham,3,2,H,3,0,H,6162,S. W. Mathieson,10,9,4,7,0,0,6,12,6,9,3,1,2,4,0,0,20,40,2.15,3.2,2.95,2.1,3,2.8,2.2,3.25,2.75,2.1,3.2,3.1,2.25,3.25,2.75,2.1,3.2,3
E1,23/10/01,Watford,Nott'm Forest,1,2,A,0,0,D,16355,A. Bates,19,14,11,8,0,0,4,6,8,7,1,4,0,0,0,0,0,0,1.9,3.25,3.55,2.1,3,2.8,2,3.4,3,1.91,3.25,3.5,2,3.25,3.25,1.9,3.3,3.3
E1,24/10/01,Crewe,Stockport,0,0,D,0,0,D,6679,G. Laws,18,19,6,8,0,0,3,7,11,15,1,1,0,1,0,0,0,10,1.8,3.25,4,1.9,3,3.1,1.73,3.2,4.33,1.73,3.3,4.33,1.73,3.25,4.33,1.8,3.3,3.75
E1,24/10/01,Sheffield Weds,Barnsley,3,1,H,1,1,D,21008,M. D. Messias,16,10,10,3,1,0,6,3,12,21,4,4,3,3,0,1,30,55,2.15,3.2,2.95,1.85,3,3.3,2.2,3.25,2.87,2.1,3.25,3,2.1,3.25,3,2.2,3.1,2.87
E1,24/10/01,Wimbledon,Coventry,0,1,A,0,0,D,5883,P. J. Joslin,5,8,2,3,0,0,8,4,11,18,6,2,0,2,0,0,0,20,2.45,3.2,2.55,2.3,3,2.4,2.4,3.25,2.5,2.5,3.2,2.5,2.38,3.2,2.6,2.5,3.1,2.5
E1,25/10/01,West Brom,Wolves,1,1,D,0,1,A,25143,J. T. Winter,9,9,1,4,0,0,1,3,16,17,3,1,2,2,0,0,20,20,2.55,3.2,2.45,2.35,3,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E1,26/10/01,Grimsby,Birmingham,3,1,H,2,0,H,5419,P. R. Richards,14,14,6,8,1,2,4,5,13,14,2,6,2,2,0,0,20,20,3.5,3.3,1.9,2.8,3,2.1,3.75,3.25,1.8,3.5,3.3,1.85,3,3.25,2.1,3.8,3.5,1.72
E1,27/10/01,Bradford,Watford,4,3,H,2,0,H,16860,S. W. Mathieson,13,14,9,8,0,0,4,6,12,10,2,4,1,2,0,1,10,45,2.2,3.2,2.87,2,3,2.9,2.25,3.4,2.62,2.25,3.25,2.75,2.2,3.25,2.8,2.37,3.1,2.62
E1,27/10/01,Coventry,Sheffield Weds,2,0,H,1,0,H,17381,A. N. Butler,13,8,3,4,0,0,3,5,14,8,10,4,2,0,0,0,20,0,1.5,3.5,5.8,1.55,3.3,4.5,1.4,3.75,7,1.5,3.5,6,1.44,3.75,6.5,1.5,3.4,6
E1,27/10/01,Gillingham,Walsall,2,0,H,1,0,H,7548,P. E. Alcock,13,4,5,0,0,0,1,0,9,9,7,7,0,0,0,0,0,0,1.8,3.35,3.8,1.75,3.1,3.6,1.8,3.2,4,1.8,3.25,4,1.8,3.4,3.75,1.8,3.3,3.75
E1,27/10/01,Portsmouth,Preston,0,1,A,0,1,A,15402,G. P. Barber,11,7,2,3,0,0,9,2,13,17,1,3,3,3,0,0,30,30,1.9,3.3,3.5,2,3,2.9,2.1,3.2,3,2,3.25,3.25,1.83,3.4,3.6,2,3.3,3.1
E1,27/10/01,Rotherham,Wimbledon,3,2,H,2,2,D,5882,P. Walton,13,9,8,4,0,0,7,4,10,13,1,2,1,1,0,0,10,10,2.55,3.2,2.45,2.6,3,2.2,2.75,3.2,2.25,2.6,3.2,2.4,2.6,3.2,2.38,2.62,3.1,2.37
E1,27/10/01,Sheffield United,Crewe,1,0,H,1,0,H,15185,D. R. Crick,10,8,5,2,0,0,5,1,9,17,1,3,2,1,0,0,20,10,1.75,3.4,4,1.7,3.1,3.8,1.67,3.4,4.33,1.75,3.4,4,1.83,3.4,3.6,1.72,3.25,4.2
E1,27/10/01,Stockport,Millwall,0,4,A,0,3,A,5371,N. S. Barry,11,11,6,8,1,0,6,7,10,10,2,7,1,0,0,0,10,0,2.75,3.2,2.3,2.35,3,2.35,2.75,3.25,2.2,2.7,3.2,2.3,2.8,3.25,2.2,3,3.2,2.1
E1,28/10/01,Barnsley,West Brom,3,2,H,2,1,H,12490,M. Ryan,9,8,6,5,0,0,6,8,14,16,2,8,2,0,0,1,20,25,2.55,3.2,2.45,2.35,3,2.35,2.5,3.25,2.4,2.6,3.2,2.4,2.6,3.2,2.38,2.62,3.1,2.37
E1,28/10/01,Crystal Palace,Norwich,3,2,H,1,0,H,19553,G. Poll,20,12,8,5,0,0,5,4,14,14,2,4,3,1,0,0,30,10,1.65,3.4,4.2,1.7,3.1,3.8,1.67,3.4,4.33,1.67,3.25,4.5,1.67,3.5,4.33,1.66,3.4,4.33
E1,28/10/01,Nott'm Forest,Man City,1,1,D,1,1,D,28266,M. J. Brandwood,14,8,4,2,0,0,10,5,7,11,4,3,1,2,0,0,10,20,2.4,3.2,2.6,2.2,2.9,2.7,2.37,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.25,2.5
E1,28/10/01,Wolves,Burnley,3,0,H,3,0,H,24893,P. J. Joslin,11,11,9,3,0,0,10,9,9,15,1,3,1,1,0,0,10,10,1.7,3.45,4.2,1.7,3.1,3.8,1.73,3.4,4,1.73,3.25,4.33,1.62,3.6,4.5,1.66,3.4,4.33
E1,30/10/01,Bradford,Wimbledon,3,3,D,1,3,A,18225,A. G. Wiley,14,8,4,4,0,0,4,2,17,14,2,4,2,2,0,0,20,20,2.08,3.2,3.1,2,3,2.9,2.1,3.4,2.87,2.05,3.25,3.1,2.1,3.4,2.88,2,3.2,3.2
E1,30/10/01,Gillingham,Burnley,2,2,D,2,1,H,8067,C. R. Wilkes,8,9,3,4,0,0,7,2,13,21,5,0,1,4,0,0,10,40,2.55,3.1,2.5,2.35,3,2.35,2.37,3.2,2.6,2.4,3.25,2.5,2.5,3.2,2.5,2.25,3.2,2.75
E1,30/10/01,Grimsby,Norwich,0,2,A,0,1,A,5489,R. D. Furnandiz,14,12,5,4,0,2,5,3,10,14,0,11,1,1,0,0,10,10,2.6,3.1,2.45,2.35,3,2.35,2.37,3.2,2.6,2.3,3.25,2.6,2.62,3.4,2.25,2.37,3.1,2.62
E1,30/10/01,Portsmouth,Birmingham,1,1,D,1,1,D,15612,W. M. Jordan,9,6,4,5,0,0,9,4,15,15,4,5,2,1,0,0,20,10,2.4,3.25,2.55,2.3,3,2.4,2.4,3.25,2.5,2.3,3.2,2.7,2.25,3.25,2.75,2.4,3.25,2.5
E1,30/10/01,Rotherham,Crewe,2,2,D,1,2,A,5921,K. D. Hill,10,9,4,6,0,1,14,3,14,12,1,6,2,0,0,0,20,0,2.05,3.2,3.15,2.1,3,2.8,1.91,3.25,3.4,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2
E1,30/10/01,Sheffield United,Watford,0,2,A,0,0,D,14338,G. B. Frankland,8,10,1,4,0,0,3,0,12,13,2,4,2,1,0,0,20,10,2.05,3.2,3.15,2.1,3,2.8,2,3.2,3.2,2.1,3.25,3,2.2,3.2,2.88,2.1,3.2,3
E1,30/10/01,Stockport,Walsall,0,2,A,0,1,A,4553,R. Pearson,5,6,3,3,0,0,3,6,6,14,3,6,1,0,0,0,10,0,2.15,3.2,2.95,2,3,2.9,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8
E1,31/10/01,Barnsley,Man City,0,3,A,0,3,A,15159,P. J. Joslin,12,8,5,4,0,0,8,6,10,13,3,1,0,0,0,0,0,0,3.15,3.2,2.05,2.8,3,2.1,3,3.4,2,3.1,3.4,2,3.25,3.25,2,3.25,3.4,1.9
E1,31/10/01,Coventry,Preston,2,2,D,1,1,D,15755,P. Taylor,13,10,8,7,0,0,2,4,22,20,0,6,3,1,0,0,30,10,1.7,3.35,4.35,1.65,3.2,3.9,1.67,3.25,4.5,1.62,3.4,5,1.62,3.6,4.5,1.72,3.25,4.2
E1,31/10/01,Crystal Palace,West Brom,0,1,A,0,0,D,17273,S. G. Tomlin,16,9,4,2,0,1,7,2,10,18,9,2,0,2,0,0,0,20,1.7,3.4,4.25,1.75,3.1,3.6,1.73,3.4,4,1.73,3.4,4,1.62,3.4,5,1.72,3.4,4
E1,31/10/01,Nott'm Forest,Sheffield Weds,0,1,A,0,0,D,20206,C. J. Foy,15,12,6,5,0,0,5,4,12,8,5,0,2,2,0,0,20,20,1.6,3.45,4.7,1.7,3.1,3.8,1.57,3.5,5,1.53,3.4,6,1.53,3.5,5.5,1.57,3.3,5.5
E1,31/10/01,Wolves,Millwall,1,0,H,0,0,D,23018,S. J. Baines,22,7,11,4,0,0,11,6,6,16,1,2,0,1,0,0,0,10,1.75,3.3,4.15,1.75,3.1,3.6,1.8,3.2,4,1.67,3.4,4.5,1.67,3.5,4.33,1.66,3.4,4.33
E1,02/11/01,Crewe,Bradford,2,2,D,1,1,D,6597,G. B. Frankland,19,16,12,12,0,0,5,8,12,15,2,5,0,1,0,0,0,10,2.25,3.2,2.8,2.3,3,2.4,2.25,3.2,2.25,2.3,3.2,2.7,2.38,3.2,2.62,2.25,3.2,2.75
E1,03/11/01,Man City,Gillingham,4,1,H,3,0,H,33067,R. J. Beeby,18,7,12,2,1,0,4,6,3,15,4,6,0,1,0,0,0,10,1.37,4.1,7,1.45,3.5,5,1.36,4,7,1.36,4,7.5,1.36,4,7.5,1.36,4,7
E1,03/11/01,Millwall,Coventry,3,2,H,0,0,D,15748,K. D. Hill,6,15,3,7,1,0,1,9,15,16,7,0,0,2,0,1,0,45,2.4,3.25,2.55,2.3,2.9,2.5,2.6,3.2,2.37,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.25,2.62
E1,03/11/01,Norwich,Wolves,2,0,H,2,0,H,20335,P. A. Durkin,13,13,6,5,1,0,5,4,13,13,6,0,0,1,0,0,0,10,2.4,3.2,2.6,2.3,2.9,2.5,2.37,3.2,2.6,2.5,3.2,2.5,2.38,3.2,2.6,2.4,3.1,2.6
E1,03/11/01,Preston,Stockport,6,0,H,3,0,H,13776,H. M. Webb,16,7,10,4,0,0,7,5,9,11,2,2,0,2,0,1,0,45,1.45,3.75,6.25,1.5,3.4,4.7,1.44,3.6,6.5,1.44,3.75,6.5,1.4,4,6.5,1.44,3.6,6.5
E1,03/11/01,Sheffield Weds,Portsmouth,2,3,A,1,2,A,18212,T. A. Parkes,14,10,7,6,1,0,10,1,9,13,3,4,2,2,0,0,20,20,2.32,3.25,2.67,2.1,3,2.8,2.25,3.2,2.75,2.3,3.2,2.7,2.38,3.2,2.6,2.3,3.25,2.62
