Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
SC0,28/11/00,Dundee United,Kilmarnock,0,1,A,0,0,D,5497,Kevin Toner,7,5,2,2,1,1,4,6,13,14,1,1,1,3,0,0,10,30,3.6,3.3,1.85,3.8,3.1,1.7,3.4,3.5,1.83,3.4,3.4,1.91,3.2,3.4,1.9
SC0,28/11/00,St Johnstone,Aberdeen,0,0,D,0,0,D,4576,Douglas McDonald,11,7,6,2,0,0,7,3,14,13,1,2,3,1,0,0,30,10,1.9,3.2,3.5,1.9,2.9,3.2,1.91,3.4,3.25,1.83,3.4,3.6,1.9,3.4,3.25
SC0,29/11/00,Dunfermline,Hearts,1,0,H,1,0,H,5642,Willie Young,12,11,8,3,0,0,1,5,7,7,1,2,2,0,0,0,20,0,2.75,3.1,2.3,2.7,2.9,2.2,2.75,3.25,2.2,2.75,3.25,2.25,2.8,3.4,2.1
SC0,29/11/00,Hibernian,Celtic,0,0,D,0,0,D,14939,Stuart Dougal,4,5,1,1,0,0,4,3,26,17,2,3,0,3,0,0,0,30,4,3.4,1.75,2.9,2.9,2.1,3.5,3.5,1.8,4,3.25,1.8,4,3.4,1.72
SC0,29/11/00,Motherwell,St Mirren,2,0,H,0,0,D,5312,Gary Mitchell,13,8,5,3,0,0,9,5,14,7,2,1,1,0,0,0,10,0,1.6,3.5,4.8,1.6,3.2,4.2,1.61,3.5,4.5,1.57,3.4,5.5,1.53,3.4,5.5
SC0,02/12/00,Aberdeen,Kilmarnock,1,2,A,1,2,A,12573,Kenny Clark,15,9,9,5,0,0,6,6,12,18,4,1,2,3,0,0,20,30,2.75,3.1,2.3,2.7,2.9,2.2,,,,2.75,3.25,2.25,2.62,3.1,2.37
SC0,02/12/00,Celtic,Dunfermline,3,1,H,2,1,H,59229,Michael McCurry,21,5,11,2,0,0,9,0,4,9,0,1,1,4,0,0,10,40,1.15,6,12,1.2,4.7,9,,,,1.17,5.5,12,1.16,5.5,12
SC0,02/12/00,Dundee,St Johnstone,1,1,D,1,0,H,7014,Hugh Dallas,15,12,7,6,1,0,10,8,14,18,4,3,2,3,0,0,20,30,2.2,3.2,2.8,2.2,2.9,2.7,,,,2.1,3.25,3,2.2,3.25,2.75
SC0,03/12/00,Hearts,Rangers,0,1,A,0,1,A,16710,Stuart Dougal,11,9,5,4,0,0,5,6,15,18,1,2,1,6,0,2,10,110,5,3.4,1.61,3.8,3.1,1.7,5.5,3.6,1.5,5.5,3.5,1.53,5.5,3.6,1.5
SC0,03/12/00,Motherwell,Hibernian,1,3,A,0,1,A,5715,John Rowbotham,12,13,7,2,0,0,6,7,17,15,2,1,2,4,0,0,20,40,2.7,3.2,2.3,2.7,2.9,2.2,2.75,3.25,2.2,2.75,3.25,2.25,2.62,3.25,2.3
SC0,05/12/00,St Mirren,Dundee United,1,1,D,0,1,A,4685,Alan Freeland,9,10,7,5,0,0,2,6,10,11,2,2,1,1,1,0,35,10,,,,1.9,3,3.1,2,3.4,3,,,,2,3.4,3
SC0,09/12/00,Hibernian,Dunfermline,3,0,H,1,0,H,10078,Kenny Clark,20,4,6,0,0,1,4,2,16,12,5,1,0,1,0,1,0,35,1.45,3.7,6.3,1.35,3.8,6.2,1.4,3.75,7,1.36,4,7.5,1.36,3.75,8
SC0,09/12/00,Kilmarnock,Hearts,0,3,A,0,1,A,6828,Douglas McDonald,6,6,3,4,0,0,4,2,16,12,3,6,1,1,0,0,10,10,1.9,3.2,3.5,1.9,3,3.1,1.8,3.5,3.5,1.67,3.5,4.33,1.9,3.25,3.4
SC0,09/12/00,St Johnstone,St Mirren,2,0,H,1,0,H,4434,Eric Martindale,16,9,5,5,1,0,5,4,10,11,0,3,1,1,0,0,10,10,1.55,3.5,5.3,1.55,3.3,4.5,1.61,3.5,4.5,1.53,3.5,5.5,1.53,3.4,5.5
SC0,10/12/00,Dundee,Celtic,1,2,A,0,1,A,10763,John Underhill,12,6,5,3,0,0,7,9,5,13,4,5,0,2,0,0,0,20,5.5,3.5,1.53,4.7,3.4,1.5,5.5,3.6,1.5,7,3.6,1.44,5.5,3.6,1.5
SC0,10/12/00,Rangers,Motherwell,2,0,H,1,0,H,46058,Tom Brown,10,6,5,2,0,0,6,5,13,16,0,2,2,4,0,0,20,40,1.2,5,10,1.2,4.7,9,1.2,5,11,1.18,5.5,11,1.16,5.5,12
SC0,13/12/00,Rangers,Aberdeen,3,1,H,1,1,D,45285,Hugh Dallas,12,4,7,1,2,0,10,5,12,13,1,0,1,1,0,0,10,10,1.15,5.5,11,1.15,5.5,11,1.17,5.5,12,1.18,5.5,11,1.2,5,11
SC0,16/12/00,Celtic,Aberdeen,6,0,H,2,0,H,60013,Douglas McDonald,18,5,8,3,0,0,6,1,11,11,2,3,0,0,0,0,0,0,1.17,6,10,1.15,5.5,11,1.17,5.5,12,1.17,5.6,12,1.16,5.5,12
SC0,16/12/00,Dunfermline,St Mirren,2,0,H,1,0,H,5061,Hugh Dallas,17,11,12,2,2,1,3,2,7,17,3,0,3,2,0,0,30,20,1.6,3.2,5.5,1.6,3.2,4.2,1.67,3.4,4.33,1.67,3.5,4.33,1.72,3.2,4.33
SC0,16/12/00,Hibernian,St Johnstone,2,0,H,1,0,H,10374,Stuart Dougal,14,5,6,2,0,0,5,4,16,18,6,0,2,3,0,0,20,30,1.55,3.6,5.2,1.55,3.3,4.5,1.44,4,5.5,1.55,3.5,5,1.53,3.4,5.5
SC0,16/12/00,Kilmarnock,Dundee,2,3,A,1,0,H,6573,Willie Young,4,11,2,3,0,0,2,5,9,13,4,5,1,5,0,0,10,50,1.65,3.5,4.5,1.7,3.1,3.8,1.73,3.5,3.75,1.75,3.4,4,1.8,3.3,3.75
SC0,16/12/00,Motherwell,Hearts,2,0,H,0,0,D,5440,Michael McCurry,22,19,8,9,2,1,7,7,14,10,0,1,0,0,0,0,0,0,2.45,3,2.7,2.4,2.9,2.4,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.1,2.5
SC0,17/12/00,Dundee United,Rangers,1,1,D,1,1,D,10750,John Rowbotham,4,12,3,4,0,3,1,17,15,13,0,8,0,0,0,0,0,0,8.5,4.3,1.3,7,4,1.3,7,4.33,1.33,8.5,5,1.25,10,3.4,1.36
SC0,23/12/00,Dundee,Aberdeen,2,2,D,0,1,A,8125,Alan Freeland,12,9,8,6,0,0,5,5,15,10,3,7,5,1,0,0,50,10,1.7,3.4,4.1,1.75,3.1,3.6,1.67,3.6,4,1.67,3.5,4.33,1.66,3.4,4.33
SC0,23/12/00,Dunfermline,Kilmarnock,1,0,H,1,0,H,6054,Bobby Orr,10,8,5,3,0,0,5,10,17,17,11,2,1,0,0,0,10,0,2.75,3.1,2.3,2.35,3,2.35,2.75,3.2,2.25,2.7,3.2,2.3,2.5,3.4,2.3
SC0,23/12/00,Hearts,Dundee United,3,1,H,2,1,H,12128,Kevin Toner,15,8,9,3,1,0,8,3,11,14,7,2,1,2,0,1,10,45,1.4,3.9,6.5,1.4,3.6,5.5,1.57,3.5,5,1.44,3.6,6.5,1.5,3.6,5.5
SC0,23/12/00,Rangers,Hibernian,1,0,H,0,0,D,49993,Kenny Clark,15,5,7,1,0,0,6,2,18,19,1,0,3,4,1,1,55,65,1.4,3.9,6.5,1.45,3.5,5,1.5,3.6,5.5,1.44,3.75,6.5,1.44,3.75,6
SC0,23/12/00,St Johnstone,Motherwell,2,3,A,0,3,A,3489,David Somers,14,8,5,5,0,0,11,2,15,19,3,6,2,2,0,1,20,45,1.95,3.2,3.4,2,2.9,3,2.2,3.25,2.75,2,3.25,3.25,1.9,3.4,3.25
SC0,23/12/00,St Mirren,Celtic,0,2,A,0,1,A,9487,Stuart Dougal,2,15,0,8,0,0,5,9,9,9,0,2,2,2,0,0,20,20,8,4,1.3,6.2,3.8,1.35,10,4.5,1.25,9,5,1.25,8,4.5,1.28
SC0,26/12/00,Dundee United,Celtic,0,4,A,0,3,A,10200,Hugh Dallas,11,10,3,8,0,0,6,1,12,9,1,1,3,0,0,0,30,0,8,4.8,1.25,7,4,1.3,,,,8.5,5,1.25,10,4.5,1.25
SC0,26/12/00,Dunfermline,Aberdeen,3,2,H,1,2,A,7194,Gary Mitchell,9,8,5,5,0,0,6,9,12,7,1,2,0,0,0,0,0,0,1.95,3.1,3.4,2.1,2.9,2.9,,,,1.91,3.4,3.4,1.9,3.4,3.25
SC0,26/12/00,Hearts,Hibernian,1,1,D,0,1,A,17619,Willie Young,10,10,5,6,0,0,6,6,17,13,0,0,3,2,0,0,30,20,2.7,3,2.3,2.4,2.9,2.4,,,,2.63,3.2,2.38,2.75,3.1,2.3
SC0,26/12/00,Motherwell,Dundee,0,3,A,0,2,A,6183,Douglas McDonald,19,10,7,5,1,0,12,3,11,21,4,2,1,5,1,1,35,75,2.25,3.1,2.7,2.1,2.9,2.9,,,,2.1,3.25,3,2.25,3.2,2.75
SC0,26/12/00,Rangers,St Johnstone,3,0,H,1,0,H,40150,Michael McCurry,16,3,10,2,1,1,8,6,10,7,3,1,0,1,0,0,0,10,1.15,5.2,9.5,1.25,4.3,8,,,,1.22,4.75,12,1.16,5.5,12
SC0,26/12/00,St Mirren,Kilmarnock,1,3,A,1,0,H,5649,John Underhill,7,19,3,11,0,0,1,6,11,6,6,1,1,2,1,0,35,20,3.3,2.9,2.05,3.5,3,1.8,,,,3.4,3.4,1.91,3,3.2,2.1
SC0,30/12/00,Hibernian,Dundee United,1,0,H,0,0,D,10197,Alan Freeland,16,5,7,4,0,0,9,3,15,15,7,5,2,5,0,1,20,75,1.25,4.8,7.2,1.3,4,7,1.25,5,8,1.25,5,8.5,1.25,4.5,10
SC0,30/12/00,St Johnstone,Hearts,2,2,D,2,1,H,5173,John Fleming,11,6,6,3,0,0,6,3,12,17,5,2,1,3,0,0,10,30,2.25,3.1,2.7,2.3,2.9,2.5,2.25,3.5,2.5,2.38,3.4,2.5,2.37,3.1,2.62
SC0,02/01/01,Aberdeen,Hearts,1,0,H,1,0,H,13524,John Rowbotham,25,13,8,2,1,1,11,6,13,15,5,0,1,1,0,0,10,10,2.55,3.1,2.33,2.7,2.9,2.2,2.5,3.5,2.25,2.63,3.3,2.3,2.62,3.25,2.3
SC0,02/01/01,Celtic,Kilmarnock,6,0,H,1,0,H,59380,David Somers,13,4,11,2,0,0,3,3,10,9,4,1,2,2,0,0,20,20,1.23,4.8,7.2,1.35,3.8,6.2,1.25,5,8,1.22,5,10,1.16,6,10
SC0,02/01/01,Dundee United,Motherwell,2,0,H,0,0,D,6311,Eric Martindale,16,5,4,2,2,0,6,3,13,17,1,3,2,2,0,0,20,20,2.7,3.1,2.23,2.7,2.9,2.2,2.75,3.5,2.1,3,3.25,2.1,3.2,3.2,2
SC0,02/01/01,Dunfermline,St Johnstone,0,0,D,0,0,D,6408,Willie Young,13,13,5,4,0,2,4,1,9,10,4,1,2,1,0,0,20,10,1.95,3,3.35,2.2,2.9,2.7,2.1,3.4,2.87,1.95,3.4,3.25,1.9,3.4,3.25
SC0,02/01/01,Hibernian,Dundee,3,0,H,2,0,H,12379,Michael McCurry,9,10,4,4,1,0,3,3,19,11,3,1,0,3,0,0,0,30,1.55,3.7,4.3,1.35,3.8,6.2,1.5,3.6,5.5,1.53,3.5,5.5,1.53,3.6,5
SC0,02/01/01,St Mirren,Rangers,1,3,A,1,2,A,8142,Douglas McDonald,5,22,3,12,0,1,4,12,12,13,0,1,1,0,0,0,10,0,7,4.8,1.27,6.2,3.8,1.35,10,4.5,1.25,9,5,1.25,10,4.5,1.25
SC0,30/01/01,Kilmarnock,Hibernian,1,1,D,0,0,D,6385,Michael McCurry,8,7,3,4,1,0,5,6,12,8,3,6,1,1,0,0,10,10,2.8,3.2,2.2,2.7,2.9,2.2,3,3.2,2.1,2.88,3.2,2.2,2.75,3.25,2.2
SC0,31/01/01,Dundee,Dundee United,2,3,A,1,1,D,11724,Willie Young,3,13,3,7,0,0,6,4,7,13,4,9,1,1,0,0,10,10,1.85,3.2,3.6,1.75,3.1,3.6,1.91,3.25,3.4,1.85,3.3,3.5,1.83,3.2,3.75
SC0,31/01/01,Hearts,St Mirren,1,0,H,0,0,D,10164,Stuart Dougal,17,9,8,3,1,0,11,2,10,11,4,1,1,1,0,0,10,10,1.4,4,6.5,1.35,3.8,6.2,1.36,4,7,1.4,3.8,7,1.44,3.75,6
SC0,31/01/01,Motherwell,Dunfermline,1,1,D,0,0,D,4601,Bobby Orr,12,8,6,3,1,1,9,3,9,17,4,0,2,2,0,0,20,20,1.95,3.4,3.2,2,2.9,3,1.83,3.2,3.75,1.91,3.2,3.5,1.9,3.4,3.25
SC0,31/01/01,Rangers,Aberdeen,1,0,H,1,0,H,45621,John Rowbotham,10,7,4,1,0,0,4,7,18,21,4,1,3,4,1,1,55,65,1.15,6,12,1.15,5.5,11,1.2,5,11,1.2,5.25,10,1.16,5.5,12
SC0,03/02/01,Dundee United,St Johnstone,1,1,D,1,0,H,6482,Douglas McDonald,12,10,8,7,0,0,2,7,12,15,3,6,2,3,0,0,20,30,2.65,3.05,2.35,2.4,2.9,2.4,2.4,3.25,2.5,2.4,3.3,2.5,2.37,3.2,2.62
SC0,03/02/01,Kilmarnock,Motherwell,1,2,A,0,1,A,6018,John Underhill,10,5,7,2,0,0,5,1,4,16,3,4,0,2,0,0,0,20,1.8,3.3,3.7,2,2.9,3,2,3.4,3,1.8,3.4,3.75,1.72,3.5,3.8
SC0,03/02/01,Rangers,Dunfermline,2,0,H,1,0,H,46302,Alan Freeland,17,3,9,1,2,0,5,4,12,19,2,2,2,2,0,0,20,20,1.15,5.5,11.5,1.15,5.5,11,1.17,5.5,13,1.17,5.5,13,1.16,5.5,12
SC0,03/02/01,St Mirren,Dundee,2,1,H,1,1,D,4197,David Somers,14,13,5,3,0,0,6,7,16,11,5,2,1,5,0,1,10,75,2.9,3.25,2.1,2.9,2.9,2.1,3.25,3.5,1.91,2.88,3.4,2.1,2.87,3.3,2.1
SC0,04/02/01,Hearts,Celtic,0,3,A,0,1,A,13077,Kenny Clark,6,12,2,8,0,0,5,5,20,18,2,0,3,2,0,0,30,20,5.1,3.6,1.5,3.8,3.1,1.7,5.5,3.6,1.5,5.75,3.6,1.5,5,3.6,1.53
SC0,10/02/01,Dunfermline,Dundee United,3,1,H,0,0,D,5180,Tom Brown,12,10,8,4,0,0,4,4,8,18,2,2,1,4,0,0,10,40,1.6,3.4,4.75,1.65,3.2,3.9,1.8,3.25,3.75,1.83,3.25,3.75,1.8,3.3,3.75
SC0,10/02/01,Hibernian,St Mirren,4,2,H,1,1,D,8872,Kevin Toner,19,6,8,2,0,0,5,2,12,9,5,3,0,1,0,0,0,10,1.22,4.9,9.5,1.25,4.3,8,1.25,5,8,1.25,5,8.5,1.22,5,9
SC0,10/02/01,Motherwell,Aberdeen,0,1,A,0,0,D,6680,Michael McCurry,16,18,8,12,0,0,9,12,23,17,4,0,2,2,0,0,20,20,1.85,2.95,4,1.8,3,3.5,1.73,3.5,3.75,1.75,3.4,4,1.8,3.3,3.75
SC0,11/02/01,Celtic,Rangers,1,0,H,1,0,H,59486,Hugh Dallas,12,7,6,3,0,0,11,5,20,22,0,2,1,2,0,1,10,45,2,3.25,3,2.1,2.9,2.9,2,3.4,3,2.1,3.25,3,1.9,3.2,3.5
SC0,11/02/01,St Johnstone,Kilmarnock,1,2,A,0,0,D,6627,John Rowbotham,9,9,5,4,1,0,6,3,14,13,2,6,2,3,0,0,20,30,2.4,3.1,2.55,2.3,2.9,2.5,2.5,3.25,2.4,2.5,3.2,2.5,2.62,3.1,2.37
SC0,21/02/01,Aberdeen,St Mirren,3,0,H,1,0,H,9946,George Clyde,17,8,9,4,1,0,3,4,14,12,1,2,0,2,0,0,0,20,1.55,3.5,5.2,1.6,3.2,4.2,1.57,3.5,5,1.57,3.5,5.2,1.66,3.3,4.5
SC0,21/02/01,Celtic,Motherwell,1,0,H,0,0,D,58880,John Rowbotham,13,2,5,2,2,0,7,0,8,22,0,4,0,4,0,0,0,40,1.15,5.7,12.5,1.2,4.7,9,1.17,5,15,1.17,5.5,13,1.16,5.5,12
SC0,21/02/01,Dundee,Dunfermline,0,1,A,0,1,A,6113,Tom Brown,9,5,5,4,0,0,7,5,8,14,4,8,0,1,0,0,0,10,2.1,3.2,3.05,2,2.9,3,2,3.2,3.2,2.2,3.25,2.8,2.3,3.4,2.5
SC0,24/02/01,Dundee,Rangers,0,1,A,0,0,D,9778,Hugh Dallas,10,10,4,5,1,0,4,6,16,12,2,5,1,2,0,0,10,20,5.55,3.4,1.52,4.5,3.3,1.55,,,,6.5,3.75,1.44,5.5,3.6,1.5
SC0,24/02/01,Hearts,Dunfermline,7,1,H,4,0,H,11251,Alan Freeland,27,10,16,7,2,0,7,5,14,9,5,2,0,0,0,0,0,0,1.8,3.24,3.8,1.7,3.1,3.8,,,,1.83,3.25,3.75,1.8,3.4,3.6
SC0,24/02/01,Kilmarnock,Dundee United,0,0,D,0,0,D,6227,Kenny Clark,3,3,1,0,0,0,3,2,9,16,6,6,1,2,0,0,10,20,1.63,3.35,4.6,1.65,3.2,3.9,,,,1.67,3.5,4.33,1.72,3.5,3.8
SC0,24/02/01,St Mirren,Motherwell,0,1,A,0,0,D,4044,Douglas McDonald,16,13,7,6,0,0,5,3,6,16,2,4,0,4,0,0,0,40,2.72,2.9,2.4,2.9,2.9,2.1,,,,2.8,3.25,2.2,2.8,3.4,2.1
SC0,25/02/01,Celtic,Hibernian,1,1,D,1,0,H,60063,Stuart Dougal,14,6,6,3,0,0,11,6,9,18,4,1,1,3,0,0,10,30,1.4,3.7,6.6,1.4,3.6,5.5,,,,1.44,3.75,6.5,1.36,4,7
SC0,03/03/01,Dundee United,St Mirren,4,0,H,2,0,H,8334,Michael McCurry,15,7,8,4,0,0,2,2,15,14,0,5,1,2,0,0,10,20,1.75,3.3,3.95,1.6,3.2,4.2,,,,1.67,3.4,4.5,1.66,3.4,4.33
SC0,03/03/01,Kilmarnock,Aberdeen,0,0,D,0,0,D,6580,John Underhill,17,6,13,3,1,0,6,4,6,16,8,6,0,2,0,0,0,20,1.7,3.3,4.25,1.85,3,3.3,,,,1.8,3.4,3.75,1.8,3.4,3.6
SC0,03/03/01,Rangers,Hearts,2,0,H,1,0,H,49003,Willie Young,12,8,7,4,0,0,5,4,12,18,2,1,1,1,0,1,10,35,1.25,4.7,8.6,1.25,4.3,8,,,,1.25,4.8,9,1.28,4.5,8
SC0,03/03/01,St Johnstone,Dundee,2,3,A,1,0,H,5064,Eric Martindale,10,11,3,4,0,0,3,3,15,11,3,8,3,2,1,0,55,20,2.15,3.05,3,2.1,2.9,2.9,,,,2.1,3.25,3,2.1,3.4,2.8
SC0,04/03/01,Dunfermline,Celtic,0,3,A,0,2,A,9096,Hugh Dallas,4,13,2,4,0,0,1,13,18,6,2,1,2,0,0,0,20,0,5.75,3.5,1.5,4.7,3.4,1.5,,,,7.5,4,1.36,8,3.75,1.36
SC0,04/03/01,Hibernian,Motherwell,1,1,D,0,0,D,8252,Kenny Clark,9,14,4,4,0,0,2,9,21,20,0,3,1,5,0,0,10,50,1.45,3.7,6,1.4,3.6,5.5,,,,1.44,3.75,6.5,1.36,3.75,8
SC0,13/03/01,Aberdeen,Hibernian,1,0,H,1,0,H,9357,Willie Young,14,11,8,4,0,0,5,4,9,12,2,3,0,2,0,0,0,20,3.2,3.2,2.05,2.7,2.9,2.2,3.5,3.4,1.83,3.25,3.25,2,3.2,3.2,2
SC0,14/03/01,Hearts,Kilmarnock,3,0,H,0,0,D,9195,Gary Mitchell,10,5,8,2,0,0,6,7,13,10,6,4,0,1,0,1,0,35,1.95,3.3,3.35,2,2.9,3,1.8,3.5,3.5,2,3.25,3.25,1.8,3.6,3.4
SC0,14/03/01,Rangers,Dundee,0,2,A,0,1,A,45035,John Rowbotham,17,8,6,5,0,0,8,3,19,14,4,1,3,2,1,0,55,20,1.23,5.1,9.5,1.2,4.7,9,1.25,5,8,1.25,5,9,1.22,5,9.5
SC0,14/03/01,St Johnstone,Celtic,1,2,A,1,1,D,8991,John Underhill,6,12,3,7,0,0,5,7,13,13,2,2,1,0,0,0,10,0,7.25,4.2,1.35,5,3.5,1.45,8,4.5,1.28,7.5,4,1.36,8,4,1.33
SC0,17/03/01,Dundee United,Aberdeen,1,1,D,1,1,D,8472,John Rowbotham,5,5,4,3,0,0,9,4,20,13,3,0,0,1,0,0,0,10,1.9,3.25,3.5,2.1,2.9,2.9,1.91,3.5,3.2,1.91,3.4,3.4,1.9,3.4,3.25
SC0,17/03/01,Dunfermline,Hibernian,2,1,H,1,0,H,7547,John Underhill,11,10,4,3,1,1,4,7,16,15,2,3,2,1,0,0,20,10,3.25,3.15,2,2.7,2.9,2.2,3.2,3.2,2,3.2,3.2,2.05,3.2,3.2,2
SC0,17/03/01,Motherwell,Rangers,1,2,A,1,0,H,11208,Alan Freeland,9,12,5,3,1,0,7,6,19,8,2,0,1,1,0,0,10,10,5.05,3.5,1.58,4.7,3.4,1.5,4,3.6,1.67,4.75,3.6,1.6,5,3.5,1.57
SC0,17/03/01,St Mirren,St Johnstone,1,0,H,1,0,H,4565,Stuart Dougal,10,10,4,7,0,0,3,5,10,8,1,0,0,2,0,0,0,20,2.85,3.2,2.2,2.9,2.9,2.1,2.62,3.5,2.2,2.75,3.4,2.2,2.62,3.5,2.2
SC0,18/03/01,Dundee,Hearts,0,0,D,0,0,D,7327,Bobby Orr,7,7,4,2,0,0,7,2,12,16,8,6,0,0,0,0,0,0,2.45,3.1,2.6,2.4,2.9,2.4,2.5,3.25,2.4,2.6,3.2,2.4,2.5,3.1,2.5
SC0,27/03/01,Aberdeen,St Johnstone,3,3,D,2,1,H,8537,Gary Mitchell,9,9,6,5,0,0,3,8,13,13,5,2,3,2,0,0,30,20,1.9,3.2,3.6,2,2.9,3,1.73,3.4,4,1.8,3.4,3.75,1.8,3.3,3.75
SC0,31/03/01,Dundee,Kilmarnock,2,2,D,1,1,D,6719,Tom Brown,10,7,5,4,0,0,4,1,12,12,9,7,1,2,0,1,10,45,2.38,3.05,2.75,2.4,2.9,2.4,2.1,3.5,2.75,2.25,3.25,2.75,2.2,3.25,2.75
SC0,31/03/01,Hearts,Motherwell,3,0,H,1,0,H,11581,David Somers,15,7,9,2,0,1,4,8,14,21,4,5,0,3,0,0,0,30,1.65,3.25,4.85,1.75,3.1,3.6,1.73,3.5,3.75,1.67,3.4,4.5,1.61,3.5,4.5
SC0,31/03/01,Rangers,Dundee United,0,2,A,0,0,D,48382,Willie Young,17,11,8,7,1,0,10,7,13,11,5,1,1,2,0,0,10,20,1.22,5.1,10,1.2,4.7,9,1.36,4,7,1.33,4.33,7.5,1.25,5,8
SC0,31/03/01,St Mirren,Dunfermline,1,1,D,0,1,A,5371,Michael McCurry,12,14,4,7,0,0,7,6,14,18,1,0,1,1,0,0,10,10,2.7,3,2.45,2.9,2.9,2.1,2.62,3.4,2.25,2.75,3.25,2.25,2.5,3.1,2.5
SC0,01/04/01,Aberdeen,Celtic,0,1,A,0,0,D,16067,Kenny Clark,5,19,2,7,0,1,4,2,17,10,0,6,1,1,0,0,10,10,6.25,3.65,1.45,4.7,3.4,1.5,6.5,3.6,1.44,6.5,3.75,1.44,8,3.75,1.36
SC0,01/04/01,St Johnstone,Hibernian,2,0,H,0,0,D,6500,Hugh Dallas,19,14,10,5,0,1,3,2,14,14,3,4,1,2,0,0,10,20,3.1,3.15,2.1,3,2.9,2,3.5,3.4,1.83,3.25,3.25,2,3.2,3.2,2
SC0,04/04/01,Aberdeen,Dundee United,4,1,H,3,1,H,9962,John Fleming,10,14,5,6,0,1,2,9,14,11,5,2,1,3,0,0,10,30,2,3.3,3.2,1.9,2.9,3.2,2,3.4,3,2.1,3.4,2.88,2.1,3.2,3
SC0,04/04/01,Celtic,Dundee,2,1,H,1,0,H,59662,Douglas McDonald,13,9,5,6,1,0,5,5,9,11,4,2,1,3,0,1,10,55,1.18,5.2,12,1.2,4.7,9,1.17,5.5,12,1.2,5.5,10,1.2,5,11
SC0,07/04/01,Aberdeen,Dundee,0,2,A,0,0,D,11805,Kevin Toner,2,8,1,4,0,1,1,3,12,6,12,4,0,1,0,0,0,10,2.3,3,2.9,2.1,2.9,2.9,,,,2.25,3.25,2.75,2.37,3.1,2.62
SC0,07/04/01,Celtic,St Mirren,1,0,H,1,0,H,60440,John Underhill,25,6,8,0,2,0,11,2,8,9,2,2,0,1,0,0,0,10,1.15,6,12.5,1.1,7,14,,,,1.13,6,15,1.08,7,17
SC0,07/04/01,Dundee United,Hearts,1,1,D,1,0,H,7242,Alan Freeland,12,3,6,2,2,0,5,4,18,10,3,1,1,2,0,1,10,45,2.52,3.15,2.45,2.3,2.9,2.5,,,,2.4,3.2,2.6,2.5,3.1,2.5
SC0,07/04/01,Kilmarnock,Dunfermline,2,1,H,1,0,H,6529,Bobby Orr,7,5,4,2,0,0,4,4,8,10,4,10,0,0,0,0,0,0,1.9,3.15,3.7,1.9,2.9,3.2,,,,2,3.25,3.25,2.1,3.3,2.87
SC0,07/04/01,Motherwell,St Johnstone,1,0,H,1,0,H,4600,Douglas McDonald,15,16,6,4,0,0,4,4,18,14,4,1,0,0,0,0,0,0,2.15,3,3.15,2.1,2.9,2.9,,,,2.1,3.25,3,2.2,3.25,2.75
SC0,08/04/01,Hibernian,Rangers,0,0,D,0,0,D,9625,John Rowbotham,10,10,4,3,0,1,2,6,13,24,0,4,4,3,0,0,40,30,2.85,3.2,2.23,2.7,2.9,2.2,,,,2.8,3.2,2.2,2.75,3.2,2.25
SC0,11/04/01,Kilmarnock,Rangers,1,2,A,0,2,A,14385,Eric Martindale,8,8,3,5,1,0,3,7,10,20,3,10,1,4,0,0,10,40,3.85,3.4,1.78,3.8,3.1,1.7,3.75,3.5,1.73,3.75,3.5,1.75,4,3.4,1.72
SC0,21/04/01,Aberdeen,Dunfermline,1,0,H,1,0,H,8613,John Rowbotham,15,6,8,5,1,0,6,6,13,13,4,4,1,3,0,0,10,30,2,3.15,3.3,1.9,2.9,3.2,2,3.2,3.2,2.1,3.2,3,2.1,3.3,2.87
SC0,21/04/01,Dundee,Rangers,0,3,A,0,3,A,10687,Willie Young,8,11,5,7,0,0,3,3,7,12,3,3,0,0,0,0,0,0,4.55,3.4,1.65,4.2,3.2,1.6,4.5,3.5,1.61,4.33,3.4,1.67,4.33,3.4,1.66
SC0,21/04/01,Hibernian,Kilmarnock,1,1,D,1,1,D,8224,Kenny Clark,11,8,3,2,0,0,6,6,13,11,6,1,0,4,0,0,0,40,1.67,3.4,4.35,1.65,3.1,4,1.61,3.5,4.5,1.67,3.4,4.33,1.72,3.4,4
SC0,21/04/01,Motherwell,St Johnstone,0,1,A,0,0,D,3195,Kevin Toner,11,14,2,3,0,0,2,5,17,17,10,2,0,1,0,0,0,10,2.05,3.1,3.2,2.1,2.9,2.9,1.91,3.25,3.4,2,3.2,3.2,2.1,3.3,2.87
SC0,22/04/01,Celtic,Hearts,1,0,H,0,0,D,59298,Michael McCurry,22,6,9,3,1,0,12,1,6,11,4,1,0,1,0,0,0,10,1.3,4.3,8,1.3,4,7,1.2,5,11,1.25,4.75,9,1.3,4.5,7.5
SC0,23/04/01,St Mirren,Dundee United,2,1,H,0,0,D,6473,Hugh Dallas,13,11,8,5,0,0,7,5,14,17,1,1,1,1,0,0,10,10,2.4,3.05,2.63,2.7,2.9,2.2,2.5,3.25,2.4,2.5,3.25,2.4,2.5,3.25,2.4
