Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
B1,25/01/03,Louvieroise,Lierse,0,3,A,0,0,D,2.5,3.25,2.37,2.67,3.25,2.3,2.4,3.2,2.4,2.62,3.4,2.2,2.4,3.4,2.35,1.7,1.9,,
B1,25/01/03,Mechelen,Anderlecht,0,2,A,0,1,A,,,,10,5,1.15,7,4,1.3,,,,,,,,,,
B1,25/01/03,Westerlo,Bergen,2,0,H,0,0,D,2.1,3.3,2.87,2.15,3.15,3,2.1,3.1,3,2.1,3.3,2.88,2.2,3.3,2.65,1.45,2.35,,
B1,26/01/03,Genk,Antwerp,2,0,H,1,0,H,1.53,3.5,5.5,1.53,3.65,5.35,1.6,3.4,4.6,1.53,3.5,5.5,1.55,3.5,5,1.45,2.35,,
B1,26/01/03,Germinal,Lokeren,0,1,A,0,1,A,2.37,3.25,2.5,2.5,3.1,2.55,2.3,3.1,2.6,2.4,3.4,2.4,2.3,3.4,2.45,1.55,2.15,,
B1,26/01/03,Standard,Charleroi,3,0,H,1,0,H,1.3,4.33,8,1.33,4.25,7.7,1.3,4.2,8,1.36,4,7,1.35,4,7,1.45,2.35,,
B1,07/02/03,Genk,Mouscron,5,4,H,2,2,D,1.571,3.75,4.5,1.55,3.85,4.55,1.7,3.2,4.2,1.6,3.5,4.75,1.6,3.5,4.5,1.5,2.25,,
B1,08/02/03,Antwerp,Charleroi,3,1,H,2,1,H,1.615,3.6,4.333,1.6,3.65,4.5,1.6,3.4,4.6,1.615,3.5,4.5,1.55,3.7,4.5,1.4,2.5,,
B1,08/02/03,Louvieroise,Lokeren,2,4,A,1,3,A,2.625,3.4,2.2,2.7,3.5,2.15,3.4,3.2,1.9,2.8,3.4,2.1,2.5,3.4,2.25,,,,
B1,08/02/03,Mechelen,Club Brugge,0,8,A,0,6,A,,,,10,5,1.2,10,5,1.2,,,,,,,,,,
B1,08/02/03,Westerlo,Lierse,1,2,A,1,1,D,2.6,3.4,2.25,2.52,3.25,2.37,2.5,3.2,2.3,2.6,3.4,2.25,2.4,3.4,2.35,1.65,1.95,,
B1,09/02/03,Beveren,St Truiden,2,1,H,0,1,A,3.5,3.5,1.8,3.5,3.35,1.85,4.4,3.3,1.65,3.75,3.5,1.75,3.3,3.3,1.9,1.35,2.7,,
B1,09/02/03,Gent,Anderlecht,0,2,A,0,1,A,2.6,3.4,2.25,2.65,3.3,2.25,2.4,3.2,2.4,2.6,3.4,2.25,2.5,3.4,2.25,1.45,2.35,,
B1,09/02/03,Standard,Bergen,0,0,D,0,0,D,1.5,3.8,5,1.5,3.65,5.5,1.35,4,7,1.5,3.6,5.5,1.45,3.75,5.5,1.4,2.5,,,,,,,
B1,15/02/03,Bergen,Gent,0,1,A,0,1,A,2.1,3.2,3,2.05,3.15,3.15,2.2,3.1,2.8,2,3.3,3.1,2,3.3,3,1.45,2.35,,,,,,,
B1,15/02/03,Club Brugge,Standard,4,2,H,3,1,H,1.444,3.75,6,1.45,3.85,5.75,1.55,3.5,4.8,1.5,3.6,5.5,1.61,3.3,5,1.4,2.5,,,,,,,
B1,15/02/03,Germinal,Louvieroise,2,0,H,2,0,H,1.909,3.4,3.25,1.87,3.3,3.5,1.9,3.2,3.4,1.85,3.25,3.6,1.9,3.3,3.3,1.5,2.25,,,,,,,
B1,15/02/03,Lierse,Mechelen,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,
B1,15/02/03,Lokeren,Beveren,1,2,A,0,1,A,1.4,3.75,7,1.37,4,7,1.3,4.2,8,1.4,3.75,7,1.35,3.9,7,1.4,2.5,,,,,,,
B1,15/02/03,St Truiden,Westerlo,1,0,H,1,0,H,1.571,3.75,4.5,1.53,3.75,5,1.55,3.5,4.8,1.571,3.5,5,1.55,3.7,4.6,1.45,2.35,,,,,,,
B1,16/02/03,Anderlecht,Antwerp,4,1,H,3,0,H,1.286,4.5,8,1.28,4.6,8.25,1.25,4.5,9,1.3,4.5,7.5,1.3,4.5,7,1.4,2.5,,,,,,,
B1,16/02/03,Charleroi,Mouscron,5,0,H,2,0,H,2.75,3.2,2.25,2.72,3.15,2.28,2.6,3.1,2.3,2.7,3.3,2.2,,,,1.45,2.35,,,,,,,
B1,22/02/03,Antwerp,Bergen,0,1,A,0,0,D,2,3.2,3.2,1.95,3.25,3.4,1.9,3.2,3.4,1.909,3.25,3.4,1.9,3.4,3.15,1.5,2.25,,,,,,,
B1,22/02/03,Beveren,Germinal,3,1,H,2,1,H,1.909,3.25,3.4,1.95,3.2,3.45,2,3.2,3.1,1.909,3.25,3.4,1.8,3.4,3.45,1.5,2.25,,,,,,,
B1,22/02/03,Genk,Charleroi,3,0,H,1,0,H,1.25,5,8,1.25,5,8.6,1.25,4.5,9,1.25,4.5,10,1.3,4.5,6.8,1.35,2.7,,,,,,,
B1,22/02/03,Mechelen,St Truiden,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,
B1,22/02/03,Standard,Lierse,1,1,D,1,1,D,2.2,3.25,2.75,2.1,3.15,3.1,1.9,3.2,3.4,2.1,3.2,3,1.95,3.35,3.05,1.55,2.12,,,,,,,
B1,22/02/03,Westerlo,Lokeren,1,3,A,1,1,D,2.4,3.4,2.4,2.6,3.2,2.4,2.4,3.2,2.4,2.625,3.25,2.3,2.45,3.4,2.3,1.6,2.05,,,,,,,
B1,23/02/03,Gent,Club Brugge,1,4,A,0,0,D,4,3.4,1.727,3.85,3.45,1.77,3.6,3.3,1.8,4,3.4,1.727,3.8,3.5,1.72,1.35,2.7,,,,,,,
B1,23/02/03,Mouscron,Anderlecht,1,0,H,1,0,H,3,3.4,2,3.15,3.25,2.05,3.6,3.3,1.8,3.4,3.25,1.909,3.55,3.5,1.75,1.55,2.12,,
B1,28/02/03,Louvieroise,Genk,2,2,D,0,1,A,3.5,3.4,1.833,3.6,3.3,1.85,3.5,3.2,1.85,3.4,3.25,1.909,3,3.4,1.95,1.55,2.12,,
B1,28/02/03,St Truiden,Standard,0,1,A,0,0,D,2.1,3.4,2.8,2.12,3.25,2.9,2.1,3.1,3,2.1,3.4,2.8,2.2,3.35,2.6,1.65,1.95,,
B1,01/03/03,Bergen,Mouscron,2,0,H,1,0,H,2.1,3.2,3,2.1,3.3,2.95,1.9,3.2,3.4,2,3.4,3,1.9,3.4,3.15,1.45,2.35,,
B1,01/03/03,Germinal,Westerlo,1,1,D,1,1,D,1.909,3.25,3.4,1.85,3.25,3.7,1.9,3.2,3.4,1.85,3.4,3.4,1.8,3.5,3.4,1.55,2.12,,
B1,01/03/03,Lierse,Gent,2,1,H,2,0,H,1.667,3.4,4.333,1.8,3.3,3.8,1.8,3.3,3.6,1.667,3.5,4.2,1.85,3.5,3.2,1.55,2.12,,
B1,02/03/03,Anderlecht,Charleroi,2,0,H,1,0,H,1.2,5,11,1.25,5,8,1.15,6,12,1.182,5.5,10,1.15,6,10,1.35,2.7,,
B1,02/03/03,Club Brugge,Antwerp,1,0,H,1,0,H,1.1,7,13,1.15,6.5,10,1.1,7,15,1.167,6,10,1.15,6,10,1.25,3.2,,
B1,02/03/03,Lokeren,Mechelen,5,0,H,2,0,H,,,,,,,,,,,,,,,,,,,
B1,07/03/03,Standard,Lokeren,1,2,A,0,2,A,2.1,3.3,2.875,2.15,3.2,2.9,2.1,3.1,3,2,3.4,3,2,3.4,2.9,1.6,2.05,,
B1,08/03/03,Antwerp,Lierse,2,2,D,1,1,D,2.75,3.25,2.2,2.95,3.05,2.2,3.4,3.2,1.9,2.875,3.3,2.1,3,3.3,2,1.45,2.35,,
B1,08/03/03,Charleroi,Bergen,2,1,H,0,1,A,2.4,3.4,2.4,2.4,3.3,2.5,2.2,3.1,2.8,2.4,3.25,2.5,2.3,3.3,2.5,1.6,2.05,,
B1,08/03/03,Gent,St Truiden,3,0,H,2,0,H,2.2,3.25,2.75,2.2,3.05,2.95,2.1,3.1,3,2.1,3.3,2.875,1.95,3.35,3.05,1.55,2.15,,
B1,08/03/03,Mechelen,Germinal,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,
B1,08/03/03,Mouscron,Club Brugge,0,4,A,0,2,A,4.333,3.6,1.615,4.2,3.6,1.65,4.2,3.4,1.65,4.5,3.75,1.571,4.7,3.6,1.55,1.45,2.35,,
B1,09/03/03,Beveren,Louvieroise,0,3,A,0,3,A,1.909,3.25,3.4,2,3.25,3.2,1.8,3.2,3.7,1.909,3.4,3.25,1.9,3.4,3.15,1.5,2.25,,
B1,09/03/03,Genk,Anderlecht,0,1,A,0,0,D,2.3,3.25,2.625,2.4,3.3,2.5,2.4,3,2.6,2.3,3.25,2.6,2.3,3.2,2.62,1.45,2.35,,
B1,15/03/03,Beveren,Genk,1,4,A,0,1,A,3,3.4,2,3.1,3.4,2,3.5,3.2,1.85,3,3.4,2,2.8,3.3,2.1,1.4,2.5,,
B1,15/03/03,Club Brugge,Charleroi,1,2,A,0,2,A,1.1,7,13,1.11,6.5,15,1.1,7,15,1.1,7,13,1.1,6.5,13,1.25,3.2,,
B1,15/03/03,Lokeren,Gent,5,1,H,2,1,H,1.66,3.4,4.33,1.66,3.75,4,1.7,3.3,4,1.67,3.6,4,1.75,3.45,3.6,1.4,2.5,,
B1,15/03/03,St Truiden,Antwerp,1,0,H,1,0,H,1.61,3.5,4.5,1.6,3.7,4.5,1.6,3.4,4.6,1.62,3.5,4.5,1.6,3.6,4.3,1.55,2.15,,
B1,16/03/03,Bergen,Anderlecht,1,2,A,1,0,H,3.4,3.5,1.83,3.5,3.25,1.9,3.7,3.2,1.8,3.4,3.4,1.85,3.3,3.4,1.85,1.6,2.05,,
B1,16/03/03,Germinal,Standard,0,1,A,0,0,D,2.6,3.4,2.25,2.7,3.4,2.2,2.8,3.1,2.2,2.6,3.4,2.25,2.65,3.25,2.2,1.65,1.95,,
B1,16/03/03,Lierse,Mouscron,1,0,H,0,0,D,1.57,3.5,5,1.5,3.9,5,1.55,3.5,4.8,1.53,3.6,5,1.55,3.7,4.5,1.45,2.35,,
B1,16/03/03,Louvieroise,Westerlo,0,0,D,0,0,D,1.8,3.3,3.75,1.75,3.5,3.8,1.8,3.2,3.7,1.8,3.4,3.6,1.8,3.45,3.4,1.55,2.15,,
B1,22/03/03,Antwerp,Lokeren,1,2,A,1,1,D,3.2,3.2,2,3.25,3.3,1.95,2.9,3.2,2.1,3,3.4,2,2.9,3.4,2,1.4,2.5,,
B1,22/03/03,Charleroi,Lierse,0,1,A,0,0,D,2.8,3.4,2.1,2.8,3.25,2.2,2.7,3.2,2.2,2.8,3.4,2.1,2.65,3.4,2.2,1.5,2.25,,
B1,22/03/03,Genk,Bergen,2,0,H,1,0,H,1.5,3.6,5.5,1.5,3.7,5.4,1.4,3.9,6,1.5,3.6,5.5,1.5,3.9,4.7,1.45,2.35,,
B1,22/03/03,Gent,Germinal,1,0,H,1,0,H,1.5,3.6,5.5,1.5,3.65,5.75,1.5,3.7,5,1.5,3.6,5.5,1.4,4.3,5.25,1.4,2.5,,
B1,22/03/03,Mouscron,St Truiden,1,2,A,0,1,A,2.375,3.25,2.5,2.35,3.25,2.6,2.1,3.2,2.9,2.375,3.25,2.5,2.25,3.25,2.6,1.45,2.35,,
B1,23/03/03,Anderlecht,Club Brugge,5,1,H,3,1,H,2.5,3.25,2.375,2.45,3.15,2.5,2.4,3.2,2.4,2.5,3.2,2.5,2.4,3.25,2.5,1.65,1.95,,
B1,23/03/03,Mechelen,Louvieroise,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,
B1,23/03/03,Westerlo,Beveren,2,0,H,1,0,H,1.909,3.4,3.25,1.9,3.35,3.4,1.9,3.2,3.4,1.909,3.4,3.25,1.95,3.4,3,1.5,2.25,,
B1,05/04/03,Beveren,Mechelen,6,0,H,2,0,H,,,,,,,,,,,,,,,,,,,
B1,05/04/03,Club Brugge,Bergen,4,2,H,4,1,H,1.2,5,11,1.2,5.5,10,1.25,4.5,9,1.2,5.5,9,1.2,5.25,8.5,1.3,2.95,,
B1,05/04/03,Lokeren,Mouscron,3,2,H,0,1,A,1.5,3.6,5.5,1.45,3.85,6,1.4,3.9,6,1.444,3.75,6,1.4,3.9,6,1.35,2.7,,
B1,05/04/03,Louvieroise,Standard,0,2,A,0,1,A,2.5,3.4,2.3,2.6,3.2,2.4,2.8,3.1,2.2,2.5,3.25,2.375,2.7,3.4,2.1,1.65,1.95,,
B1,05/04/03,Westerlo,Genk,3,1,H,1,0,H,2.8,3.4,2.1,3.2,3.25,2.02,3.4,3.2,1.9,3,3.4,2,3,3.4,1.95,1.55,2.22,,
B1,06/04/03,Germinal,Antwerp,1,1,D,0,0,D,2.2,3.25,2.75,2.2,3.2,2.87,2.1,3.1,3,2.1,3.3,2.9,2,3.15,3.1,1.6,2.05,,
B1,06/04/03,Lierse,Anderlecht,0,1,A,0,1,A,2.5,3.25,2.375,3,3.2,2.1,2.4,3.2,2.4,2.625,3.4,2.25,2.5,3.25,2.4,,,,
B1,06/04/03,St Truiden,Charleroi,2,1,H,2,1,H,1.533,3.4,5.5,1.45,4,5.75,1.4,3.9,6,1.5,3.6,5.5,1.5,3.7,5,1.55,2.25,,
B1,11/04/03,Club Brugge,Westerlo,3,0,H,1,0,H,1.143,6,12,1.17,5.6,12,1.2,5,10,1.167,5.5,11,1.15,6.4,9,1.3,2.9,,
B1,11/04/03,Germinal,Genk,2,1,H,1,1,D,3.2,3.5,1.909,3.25,3.4,1.95,3.3,3.4,1.85,3.1,3.3,2,2.9,3.4,2,1.55,2.15,,
B1,11/04/03,St Truiden,Louvieroise,2,1,H,0,1,A,1.615,3.6,4.333,1.65,3.6,4.3,1.5,3.7,5,1.6,3.5,4.75,1.5,3.6,5.2,1.65,1.95,,
B1,12/04/03,Beveren,Lierse,7,1,H,4,1,H,3.2,3.5,1.909,3.4,3.4,1.9,3.6,3.4,1.75,3.25,3.4,1.909,3.2,3.35,1.9,1.5,2.25,,
B1,13/04/03,Anderlecht,Standard,2,1,H,1,0,H,1.533,3.4,5.5,1.5,3.7,5.6,1.55,3.5,4.8,1.5,3.6,5.5,1.5,3.6,5.5,1.55,2.15,,
B1,13/04/03,Bergen,Mechelen,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,
B1,13/04/03,Charleroi,Gent,1,2,A,0,1,A,2.375,3.5,2.375,2.45,3.35,2.45,2.5,3.2,2.3,2.4,3.4,2.4,2.4,3.3,2.4,1.5,2.25,,
B1,13/04/03,Mouscron,Antwerp,1,0,H,1,0,H,1.909,3.25,3.4,1.9,3.3,3.5,1.75,3.3,3.8,1.85,3.4,3.5,1.9,3.4,3.15,1.55,2.15,,
B1,18/04/03,Genk,Club Brugge,0,3,A,0,3,A,3,3.4,2,3.3,3.3,1.95,2.9,3.2,2.1,3.25,3.25,1.95,3.4,3.5,1.83,1.45,2.35,,
B1,19/04/03,Anderlecht,St Truiden,2,0,H,0,0,D,1.4,3.75,7,1.4,4,6.5,1.4,3.9,6,1.4,4,6.5,1.4,3.75,7,1.4,2.5,,
B1,19/04/03,Bergen,Lierse,2,1,H,2,0,H,2.375,3.5,2.375,2.45,3.25,2.5,,,,2.4,3.4,2.4,2.6,3.35,2.2,1.5,2.25,,
B1,19/04/03,Gent,Louvieroise,3,2,H,3,1,H,1.533,3.6,5,1.55,3.7,5,1.55,3.5,4.8,1.533,3.6,5,1.45,3.8,5.4,1.5,2.25,,
B1,19/04/03,Mechelen,Westerlo,0,4,A,0,0,D,,,,,,,,,,,,,,,,,,,
B1,20/04/03,Mouscron,Germinal,1,6,A,0,1,A,1.727,3.6,3.75,1.7,3.5,4.15,1.7,3.4,3.8,1.7,3.5,4,1.7,3.6,3.7,,,,
B1,20/04/03,Standard,Beveren,2,0,H,1,0,H,1.5,3.8,5,1.45,3.9,5.8,1.4,3.9,6,1.5,3.6,5.5,1.4,3.9,6,1.45,2.35,,
B1,21/04/03,Charleroi,Lokeren,4,3,H,1,2,A,3.75,3.6,1.727,3.75,3.4,1.8,3.8,3.4,1.7,3.75,3.5,1.75,3.7,3.4,1.75,1.55,2.15,,
B1,25/04/03,Lierse,Club Brugge,1,1,D,0,0,D,3.6,3.4,1.8,3.8,3.55,1.75,3.5,3,1.8,3.6,3.5,1.8,3.75,3.6,1.72,1.35,2.75,,
B1,26/04/03,Germinal,Charleroi,1,1,D,0,0,D,1.727,3.6,3.75,1.7,3.55,4.15,1.65,3.3,3.8,1.667,3.6,4,1.75,3.5,3.55,1.45,2.35,,
B1,26/04/03,Louvieroise,Antwerp,1,1,D,0,1,A,1.909,3.5,3.2,1.9,3.25,3.6,1.9,3,3.1,1.909,3.4,3.25,1.8,3.5,3.35,1.5,2.25,,
B1,26/04/03,Mechelen,Genk,2,6,A,2,3,A,,,,,,,,,,,,,,,,,,,
B1,26/04/03,Westerlo,Standard,2,3,A,0,0,D,2.5,3.25,2.375,2.5,3.35,2.4,2.4,3.1,2.2,2.5,3.25,2.4,2.7,3.4,2.1,1.4,2.5,,
B1,27/04/03,Beveren,Gent,0,3,A,0,2,A,2.5,3.4,2.3,2.45,3.35,2.45,2.4,3.1,2.2,2.5,3.25,2.4,2.35,3.4,2.4,1.35,2.75,,
B1,27/04/03,Lokeren,Anderlecht,0,5,A,0,2,A,2.5,3.4,2.3,2.65,3.35,2.25,2.4,3.2,2.4,2.6,3.25,2.3,2.62,3.5,2.2,1.5,2.25,,
B1,27/04/03,St Truiden,Bergen,3,4,A,2,1,H,1.667,3.6,4,1.67,3.55,4.3,1.6,3.3,4,1.615,3.6,4.333,1.55,3.6,4.6,1.5,2.25,,,,,,,
B1,03/05/03,Antwerp,Beveren,3,1,H,3,1,H,1.8,3.5,3.5,1.83,3.35,3.7,1.85,3.1,3.6,1.8,3.4,3.6,1.8,3.6,3.4,1.4,2.5,,,,,,,
B1,03/05/03,Club Brugge,St Truiden,1,1,D,1,0,H,1.167,5.5,11,1.21,5,10,1.3,4.2,8,1.222,5,9,1.22,5.5,8,1.3,3,,,,,,,
B1,03/05/03,Genk,Lierse,5,2,H,2,1,H,2,3.4,3,1.95,3.35,3.3,,,,2,3.4,3,2.1,3.5,2.75,1.4,2.5,,,,,,,
B1,03/05/03,Gent,Westerlo,3,2,H,3,2,H,1.5,3.8,5,1.57,3.7,4.8,1.55,3.5,4.8,1.533,3.6,5,1.5,3.8,5,1.4,2.5,,,,,,,
B1,03/05/03,Mouscron,Louvieroise,1,0,H,0,0,D,1.833,3.4,3.5,1.85,3.35,3.6,,,,1.85,3.4,3.4,1.83,3.5,3.4,1.55,2.15,,,,,,,
B1,03/05/03,Standard,Mechelen,0,0,D,0,0,D,,,,1.03,10,20,,,,,,,,,,,,,,,,,,
B1,04/05/03,Anderlecht,Germinal,4,0,H,2,0,H,1.143,6,12,1.2,5.5,10,1.15,6,12,1.167,5.5,11,1.16,6,10,1.35,2.75,,,,,,,
B1,04/05/03,Bergen,Lokeren,0,0,D,0,0,D,2.5,3.4,2.3,2.7,3.25,2.28,2.8,3.3,2.1,2.6,3.4,2.25,2.5,3.4,2.3,1.4,2.5,,,,,,,
B1,10/05/03,Louvieroise,Charleroi,2,2,D,0,1,A,2,3.2,3.2,1.9,3.3,3.5,1.9,3.1,3,1.909,3.3,3.4,2,3.4,3,1.55,2.15,,,,,,,
B1,10/05/03,Mechelen,Gent,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,
B1,10/05/03,St Truiden,Lierse,2,1,H,2,0,H,2.1,3.5,2.75,2.1,3.35,2.92,1.9,3.3,2.8,2.1,3.4,2.8,2,3.6,2.87,1.55,2.15,,,,,,,
B1,10/05/03,Standard,Genk,0,1,A,0,0,D,2.1,3.4,2.8,2.02,3.35,3.1,2,3.3,2.7,2,3.4,3,1.9,3.5,3.2,1.55,2.15,,,,,,,
B1,10/05/03,Westerlo,Antwerp,2,1,H,0,0,D,1.909,3.5,3.2,1.9,3.4,3.4,1.9,3.1,3,1.909,3.4,3.25,2,3.4,3,1.55,2.15,,,,,,,
B1,11/05/03,Beveren,Mouscron,3,0,H,1,0,H,2.3,3.4,2.5,2.25,3.33,2.7,2,3.3,2.7,2.25,3.4,2.6,2.2,3.5,2.62,1.45,2.35,,,,,,,
B1,11/05/03,Germinal,Bergen,4,0,H,1,0,H,2.3,3.4,2.5,2.25,3.33,2.7,2.1,3.3,2.5,2.25,3.4,2.6,2.25,3.4,2.6,1.5,2.25,,,,,,,
B1,11/05/03,Lokeren,Club Brugge,2,5,A,2,1,H,2.5,3.5,2.25,2.7,3.45,2.2,2.3,3.1,2.3,2.6,3.4,2.25,2.5,3.4,2.3,1.4,2.5,,,
B1,16/05/03,Antwerp,Mechelen,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,
B1,17/05/03,Anderlecht,Louvieroise,1,0,H,1,0,H,1.14,6,12,1.16,6.5,9.5,,,,1.2,5,11,1.16,6,10,1.3,3,,,
B1,17/05/03,Charleroi,Beveren,0,0,D,0,0,D,2,3.4,3,1.95,3.35,3.25,,,,1.91,3.5,3.2,1.85,3.6,3.25,1.35,2.75,,,
B1,17/05/03,Genk,St Truiden,2,2,D,0,0,D,,,,1.9,3.5,3.3,,,,1.91,3.5,3.2,1.9,3.6,3.1,1.45,2.35,,,
B1,17/05/03,Lierse,Lokeren,2,1,H,1,0,H,2.75,3.5,2.1,2.5,3.55,2.25,,,,2.5,3.4,2.3,2.7,3.6,2.1,,,,,
B1,17/05/03,Mouscron,Westerlo,0,4,A,0,2,A,1.91,3.5,3.2,1.95,3.4,3.25,,,,1.91,3.5,3.2,,,,1.35,2.75,,,
B1,18/05/03,Club Brugge,Germinal,1,1,D,1,1,D,1.17,6,10,1.16,6.5,9.5,,,,1.2,5.5,9.5,1.16,6.5,9,1.3,3,,,
B1,18/05/03,Gent,Standard,0,5,A,0,4,A,2,3.4,3,1.95,3.35,3.25,,,,2,3.4,3,2,3.4,3,1.45,2.35,,,
B1,24/05/03,Genk,Gent,3,1,H,1,1,D,1.727,3.4,4,1.67,3.6,4.2,,,,1.727,3.4,4,1.66,3.5,4.2,1.45,2.35,,,
B1,24/05/03,Louvieroise,Bergen,1,0,H,1,0,H,2.5,2.875,2.625,2.45,3.25,2.5,,,,2.4,2.875,2.75,2.5,2.8,2.75,1.55,2.15,,,
B1,24/05/03,Mechelen,Mouscron,3,2,H,2,0,H,,,,,,,,,,,,,,,,,,,,
B1,24/05/03,Westerlo,Charleroi,1,1,D,1,0,H,1.667,3.4,4.333,1.65,3.6,4.35,,,,1.667,3.5,4.2,1.61,3.5,4.5,1.45,2.35,,,
B1,25/05/03,Beveren,Anderlecht,3,0,H,2,0,H,4.5,3.5,1.615,4.5,3.75,1.6,,,,4.333,3.6,1.615,4.5,3.5,1.61,1.85,1.75,,,
B1,25/05/03,Germinal,Lierse,1,2,A,0,1,A,2.5,3.25,2.375,2.65,3.25,2.35,,,,2.5,3.3,2.375,2.37,3.3,2.5,1.5,2.25,,,
B1,25/05/03,Lokeren,St Truiden,0,0,D,0,0,D,1.909,3.5,3.2,1.9,3.35,3.5,,,,1.8,3.4,3.6,1.9,3.4,3.25,1.4,2.5,,,
B1,25/05/03,Standard,Antwerp,1,3,A,1,1,D,1.5,3.6,5.5,1.47,3.8,6,,,,1.5,3.6,5.5,1.44,3.75,6,1.55,2.15,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
