Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
E1,30/09/00,Burnley,Portsmouth,1,1,D,0,0,D,15494,Roy Pearson,6,12,2,4,0,0,3,4,9,9,5,3,2,2,0,0,20,20,1.75,3.3,3.8,1.8,3,3.5,1.7,3.4,4,1.73,3.4,4.2,1.8,3.3,3.75
E1,30/09/00,Gillingham,Sheffield Weds,2,0,H,1,0,H,9099,Richard Beeby,17,8,7,5,2,0,6,6,5,12,11,5,0,1,0,0,0,10,2.05,3,3.25,,,,2,3.2,3.2,2.1,3.2,3.1,1.9,3.4,3.25
E1,30/09/00,Norwich,Huddersfield,1,1,D,0,0,D,14499,Mark Warren,13,9,6,5,0,0,6,3,11,16,6,4,0,2,0,0,0,20,1.9,3.35,3.4,2,3,2.9,1.85,3.25,3.6,1.91,3.25,3.5,1.9,3.4,3.25
E1,30/09/00,Nott'm Forest,Wolves,0,0,D,0,0,D,19110,David Booth,10,10,3,1,0,0,8,5,7,7,2,6,2,2,0,0,20,20,1.85,3.2,3.65,2.1,2.9,2.9,2.1,3.2,3,1.91,3.25,3.5,1.8,3.3,3.75
E1,30/09/00,Preston,Crystal Palace,2,0,H,1,0,H,13028,Mike Pike,18,4,9,2,1,0,5,4,20,10,8,3,0,0,0,0,0,0,1.7,3.4,4,1.65,3.2,3.8,1.7,3.2,4.3,1.67,3.4,4.5,1.66,3.4,4.33
E1,30/09/00,Sheffield United,QPR,1,1,D,1,0,H,13803,Chris Foy,14,10,7,6,3,0,7,4,9,13,1,2,1,1,0,0,10,10,1.75,3.4,3.8,1.75,3.1,3.6,1.65,3.25,4.5,1.62,3.5,4.75,1.8,3.3,3.75
E1,30/09/00,Tranmere,Crewe,1,3,A,0,2,A,8162,Phil Richards,22,17,6,8,0,3,8,5,13,6,1,5,0,0,0,0,0,0,1.6,3.4,4.8,1.6,3.2,4.2,1.5,3.4,6,1.57,3.5,5.25,1.57,3.5,5
E1,30/09/00,West Brom,Blackburn,1,0,H,0,0,D,16794,Steve Dunn,10,8,7,4,0,0,4,2,13,12,0,1,1,1,0,0,10,10,2.3,3.15,2.65,2.35,3,2.35,2.2,3.25,2.75,2.5,3.2,2.5,2.5,3.25,2.4
E1,30/09/00,Wimbledon,Stockport,2,0,H,1,0,H,6087,Andy D'Urso,17,10,9,5,1,0,4,4,2,10,13,3,0,0,0,0,0,0,1.55,3.5,5.3,1.6,3.3,4,1.55,3.5,5,1.53,3.6,5.5,1.5,3.6,5.5
E1,01/10/00,Watford,Birmingham,2,0,H,0,0,D,12355,Steve Baines,19,16,7,6,1,0,5,7,15,17,4,3,0,1,0,0,0,10,1.7,3.4,4.2,1.75,3.1,3.6,1.7,3.4,4,1.8,3.25,4,1.72,3.4,4
E1,06/10/00,Gillingham,Bolton,2,2,D,0,2,A,9311,Mick Fletcher,16,8,4,6,0,0,8,3,12,22,7,5,3,3,0,0,30,30,2.75,3.2,2.25,2.8,3,2.1,2.75,3.2,2.25,2.8,3.2,2.25,2.62,3.25,2.3
E1,06/10/00,Huddersfield,Barnsley,1,1,D,0,0,D,13556,Michael Jones,15,7,3,3,0,0,3,3,14,8,2,3,0,1,0,0,0,10,2.6,3.2,2.4,2.2,3,2.6,2.6,3.2,2.35,2.6,3.2,2.4,2.62,3.1,2.37
E1,06/10/00,Tranmere,Burnley,2,3,A,0,1,A,10153,Peter Jones,16,9,9,6,1,0,5,11,10,13,0,15,1,2,0,0,10,20,2.05,3.3,3.1,1.9,3,3.1,2,3.2,3.2,1.9,3.25,3.5,2.1,3.2,3
E1,08/10/00,Crewe,Birmingham,0,2,A,0,0,D,6829,Roger Furnandiz,4,17,1,9,0,1,1,8,6,7,2,2,0,3,0,0,0,30,2.8,3.35,2.15,2.9,2.9,2.1,3.4,3.25,1.9,3.25,3.25,2,2.87,3.3,2.1
E1,08/10/00,Sheffield Weds,West Brom,1,2,A,1,1,D,15338,George Cain ,9,12,3,6,0,2,1,10,13,13,3,9,0,2,0,0,0,20,2.2,3.4,2.7,2.35,2.9,2.35,2.5,3.25,2.4,2.6,3.2,2.4,2.37,3.3,2.5
E1,08/10/00,Stockport,Portsmouth,1,1,D,0,1,A,6212,Phil Joslin,13,12,6,8,1,0,4,5,14,16,6,4,0,3,0,0,0,30,2,3.2,3.25,2.1,2.9,2.9,2.25,3.2,2.75,2.2,3.2,2.8,2.1,3.2,3
E1,14/10/00,Barnsley,Nott'm Forest,3,4,A,0,2,A,14831,Micharl Ryan,24,9,11,5,0,0,11,3,11,12,4,5,2,2,0,0,20,20,1.8,3.2,3.8,1.9,3,3.1,1.7,3.4,4,1.83,3.25,3.75,1.83,3.2,3.75
E1,14/10/00,Birmingham,Crystal Palace,2,1,H,0,0,D,17191,Matt Messias,13,10,7,4,3,0,3,6,14,12,3,3,2,3,0,0,20,30,1.45,3.75,5.75,1.45,3.5,5,1.45,3.75,6,1.44,3.6,7,1.44,3.6,6.5
E1,14/10/00,Bolton,Wolves,2,1,H,1,0,H,15585,Roy Pearson,12,11,7,6,0,0,7,9,9,9,3,9,2,2,0,0,20,20,1.6,3.4,4.65,1.7,3.1,3.8,1.7,3.4,4,1.67,3.4,4.5,1.61,3.5,4.5
E1,14/10/00,Burnley,Stockport,2,1,H,2,0,H,16107,Mike Riley,10,8,7,3,1,0,8,6,11,12,7,3,1,3,0,0,10,30,1.7,3.4,4,1.7,3.1,3.8,1.65,3.25,4.5,1.62,3.4,5,1.72,3.2,4.33
E1,14/10/00,Grimsby,Huddersfield,1,0,H,1,0,H,4911,Chris Foy,11,18,3,4,0,1,4,7,10,10,0,1,0,2,0,0,0,20,2.25,3.25,2.6,2.2,3,2.6,2.25,3.2,2.75,2.3,3.2,2.7,2.2,3.25,2.75
E1,14/10/00,Portsmouth,Sheffield Weds,2,1,H,1,0,H,13376,Dermot Gallagher,7,3,2,3,0,0,4,5,12,18,5,3,1,3,0,0,10,30,1.85,3.2,3.6,1.9,3,3.1,1.8,3.4,3.6,1.83,3.4,3.6,1.8,3.3,3.75
E1,14/10/00,Preston,Tranmere,1,0,H,0,0,D,14511,Tony Bates,12,7,5,3,0,0,7,2,11,18,5,3,1,3,0,0,10,30,1.7,3.25,4.3,1.65,3.2,3.8,1.65,3.4,4.3,1.67,3.4,4.5,1.72,3.2,4.33
E1,14/10/00,Sheffield United,Crewe,1,0,H,0,0,D,12921,Richard Beeby,17,7,5,4,0,0,10,2,5,10,2,2,0,0,0,0,0,0,1.55,3.55,4.85,1.55,3.3,4.5,1.5,3.4,6,1.5,3.5,6,1.53,3.4,5.5
E1,14/10/00,Watford,QPR,3,1,H,2,0,H,17488,Phil Richards,16,12,9,2,1,0,8,1,15,8,2,0,0,0,0,0,0,0,1.45,3.55,6.8,1.6,3.2,4.2,1.5,3.4,6,1.44,3.75,6.5,1.44,3.6,6.5
E1,14/10/00,West Brom,Norwich,2,3,A,1,2,A,16511,Graham Laws,16,6,8,3,0,0,7,1,15,15,5,7,2,3,0,0,20,30,1.67,3.25,4.6,1.65,3.2,3.8,1.6,3.5,4.5,1.62,3.4,5,1.61,3.5,4.5
E1,14/10/00,Wimbledon,Gillingham,4,4,D,2,3,A,9030,George Cain,18,7,9,6,0,0,10,3,9,6,4,9,1,2,0,0,10,20,1.65,3.4,4.45,1.65,3.2,3.8,1.65,3.25,4.5,1.62,3.4,5,1.57,3.5,5
E1,15/10/00,Fulham,Blackburn,2,1,H,1,1,D,15237,Uriah Rennie,11,10,6,5,0,1,7,3,15,13,3,4,1,3,0,0,10,30,1.6,3.45,4.45,1.55,3.3,4.5,1.53,3.5,5.5,1.45,3.6,6,1.61,3.5,4.5
E1,17/10/00,Barnsley,Tranmere,1,1,D,0,1,A,12412,Graham Laws,10,11,5,3,1,0,6,7,11,13,4,4,2,1,0,0,20,10,1.65,3.4,4.5,1.55,3.3,4.5,,,,1.6,3.5,5,1.61,3.5,4.5
E1,17/10/00,Birmingham,Stockport,4,0,H,1,0,H,15579,Bill Jordan,17,5,10,3,2,0,6,5,9,9,6,1,1,2,0,1,10,45,1.4,3.55,6.8,1.4,3.6,5.5,,,,1.36,4,7.5,1.4,3.6,7.5
E1,17/10/00,Bolton,Nott'm Forest,0,0,D,0,0,D,13017,Steve Lodge,16,9,7,5,0,0,5,5,5,6,7,10,0,0,0,0,0,0,1.71,3.25,4.2,1.65,3.2,3.8,,,,1.73,3.25,4.33,1.72,3.2,4.33
E1,17/10/00,Burnley,Sheffield Weds,1,0,H,0,0,D,16372,Paul Danson,15,3,8,2,0,0,13,1,16,11,3,2,0,3,0,0,0,30,1.65,3.25,4.4,1.7,3.2,3.4,,,,1.67,3.4,4.5,1.61,3.5,4.5
E1,17/10/00,Grimsby,QPR,3,1,H,0,1,A,4428,Uriah Rennie,15,9,8,5,1,0,8,5,16,16,0,2,0,0,0,0,0,0,2.4,3,2.5,2.2,2.9,2.7,,,,2.25,3.25,2.75,2.25,3.2,2.75
E1,17/10/00,Portsmouth,Crewe,2,1,H,0,0,D,14621,Steve Tomlin,19,5,8,3,0,0,9,2,15,18,4,3,1,3,0,1,10,55,1.66,3.4,4.4,1.6,3.3,4,,,,1.62,3.4,5,1.61,3.5,4.5
E1,17/10/00,Preston,Norwich,1,0,H,0,0,D,13002,Frazer Stretton,16,9,8,2,0,0,13,5,18,11,4,2,1,1,0,0,10,10,1.7,3.15,4.1,1.6,3.3,4,,,,1.73,3.4,4.2,1.72,3.2,4.33
E1,17/10/00,Sheffield United,Huddersfield,3,0,H,1,0,H,14062,Paul Alcock,14,6,10,3,1,0,4,5,5,10,5,5,3,3,0,0,30,30,1.65,3.3,4.5,1.7,3.2,3.6,,,,1.57,3.6,5,1.61,3.5,4.5
E1,17/10/00,Watford,Gillingham,0,0,D,0,0,D,12356,Andrew Butler,20,4,5,0,2,0,9,0,13,9,5,3,0,1,0,0,0,10,1.37,3.6,7.5,1.3,4,7,,,,1.36,3.75,8.5,1.36,3.75,8
E1,17/10/00,West Brom,Wolves,1,0,H,1,0,H,21492,Clive Wilkes,11,7,7,3,0,0,10,6,15,13,5,1,4,2,0,1,40,45,2.05,3.25,3,2.3,2.9,2.5,,,,2.1,3.2,3.1,2.1,3.2,3
E1,18/10/00,Fulham,Crystal Palace,3,1,H,2,1,H,16040,John Brandwood,14,5,6,4,1,0,6,7,13,17,0,0,1,2,0,0,10,20,1.3,4.3,8,1.25,4.3,8,,,,1.25,5,8.5,1.28,4.5,8
E1,18/10/00,Wimbledon,Blackburn,0,2,A,0,2,A,6019,Richard Beeby,9,13,5,11,0,0,3,3,10,13,10,7,0,0,0,0,0,0,2.2,3.2,2.75,2,3,2.9,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.75
E1,21/10/00,Blackburn,Grimsby,2,0,H,0,0,D,16397,Trevor Parkes,19,4,13,2,0,0,13,3,15,12,8,2,0,0,0,0,0,0,1.47,3.65,5.8,1.45,3.5,5,1.45,3.75,6,1.4,3.75,7.5,1.4,3.6,7.5
E1,21/10/00,Crewe,Wimbledon,0,4,A,0,2,A,5469,Mark Cowburn,13,12,4,8,1,0,2,3,8,12,1,0,0,4,0,1,0,65,2.85,3.15,2.25,2.9,3,2,3,3.2,2.1,2.88,3.2,2.2,2.8,3.2,2.2
E1,21/10/00,Crystal Palace,Portsmouth,2,3,A,2,1,H,15693,Paul Durkin,15,11,8,4,0,0,4,8,12,15,5,3,0,0,0,0,0,0,2.2,3.15,2.85,2.2,2.9,2.7,2.25,3.2,2.75,2.25,3.2,2.8,2.1,3.2,3
E1,21/10/00,Gillingham,Barnsley,0,0,D,0,0,D,9030,Keith Hill,12,10,3,3,1,1,4,8,14,10,3,2,2,1,0,0,20,10,2.2,3.2,2.8,2.1,3,2.8,2.1,3.2,3,2.2,3.2,2.88,2.25,3.2,2.75
E1,21/10/00,Huddersfield,Preston,0,0,D,0,0,D,13161,Neale Barry,11,6,6,4,0,0,7,5,8,4,4,4,1,1,0,0,10,10,2.45,3.15,2.55,2.3,3,2.4,2.75,3.2,2.25,2.63,3.2,2.38,2.5,3.1,2.5
E1,21/10/00,Norwich,Sheffield United,4,2,H,2,2,D,15504,Barry Knight,17,10,5,5,0,1,7,8,17,14,5,1,1,2,0,1,10,45,2.3,3.15,2.7,2.1,2.9,2.9,2.1,3.2,3,2.2,3.2,2.88,2.25,3.2,2.75
E1,21/10/00,Nott'm Forest,Watford,0,2,A,0,2,A,20065,Tony Leake,7,13,4,8,0,0,6,4,10,8,1,4,3,0,0,0,30,0,2.65,3.15,2.35,2.6,3,2.2,2.75,3.25,2.2,2.7,3.2,2.3,2.62,3.1,2.37
E1,21/10/00,QPR,Burnley,0,1,A,0,0,D,11427,Ray Olivier,6,7,3,7,0,0,3,2,13,13,2,2,2,1,0,0,20,10,2.3,3.2,2.7,2.1,2.9,2.9,2.2,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8
E1,21/10/00,Stockport,Bolton,4,3,H,3,0,H,8266,David Pugh,15,17,7,9,1,0,8,6,9,8,12,5,1,1,0,0,10,10,3.2,3.25,2,3,2.9,2,3.2,3.2,2,3.25,3.25,2,3.6,3.3,1.83
E1,21/10/00,Tranmere,West Brom,2,2,D,1,2,A,8931,Andrew Butler,9,5,5,3,0,0,8,2,16,15,4,8,0,2,0,0,0,20,2.4,3.05,2.7,2.3,2.9,2.5,2.6,3.2,2.35,2.5,3.2,2.5,2.37,3.1,2.62
E1,21/10/00,Wolves,Fulham,0,0,D,0,0,D,21080,David Laws,15,11,6,3,0,1,6,4,16,17,1,2,4,2,0,0,40,20,3.65,3.3,1.85,3,3.1,1.9,3.6,3.4,1.8,3.75,3.4,1.8,4,3.4,1.72
E1,22/10/00,Sheffield Weds,Birmingham,1,0,H,0,0,D,14695,Bill Burns,6,10,3,4,0,1,6,5,18,12,2,6,1,0,0,0,10,0,3.05,3.3,2.05,2.9,3,2,4,3.4,1.7,3.25,3.25,2,3.6,3.3,1.83
E1,24/10/00,Barnsley,Wolves,1,2,A,1,2,A,13393,Jeff Winter,8,10,6,4,0,0,7,5,10,12,2,5,3,0,0,0,30,0,1.95,3,3.6,2.1,3,2.8,1.9,3.25,3.4,1.83,3.3,3.75,1.8,3.3,3.75
E1,24/10/00,Crewe,Huddersfield,1,0,H,0,0,D,5215,Graham Laws,9,21,3,9,0,0,1,3,7,12,1,2,1,2,0,0,10,20,2.25,2.85,3,2.2,3,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.25,3.2,2.75
E1,24/10/00,Crystal Palace,Grimsby,0,1,A,0,1,A,16685,Andy D'Urso,23,5,5,3,0,0,10,4,13,12,5,7,2,0,0,0,20,0,2.05,2.9,3.3,2,3,2.9,2.1,3.2,3,2,3.25,3.25,1.9,3.25,3.4
E1,24/10/00,Fulham,Preston,0,1,A,0,0,D,14354,Paul Danson,11,4,4,1,0,0,8,3,7,20,4,11,0,5,0,0,0,50,1.3,4,8,1.4,3.6,5.5,1.35,3.75,8,1.3,4.33,8.5,1.33,4,8
E1,24/10/00,Norwich,Portsmouth,0,0,D,0,0,D,18772,Paul Taylor,11,12,5,2,0,0,2,5,16,12,4,5,0,2,0,0,0,20,2.2,3.1,2.85,2.1,3,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.2,2.8
E1,24/10/00,Sheffield United,Stockport,1,0,H,0,0,D,13532,Frazer Stretton,11,8,7,4,0,0,10,5,7,14,7,3,1,3,0,0,10,30,1.45,3.5,5.9,1.45,3.5,5,1.5,3.4,6,1.5,3.5,6,1.53,3.4,5.5
E1,24/10/00,Watford,Bolton,1,0,H,0,0,D,11799,Phil Dowd,12,17,6,10,1,0,9,4,21,16,4,1,2,2,0,0,20,20,1.6,3.5,4.4,1.75,3.1,3.6,1.6,3.25,5,1.6,3.4,5,1.66,3.3,4.5
E1,24/10/00,West Brom,Wimbledon,3,1,H,2,1,H,15570,Trevor Jones,13,10,9,4,0,0,3,7,9,15,5,5,0,3,0,0,0,30,2.1,3,3.1,2.1,3,2.8,1.9,3.4,3.25,2.1,3.25,3,2.2,3.2,2.8
E1,25/10/00,Birmingham,Gillingham,1,0,H,0,0,D,26044,Chris Foy,7,1,5,0,1,0,13,1,10,10,1,4,4,2,0,0,40,20,1.47,3.5,6,1.5,3.4,4.7,1.4,3.75,7,1.44,3.6,7,1.44,3.5,7
E1,25/10/00,Blackburn,Tranmere,3,2,H,3,1,H,17010,Bill Jordan,13,14,6,5,0,0,3,3,19,15,8,4,2,1,0,0,20,10,1.57,3.2,5.3,1.55,3.3,4.5,1.4,3.75,7,1.44,3.6,7,1.44,3.6,6.5
E1,25/10/00,Nott'm Forest,Burnley,5,0,H,2,0,H,17914,Scott Mathieson,15,6,9,0,2,0,2,7,12,7,1,1,0,2,0,0,0,20,2.05,3.2,3,1.9,3,3.1,1.9,3.2,3.5,2,3.1,3.4,1.83,3.2,3.75
E1,25/10/00,QPR,Sheffield Weds,1,2,A,1,0,H,10353,Rob Styles ,13,9,7,4,0,1,6,4,8,9,3,1,2,0,0,0,20,0,1.9,3.15,3.5,1.75,3.1,3.6,1.9,3.5,3.2,1.91,3.25,3.5,1.83,3.4,3.5
E1,27/10/00,Preston,Barnsley,1,2,A,0,1,A,13566,Steve Baines,19,11,10,4,1,0,7,4,11,15,4,4,0,1,0,0,0,10,1.8,3.15,3.7,1.8,3,3.5,1.7,3.2,4.3,1.73,3.25,4.33,1.72,3.4,4
E1,28/10/00,Bolton,Crystal Palace,3,3,D,1,1,D,12879,Paul Danson,10,11,7,4,0,0,11,4,16,9,3,8,1,0,0,0,10,0,1.5,3.35,6.4,1.35,3.8,6.2,1.4,3.75,7,1.44,3.75,6.5,1.44,3.6,6.5
E1,28/10/00,Gillingham,Crewe,0,1,A,0,0,D,8347,Peter Walton,20,6,6,2,1,0,5,2,6,10,4,4,0,1,0,0,0,10,1.7,3.35,4.15,1.6,3.3,4,1.55,3.5,5,1.62,3.4,5,1.61,3.5,4.5
E1,28/10/00,Huddersfield,Blackburn,0,1,A,0,0,D,12287,David Pugh,10,12,5,6,1,1,1,4,6,6,2,2,2,3,0,0,20,30,3.15,3.05,2.1,2.35,3,2.35,3,3.2,2.1,3.25,3.25,2,3.2,3.2,2
E1,28/10/00,Portsmouth,Birmingham,1,1,D,1,0,H,15218,Mark Halsey,11,12,5,5,0,2,7,6,18,13,5,6,4,1,0,0,40,10,2.55,2.95,2.6,2.35,3,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E1,28/10/00,Sheffield Weds,Fulham,3,3,D,1,0,H,17559,Graham Laws,8,12,5,8,0,0,4,6,14,9,0,1,4,3,1,0,65,30,3.6,3.4,1.8,3.5,3,1.8,5,3.5,1.55,4.2,3.4,1.73,4.5,3.5,1.61
E1,28/10/00,Stockport,Nott'm Forest,1,2,A,0,0,D,6021,Mark Warren,14,10,6,6,1,0,8,5,6,15,2,6,1,2,0,0,10,20,2.7,3.15,2.25,2.7,2.9,2.2,2.75,3.2,2.25,2.7,3.2,2.3,2.8,3.2,2.2
E1,28/10/00,Tranmere,QPR,1,1,D,0,0,D,7263,Graham Frankland,20,11,15,6,0,1,8,6,15,16,3,8,1,4,0,0,10,40,2,3.1,3.25,2,3,2.9,2,3.2,3.2,1.85,3.25,3.75,1.9,3.25,3.4
E1,28/10/00,Wimbledon,Sheffield United,0,0,D,0,0,D,7327,Tony Bates,7,4,3,2,0,0,9,6,11,12,4,6,2,1,0,0,20,10,1.9,3.2,3.55,1.8,3,3.5,1.8,3.2,4,1.8,3.2,4,1.66,3.3,4.5
E1,28/10/00,Wolves,Watford,2,2,D,0,2,A,20296,Bill Burns,8,6,8,7,0,1,7,6,10,13,2,1,0,0,0,0,0,0,3,2.95,2.2,2.7,2.9,2.2,3.5,3.2,1.9,3,3.1,2.2,3,3.2,2.1
E1,29/10/00,Grimsby,West Brom,2,0,H,0,0,D,5429,Keith Hill,11,17,6,5,0,0,6,8,15,16,6,3,1,2,0,0,10,20,2.65,3.1,2.3,2.35,3,2.35,2.6,3.2,2.35,2.7,3.2,2.3,2.62,3.1,2.37
E1,31/10/00,Bolton,QPR,3,1,H,1,1,D,10180,David Laws,16,10,6,4,0,0,10,3,11,10,4,6,1,1,0,0,10,10,1.55,3.5,5,1.5,3.4,4.7,1.6,3.25,5,1.5,3.5,6,1.5,3.4,6
E1,31/10/00,Burnley,Crewe,1,0,H,1,0,H,13189,Andy Hall,10,7,4,3,0,0,6,4,12,18,4,1,1,4,0,0,10,40,1.55,3.55,5,1.5,3.4,4.7,1.55,3.5,5,1.57,3.4,5.5,1.57,3.5,5
E1,04/11/00,Birmingham,Bolton,1,1,D,0,0,D,20043,Steve Dunn,9,9,4,6,1,0,10,4,11,14,7,8,1,2,0,0,10,20,1.85,2.8,3.8,1.7,3.1,3.8,1.8,3.25,3.75,1.75,3.25,4.2,1.8,3.3,3.75
E1,04/11/00,Blackburn,Stockport,2,1,H,0,1,A,17404,Ray Olivier,22,4,12,2,1,0,18,0,11,20,11,6,2,4,0,0,20,40,1.4,3.5,6.5,1.4,3.6,5.5,1.3,4,8,1.35,4,8,1.36,3.75,8
E1,04/11/00,Crewe,Wolves,2,0,H,2,0,H,7147,Steve Baines,7,18,6,5,0,0,3,1,8,9,2,1,0,0,0,0,0,0,2.6,3.4,2.2,2.35,3,2.35,2.75,3.25,2.2,2.63,3.2,2.38,2.5,3.25,2.4
E1,04/11/00,Crystal Palace,Sheffield Weds,4,1,H,3,0,H,15333,Mark Warren,20,11,7,8,1,0,10,6,11,16,3,3,0,3,0,0,0,30,2.25,3,2.8,2.35,3,2.35,2.35,3.2,2.6,2.4,3.2,2.6,2.37,3.1,2.62
E1,04/11/00,Fulham,Huddersfield,3,0,H,0,0,D,13108,Steve Bennett,12,6,6,2,0,0,4,3,9,16,2,4,2,4,0,1,20,65,1.25,4.8,8,1.35,3.8,6.2,1.25,4.5,10,1.25,4.6,10,1.28,4.5,8
E1,04/11/00,Norwich,Tranmere,1,0,H,0,0,D,13688,Richard Beeby,10,16,3,5,1,1,4,3,12,19,8,2,0,1,0,0,0,10,1.85,3.2,3.6,1.8,3,3.5,1.8,3.2,4,1.91,3.2,3.6,1.83,3.2,3.75
E1,04/11/00,Nott'm Forest,Preston,3,1,H,1,1,D,19504,Barry Knight,13,5,8,4,0,0,4,4,11,13,1,0,3,4,0,2,30,90,2,2.8,3.6,2,3,2.9,2,3.2,3.2,2,3.2,3.3,1.83,3.2,3.75
E1,04/11/00,QPR,Portsmouth,1,1,D,1,0,H,12036,Eddie Wolstenholme,14,16,7,7,0,10,5,4,11,11,2,1,4,4,0,0,40,40,2.25,3.2,2.6,2.2,3,2.6,2.6,3.2,2.35,2.5,3.2,2.5,2.3,3.25,2.62
E1,04/11/00,Sheffield United,Gillingham,1,2,A,0,1,A,14028,Tony Leake,9,7,6,4,0,0,4,5,14,16,5,6,1,2,0,0,10,20,1.6,3.2,5,1.6,3.2,4.2,1.55,3.5,5,1.53,3.5,5.5,1.57,3.25,5.5
E1,04/11/00,Watford,Grimsby,4,0,H,2,0,H,11600,Phil Joslin,21,11,10,9,0,0,8,6,14,12,4,2,0,1,0,0,0,10,1.3,4.5,7,1.3,4,7,1.35,3.75,8,1.33,4.2,8,1.33,4,8
E1,04/11/00,West Brom,Burnley,1,1,D,0,1,A,17828,Bill Jordan,14,3,5,1,0,0,8,1,12,16,1,6,3,4,0,0,30,40,1.85,3,3.8,2.1,3,2.8,1.85,3.2,3.75,1.85,3.2,3.75,1.83,3.2,3.75
E1,05/11/00,Barnsley,Wimbledon,0,1,A,0,0,D,13641,Phil Dowd,15,13,9,6,1,0,3,4,11,16,6,5,0,1,0,0,0,10,,,,2,3,2.9,2,3.2,3.2,2.1,3.2,3.1,2.1,3.2,3
E1,07/11/00,Norwich,Birmingham,1,0,H,1,0,H,13900,Andrew Butler,9,11,3,5,0,0,4,5,11,16,6,1,2,1,0,1,20,35,2.7,3.3,2.2,2.6,3,2.2,2.6,3.2,2.35,2.63,3.2,2.38,2.62,3.1,2.37
E1,07/11/00,Watford,Sheffield Weds,1,3,A,0,1,A,11166,Dermot Gallagher,9,9,2,6,0,1,4,7,5,11,1,4,1,0,0,0,10,0,1.35,4.5,6.4,1.45,3.5,5,1.3,4.5,8,1.33,4.2,8,1.28,4.5,8
E1,08/11/00,Barnsley,Blackburn,1,2,A,1,0,H,13622,Scott Mathieson,8,14,6,8,1,0,7,7,11,13,3,3,2,2,0,0,20,20,2.8,3.2,2.2,2.5,2.9,2.3,2.75,3.25,2.2,2.7,3.25,2.3,2.75,3.2,2.25
E1,10/11/00,Preston,Crewe,2,1,H,1,1,D,12632,George Cain,21,5,10,1,0,0,6,4,7,5,3,3,0,2,0,0,0,20,1.6,3.25,5.25,1.55,3.3,4.5,1.6,3.5,4.5,1.57,3.4,5.5,1.57,3.25,5.5
E1,11/11/00,Bolton,Barnsley,2,0,H,2,0,H,13406,Paul Alcock,20,5,6,2,1,0,8,4,16,8,6,17,1,2,0,0,10,20,1.66,3.2,4.7,1.7,3.1,3.8,1.6,3.5,4.5,1.67,3.4,4.5,1.66,3.3,4.5
E1,11/11/00,Burnley,Sheffield United,2,0,H,0,0,D,16635,Graham Laws,7,9,6,4,0,0,7,4,16,20,7,5,1,3,0,0,10,30,1.9,3.2,3.45,1.8,3,3.5,1.8,3.2,4,1.8,3.25,4,1.8,3.3,3.75
E1,11/11/00,Huddersfield,West Brom,0,2,A,0,2,A,11801,David Ellaray,12,9,5,7,1,0,4,3,10,13,5,1,4,1,0,0,40,10,2.85,3.05,2.2,2.35,3,2.35,2.75,3.25,2.2,2.75,3.25,2.25,2.75,3.2,2.25
E1,11/11/00,Portsmouth,Blackburn,2,2,D,1,1,D,14141,Peter Walton,12,11,7,5,0,1,3,4,16,17,3,2,2,1,0,0,20,10,2.45,2.9,2.65,2.35,3,2.35,2.6,3.2,2.35,2.75,3.25,2.25,2.75,3.25,2.2
E1,11/11/00,Sheffield Weds,Norwich,3,2,H,1,1,D,16956,Michael Jones,9,14,7,6,0,1,7,3,16,14,2,5,1,2,0,0,10,20,2,3.1,3.2,2.1,3,2.8,2.25,3.2,2.75,1.9,3.25,3.5,1.9,3.4,3.25
E1,11/11/00,Stockport,QPR,2,2,D,1,1,D,6356,Paul Rejer,7,10,3,5,0,0,13,6,6,9,4,6,1,3,0,0,10,30,2.15,3.1,3,2.1,3,2.8,2.25,3.2,2.75,2.25,3.2,2.8,2.1,3.2,3
E1,11/11/00,Tranmere,Watford,2,0,H,1,0,H,8858,Alan Wiley,17,13,8,7,0,2,6,3,14,8,4,3,1,1,0,0,10,10,3.4,3.15,1.95,3.3,3,1.85,3.5,3.4,1.85,3.75,3.25,1.83,3.75,3.3,1.8
E1,11/11/00,Wimbledon,Fulham,0,3,A,0,1,A,14071,Chris Foy,11,12,4,5,0,0,7,9,11,15,3,2,3,1,0,0,30,10,2.95,3.05,2.15,2.8,3,2.1,3,3.2,2.1,3.1,3.2,2.1,3.5,3.2,1.9
E1,11/11/00,Wolves,Crystal Palace,1,3,A,0,2,A,17658,Paul Robinson,18,9,14,7,0,1,13,1,13,13,6,6,3,2,0,0,30,20,1.8,3.1,3.9,1.7,3.2,3.6,1.65,3.4,4.3,1.7,3.4,4.33,1.72,3.4,4
