Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
D2,08/12/02,Ahlen,Mannheim,1,4,A,0,3,A,1.727,3.4,4,1.75,3.25,3.9,1.75,3.2,4,1.75,3.3,4,1.85,3.2,3.5,1.7,1.9,,
D2,08/12/02,Braunschweig,Union Berlin,1,2,A,1,0,H,2.25,3.2,2.75,2.25,3.2,2.65,2.3,2.9,2.8,2.2,3.25,2.75,2.3,3,2.7,1.7,1.9,,
D2,08/12/02,Ein Frankfurt,Oberhausen,1,0,H,0,0,D,1.615,3.25,5,1.55,3.4,5.1,1.55,3.5,4.8,1.571,3.5,5,1.5,3.5,5.5,1.55,2.15,,
D2,08/12/02,Ein Trier,FC Koln,2,3,A,1,1,D,2.5,3.1,2.5,2.45,3.2,2.4,2.5,3,2.5,2.6,3.1,2.4,2.7,3,2.3,1.7,1.9,,
D2,09/12/02,Karlsruhe,Freiburg,1,1,D,1,1,D,2.75,3.25,2.2,2.7,3.2,2.2,2.9,3,2.2,2.8,3.2,2.2,2.85,3,2.2,1.75,1.85,,
D2,13/12/02,FC Koln,Burghausen,1,0,H,0,0,D,1.4,3.75,6.5,1.45,3.91,6.61,1.45,3.6,5.8,1.4,3.75,7,1.4,3.65,6.7,1.5,2.25,,
D2,13/12/02,Greuther Furth,Karlsruhe,0,0,D,0,0,D,1.727,3.25,4,1.75,3.36,4.31,1.7,3.2,4.2,1.727,3.25,4.2,1.8,3.2,3.7,1.65,1.95,,
D2,13/12/02,Mainz,Braunschweig,3,1,H,1,0,H,1.444,3.75,6,1.5,3.76,6.25,1.45,3.6,5.8,1.444,3.75,6,1.45,3.6,5.8,1.6,2.05,,
D2,13/12/02,St Pauli,Aachen,1,4,A,0,1,A,2.6,3.2,2.4,2.54,3.16,2.41,2.4,3.2,2.4,2.6,3.25,2.3,2.65,3.05,2.3,1.65,1.95,,
D2,15/12/02,Freiburg,Duisburg,3,1,H,0,1,A,1.727,3.25,4,1.8,3.3,3.6,1.8,3.1,3.8,1.85,3.25,3.6,1.85,3.2,3.5,1.7,1.9,,
D2,15/12/02,Mannheim,Lubeck,2,1,H,0,0,D,2.3,3.2,2.7,2.3,3.15,2.6,2.1,3,3.1,2.3,3.25,2.6,2.25,3.15,2.65,1.7,1.9,,
D2,15/12/02,Oberhausen,Ahlen,2,1,H,1,1,D,1.615,3.5,4.5,1.6,3.4,4.6,1.6,3.4,4.6,1.615,3.5,4.5,1.6,3.4,4.6,1.65,1.95,,
D2,15/12/02,Reutlingen,Ein Frankfurt,1,0,H,0,0,D,2.7,3.2,2.3,2.52,3.2,2.37,2.7,3,2.3,2.75,3.2,2.25,2.8,3.15,2.15,1.7,1.9,,
D2,15/12/02,Union Berlin,Ein Trier,1,3,A,1,0,H,2.1,3,3.2,2,3.15,3.15,1.9,3.1,3.5,2.1,3.1,3.1,2,3.1,3.2,1.7,1.9,,
D2,24/01/03,FC Koln,Karlsruhe,3,0,H,1,0,H,1.4,3.75,7,1.4,3.75,6.5,1.45,3.8,5.4,1.4,3.75,7,1.35,4,6.8,1.6,2.05,,
D2,24/01/03,Mannheim,Braunschweig,1,1,D,0,1,A,1.8,3.25,3.75,1.8,3.25,3.75,1.75,3.2,4,1.75,3.3,4,1.7,3.4,4,1.7,1.9,,
D2,24/01/03,St Pauli,Ein Frankfurt,1,1,D,0,1,A,3.5,3.2,1.9,3.3,3.15,1.95,3.2,3.1,2,3.4,3.25,1.91,4,3.35,1.7,1.65,1.95,,
D2,26/01/03,Burghausen,Ein Trier,1,1,D,1,0,H,2.1,3.2,3,2.05,3.25,3,2.1,3,3.1,2.1,3.2,3,2.2,3.25,2.75,1.7,1.9,,
D2,26/01/03,Greuther Furth,Duisburg,1,0,H,0,0,D,2.1,3.2,3,2.15,3.1,2.9,2.1,3,3.1,2.2,3.1,2.88,2.1,3.2,2.85,1.7,1.9,,
D2,26/01/03,Mainz,Union Berlin,1,0,H,1,0,H,1.61,3.5,4.5,1.65,3.3,4.5,1.65,3.3,4.4,1.67,3.4,4.33,1.65,3.4,4.3,1.65,1.95,,
D2,26/01/03,Oberhausen,Lubeck,3,1,H,2,1,H,1.8,3.3,3.75,1.75,3.2,4,1.75,3.2,4,1.75,3.3,4,1.65,3.4,4.3,1.65,1.95,,
D2,26/01/03,Reutlingen,Ahlen,1,2,A,1,2,A,1.83,3.4,3.5,1.85,3.25,3.4,1.9,3.1,3.5,1.83,3.3,3.6,1.8,3.4,3.5,1.65,1.95,,
D2,27/01/03,Freiburg,Aachen,1,1,D,0,0,D,1.72,3.4,4,1.7,3.3,4.1,1.65,3.3,4.4,1.7,3.4,4.2,,,,1.65,1.95,,
D2,31/01/03,Ein Frankfurt,Freiburg,1,1,D,0,0,D,2,3.2,3.2,2,3.1,3.2,2.2,3,2.9,2,3.1,3.2,2.1,3.1,2.95,1.9,1.7,,
D2,02/02/03,Ahlen,St Pauli,3,2,H,2,1,H,1.8,3.25,3.75,1.75,3.2,3.95,1.7,3.2,4.2,1.7,3.3,4,1.85,3.25,3.45,1.7,1.9,,
D2,02/02/03,Karlsruhe,Burghausen,2,1,H,1,0,H,2,3.2,3.2,1.95,3.1,3.3,2.1,3,3.1,1.95,3.1,3.3,2,3.15,3.1,1.8,1.8,,
D2,02/02/03,Lubeck,Reutlingen,0,0,D,0,0,D,1.9,3.25,3.4,1.85,3.15,3.6,1.8,3.1,3.8,1.85,3.2,3.6,1.9,3.2,3.35,1.7,1.9,,
D2,02/02/03,Union Berlin,Mannheim,1,1,D,0,1,A,1.83,3.25,3.75,1.8,3.15,3.8,1.8,3.1,3.8,1.8,3.2,3.8,1.85,3.25,3.45,1.7,1.9,,
D2,03/02/03,Ein Trier,Mainz,2,1,H,2,1,H,2.37,3.1,2.62,2.2,3.15,2.75,2.3,3,2.7,2.3,3,2.7,2.25,3.1,2.7,1.7,1.9,,
D2,07/02/03,Burghausen,Duisburg,1,1,D,1,1,D,2.25,3.2,2.75,2.3,3.05,2.75,2.3,2.9,2.8,2.25,3.1,2.75,2.25,3.1,2.7,1.65,1.95,,
D2,07/02/03,Mannheim,Mainz,1,5,A,1,1,D,2.75,3.2,2.25,2.55,3.1,2.45,3,3.1,2.1,2.7,3,2.3,2.5,3.15,2.4,1.75,1.85,,
D2,09/02/03,Freiburg,Ahlen,4,0,H,1,0,H,1.5,3.4,6,1.45,3.75,6,1.55,3.5,4.8,1.5,3.75,5,1.5,3.5,5.5,1.55,2.15,,
D2,09/02/03,Greuther Furth,Ein Frankfurt,0,1,A,0,0,D,2.375,3.1,2.625,2.4,3,2.65,2.2,3,2.9,2.3,3,2.7,2.2,3.1,2.8,1.7,1.9,,
D2,09/02/03,Karlsruhe,Ein Trier,1,1,D,1,0,H,2.2,3.25,2.75,2.25,3.1,2.8,2.2,3,2.9,2.25,3.1,2.75,2.15,3.15,2.85,1.65,1.95,,
D2,09/02/03,Oberhausen,Union Berlin,2,2,D,1,1,D,1.727,3.2,4.333,1.7,3.3,4.25,1.75,3.2,4,1.7,3.5,3.8,1.65,3.35,4.3,1.65,1.95,,
D2,09/02/03,St Pauli,Lubeck,2,0,H,2,0,H,2.25,3.2,2.75,2.25,3.1,2.8,2.2,3,2.9,2.25,3.1,2.75,2.25,3.1,2.7,1.65,1.95,,
D2,10/02/03,FC Koln,Aachen,3,3,D,1,0,H,1.533,3.4,5.5,1.53,3.5,5.25,1.65,3.3,4.4,1.5,3.75,5,1.45,3.6,6,1.55,2.15,,,
D2,14/02/03,Braunschweig,St Pauli,0,1,A,0,1,A,2.1,3.2,3,2.07,3.1,3.1,2.3,3,2.7,2.2,3.2,2.7,2.3,3,2.7,1.55,2.15,,,
D2,14/02/03,Duisburg,Karlsruhe,2,0,H,2,0,H,1.667,3.3,4.5,1.7,3.25,4.3,1.75,3.1,4.2,1.7,3.5,3.8,1.7,3.4,4,1.6,2.05,,,
D2,14/02/03,Lubeck,Freiburg,2,0,H,0,0,D,2.75,3.2,2.25,2.85,3,2.25,2.9,3,2.2,2.8,3.1,2.2,3.05,2.95,2.15,1.65,1.95,,,
D2,16/02/03,Aachen,Burghausen,2,3,A,2,2,D,1.667,3.3,4.5,1.63,3.35,4.6,1.65,3.3,4.4,1.667,3.5,4,1.55,3.4,5,1.6,2.05,,,
D2,16/02/03,Ahlen,Greuther Furth,3,0,H,2,0,H,2.375,3.1,2.625,2.35,3.1,2.65,2.3,3,2.7,2.3,3,2.7,2.4,3.1,2.55,1.7,1.9,,,
D2,16/02/03,Ein Trier,Mannheim,2,2,D,1,1,D,1.615,3.25,5,1.63,3.35,4.6,1.65,3.3,4.4,1.667,3.5,4,1.6,3.5,4.5,1.6,2.05,,,
D2,16/02/03,Mainz,Oberhausen,2,1,H,0,0,D,1.727,3.2,4.333,1.67,3.3,4.4,1.75,3.1,4.2,1.7,3.5,3.8,1.7,3.4,4,1.63,2,,,
D2,17/02/03,Ein Frankfurt,FC Koln,1,1,D,1,0,H,2.375,3.1,2.625,2.35,3,2.75,2.2,3,2.9,2.25,3.1,2.75,2.15,2.95,3.05,1.75,1.85,,,
D2,19/02/03,Reutlingen,Braunschweig,0,1,A,0,0,D,1.667,3.25,4.5,1.71,3.35,4.41,1.7,3.2,4.2,1.7,3.5,3.8,1.7,3.35,4,,,,,
D2,21/02/03,FC Koln,Ahlen,2,1,H,1,1,D,1.4,3.75,7,1.4,3.9,6.6,1.45,3.8,5.4,1.364,4,6.5,1.4,3.55,7,1.4,2.5,,,
D2,21/02/03,Karlsruhe,Aachen,1,2,A,1,0,H,2.375,3.1,2.625,2.3,3.1,2.75,2.4,2.9,2.7,2.3,3,2.7,2.3,3.15,2.6,1.65,1.95,,,
D2,21/02/03,Oberhausen,Mannheim,0,1,A,0,1,A,1.571,3.5,5,1.6,3.4,4.9,1.6,3.4,4.6,1.6,3.6,4.333,1.65,3.3,4.4,1.5,2.25,,,
D2,23/02/03,Burghausen,Ein Frankfurt,3,3,D,2,1,H,2.625,3.1,2.375,2.7,3.1,2.35,2.5,3,2.5,2.75,3.1,2.25,2.7,3.1,2.25,1.8,1.8,,,
D2,23/02/03,Duisburg,Ein Trier,2,4,A,0,3,A,1.909,3.2,3.5,1.85,3.2,3.7,1.85,3.1,3.6,1.9,3.2,3.4,1.85,3.2,3.5,1.7,1.9,,,
D2,23/02/03,Greuther Furth,Lubeck,2,1,H,2,0,H,1.8,3.25,3.75,1.8,3.25,4,1.7,3.2,4.2,1.75,3.3,3.8,1.85,3.2,3.5,1.6,2.05,,,
D2,23/02/03,Reutlingen,Mainz,1,2,A,0,0,D,2.625,3.1,2.375,2.65,3.1,2.4,2.5,3,2.5,2.625,3,2.375,2.55,3.15,2.35,1.65,1.95,,,,,
D2,23/02/03,St Pauli,Union Berlin,2,2,D,0,0,D,2.1,3.2,3,2.1,3.2,3,2.1,3,3.1,2.05,3.1,3.1,1.95,3.2,3.2,1.65,1.95,,,,,
D2,24/02/03,Freiburg,Braunschweig,2,0,H,1,0,H,1.286,4.5,8,1.35,4,7.5,1.3,4.2,8,1.3,4.333,7.5,1.4,3.9,6,1.45,2.35,,,,,
D2,28/02/03,Braunschweig,Greuther Furth,1,1,D,1,1,D,2.625,3.2,2.3,2.75,3.05,2.3,2.9,3,2.2,2.7,3,2.3,2.65,3.15,2.25,1.7,1.9,,,,,
D2,28/02/03,Ein Frankfurt,Karlsruhe,2,1,H,2,0,H,1.5,3.6,5.5,1.45,3.6,6.2,1.5,3.5,5.4,1.444,3.8,5.5,1.45,3.55,6,1.65,1.95,,,,,
D2,28/02/03,Mainz,St Pauli,1,1,D,0,0,D,1.4,3.75,7,1.45,3.6,6.2,1.5,3.5,5.4,1.444,3.8,5.5,1.55,3.4,5,1.5,2.25,,,,,
D2,28/02/03,Mannheim,Reutlingen,0,0,D,0,0,D,2,3.2,3.2,2,3.1,3.3,2,3.1,3.2,2,3.2,3.1,1.9,3.15,3.4,1.7,1.9,,,,,
D2,02/03/03,Aachen,Duisburg,1,0,H,0,0,D,2,3,3.4,2.05,3.1,3.15,1.9,3.1,3.5,1.9,3.2,3.4,1.95,3.2,3.2,1.6,2.05,,,,,
D2,02/03/03,Ahlen,Burghausen,2,4,A,1,2,A,2,3.2,3.2,1.97,3.15,3.3,1.9,3.1,3.5,1.9,3.2,3.4,2,3.15,3.15,1.6,2.05,,,,,
D2,02/03/03,Ein Trier,Oberhausen,1,0,H,0,0,D,1.727,3.2,4.333,1.75,3.25,4,1.75,3.2,4,1.75,3.3,3.8,1.65,3.35,4.3,1.55,2.15,,,,,
D2,02/03/03,Lubeck,FC Koln,1,1,D,0,0,D,3,3,2.2,2.85,3.1,2.2,2.8,2.9,2.3,2.875,3.1,2.15,3,2.95,2.15,1.55,2.15,,,,,
D2,03/03/03,Union Berlin,Freiburg,1,1,D,1,0,H,2.625,3.1,2.375,2.65,3,2.4,2.8,2.9,2.3,2.7,3,2.3,2.7,3,2.3,1.75,1.85,,,,,
D2,05/03/03,Aachen,Greuther Furth,0,0,D,0,0,D,1.83,3.3,3.6,1.85,3.2,3.65,1.85,3.1,3.6,1.8,3.2,3.75,1.9,3.1,3.45,1.7,1.9,,,,,
D2,05/03/03,Braunschweig,Oberhausen,2,1,H,0,1,A,2.37,3.25,2.5,2.3,3.15,2.65,2.5,3,2.5,2.38,3,2.62,2.4,3.05,2.55,1.85,1.75,,,,,
D2,05/03/03,Duisburg,FC Koln,2,2,D,2,1,H,2.62,3,2.4,2.6,3.15,2.35,2.5,3,2.5,2.6,3,2.4,2.7,2.9,2.35,1.8,1.8,,,,,
D2,07/03/03,Freiburg,Mainz,1,0,H,0,0,D,1.909,3.2,3.5,1.9,3.25,3.35,1.9,3.1,3.5,1.95,3.2,3.2,1.95,3.1,3.3,1.7,1.9,,,,,
D2,07/03/03,Karlsruhe,Ahlen,2,4,A,2,1,H,2,3.2,3.2,2.12,3.1,2.95,2.1,3,3.1,2.05,3.1,3.1,2.1,3.1,2.95,1.65,1.95,,
D2,07/03/03,St Pauli,Mannheim,2,1,H,1,0,H,2,3.2,3.2,1.95,3.15,3.3,2,3.1,3.2,1.95,3.2,3.2,1.95,3.15,3.25,1.7,1.9,,
D2,09/03/03,Aachen,Ein Trier,0,1,A,0,1,A,2,3.2,3.2,2,3.15,3.2,2,3.1,3.2,2,3.2,3.1,1.95,3.15,3.25,1.75,1.85,,
D2,09/03/03,Burghausen,Lubeck,0,0,D,0,0,D,1.833,3.2,3.75,1.9,3.25,3.35,1.9,3.1,3.5,1.9,3.2,3.4,1.8,3.15,3.75,1.7,1.9,,
D2,09/03/03,FC Koln,Braunschweig,1,1,D,1,1,D,1.25,5,8,1.26,4.75,8,1.3,4.2,8,1.25,4.5,8.5,1.25,4.5,8.5,1.5,2.25,,
D2,09/03/03,Greuther Furth,Union Berlin,1,1,D,1,0,H,1.8,3.25,3.75,1.8,3.2,3.8,1.8,3.1,3.8,1.75,3.3,3.8,1.8,3.2,3.7,1.7,1.9,,
D2,09/03/03,Reutlingen,Oberhausen,2,0,H,0,0,D,2.1,3.2,3,2.12,3.1,2.95,2.1,3,3.1,2.1,3.1,3,2,3.15,3.1,1.8,1.8,,
D2,10/03/03,Duisburg,Ein Frankfurt,0,2,A,0,1,A,2.5,3.1,2.5,2.5,2.95,2.55,2.5,3,2.5,2.5,3,2.5,2.45,3.1,2.45,1.8,1.8,,
D2,14/03/03,Ahlen,Duisburg,0,0,D,0,0,D,2.2,3.25,2.75,2.12,3.2,2.9,2,3.1,3.2,2.1,3.1,3,2.15,3.15,2.8,1.55,2.15,,
D2,14/03/03,Ein Trier,Reutlingen,1,2,A,1,2,A,1.61,3.25,5,1.65,3.3,4.5,1.7,3.2,4.2,1.67,3.5,4,1.55,3.5,4.8,1.55,2.15,,
D2,14/03/03,Mainz,Greuther Furth,1,3,A,1,1,D,1.72,3.2,4.33,1.7,3.25,4.25,1.7,3.2,4.2,1.7,3.5,3.8,1.65,3.2,4.6,1.7,1.9,,
D2,16/03/03,Braunschweig,Burghausen,0,0,D,0,0,D,2.3,3.2,2.62,2.3,3.15,2.65,2.3,3,2.7,2.3,3,2.7,2.35,3.15,2.55,,,,
D2,16/03/03,Ein Frankfurt,Aachen,1,1,D,1,1,D,1.66,3.3,4.5,1.7,3.25,4.25,1.65,3.3,4.4,1.7,3.5,3.8,1.7,3.2,4.2,1.7,1.9,,
D2,16/03/03,Lubeck,Karlsruhe,2,0,H,1,0,H,1.72,3.2,4.33,1.82,3.2,3.75,1.8,3.1,3.8,1.8,3.2,3.75,1.75,3.2,3.9,1.55,2.15,,
D2,16/03/03,Oberhausen,St Pauli,3,0,H,1,0,H,1.9,3.2,3.5,2,3.2,3.15,2.1,3,3.1,1.95,3.2,3.2,2.2,3.25,2.65,1.7,1.9,,
D2,16/03/03,Union Berlin,FC Koln,0,3,A,0,0,D,2.8,2.87,2.37,2.9,2.9,2.28,2.9,2.7,2.4,2.7,3,2.3,2.75,2.85,2.35,1.65,1.95,,
D2,17/03/03,Mannheim,Freiburg,0,3,A,0,0,D,2.87,3,2.25,2.8,3.05,2.25,3.1,3,2.1,3,3.1,2.1,2.95,3.1,2.1,1.85,1.75
D2,21/03/03,Aachen,Ahlen,3,0,H,2,0,H,1.727,3.25,4.333,1.75,3.25,4.1,1.7,3.2,4.2,1.727,3.4,3.8,1.75,3.15,4,1.55,2.15
D2,21/03/03,Ein Frankfurt,Ein Trier,2,3,A,1,1,D,1.727,3.25,4.333,1.7,3.3,4.3,1.7,3.2,4.2,1.727,3.4,3.8,1.75,3.15,4,1.8,1.8
D2,21/03/03,St Pauli,Reutlingen,1,2,A,1,1,D,2,3.2,3.2,1.95,3.25,3.3,2.1,3,3.1,1.95,3.2,3.2,1.85,3.15,3.6,1.6,2.05
D2,23/03/03,Burghausen,Union Berlin,0,1,A,0,1,A,1.909,3,3.75,1.9,3.05,3.7,2,2.9,3.4,1.95,3.2,3.2,1.95,3.1,3.3,1.65,1.95
D2,23/03/03,Duisburg,Lubeck,1,0,H,1,0,H,1.727,3.4,4,1.85,3.2,3.75,1.9,3.1,3.5,1.8,3.2,3.75,1.95,3.1,3.3,1.6,2.05
D2,23/03/03,Freiburg,Oberhausen,5,2,H,4,0,H,1.4,3.75,7,1.4,3.8,6.9,1.35,4,7,1.4,4,6,1.45,3.55,6,1.6,2.05
D2,23/03/03,Greuther Furth,Mannheim,5,0,H,2,0,H,1.571,3.5,5,1.65,3.4,4.5,1.65,3.3,4.4,1.615,3.6,4.2,1.65,3.35,4.25,1.6,2.05
D2,23/03/03,Karlsruhe,Braunschweig,1,0,H,1,0,H,1.909,3.25,3.4,2.05,3.1,3.2,2.1,3,3.1,2,3.2,3.1,2.1,3.1,2.95,1.7,1.9
D2,24/03/03,FC Koln,Mainz,1,4,A,1,3,A,1.615,3.4,4.5,1.65,3.4,4.5,1.65,3.3,4.4,1.67,3.5,4,1.6,3.3,4.75,1.6,2.05
D2,26/03/03,Union Berlin,Reutlingen,0,0,D,0,0,D,2.1,3.1,3.1,2.1,3.05,3.22,2.1,2.8,3.3,2.1,3.1,3,2.1,3.05,3,1.8,1.8
D2,04/04/03,Braunschweig,Duisburg,0,1,A,0,0,D,2.375,3.1,2.625,2.3,3.1,2.6,2.1,3,3.1,2.375,3,2.625,2.3,3.05,2.65,1.75,1.85
D2,04/04/03,Mainz,Burghausen,2,0,H,1,0,H,1.615,3.25,5,1.6,3.35,4.7,1.6,3.4,4.6,1.571,3.6,4.5,1.6,3.4,4.6,1.65,2
D2,04/04/03,Mannheim,FC Koln,1,2,A,0,0,D,3.75,3.2,1.833,3.45,3.25,1.85,3.5,3.2,1.85,3.75,3.2,1.8,3.85,2.95,1.85,1.6,2.05
D2,06/04/03,Ahlen,Ein Frankfurt,1,1,D,0,0,D,2.625,3.2,2.3,2.65,3.1,2.3,2.7,3,2.3,2.7,3,2.3,2.7,3.1,2.25,1.65,1.95
D2,06/04/03,Ein Trier,St Pauli,1,2,A,1,1,D,1.615,3.3,5,1.6,3.35,4.7,1.65,3.3,4.4,1.615,3.6,4.2,1.55,3.55,4.75,1.6,2.05
D2,06/04/03,Lubeck,Aachen,2,0,H,1,0,H,2.3,3.1,2.75,2.3,3.1,2.65,2.4,2.9,2.7,2.3,3,2.7,2.35,3.05,2.6,1.7,1.9,,
D2,06/04/03,Oberhausen,Greuther Furth,2,3,A,1,3,A,2.2,3.1,2.875,2.2,3.1,2.8,2.3,3,2.7,2.2,3.1,2.8,2.25,3.15,2.65,1.65,1.95,,
D2,06/04/03,Union Berlin,Karlsruhe,0,0,D,0,0,D,1.833,3.2,3.75,1.83,3.2,3.65,1.9,3,3.6,1.8,3.2,3.75,1.8,3.15,3.8,1.7,1.9,,
D2,07/04/03,Reutlingen,Freiburg,0,2,A,0,1,A,2.75,3.1,2.3,2.75,3.1,2.2,2.7,3,2.3,2.75,3.1,2.25,2.9,3.05,2.15,1.7,1.9,,
D2,11/04/03,Aachen,Braunschweig,1,3,A,0,2,A,1.5,3.6,5.5,1.5,3.6,5.25,1.45,3.8,5.4,1.5,3.75,5,1.55,3.4,5,1.7,1.9,,
D2,11/04/03,Burghausen,Mannheim,2,0,H,0,0,D,1.727,3.2,4.333,1.75,3.2,4,1.8,3.1,3.8,1.75,3.3,3.8,1.75,3.2,3.9,1.65,1.95,,
D2,11/04/03,Karlsruhe,Mainz,0,0,D,0,0,D,2.8,3.2,2.2,2.95,3.3,2,2.9,3,2.2,2.8,3.1,2.2,2.95,3.1,2.1,1.65,1.95,,
D2,13/04/03,Ahlen,Ein Trier,2,1,H,0,0,D,2.3,3.2,2.625,2.4,3,2.6,2.3,3,2.7,2.4,3,2.6,2.4,3.1,2.5,1.6,2.05,,
D2,13/04/03,Duisburg,Union Berlin,0,1,A,0,0,D,1.833,3,4,1.85,3,3.85,1.85,3,3.8,1.833,3.2,3.6,1.85,3.15,3.6,1.7,1.9,,
D2,13/04/03,Ein Frankfurt,Lubeck,3,1,H,1,1,D,1.5,3.6,5.5,1.5,3.6,5.25,1.45,3.8,5.4,1.5,3.75,5,1.55,3.4,5,1.65,1.95,,
D2,13/04/03,Freiburg,St Pauli,1,1,D,1,1,D,1.444,3.75,6,1.4,3.75,6.45,1.4,3.9,6,1.4,4,6,1.35,4.2,6.25,1.6,2.05,,
D2,13/04/03,Greuther Furth,Reutlingen,2,0,H,1,0,H,1.727,3.2,4.333,1.75,3.2,4,1.65,3.3,4.4,1.727,3.4,3.8,1.8,3.25,3.65,1.7,1.9,,
D2,14/04/03,FC Koln,Oberhausen,2,0,H,2,0,H,1.364,4,7,1.35,4,6.9,1.35,4,7,1.333,4.2,7,1.35,3.9,7,1.5,2.25,,
D2,17/04/03,Lubeck,Ahlen,4,1,H,1,1,D,1.9,3.25,3.4,1.85,3.2,3.65,1.9,3,3.6,1.8,3.2,3.75,1.9,2.95,3.7,,,,
D2,17/04/03,Mannheim,Karlsruhe,0,2,A,0,0,D,2.2,3.4,2.62,2.2,3.15,2.8,2.2,3.1,2.8,2.2,3.1,2.8,2.3,3.05,2.65,,,,
D2,17/04/03,St Pauli,Greuther Furth,1,1,D,0,1,A,2.4,3.4,2.4,2.45,3.15,2.5,2.4,3.2,2.4,2.4,3,2.6,2.3,3.05,2.65,1.65,1.95,,
D2,20/04/03,Braunschweig,Ein Frankfurt,0,0,D,0,0,D,3,3.4,2,3.2,3.2,2,3.1,3,2.1,3.1,3.2,2,3.1,3.2,2,1.8,1.8,,
D2,20/04/03,Ein Trier,Freiburg,0,1,A,0,0,D,2.5,3.1,2.5,2.5,3.2,2.45,2.5,3,2.5,2.6,3,2.4,2.75,3.15,2.2,1.75,1.85,,
D2,20/04/03,Oberhausen,Burghausen,0,0,D,0,0,D,2,3,3.4,1.95,3.2,3.35,1.9,3.1,3.5,1.95,3.2,3.2,2.05,2.85,3.35,1.75,1.85,,
D2,20/04/03,Reutlingen,FC Koln,1,2,A,1,1,D,3,3,2.2,3.1,3.1,2.1,3.1,3,2.1,2.875,3.1,2.15,3.3,2.9,2.05,1.65,2,,
D2,20/04/03,Union Berlin,Aachen,3,2,H,0,2,A,2,3,3.4,2.05,3.1,3.2,2,3,3.3,2.1,3.1,3,1.95,2.9,3.6,1.75,1.85,,
D2,21/04/03,Mainz,Duisburg,3,1,H,3,1,H,1.571,3.5,5,1.55,3.4,5.5,1.55,3.4,5,1.571,3.6,4.5,1.5,3.5,5.4,1.65,1.95,,
D2,25/04/03,Duisburg,Mannheim,0,0,D,0,0,D,1.533,3.6,5,1.57,3.5,5,1.5,3.7,5,1.5,3.75,5,1.5,3.7,5,1.95,1.65,,
D2,25/04/03,Ein Frankfurt,Union Berlin,0,0,D,0,0,D,1.5,3.6,5.5,1.48,3.55,5.8,1.45,3.6,5.8,1.5,3.75,5,1.5,3.5,5.4,1.95,1.65,,
D2,25/04/03,Greuther Furth,Freiburg,4,0,H,2,0,H,2.375,3.1,2.625,2.4,3.1,2.55,2.3,3,2.7,2.4,3,2.6,2.5,3.1,2.4,1.8,1.8,,
D2,27/04/03,Aachen,Mainz,3,0,H,1,0,H,2.5,3.25,2.375,2.9,3.3,2.1,3.1,3.2,2,2.7,3,2.3,2.7,3.4,2.1,1.95,1.65,,
D2,27/04/03,Ahlen,Braunschweig,1,2,A,0,2,A,1.8,3.4,3.6,1.8,3.4,3.65,1.75,3.3,3.8,1.75,3.3,3.8,1.85,3.2,3.5,1.95,1.65,,
D2,27/04/03,Burghausen,Reutlingen,1,0,H,0,0,D,2.2,3.25,2.75,2.22,3.2,2.7,2.1,2.9,3.2,2.111,3.1,2.9,2.05,3.1,3.05,1.8,1.8,,
D2,27/04/03,Karlsruhe,Oberhausen,2,1,H,0,1,A,1.909,3.25,3.4,1.85,3.2,3.55,1.85,3.1,3.6,1.85,3.2,3.5,1.8,3.2,3.7,1.8,1.8,,
D2,27/04/03,Lubeck,Ein Trier,3,1,H,2,0,H,2.2,3.25,2.75,2.15,3.2,2.8,1.75,3.2,4,2.15,3.1,2.875,2.1,3.2,2.85,1.95,1.65,,
D2,28/04/03,FC Koln,St Pauli,2,1,H,2,0,H,1.444,3.6,6.5,1.5,3.5,5.5,1.5,3.5,5.4,1.444,3.8,5.5,1.4,3.75,6.3,2,1.6,,
D2,02/05/03,Freiburg,FC Koln,3,0,H,2,0,H,1.909,3.2,3.5,1.85,3.1,3.7,1.7,3.1,4.4,1.727,3.4,3.8,2,3.1,3.3,1.77,1.9,,
D2,02/05/03,St Pauli,Burghausen,2,2,D,2,1,H,1.8,3.3,3.75,1.78,3.35,3.75,1.65,3.5,4,1.667,3.5,4,1.8,3.3,3.75,1.7,1.9,,
D2,02/05/03,Union Berlin,Ahlen,1,1,D,1,0,H,2,3.2,3.2,1.93,3.25,3.3,2.1,2.7,3.4,1.95,3.2,3.2,2,3.1,3.3,1.65,1.95,,
D2,04/05/03,Braunschweig,Lubeck,1,1,D,0,0,D,1.833,3.5,3.4,1.8,3.35,3.65,1.65,3.5,4,1.833,3.2,3.6,1.85,3.3,3.4,1.8,1.8,,
D2,04/05/03,Ein Trier,Greuther Furth,1,2,A,0,2,A,2.5,3.4,2.3,2.6,3.33,2.25,2.9,3.2,2.1,3,3.1,2.1,2.55,3.2,2.3,1.65,1.95,,
D2,04/05/03,Mannheim,Aachen,2,1,H,2,1,H,2.5,3.5,2.25,2.6,3.25,2.3,2.4,3.2,2.4,,,,2.65,3.25,2.2,1.7,1.9,,
D2,04/05/03,Oberhausen,Duisburg,3,1,H,1,0,H,1.833,3,4,1.78,3.15,4,1.7,3.3,4,1.85,3.2,3.5,1.85,3.25,3.45,1.8,1.8,,
