Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
SC1,02/01/02,Partick,Clyde,2,1,H,1,0,H,5005,"Rowbotham, J",12,8,5,4,1,0,5,1,14,6,2,0,1,0,0,0,10,0,1.6,3.6,4.5,,,,1.61,4,4,1.62,3.5,4.33,1.62,3.6,4.33,1.72,3.4,4
SC1,12/01/02,Arbroath,Ayr,0,2,A,0,0,D,700,"Clyde, G. T.",12,8,3,3,0,2,8,7,8,10,4,5,2,1,0,0,20,10,2.52,3.35,2.3,2.3,3.1,2.3,2.5,3.5,2.25,2.5,3.4,2.25,2.5,3.6,2.25,2.5,3.4,2.3
SC1,12/01/02,Clyde,Airdrie,0,1,A,0,1,A,1692,"Mitchell, G. P.",11,10,5,5,1,0,7,9,9,12,3,2,2,1,0,0,20,10,2.6,3.35,2.25,2.5,3.1,2.2,2.5,3.5,2.25,2.6,3.4,2.2,2.8,3.4,2.1,2.6,3.4,2.25
SC1,12/01/02,Falkirk,Partick,1,4,A,0,3,A,3890,"Young, W. S. G.",8,11,4,4,1,0,1,5,9,8,0,3,0,1,0,0,0,10,2.6,3.35,2.25,2.5,3.1,2.2,2.5,3.5,2.25,2.6,3.4,2.2,2.6,3.5,2.2,2.6,3.4,2.25
SC1,12/01/02,Inverness C,Raith Rvs,5,0,H,2,0,H,1822,"McDonald, D. G.",14,7,10,2,1,1,8,2,8,10,1,1,0,0,0,0,0,0,1.65,3.55,4.15,1.65,3.3,3.8,1.73,3.75,3.5,1.67,3.5,4,,,,1.66,3.6,4
SC1,12/01/02,St Mirren,Ross County,1,1,D,0,1,A,2079,"Dougal, S.",14,13,5,6,0,1,12,3,12,17,1,2,1,1,0,0,10,10,1.6,3.55,4.5,1.6,3.4,3.9,1.67,3.6,4,1.62,3.5,4.33,1.67,3.6,4,1.61,3.6,4.33
SC1,19/01/02,Airdrie,Inverness C,3,0,H,0,0,D,1506,"Orr, R.",4,12,4,7,0,0,6,13,11,16,5,2,0,0,0,0,0,0,1.67,3.45,4.4,1.7,3.2,3.7,1.73,3.5,3.75,1.7,3.5,3.8,1.62,3.6,4.33,1.66,3.6,4
SC1,19/01/02,Arbroath,Falkirk,0,1,A,0,1,A,964,"Richmond, C",5,6,2,4,0,0,4,4,7,5,2,0,2,1,0,0,20,10,2.25,3.15,2.85,2.2,3.1,2.5,2.25,3.5,2.5,2.25,3.4,2.5,2.38,3.25,2.5,2.25,3.4,2.6
SC1,19/01/02,Ayr,Clyde,0,1,A,0,1,A,2151,"Hardie, C.",12,11,4,5,1,0,4,5,8,4,3,3,2,0,0,0,20,0,1.7,3.45,4,1.7,3.2,3.7,1.73,3.5,3.75,1.73,3.5,3.75,1.73,3.6,3.75,1.72,3.6,3.75
SC1,19/01/02,Raith Rvs,St Mirren,1,0,H,0,0,D,1849,"Underhill, J. R.",8,6,2,2,0,0,6,7,14,11,0,2,2,0,0,0,20,0,2.65,3.15,2.4,2.5,3.1,2.2,2.5,3.5,2.25,2.6,3.4,2.2,2.6,3.5,2.2,2.6,3.4,2.25
SC1,19/01/02,Ross County,Partick,0,1,A,0,1,A,3043,"Hunter, A",8,6,4,3,0,0,3,7,5,9,0,6,0,1,0,0,0,10,3.3,3.45,1.85,3.2,3.1,1.85,2.87,3.6,2,3.2,3.4,1.9,3.4,3.5,1.83,3.4,3.5,1.83
SC1,22/01/02,Airdrie,St Mirren,2,3,A,2,1,H,1803,"Young, W. S. G.",10,15,5,11,0,1,6,12,8,14,2,4,1,1,0,0,10,10,1.68,3.55,4.2,1.65,3.3,3.8,1.67,3.6,4,1.67,3.5,4,1.57,3.75,4.5,1.66,3.6,4
SC1,26/01/02,Raith Rvs,Arbroath,0,0,D,0,0,D,1737,"Brown, T.",10,16,4,4,0,1,9,7,13,10,1,3,2,1,0,0,20,10,2.25,3.2,2.7,2.1,3.1,2.7,2.1,3.5,2.75,2.2,3.4,2.6,2.25,3.6,2.5,2.2,3.4,2.62
SC1,02/02/02,Clyde,Raith Rvs,1,2,A,0,1,A,1095,"Melville, C. J.",12,11,4,5,2,0,6,8,12,14,6,2,0,0,0,0,0,0,1.75,3.45,3.75,1.8,3.2,3.3,1.8,3.5,3.5,1.75,3.5,3.6,1.8,3.5,3.5,1.8,3.5,3.5
SC1,02/02/02,Falkirk,Ross County,1,4,A,0,3,A,1834,"Dougal, S.",11,9,7,5,0,0,5,2,13,15,1,14,2,1,0,0,20,10,1.78,3.5,3.55,1.75,3.3,3.4,1.8,3.5,3.5,1.8,3.4,3.5,1.8,3.6,3.4,1.8,3.5,3.5
SC1,02/02/02,Inverness C,Ayr,1,1,D,1,0,H,1409,"Summers, D",6,9,5,3,0,0,3,2,10,14,1,3,1,4,0,0,10,40,2.1,3.5,2.72,2.1,3.1,2.7,2.2,3.5,2.62,2.1,3.4,2.75,2.2,3.4,2.625,2.1,3.5,2.75
SC1,02/02/02,Partick,Airdrie,1,1,D,0,1,A,6663,"Dallas, H.",11,6,5,3,1,0,3,3,11,10,1,1,0,2,0,0,0,20,2.1,3.4,2.78,2.1,3.1,2.7,2.1,3.5,2.75,2.1,3.4,2.75,2.1,3.4,2.8,2.1,3.4,2.8
SC1,02/02/02,St Mirren,Arbroath,2,3,A,0,2,A,2528,"Martindale, E.",8,12,4,5,0,0,4,8,7,15,6,2,0,1,0,0,0,10,1.7,3.6,3.8,1.7,3.2,3.7,1.73,3.5,3.75,1.7,3.5,3.8,1.727,3.75,3.6,1.72,3.6,3.75
SC1,09/02/02,Airdrie,Ayr,1,2,A,0,1,A,1771,"Clark, K. W.",8,9,4,5,0,0,1,4,16,15,2,3,2,1,0,0,20,10,1.8,3.3,3.7,1.8,3.2,3.3,1.8,3.5,3.5,1.727,3.5,3.75,1.615,3.6,4.333,1.8,3.4,3.6
SC1,09/02/02,Clyde,Arbroath,1,0,H,1,0,H,1189,"Frickleton, I. G.",12,7,3,3,0,0,3,2,8,18,4,3,4,5,0,0,40,50,2.1,3.25,2.9,2,3.1,2.8,2,3.6,2.87,2,3.4,2.9,2.1,3.5,2.75,2,3.4,3
SC1,09/02/02,Falkirk,St Mirren,0,0,D,0,0,D,2386,"McDonald, D. G.",17,10,6,4,0,0,7,6,7,10,1,2,1,0,0,0,10,0,2.37,3.1,2.62,2.3,3.1,2.3,2.25,3.5,2.5,2.3,3.5,2.4,2.375,3.5,2.375,2.3,3.4,2.5
SC1,09/02/02,Partick,Inverness C,4,1,H,2,0,H,3969,"McCurry, T. M.",6,8,5,5,0,0,5,4,6,10,6,0,0,1,0,0,0,10,1.6,3.4,4.75,1.65,3.3,3.8,1.67,3.6,4,1.615,3.5,4.333,1.615,3.6,4.333,1.61,3.6,4.33
SC1,09/02/02,Ross County,Raith Rvs,4,2,H,1,1,D,2592,"Hynd, J",9,5,6,2,0,0,11,4,3,7,6,1,0,2,0,0,0,20,2.2,3.1,2.85,2.1,3.1,2.7,2,3.6,2.87,2.1,3.4,2.75,2.1,3.4,2.8,2.2,3.5,2.62
SC1,16/02/02,Arbroath,Airdrie,2,1,H,1,1,D,885,"Ritchie, M.",11,8,6,5,0,0,5,5,9,10,3,2,1,2,0,0,10,20,3.4,3.3,1.9,3,3.1,1.9,3,3.4,2,3.1,3.5,1.909,3,3.75,1.909,3.5,3.4,1.83
SC1,16/02/02,Ayr,Ross County,0,0,D,0,0,D,2186,"Dallas, H.",10,7,5,3,0,0,6,5,5,5,4,0,0,2,0,0,0,20,1.7,3.5,4,1.65,3.3,3.8,1.67,3.6,4,1.667,3.5,4,1.667,3.6,4,1.66,3.5,4.2
SC1,16/02/02,Inverness C,Falkirk,3,2,H,1,1,D,1803,"Fyfe, I. M.",14,9,10,5,0,0,3,2,6,8,1,2,0,1,0,0,0,10,2,3.25,3.25,2,3.1,2.8,2.2,3.5,2.62,1.9,3.4,3.2,1.833,3.5,3.4,1.9,3.4,3.25
SC1,16/02/02,Raith Rvs,Partick,2,0,H,2,0,H,2729,"McGarry, B. J.",6,14,6,4,0,2,3,8,9,12,1,3,1,0,0,0,10,0,3.6,3.4,1.85,3.1,3.2,1.85,3.2,3.5,1.91,3.4,3.5,1.8,3.6,3.75,1.727,3.5,3.5,1.8
SC1,16/02/02,St Mirren,Clyde,2,2,D,1,1,D,2840,"Toner, K. E.",10,8,5,6,0,1,7,10,15,15,1,0,1,3,0,1,10,55,1.9,3.3,3.5,1.9,3.1,3,1.91,3.4,3.25,1.9,3.4,3.2,2,3.4,3,1.9,3.4,3.25
SC1,23/02/02,Raith Rvs,Falkirk,5,1,H,2,1,H,2511,"Cassidy, B. W.",11,8,8,4,0,0,6,6,10,11,3,4,1,2,0,0,10,20,2.3,3.15,2.75,2.2,3.1,2.5,2.25,3.5,2.5,2.25,3.5,2.5,2.25,3.6,2.5,2.25,3.3,2.62
SC1,26/02/02,Arbroath,Partick,1,0,H,1,0,H,1074,"Thomson, G",12,9,5,3,0,0,1,4,17,14,3,6,2,0,0,0,20,0,2.9,3.4,2.05,2.7,3.1,2.1,2.75,3.5,2.1,2.875,3.5,2,3,3.75,1.909,3,3.4,2
SC1,26/02/02,Ayr,St Mirren,4,1,H,2,0,H,1932,"Orr, R.",16,7,6,3,0,1,5,4,8,6,1,1,0,1,0,0,0,10,2,3.4,3.05,2,3.1,2.8,1.91,3.25,3.4,1.95,3.5,3,2,3.6,2.875,2.1,3.4,2.8
SC1,02/03/02,Airdrie,Ross County,0,2,A,0,0,D,1337,"McDonald, D. G.",8,10,5,8,0,0,6,4,8,12,1,3,0,2,0,0,0,20,1.6,3.5,4.6,1.6,3.4,3.9,1.67,3.6,4,1.571,3.6,4.5,1.615,3.6,4.333,1.57,4,4.2
SC1,02/03/02,Clyde,Falkirk,2,3,A,0,3,A,1719,"Ritchie, M.",7,9,3,5,0,1,7,3,8,15,7,6,2,1,0,0,20,10,1.85,3.3,3.5,1.8,3.2,3.3,1.83,3.5,3.4,1.909,3.5,3.1,1.909,3.5,3.2,1.83,3.4,3.5
SC1,02/03/02,Inverness C,St Mirren,4,2,H,1,1,D,1866,"Brown, T.",18,6,11,4,0,0,5,2,5,11,2,1,0,1,0,0,0,10,1.9,3.4,3.25,1.85,3.2,3.1,1.91,3.5,3.2,1.909,3.5,3.1,1.909,3.5,3.2,1.83,3.4,3.5
SC1,02/03/02,Partick,Arbroath,2,2,D,0,2,A,3000,"Clark, K. W.",12,10,5,3,0,0,5,8,15,13,1,0,1,2,0,1,10,45,1.55,3.8,4.55,1.55,3.7,3.8,1.57,3.5,5,1.5,3.5,5.5,1.533,3.6,5,1.57,4,4.2
SC1,02/03/02,Raith Rvs,Ayr,3,3,D,2,3,A,2010,"Toner, K. E.",11,9,5,6,0,0,6,6,5,14,0,2,0,0,0,0,0,0,2.42,3.4,2.37,2.3,3.1,2.3,2.5,3.5,2.25,2.6,3.4,2.2,2.5,3.6,2.25,2.4,3.4,2.4
SC1,05/03/02,Falkirk,Clyde,1,6,A,1,1,D,1874,"Cassidy, B. W.",6,15,3,11,0,0,3,4,12,12,7,6,3,2,0,0,30,20,2.05,3.5,2.85,,,,2,3.6,2.87,2.1,3.5,2.7,2.1,3.5,2.75,2.1,3.4,2.8
SC1,09/03/02,Arbroath,Inverness C,1,0,H,0,0,D,738,"Thompson, C",9,7,4,3,1,0,6,6,11,8,2,3,0,0,0,0,0,0,2.1,3.4,2.8,2.1,3.1,2.7,2,3.4,3,2.1,3.5,2.7,2.1,3.5,2.75,2.1,3.5,2.75
SC1,09/03/02,Ayr,Partick,1,1,D,0,0,D,3624,"Orr, R.",12,13,6,5,0,0,6,10,8,11,1,2,0,1,0,0,0,10,2.5,3.4,2.3,2.3,3.1,2.3,2.37,3.25,2.5,2.5,3.5,2.25,2.375,3.5,2.375,2.37,3.3,2.5
SC1,09/03/02,Falkirk,Raith Rvs,2,1,H,0,0,D,2680,"Clyde, G. T.",15,2,6,1,0,0,4,6,12,15,4,2,2,3,0,0,20,30,2.1,3.4,2.8,2.1,3.1,2.7,2,3.6,2.87,2.1,3.4,2.75,2.25,3.6,2.5,2.2,3.3,2.7
SC1,09/03/02,Ross County,Clyde,2,1,H,0,0,D,2145,"Melin, P",7,7,4,5,0,0,4,4,5,7,2,2,2,2,0,0,20,20,2.2,3.3,2.7,2.1,3.1,2.7,2,3.6,2.87,2.1,3.5,2.7,2.2,3.5,2.6,2.1,3.5,2.75
SC1,09/03/02,St Mirren,Airdrie,2,1,H,1,0,H,3049,"Rowbotham, J",13,7,4,4,3,0,6,10,12,17,5,2,0,1,0,0,0,10,2.55,3.45,2.25,2.3,3.1,2.3,2.37,3.5,2.37,2.5,3.5,2.25,2.5,3.6,2.25,2.6,3.4,2.25
SC1,12/03/02,Airdrie,Falkirk,1,0,H,0,0,D,1812,"Toner, K. E.",12,11,7,6,1,1,5,4,14,16,10,6,1,1,0,0,10,10,1.77,3.7,3.4,1.8,3.2,3.3,1.91,3.5,3.2,1.8,3.5,3.4,1.909,3.75,3,1.72,3.6,3.75
SC1,12/03/02,Clyde,Ross County,0,0,D,0,0,D,703,"Thompson, C",13,11,3,6,0,0,5,5,12,17,0,1,1,3,0,0,10,30,2.15,3.5,2.65,2.2,3.1,2.5,2.2,3.5,2.62,2.1,3.5,2.7,2.2,3.5,2.6,2.2,3.5,2.62
SC1,16/03/02,Airdrie,Clyde,2,2,D,1,1,D,1551,"Clark, K. W.",10,13,4,3,0,0,4,3,12,15,3,3,2,2,0,0,20,20,1.75,3.25,4,1.8,3.2,3.3,1.83,3.5,3.4,2,3.4,3,1.909,3.75,3,1.83,3.4,3.5
SC1,16/03/02,Partick,Falkirk,3,0,H,1,0,H,4222,"Mitchell, G. P.",7,8,4,3,0,0,2,4,14,10,8,0,0,2,0,0,0,20,1.55,3.55,4.95,1.55,3.5,4.2,1.67,3.6,4,1.615,3.5,4.5,1.571,3.75,4.5,1.53,3.6,5
SC1,16/03/02,Raith Rvs,Inverness C,0,0,D,0,0,D,1590,"Fyfe, I. M.",7,10,1,2,0,0,5,6,11,13,0,3,1,1,1,0,35,10,2.25,3.2,2.7,2.2,3.1,2.5,2.25,3.5,2.5,2.375,3.3,2.5,2.25,3.6,2.5,2.1,3.3,2.87
SC1,16/03/02,Ross County,St Mirren,4,1,H,2,1,H,2957,"Freeland, A.",15,10,8,4,0,0,8,6,7,8,3,2,2,1,0,0,20,10,2.1,3.3,2.9,2,3.1,2.8,2,3.4,3,2.1,3.4,2.8,2,3.6,2.875,2,3.4,3
SC1,19/03/02,Ross County,Inverness C,0,0,D,0,0,D,4679,"Clark, M. A.",10,9,4,3,0,0,10,4,9,10,3,2,0,0,0,0,0,0,2.1,3.3,2.95,2,3.1,2.8,2.1,3.2,3,2,3.4,3,1.909,3.75,3,2.1,3.4,2.8
SC1,23/03/02,Arbroath,Raith Rvs,2,2,D,2,1,H,1185,"Conroy, S",7,9,5,5,0,1,7,11,12,9,1,0,3,2,0,0,30,20,1.8,3.4,3.75,1.75,3.3,3.4,1.83,3.5,3.4,1.833,3.5,3.4,1.8,3.5,3.5,1.72,3.6,3.75
SC1,23/03/02,Falkirk,Airdrie,2,2,D,0,1,A,2601,"Clyde, G. T.",12,11,6,7,1,0,3,6,16,11,3,9,0,1,0,0,0,10,2.72,3.2,2.3,2.5,3.1,2.2,2.37,3.5,2.37,2.6,3.4,2.25,2.5,3.6,2.25,2.6,3.4,2.25
SC1,23/03/02,Inverness C,Ross County,1,1,D,0,0,D,4685,"Orr, R.",10,9,3,5,0,0,7,5,9,17,1,1,0,0,0,1,0,25,2.15,3.25,2.92,2.2,3.1,2.5,2.2,3.25,2.75,2.3,3.4,2.5,,,,2.2,3.5,2.62
SC1,26/03/02,Ayr,Arbroath,0,0,D,0,0,D,2249,"Summers, D",11,3,5,2,0,0,7,5,14,12,5,1,0,2,0,0,0,20,1.83,3.45,3.45,1.8,3.2,3.3,1.8,3.5,3.5,1.8,3.4,3.5,2,3.4,3,1.8,3.5,3.5
SC1,26/03/02,Ross County,Airdrie,4,1,H,1,1,D,2087,"Clyde, G. T.",12,7,7,2,0,1,4,1,3,6,2,3,0,1,0,0,0,10,2.37,3.4,2.42,2.3,3.1,2.3,2.25,3.4,2.62,2.375,3.4,2.375,2.25,3.6,2.5,2.4,3.4,2.4
SC1,27/03/02,Clyde,Partick,2,1,H,0,0,D,2660,"Young, W. S. G.",5,5,4,2,1,0,6,3,19,20,2,6,0,1,0,0,0,10,2.65,3.4,2.2,2.5,3.1,2.2,2.5,3.5,2.25,2.875,3.5,2,2.625,3.4,2.2,2.6,3.4,2.25
SC1,30/03/02,Clyde,Ayr,2,2,D,0,1,A,1023,"Richmond, C",9,7,5,3,0,0,5,5,13,16,2,9,1,1,0,0,10,10,2.37,3.25,2.52,2.1,3.1,2.7,2.37,3.25,2.5,2.25,3.4,2.5,2.375,3.5,2.375,2.2,3.5,2.62
SC1,30/03/02,Falkirk,Arbroath,1,3,A,1,1,D,2634,"Ritchie, M.",9,8,5,6,0,0,1,1,15,15,2,5,3,4,1,1,55,65,2.17,3.3,2.75,2.2,3.1,2.5,2.1,3.5,2.75,2.25,3.5,2.5,2.5,3.6,2.25,2.25,3.4,2.6
SC1,30/03/02,Inverness C,Airdrie,1,0,H,0,0,D,1709,"Hardie, C.",15,12,4,2,0,1,8,6,11,9,3,2,2,3,0,0,20,30,2.35,3.3,2.5,2.2,3.1,2.5,2.25,3.5,2.5,2.25,3.5,2.5,2.375,3.5,2.375,2.2,3.5,2.62
SC1,30/03/02,Partick,Ross County,1,1,D,0,0,D,4013,"Underhill, J. R.",12,3,6,1,0,0,8,3,13,12,1,1,0,1,0,0,0,10,1.63,3.4,4.5,1.7,3.2,3.7,1.8,3.4,3.6,1.615,3.4,4.5,1.667,3.6,4,1.66,3.6,4
SC1,30/03/02,St Mirren,Raith Rvs,1,0,H,1,0,H,4014,"Dougal, S.",6,14,3,8,0,2,7,8,14,14,1,2,0,0,0,1,0,25,1.9,3.5,3.15,2,3.1,2.8,2,3.4,3,2,3.4,2.9,2,3.4,3,1.9,3.4,3.25
SC1,02/04/02,St Mirren,Ayr,1,1,D,1,0,H,3002,"Clyde, G. T.",10,12,4,4,0,0,4,11,14,14,2,0,3,4,0,0,30,40,2.43,3.55,2.38,,,,2.5,3.5,2.25,2.375,3.4,2.4,2.5,3.6,2.25,2.3,3.4,2.5
SC1,06/04/02,Airdrie,Partick,1,1,D,0,0,D,5700,"Rowbotham, J",6,11,2,5,0,0,5,4,8,10,3,5,1,0,0,0,10,0,2.52,3.35,2.3,2.3,3.1,2.3,2.25,3.5,2.5,2.375,3.4,2.375,2.5,3.25,2.375,2.5,3.3,2.37
SC1,06/04/02,Arbroath,St Mirren,0,3,A,0,1,A,1310,"MacKay, C. J.",3,8,1,6,0,1,8,8,8,4,1,1,1,0,0,0,10,0,1.96,3.45,3.05,1.9,3.2,2.9,1.83,3.5,3.4,1.909,3.4,3.2,1.833,3.5,3.4,2,3.4,3
SC1,06/04/02,Ayr,Inverness C,1,0,H,0,0,D,1818,"Underhill, J. R.",7,10,6,5,1,0,3,7,8,10,7,0,2,0,0,0,20,0,1.92,3.45,3.15,1.9,3.2,3.9,1.91,3.5,3.2,1.909,3.3,3.25,2.1,3.5,2.75,1.9,3.5,3.2
SC1,06/04/02,Raith Rvs,Clyde,0,1,A,0,1,A,1621,"Smith, D",10,12,1,5,1,0,11,12,6,11,3,1,1,1,0,0,10,10,2.42,3.4,2.38,2.3,3.1,2.3,2.37,3.5,2.37,2.25,3.5,2.5,2.375,3.5,2.375,2.4,3.4,2.4
SC1,06/04/02,Ross County,Falkirk,4,2,H,1,2,A,2715,"Martindale, E.",16,9,8,6,0,0,5,3,7,9,3,0,0,0,0,0,0,0,1.75,3.45,3.72,1.75,3.3,3.4,1.73,3.5,3.75,1.8,3.4,3.5,1.667,3.6,4,1.72,3.6,3.75
SC1,13/04/02,Arbroath,Ross County,1,1,D,0,1,A,826,"McGarry, B. J.",10,5,6,3,1,0,7,8,8,10,0,3,1,2,0,0,10,20,2.25,3.5,2.5,,,,2.37,3.5,2.37,2.25,3.4,2.5,2.375,3.25,2.5,2.25,3.5,2.5
SC1,13/04/02,Ayr,Falkirk,0,0,D,0,0,D,2473,"Dallas, H.",12,7,5,3,2,0,4,5,14,11,4,3,1,0,0,0,10,0,1.7,3.5,3.9,,,,1.83,3.6,3.25,1.7,3.5,3.8,1.727,3.75,3.6,1.8,4,3.1
SC1,13/04/02,Inverness C,Clyde,1,1,D,0,0,D,1525,"Melville, C. J.",10,8,4,4,1,1,7,6,4,7,2,2,1,1,0,0,10,10,2,3.5,2.9,,,,2,3.4,3,2,3.4,2.9,2.2,3.25,2.75,1.9,3.4,3.25
SC1,13/04/02,Raith Rvs,Airdrie,2,1,H,1,1,D,1138,"Brown, T.",12,12,6,7,0,0,2,3,8,10,4,4,0,0,0,0,0,0,2.65,3.5,2.15,,,,2.5,3.5,2.25,2.75,3.5,2.05,2.75,3.5,2.1,2.75,3.5,2.1
SC1,13/04/02,St Mirren,Partick,0,2,A,0,1,A,7352,"McDonald, D. G.",7,12,3,4,0,1,3,5,13,14,1,1,3,4,0,0,30,40,2.75,3.45,2.1,,,,2.37,3.5,2.37,2.75,3.4,2.1,2.75,3.5,2.1,2.75,3.5,2.1
SC1,20/04/02,Airdrie,Arbroath,2,0,H,2,0,H,1142,"Summers, D",9,7,5,1,0,0,9,5,10,16,3,1,0,0,0,0,0,0,1.9,3.4,3.4,,,,2,3.6,2.87,,,,2,3.6,2.875,2,3.6,2.87
SC1,20/04/02,Clyde,St Mirren,3,1,H,1,1,D,1480,"Martindale, E.",13,9,6,5,0,0,6,1,9,11,1,4,0,1,0,1,0,35,2.2,3.2,2.9,,,,2.1,3.5,2.75,,,,2.1,3.4,2.8,2,3.6,2.87
SC1,20/04/02,Falkirk,Inverness C,0,0,D,0,0,D,1965,"Rowbotham, J",10,14,6,9,0,1,4,5,15,6,4,2,3,1,0,0,30,10,2.15,3.2,2.95,,,,2.25,3.5,2.5,,,,2.375,3.5,2.375,2.1,3.5,2.75
SC1,20/04/02,Partick,Raith Rvs,1,0,H,0,0,D,6028,"Dougal, S.",10,8,3,3,0,1,5,2,9,7,6,0,1,1,0,0,10,10,1.4,4.3,6,,,,1.57,3.75,4.5,,,,1.5,3.6,5.5,1.53,4,4.5
SC1,20/04/02,Ross County,Ayr,1,1,D,1,0,H,2822,"McCurry, T. M.",10,10,5,6,0,0,2,1,10,13,4,0,0,0,0,0,0,0,2.2,3.2,2.9,,,,1.91,3.25,3.4,,,,1.909,3.5,3.2,2,3.6,2.87
SC1,27/04/02,Arbroath,Clyde,2,0,H,2,0,H,859,"Toner, K. E.",4,12,4,3,0,0,6,7,14,6,2,2,1,2,0,0,10,20,2.3,3.25,2.7,,,,2.25,3.5,2.5,,,,2.25,3.4,2.6,2.25,3.4,2.6
SC1,27/04/02,Ayr,Airdrie,1,0,H,1,0,H,2793,"Orr, D.",,,,,,,,,,,,,0,0,0,0,0,0,2.3,3.25,2.7,,,,2.25,3.4,2.625,,,,2.25,3.4,2.6,,,
SC1,27/04/02,Inverness C,Partick,3,0,H,3,0,H,2506,"Clark, K. W.",9,10,5,4,1,0,6,3,8,6,0,1,0,0,0,0,0,0,2.55,3.2,2.45,,,,2.375,3.25,2.5,,,,2.5,3.6,2.25,2.4,3.4,2.4
SC1,27/04/02,Raith Rvs,Ross County,0,1,A,0,0,D,1216,"Smith, D",8,10,5,6,1,1,10,5,7,13,3,4,0,0,0,0,0,0,2.55,3.2,2.45,,,,2.5,3.5,2.25,,,,2.75,3.25,2.2,2.4,3.4,2.4
SC1,27/04/02,St Mirren,Falkirk,0,0,D,0,0,D,3006,"Young, W. S. G.",13,5,5,1,0,0,6,6,7,15,4,0,1,1,0,0,10,10,1.87,3.4,3.5,,,,1.909,3.5,3.2,,,,1.909,3.5,3.2,1.909,3.5,3.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
