Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
E2,30/09/00,Oxford,Bristol City,0,1,A,0,1,A,5308,Michael Jones,8,5,4,2,0,0,11,2,10,18,3,4,3,2,0,1,30,45,2.3,3.3,2.5,2.35,2.9,2.35,2.35,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5
E2,30/09/00,Peterboro,Millwall,1,4,A,0,1,A,7126,Matt Messias,15,9,6,5,0,0,9,5,9,13,6,8,0,1,0,0,0,10,2.5,3.25,2.35,2.35,2.9,2.35,2.6,3.2,2.35,2.63,3.2,2.38,2.62,3.2,2.37
E2,30/09/00,Port Vale,Wycombe,0,1,A,0,1,A,3615,Trevor Jones,10,16,3,7,0,1,5,6,9,9,1,1,2,0,0,0,20,0,2,3.1,3.3,2.2,2.9,2.7,2.25,3.25,2.75,2.2,3.2,2.88,2.1,3.25,3
E2,30/09/00,Rotherham,Reading,1,3,A,1,1,D,4288,Paul Robinson,10,10,3,5,0,0,4,2,10,14,1,3,1,2,0,0,10,20,2.4,3.2,2.4,2.3,2.9,2.5,2.6,3.2,2.35,2.5,3.2,2.5,2.5,3.2,2.5
E2,30/09/00,Swansea,Bury,0,2,A,0,1,A,5362,Clive Wilkes,12,9,6,2,0,0,7,7,12,12,0,4,2,4,0,0,20,40,2.05,3.15,3,2.5,2.9,2.3,1.9,3.4,3.4,2.2,3.25,2.8,2.2,3.25,2.8
E2,30/09/00,Swindon,Wigan,2,2,D,2,1,H,4895,Paul Alcock,16,16,8,4,1,1,5,9,14,8,3,4,1,0,0,0,10,0,2.7,3.25,2.2,2.35,2.9,2.35,2.75,3.4,2.2,2.88,3.2,2.2,2.75,3.25,2.25
E2,30/09/00,Walsall,Notts County,5,1,H,2,0,H,5211,Tony Leake,17,4,8,2,2,0,3,5,5,5,3,2,1,1,0,0,10,10,1.55,3.45,5.4,1.55,3.3,4.5,1.6,3.6,4.5,1.57,3.6,5,1.57,3.4,5.5
E2,06/10/00,Bristol City,Bournemouth,3,3,D,3,2,H,8936,Mark Cowburn,19,10,10,7,2,0,16,5,19,13,7,2,1,2,0,0,10,20,1.75,3.4,4,1.85,3,3.3,1.85,3.25,3.75,1.85,3.25,3.75,1.8,3.4,3.75
E2,06/10/00,Bury,Bristol Rvs,1,0,H,0,0,D,3279,Trevor Jones,11,2,3,1,1,0,2,1,11,18,7,5,5,5,0,1,50,75,2,3.2,3.25,1.9,2.9,3.2,2.25,3.25,2.75,2.2,3.2,2.88,1.9,3.25,3.5
E2,06/10/00,Colchester,Walsall,0,2,A,0,2,A,3428,Mark Halsey,6,8,2,4,0,0,1,1,8,11,3,1,0,0,0,1,0,25,3.6,3.35,1.85,3.3,3,1.85,3.2,3.2,2,3.4,3.25,1.95,3.6,3.4,1.83
E2,06/10/00,Wigan,Reading,1,1,D,1,1,D,7021,Graham Laws,8,7,4,4,0,0,6,4,14,29,3,2,2,2,0,0,20,20,1.85,3.3,3.65,1.9,3,3.1,1.8,3.5,3.6,1.9,3.4,3.4,1.9,3.25,3.5
E2,06/10/00,Wycombe,Notts County,3,1,H,2,1,H,5080,Ray Olivier,14,3,6,2,0,0,9,4,7,7,2,3,1,3,0,0,10,30,1.85,3.25,3.7,1.75,3.1,3.6,2,3.4,3,1.91,3.25,3.5,1.8,3.4,3.75
E2,08/10/00,Luton,Millwall,0,1,A,0,0,D,5345,Alan Wiley,9,20,4,7,0,0,9,13,18,9,5,5,0,0,0,0,0,0,3.15,3.2,2.05,2.9,3,2,2.75,3.25,2.2,3.25,3.25,2,3.25,3.25,2
E2,08/10/00,Peterboro,Port Vale,2,0,H,0,0,D,4752,Trevor Parkes,16,7,3,2,0,1,3,7,17,7,2,6,0,0,0,0,0,0,2.1,3.2,3.05,2.2,2.9,2.7,1.9,3.25,3.4,2,3.25,3.25,2.2,3.25,2.8
E2,08/10/00,Rotherham,Oldham,3,0,H,2,0,H,3774,Paul Rejer,17,4,10,0,0,0,10,0,10,16,5,3,1,3,0,0,10,30,1.66,3.35,4.6,1.7,3.1,3.8,1.65,3.5,4.3,1.62,3.5,4.75,1.72,3.5,4
E2,08/10/00,Swindon,Oxford,2,1,H,1,0,H,7975,Eddie Wolstenholme,9,12,5,5,0,1,13,4,17,11,5,2,2,3,0,0,20,30,1.66,3.35,4.6,1.65,3.1,4,1.6,3.5,4.5,1.62,3.4,4.75,1.66,3.4,4.5
E2,13/10/00,Cambridge,Luton,2,1,H,0,1,A,6191,John Brandwood,14,4,11,3,1,0,7,6,15,18,4,1,2,2,0,1,20,45,1.65,3.3,4.4,1.55,3.3,4.5,1.7,3.5,3.75,1.67,3.4,4.5,1.66,3.4,4.5
E2,14/10/00,Bournemouth,Rotherham,0,1,A,0,1,A,3878,Phil Joslin,6,7,2,4,0,0,5,2,14,10,1,2,1,1,0,0,10,10,2.4,3.4,2.45,2.35,3,2.35,2.25,3.25,2.75,2.38,3.2,2.63,2.25,3.25,2.75
E2,14/10/00,Brentford,Peterboro,1,0,H,0,0,D,4479,Bill Jordan,7,12,4,6,0,0,5,10,12,21,6,8,0,1,0,0,0,10,2,3.3,3.2,2.1,2.9,2.9,2.2,3.25,2.75,2,3.25,3.25,2,3.25,3.25
E2,14/10/00,Bristol Rvs,Northampton,0,1,A,0,0,D,7704,Paul Rejer,16,8,5,3,0,0,12,1,9,13,4,3,0,4,0,0,0,40,1.85,3.1,3.8,1.9,3,3.1,1.7,3.4,4,1.91,3.25,3.5,1.8,3.2,4
E2,14/10/00,Millwall,Bury,4,0,H,2,0,H,10203,Trevor Parkes,11,12,7,2,1,0,5,4,19,17,6,0,4,3,0,0,40,30,1.85,3.25,3.5,1.85,3,3.3,1.7,3.4,4,1.8,3.25,4,1.8,3.2,4
E2,14/10/00,Notts County,Wigan,2,2,D,1,0,H,4567,Paul Taylor,11,9,7,4,1,1,3,5,16,20,3,1,2,3,2,0,70,30,2.8,3.1,2.2,2.7,2.9,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.75,3.25,2.25
E2,14/10/00,Oldham,Swindon,1,0,H,0,0,D,4009,Steve Baines,15,7,8,3,0,0,3,6,11,24,5,4,3,2,1,0,55,20,2.32,3.2,2.6,2.5,2.9,2.3,2.75,3.2,2.25,2.6,3.2,2.4,2.5,3.2,2.5
E2,14/10/00,Oxford,Wrexham,3,4,A,1,1,D,3884,David Crick,10,14,4,12,0,1,5,8,14,10,1,7,1,1,0,0,10,10,2.6,3.2,2.3,2.7,2.9,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.62,3.3,2.3
E2,14/10/00,Port Vale,Colchester,3,1,H,1,0,H,3192,David Pugh,12,13,8,9,1,0,7,4,5,10,3,3,0,1,0,1,0,35,2.05,3.25,2.95,2,3,2.9,2.2,3.25,2.75,2,3.25,3.25,2,3.25,3.25
E2,14/10/00,Reading,Wycombe,2,0,H,0,0,D,15443,Peter Walton,12,6,5,3,0,0,2,5,10,14,7,5,1,4,0,1,10,65,1.71,3.2,4.25,1.75,3.1,3.6,1.65,3.25,4.5,1.67,3.4,4.5,1.72,3.25,4.33
E2,14/10/00,Swansea,Stoke,2,1,H,0,0,D,6498,Paul Alcock,10,13,3,6,0,0,6,6,11,13,5,2,0,2,0,0,0,20,2.8,3.1,2.25,2.35,3,2.35,2.75,3.2,2.25,2.75,3.25,2.25,2.62,3.2,2.37
E2,14/10/00,Walsall,Bristol City,0,0,D,0,0,D,6576,Eddie Wolstenholme,11,9,3,6,0,0,7,6,13,12,5,2,1,2,0,0,10,20,1.55,3.5,5.1,1.4,3.6,5.5,1.45,3.75,6.5,1.44,3.75,6.5,1.5,3.4,6.5
E2,17/10/00,Bournemouth,Wigan,0,0,D,0,0,D,3035,Andy D'Urso,6,8,2,1,0,1,2,6,14,16,0,9,1,1,0,0,10,10,3.1,3.15,2.05,3,2.8,2.1,,,,3,3.25,2.1,3.25,3.25,2
E2,17/10/00,Brentford,Colchester,1,0,H,0,0,D,3595,Scott Mathieson,13,9,6,3,0,1,1,2,6,14,2,10,0,1,0,0,0,10,1.8,3.3,3.7,1.85,3,3.3,,,,1.75,3.4,4,1.8,3.4,3.75
E2,17/10/00,Bristol Rvs,Rotherham,1,1,D,0,1,A,6910,David Pugh,11,11,5,6,1,0,6,7,18,17,2,7,3,3,0,0,30,30,1.9,3.2,3.3,1.9,3,3.1,,,,1.83,3.25,3.75,1.83,3.4,3.6
E2,17/10/00,Cambridge,Stoke,1,1,D,0,1,A,4433,Rob Harris,12,8,6,4,0,0,10,1,15,21,2,1,2,3,0,0,20,30,2.4,3.2,2.5,2.3,2.9,2.5,,,,2.4,3.2,2.6,2.5,3.2,2.5
E2,17/10/00,Millwall,Bristol City,1,1,D,1,0,H,9694,Roy Pearson,17,12,8,6,1,0,9,6,12,11,4,1,0,0,0,0,0,0,1.5,3.4,5.5,1.55,3.3,4.5,,,,1.53,3.4,6,1.57,3.4,5.5
E2,17/10/00,Notts County,Bury,1,0,H,0,0,D,3461,Tony Bates,6,8,2,2,0,0,3,3,12,13,10,4,0,3,0,0,0,30,2.4,3.3,2.45,2.35,2.9,2.35,,,,2.4,3.2,2.6,2.3,3.3,2.62
E2,17/10/00,Oldham,Wycombe,2,0,H,1,0,H,3496,Michael Jones,12,11,5,3,0,0,4,1,9,15,5,3,2,2,0,0,20,20,2.6,3.2,2.3,2.5,2.9,2.3,,,,2.6,3.2,2.4,2.62,3.2,2.37
E2,17/10/00,Oxford,Luton,0,0,D,0,0,D,4537,Rob Styles,9,13,6,7,2,0,3,6,7,8,8,15,0,0,0,0,0,0,2.2,3.3,2.7,2.2,2.9,2.7,,,,2.38,3.25,2.6,2.25,3.25,2.75
E2,17/10/00,Port Vale,Northampton,2,2,D,1,2,A,4215,Mike Pike,21,7,6,4,0,0,8,2,6,8,6,0,1,0,0,0,10,0,2.25,3.3,2.65,2.3,2.9,2.5,,,,2.4,3.2,2.6,2.37,3.2,2.62
E2,17/10/00,Reading,Wrexham,4,1,H,4,0,H,10350,Mike Riley,13,5,9,3,1,0,4,5,19,16,1,6,1,3,0,0,10,30,1.51,3.6,4.8,1.5,3.4,4.7,,,,1.5,3.5,6,1.53,3.5,5.5
E2,17/10/00,Swansea,Swindon,0,0,D,0,0,D,6331,Mike Dean,16,4,8,1,0,0,5,3,10,17,3,5,1,3,0,0,10,30,2.05,3.1,3.05,2.1,2.9,2.9,,,,1.91,3.4,3.4,2.1,3.25,3
E2,17/10/00,Walsall,Peterboro,1,1,D,0,1,A,4716,Alan Kaye,17,4,5,2,0,0,10,2,7,10,2,3,1,1,0,0,10,10,1.47,3.45,6,1.4,3.6,5.5,,,,1.5,3.5,6,1.44,3.4,7.5
E2,21/10/00,Bristol City,Reading,4,0,H,3,0,H,11134,Paul Danson,9,14,8,8,0,1,5,5,18,19,6,3,3,2,0,0,30,20,2.65,3.2,2.35,2.5,2.9,2.3,2.85,3.25,2.2,2.8,3.25,2.2,2.62,3.2,2.37
E2,21/10/00,Bury,Bournemouth,2,5,A,0,2,A,2892,Steve Baines,22,16,12,11,1,0,8,2,12,11,1,3,0,0,0,0,0,0,1.55,3.55,5.2,1.5,3.4,4.7,1.55,3.5,5,1.57,3.5,5.25,1.57,3.6,5
E2,21/10/00,Colchester,Cambridge,2,0,H,1,0,H,3761,Phil Dowd,17,8,7,2,1,0,4,6,8,14,3,2,4,3,0,1,40,55,2.55,3.2,2.45,2.35,2.9,2.35,2.6,3.2,2.35,2.7,3.2,2.3,2.5,3.2,2.5
E2,21/10/00,Luton,Brentford,3,1,H,3,0,H,5382,Steve Dunn,17,8,8,4,0,0,4,4,11,11,7,5,0,1,0,0,0,10,2.4,3.2,2.6,2.3,2.9,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E2,21/10/00,Northampton,Oldham,2,1,H,1,0,H,5677,Lee Cable,13,14,10,10,0,1,4,7,12,15,3,2,0,1,0,0,0,10,1.55,3.6,5.1,1.6,3.2,4.2,1.45,3.75,6.5,1.5,3.6,5.75,1.57,3.6,5
E2,21/10/00,Peterboro,Notts County,1,0,H,0,0,D,5889,Mick Fletcher,22,7,6,2,0,0,9,2,12,9,5,6,0,1,0,0,0,10,2.1,3.2,3.05,2,3,2.9,2.1,3.25,3,2.1,3.25,3,2.1,3.25,3
E2,21/10/00,Rotherham,Oxford,3,1,H,0,0,D,3983,John Brandwood,12,5,7,1,0,0,5,1,12,12,9,3,2,1,0,0,20,10,1.5,3.4,6,1.5,3.4,4.7,1.45,3.75,6.5,1.44,3.75,6.5,1.53,3.4,6
E2,21/10/00,Stoke,Millwall,3,2,H,2,2,D,13758,Michael Jones,20,14,5,8,1,1,3,4,14,14,1,4,0,2,0,0,0,20,2.2,3.2,2.8,2,3,2.9,2.25,3.25,2.75,2.2,3.25,2.8,2.1,3.25,3
E2,21/10/00,Swindon,Bristol Rvs,1,3,A,0,3,A,8097,Phil Richards,11,7,3,4,1,1,5,4,10,19,4,1,1,0,0,0,10,0,2.4,3.15,2.65,2.35,2.9,2.35,2.35,3.2,2.6,2.38,3.2,2.63,2.3,3.3,2.62
E2,21/10/00,Wigan,Port Vale,1,0,H,0,0,D,6275,Scott Mathieson,9,11,7,6,0,1,2,5,16,10,1,2,0,2,0,0,0,20,1.5,3.45,5.8,1.5,3.4,4.7,1.45,3.75,6.5,1.44,3.75,6.5,1.5,3.5,6
E2,21/10/00,Wrexham,Swansea,1,0,H,1,0,H,4008,Roger Furnandiz,8,9,6,2,0,1,8,12,5,8,5,1,3,5,0,1,30,75,1.95,3.2,3.3,2.1,2.9,2.9,2.25,3.25,2.75,2.2,3.2,2.88,2,3.25,3.25
E2,21/10/00,Wycombe,Walsall,3,1,H,1,1,D,5564,Matt Messias,17,15,12,8,2,0,6,15,15,13,1,0,0,2,0,0,0,20,2.5,3.15,2.5,2.2,3,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E2,24/10/00,Bournemouth,Notts County,0,1,A,0,0,D,3556,Mark Halsey,8,7,2,3,0,0,4,10,13,8,3,1,1,1,0,0,10,10,2.25,3.25,2.5,2.1,3.1,2.7,2.35,3.2,2.6,2.1,3.25,3,2.2,3.25,2.8
E2,24/10/00,Bristol City,Peterboro,2,1,H,0,1,A,9219,Mike North,17,9,10,3,1,1,14,4,12,10,6,2,0,0,0,0,0,0,1.87,3.2,3.6,1.75,3.2,3.5,1.7,3.4,4,1.8,3.25,4,1.83,3.3,3.75
E2,24/10/00,Bury,Reading,0,2,A,0,0,D,2808,David Laws,8,9,1,5,1,0,5,7,12,12,2,8,1,1,0,0,10,10,2.7,3.2,2.25,2.4,3,2.3,2.75,3.25,2.2,2.63,3.2,2.38,2.6,3.2,2.4
E2,24/10/00,Cambridge,Northampton,1,2,A,0,2,A,5394,Neale Barry,16,11,8,6,0,1,12,2,15,16,1,1,2,3,0,0,20,30,2.2,3.1,2.85,2,3,2.9,2.35,3.2,2.6,2.2,3.2,2.88,2,3.25,3.25
E2,24/10/00,Colchester,Bristol Rvs,2,1,H,1,0,H,2951,Steve Tomlin,13,12,7,8,0,0,4,5,10,9,5,1,0,0,0,0,0,0,2.7,2.9,2.4,2.4,3,2.3,,,,2.63,3.2,2.38,2.62,3.2,2.37
E2,24/10/00,Oxford,Wigan,0,2,A,0,1,A,4030,Andy Hall,15,10,4,7,0,1,1,6,9,12,0,5,1,1,0,0,10,10,4.2,3.2,1.75,3.8,3.1,1.7,3.75,3.4,1.8,4,3.2,1.8,4,3.1,1.83
E2,24/10/00,Port Vale,Brentford,1,1,D,0,0,D,3338,Phil Prosser,20,6,8,3,0,0,4,1,17,15,3,0,3,4,0,0,30,40,2.2,3.15,2.8,2,3.1,2.8,2.2,3.25,2.85,2.2,3.2,2.88,2,3.25,3.25
E2,24/10/00,Rotherham,Swansea,4,2,H,2,1,H,3892,Tony Bates,14,6,8,5,0,0,2,2,12,13,1,1,2,3,0,0,20,30,1.83,3.1,3.8,1.7,3.2,3.6,1.9,3.4,3.4,1.67,3.4,4.5,1.8,3.4,3.75
E2,24/10/00,Swindon,Millwall,0,2,A,0,1,A,5014,Keith Hill,10,11,5,8,0,0,4,8,13,17,1,9,4,1,1,0,65,10,2.9,3.1,2.2,2.7,3.1,2.1,2.85,3.25,2.2,2.88,3.2,2.2,2.75,3.25,2.25
E2,24/10/00,Walsall,Stoke,3,0,H,0,0,D,6996,Micharl Ryan,9,12,7,5,0,1,9,6,10,6,3,0,1,0,0,0,10,0,2.2,3,2.9,2.1,3.1,2.7,2.2,3.25,2.85,2.25,3.2,2.8,2.2,3.2,2.87
E2,24/10/00,Wrexham,Wycombe,0,0,D,0,0,D,3014,Brian Curson,4,1,3,1,0,0,3,2,13,16,4,6,1,2,0,0,10,20,2.35,3.1,2.6,2.2,3,2.6,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.87
E2,28/10/00,Brentford,Walsall,2,1,H,2,1,H,4007,Clive Wilkes,7,11,4,4,0,0,5,5,10,7,1,5,0,3,0,0,0,30,2.8,3.2,2.25,2.5,2.9,2.3,2.6,3.2,2.35,2.75,3.25,2.25,2.75,3.25,2.25
E2,28/10/00,Bristol Rvs,Oldham,0,2,A,0,1,A,6110,Bill Jordan,16,10,8,5,0,1,13,2,13,7,2,3,1,1,0,0,10,10,1.66,3.2,4.8,1.6,3.2,4.2,1.6,3.5,4.5,1.62,3.4,5,1.61,3.4,5
E2,28/10/00,Luton,Wrexham,3,4,A,2,0,H,5341,Mark Cowburn,10,20,6,12,0,0,7,9,16,10,3,8,1,1,0,0,10,10,2.4,3.15,2.6,2.3,2.9,2.5,2.5,3.2,2.5,2.4,3.2,2.6,2.3,3.3,2.62
E2,28/10/00,Millwall,Cambridge,3,1,H,3,1,H,10104,Lee Cable,13,13,5,6,2,0,4,10,12,16,6,2,4,2,0,0,40,20,1.66,3.3,4.75,1.65,3.2,3.8,1.55,3.6,5,1.57,3.6,5,1.61,3.4,5
E2,28/10/00,Northampton,Rotherham,0,1,A,0,1,A,6478,Mark Cooper,9,10,5,5,0,0,8,8,8,15,2,1,2,6,0,1,20,85,2.2,3.15,2.85,1.85,3,3.3,2,3.25,3.25,2,3.25,3.25,1.83,3.3,3.75
E2,28/10/00,Notts County,Swindon,3,2,H,2,1,H,5402,M Clattenburg,9,12,4,7,0,0,2,3,16,9,9,6,0,3,0,0,0,30,1.9,3.3,3.4,1.8,3,3.5,2.1,3.25,3,1.83,3.4,3.6,1.83,3.4,3.6
E2,28/10/00,Peterboro,Colchester,3,1,H,0,0,D,5469,Roy Pearson,22,10,10,6,0,0,6,0,10,11,5,2,0,2,0,1,0,45,1.85,3.15,3.8,1.75,3.1,3.6,1.7,3.4,4,1.73,3.25,4.33,1.72,3.25,4.33
E2,28/10/00,Reading,Oxford,4,3,H,1,1,D,16022,Scott Mathieson,15,6,8,3,0,0,12,2,5,13,5,2,1,4,0,0,10,40,1.3,4.5,7,1.3,4,7,1.3,4,9,1.29,4.33,9,1.36,3.75,8.5
E2,28/10/00,Stoke,Bournemouth,2,1,H,2,1,H,11572,Howard Webb,11,13,4,6,0,2,7,4,18,17,5,1,2,2,0,0,20,20,1.55,3.3,5.8,1.5,3.4,4.7,1.45,3.75,6.5,1.5,3.5,6,1.5,3.4,6.5
E2,28/10/00,Swansea,Port Vale,0,1,A,0,1,A,4715,Micharl Ryan,9,15,2,9,0,1,5,6,7,6,1,5,1,2,0,0,10,20,1.85,3.25,3.65,1.75,3.1,3.6,1.7,3.25,4.3,1.8,3.25,4,1.8,3.4,3.75
E2,28/10/00,Wigan,Bury,1,0,H,0,0,D,6622,Phil Richards,8,6,3,2,0,0,10,2,13,13,1,0,1,2,0,0,10,20,1.61,3.4,4.5,1.5,3.4,4.7,1.55,3.5,5,1.57,3.4,5.5,1.57,3.4,5.5
E2,28/10/00,Wycombe,Bristol City,1,2,A,1,1,D,6051,Andy Hall,11,3,7,2,1,0,8,6,6,6,6,2,4,2,0,0,40,20,1.9,3.15,3.5,1.7,3.2,3.6,1.9,3.25,3.5,1.83,3.3,3.75,1.8,3.4,3.75
E2,31/10/00,Swansea,Bristol City,2,2,D,1,1,D,5286,G King,11,9,5,6,0,0,7,9,13,7,2,2,1,1,0,0,10,10,2.6,3.15,2.35,2.7,2.9,2.2,2.6,3.2,2.35,2.63,3.2,2.38,2.62,3.2,2.37
E2,31/10/00,Swindon,Cambridge,3,1,H,2,1,H,3452,Mark Warren,17,7,10,3,1,0,7,6,14,11,7,7,1,4,0,0,10,40,2.25,3.35,2.65,2.2,2.9,2.7,2.5,3.2,2.5,2.4,3.2,2.6,2.2,3.4,2.75
E2,04/11/00,Bournemouth,Peterboro,2,1,H,1,0,H,3936,Phil Prosser,15,17,9,8,0,0,2,3,23,25,10,5,2,3,1,0,45,30,2.3,3,2.8,2.3,2.9,2.5,2.35,3.2,2.6,2.38,3.2,2.63,2.25,3.25,2.75
E2,04/11/00,Bristol City,Notts County,4,0,H,2,0,H,10250,John Brandwood,17,5,11,1,0,0,5,2,8,17,2,6,1,2,0,0,10,20,1.67,3.4,4.2,1.75,3.1,3.6,1.65,3.6,4,1.7,3.4,4.33,1.72,3.25,4.33
E2,04/11/00,Bury,Luton,1,1,D,0,0,D,2861,Paul Robinson,11,7,8,2,0,0,6,7,14,9,5,3,0,0,0,0,0,0,1.7,3.2,4.45,1.7,3.1,3.8,1.8,3.25,4,1.73,3.5,4,1.66,3.5,4.33
E2,04/11/00,Cambridge,Brentford,1,1,D,1,0,H,4083,Brian Curson,13,9,6,4,1,1,3,4,15,13,3,0,0,2,0,0,0,20,2,3,3.25,1.9,3,3.1,2,3.25,3.25,2,3.25,3.25,1.9,3.25,3.5
E2,04/11/00,Colchester,Northampton,0,2,A,0,1,A,3352,Mike North,15,15,7,9,1,0,7,3,15,8,1,0,0,0,0,0,0,0,2.55,2.8,2.65,2.3,3,2.4,2.75,3.4,2.2,2.6,3.2,2.4,2.5,3.2,2.5
E2,04/11/00,Oldham,Swansea,1,1,D,0,0,D,4282,M Clattenburg,19,10,9,2,1,1,11,2,16,18,2,2,1,3,0,0,10,30,1.95,3,3.5,1.9,3.1,3,2,3.25,3.25,1.91,3.25,3.5,2,3.25,3.25
E2,04/11/00,Oxford,Bristol Rvs,0,1,A,0,1,A,5407,Frazer Stretton,9,14,1,7,0,2,7,9,10,17,4,4,0,1,0,0,0,10,3.2,3.2,2,2.7,2.9,2.2,2.85,3.25,2.2,3,3.25,2.1,2.87,3.2,2.2
E2,04/11/00,Port Vale,Millwall,1,1,D,0,0,D,4559,P Warby,17,16,7,7,0,1,8,5,11,14,0,2,2,3,0,0,20,30,2.85,3.2,2.15,2.35,3,2.35,3,3.25,2.1,2.88,3.2,2.2,2.87,3.2,2.2
E2,04/11/00,Rotherham,Wigan,1,1,D,0,0,D,6192,Trevor Parkes,13,10,4,4,1,2,4,4,14,14,0,3,1,3,0,1,10,55,2.45,3,2.6,2.3,2.9,2.5,2.25,3.25,2.75,2.38,3.2,2.63,2.5,3.2,2.5
E2,04/11/00,Swindon,Wycombe,1,1,D,0,1,A,5226,David Pugh,8,10,5,6,1,0,9,5,7,8,3,7,1,2,1,0,35,20,2.55,3.1,2.45,2.35,3,2.35,2.6,3.2,2.35,2.63,3.2,2.38,2.5,3.2,2.5
E2,04/11/00,Walsall,Reading,2,1,H,0,0,D,7772,Howard Webb,9,8,3,1,1,2,3,3,9,13,3,0,2,2,0,0,20,20,2.3,3.1,2.7,2.3,2.9,2.5,2.2,3.4,2.75,2.25,3.25,2.75,2.25,3.25,2.75
E2,04/11/00,Wrexham,Stoke,1,2,A,0,2,A,6447,Roy Pearson,18,11,9,8,0,0,8,5,11,9,3,0,0,3,0,0,0,30,2.45,3,2.5,2.35,3,2.35,2.6,3.2,2.35,2.5,3.2,2.5,2.5,3.2,2.5
E2,07/11/00,Northampton,Stoke,2,2,D,2,2,D,5475,Keith Hill,11,8,6,4,0,1,6,4,11,12,4,1,1,4,0,1,10,65,2.3,3.2,2.6,2.35,3,2.35,2.35,3.2,2.6,2.4,3.2,2.6,2.3,3.3,2.62
E2,07/11/00,Swindon,Wrexham,2,2,D,1,1,D,4423,Paul Danson,12,6,10,3,0,0,9,3,9,12,1,4,1,2,0,0,10,20,2.25,3.15,2.7,2.3,2.9,2.5,2.25,3.25,2.75,2.38,3.2,2.63,2.2,3.2,2.87
E2,07/11/00,Wigan,Millwall,1,0,H,0,0,D,5822,Uriah Rennie,11,12,4,9,1,0,2,12,12,19,0,2,0,0,0,0,0,0,2,3.15,3.25,1.8,3,3.5,2.1,3.25,3,2.1,3.2,3.1,1.9,3.1,3.75
E2,11/11/00,Brentford,Rotherham,0,3,A,0,3,A,4544,Mike North,7,8,2,7,0,0,18,5,13,14,1,3,1,1,0,0,10,10,2.4,3,2.65,2.3,3,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E2,11/11/00,Bristol Rvs,Walsall,0,0,D,0,0,D,7540,Paul Armstrong,16,13,10,9,1,0,10,7,14,9,5,10,0,2,0,0,0,20,2.6,3.2,2.3,2.35,3,2.35,2.75,3.25,2.25,2.63,3.2,2.38,2.62,3.2,2.37
E2,11/11/00,Luton,Bristol City,0,3,A,0,0,D,6595,Mark Cooper,12,7,4,7,0,0,7,3,19,14,4,6,1,1,0,0,10,10,2.8,3.2,2.2,2.8,3,2.1,2.85,3.25,2.2,3,3.25,2.1,3.25,3.25,2
E2,11/11/00,Millwall,Wrexham,1,0,H,0,0,D,9607,Steve Baines,10,6,3,2,1,0,4,3,17,13,5,0,1,0,0,0,10,0,1.55,3.6,4.9,1.5,3.4,4.7,1.55,3.6,5,1.5,3.5,6,1.5,3.5,6
E2,11/11/00,Northampton,Bournemouth,0,3,A,0,1,A,5692,Clive Wilkes,6,17,3,10,0,0,4,5,14,11,2,3,1,0,0,0,10,0,1.55,3.5,5,1.6,3.2,4.2,1.55,3.6,5,1.57,3.4,5.5,1.57,3.4,5.5
E2,11/11/00,Peterboro,Swindon,4,0,H,2,0,H,5700,Howard Webb,19,8,12,3,0,0,6,4,6,6,4,5,0,0,0,0,0,0,1.75,3.3,4,1.75,3.1,3.6,1.8,3.4,3.75,1.67,3.5,4.33,1.8,3.4,3.75
E2,11/11/00,Reading,Colchester,0,1,A,0,1,A,11549,Matt Messias,10,6,2,3,1,0,10,3,12,12,5,6,1,0,0,0,10,0,1.35,4,7.4,1.4,3.6,5.5,1.35,4,7.5,1.36,4,7.5,1.36,3.75,8.5
E2,11/11/00,Stoke,Oldham,0,1,A,0,1,A,12503,Trevor Jones,8,11,2,4,1,0,3,1,15,11,1,5,0,2,0,0,0,20,1.45,3.5,6.5,1.3,4,7,1.45,3.75,6.5,1.4,3.75,7.5,1.4,3.75,7.5
E2,11/11/00,Swansea,Oxford,1,2,A,1,2,A,4892,Phil Dowd,11,6,7,4,0,0,4,6,17,20,0,1,4,1,1,0,65,10,1.5,3.4,5.8,1.5,3.4,4.7,1.53,3.6,5.5,1.57,3.6,5,1.5,3.5,6
E2,11/11/00,Wigan,Cambridge,2,1,H,0,1,A,6537,Frazer Stretton,17,8,10,4,0,0,5,2,9,15,5,3,0,1,0,0,0,10,1.45,3.6,6.2,1.4,3.6,5.5,1.45,3.75,6.5,1.4,3.8,7,1.44,3.6,7
