Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
E3,29/09/00,Kidderminster,Blackpool,1,4,A,0,2,A,3891,Peter Walton,13,14,7,8,0,1,7,5,10,18,0,1,0,1,0,0,0,10,,,,1.6,3.2,4.2,1.6,3.5,4.5,1.62,3.4,5,1.66,3.4,4.5
E3,30/09/00,Brighton,Leyton Orient,2,0,H,1,0,H,6731,Paul Durkin,10,8,5,2,0,1,5,2,14,13,4,4,0,1,0,0,0,10,,,,1.65,3.1,4,1.65,3.4,4.5,1.67,3.4,4.5,1.72,3.25,4.33
E3,30/09/00,Chesterfield,Macclesfield,4,1,H,3,1,H,4904,Keith Hill,12,5,10,3,0,0,9,1,9,14,4,1,1,4,0,0,10,40,,,,1.45,3.5,5,1.5,3.6,6,1.44,3.75,6.5,1.5,3.5,6
E3,30/09/00,Darlington,Carlisle,1,0,H,0,0,D,4316,Mike Riley,8,7,2,2,0,0,7,5,9,10,7,6,3,4,0,0,30,40,,,,1.45,3.5,5,1.55,3.4,5.5,1.5,3.5,6,1.44,3.75,6.5
E3,30/09/00,Exeter,Cheltenham,0,2,A,0,0,D,3978,Bill Jordan,10,10,5,7,0,0,9,5,12,16,5,7,0,2,0,0,0,20,,,,2.35,2.9,2.35,2.35,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5
E3,30/09/00,Halifax,Shrewsbury,0,0,D,0,0,D,1606,Bill Burns,15,8,6,4,0,0,7,4,10,8,7,2,1,1,0,0,10,10,,,,2.3,2.9,2.5,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75
E3,30/09/00,Hartlepool,York,1,0,H,1,0,H,3130,Mark Cowburn,14,3,9,3,0,0,7,2,13,11,2,2,2,1,0,1,20,35,,,,1.75,3.1,3.6,1.9,3.25,3.5,1.85,3.4,3.6,1.72,3.25,4.33
E3,30/09/00,Hull,Cardiff,2,0,H,1,0,H,5503,David Laws,10,5,6,2,0,0,2,4,10,14,4,10,0,1,0,1,0,35,,,,2.6,2.8,2.3,2.75,3.25,2.25,2.63,3.2,2.38,2.62,3.3,2.3
E3,30/09/00,Lincoln,Mansfield,0,2,A,0,0,D,3494,Colin Webster,14,15,9,10,1,0,12,4,11,14,5,5,0,2,0,0,0,20,,,,1.9,3,3.1,2.2,3.25,2.85,1.91,3.3,3.5,1.9,3.25,3.5
E3,30/09/00,Plymouth,Barnet,2,3,A,1,0,H,3423,Mark Cooper,9,6,6,4,0,0,5,4,4,2,6,3,3,1,0,0,30,10,,,,2.1,2.9,2.9,2.2,3.25,2.85,2.2,3.25,2.8,2,3.25,3.25
E3,30/09/00,Rochdale,Southend,0,1,A,0,1,A,3264,Phil Dowd,18,6,11,2,0,0,4,1,16,15,0,3,3,3,0,0,30,30,,,,1.7,3.1,3.8,1.6,3.6,4.5,1.57,3.5,5.25,1.66,3.4,4.5
E3,30/09/00,Scunthorpe,Torquay,3,0,H,2,0,H,2922,Andrew Butler,11,8,7,5,1,1,10,4,10,15,6,2,2,3,0,0,20,30,,,,1.55,3.3,4.5,1.65,3.4,4.5,1.67,3.4,4.5,1.62,3.4,5
E3,06/10/00,Cheltenham,Carlisle,1,0,H,0,0,D,4264,Steve Tomlin,11,6,4,2,1,0,5,5,13,15,8,5,0,2,0,0,0,20,,,,1.45,3.5,5,1.45,3.75,6.5,1.45,3.6,6.5,1.44,3.75,6.5
E3,06/10/00,Hull,Brighton,0,2,A,0,0,D,6225,Graham Frankland,11,9,4,5,0,0,9,5,17,15,1,5,0,1,0,0,0,10,,,,2.6,3,2.2,2.75,3.25,2.25,2.88,3.2,2.2,2.75,3.25,2.25
E3,06/10/00,Kidderminster,Rochdale,0,0,D,0,0,D,3094,Mike North,8,11,3,5,0,0,7,4,14,20,2,5,0,2,0,0,0,20,,,,1.9,3.1,3,2.2,3.25,2.75,2.2,3.25,2.75,2,3.25,3.25
E3,06/10/00,Shrewsbury,Exeter,2,0,H,1,0,H,2651,Micharl Ryan,9,4,8,2,0,0,5,6,15,14,4,4,1,3,0,0,10,30,,,,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.8
E3,06/10/00,York,Mansfield,2,1,H,1,1,D,2681,Scott Mathieson,18,14,9,7,2,0,7,7,10,7,4,4,0,0,0,0,0,0,,,,2.2,3,2.6,2.5,3.2,2.5,2.4,3.2,2.6,2.25,3.25,2.75
E3,07/10/00,Chesterfield,Plymouth,2,1,H,1,0,H,4285,Colin Webster,10,9,3,3,0,0,7,7,13,11,4,1,1,3,0,0,10,30,,,,1.45,3.5,5,1.35,3.75,8,1.36,3.75,8,1.4,3.75,7.5
E3,07/10/00,Hartlepool,Darlington,2,1,H,1,0,H,3265,Andrew Butler,8,6,5,3,0,0,3,4,14,11,8,1,2,3,0,0,20,30,,,,2.3,3,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E3,07/10/00,Scunthorpe,Halifax,1,0,H,0,0,D,2635,Paul Armstrong,17,16,8,8,1,0,8,6,16,16,3,1,2,3,0,0,20,30,,,,1.6,3.3,4,1.55,3.6,5,1.62,3.5,4.75,1.61,3.6,4.5
E3,08/10/00,Barnet,Macclesfield,0,2,A,0,1,A,1841,David Crick,9,14,3,9,0,0,9,8,15,11,4,2,2,1,0,0,20,10,,,,1.8,3.1,3.3,2,3.2,3.2,1.85,3.2,3.75,1.83,3.4,3.6
E3,08/10/00,Blackpool,Southend,2,2,D,2,0,H,3915,Bill Burns,10,9,7,3,2,0,9,5,10,7,6,2,0,1,0,0,0,10,,,,2,3,2.9,2.25,3.25,2.75,2.2,3.2,2.88,2.1,3.4,2.87
E3,08/10/00,Torquay,Leyton Orient,1,2,A,0,1,A,1925,Brian Curson,9,10,4,6,0,0,5,1,13,16,2,8,2,1,0,0,20,10,,,,2.6,3,2.2,2.5,3.2,2.5,2.63,3.2,2.38,2.75,3.25,2.25
E3,14/10/00,Brighton,Scunthorpe,0,0,D,0,0,D,6567,Phil Dowd,16,7,2,1,0,1,3,5,14,16,3,2,0,2,0,0,0,20,,,,1.55,3.3,4.5,1.6,3.5,4.5,1.62,3.6,4.5,1.66,3.4,4.5
E3,14/10/00,Carlisle,Barnet,0,2,A,0,1,A,2487,Howard Webb,10,11,4,5,0,0,5,6,18,17,2,4,1,2,0,0,10,20,,,,2.7,2.9,2.2,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E3,14/10/00,Darlington,Torquay,2,0,H,1,0,H,3580,Mike Pike,8,5,5,2,0,0,4,3,9,10,3,3,1,2,0,0,10,20,,,,1.4,3.6,5.5,1.45,3.75,6.5,1.44,3.75,6.5,1.44,3.4,7.5
E3,14/10/00,Exeter,Chesterfield,1,1,D,0,1,A,2986,Mark Cooper,11,11,5,4,1,0,6,6,12,21,4,7,1,4,0,0,10,40,,,,3.1,3,1.9,3.4,3.25,1.9,3.6,3.4,1.83,3.75,3.4,1.8
E3,14/10/00,Halifax,Hull,0,2,A,0,1,A,3003,Clive Wilkes,13,10,7,8,1,1,6,3,9,10,8,5,2,1,0,0,20,10,,,,2.35,2.9,2.45,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E3,14/10/00,Leyton Orient,Cardiff,2,1,H,2,0,H,4649,Paul Robinson,12,5,7,2,0,1,3,8,19,14,3,3,1,2,0,0,10,20,,,,2.2,2.9,2.7,2.2,3.25,2.75,2.3,3.2,2.7,2.2,3.25,2.8
E3,14/10/00,Lincoln,Kidderminster,3,3,D,1,0,H,2922,M Clattenburg,11,12,6,5,0,0,8,5,18,7,2,1,2,0,0,0,20,0,,,,2.3,2.9,2.5,2.5,3.2,2.5,2.4,3.2,2.6,2.37,3.2,2.62
E3,14/10/00,Macclesfield,Cheltenham,2,1,H,0,0,D,2035,David Laws,7,6,4,2,0,1,6,3,14,12,9,1,0,1,0,0,0,10,,,,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E3,14/10/00,Mansfield,Shrewsbury,1,0,H,1,0,H,2206,Andy Hall,17,5,11,1,0,0,10,2,9,15,4,2,4,4,0,0,40,40,,,,1.9,3,3.1,1.85,3.4,3.6,,,,1.83,3.3,3.75
E3,14/10/00,Plymouth,Blackpool,2,0,H,0,0,D,3651,Mark Warren,13,6,8,3,0,0,9,6,7,17,4,3,2,2,0,0,20,20,,,,2.1,2.9,2.9,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8
E3,14/10/00,Rochdale,Hartlepool,2,1,H,1,0,H,2813,Frazer Stretton,12,6,5,2,1,0,4,6,9,12,4,5,0,1,0,0,0,10,,,,1.75,3.1,3.6,1.8,3.25,4,1.73,3.4,4.2,1.72,3.25,4.33
E3,14/10/00,Southend,York,1,0,H,1,0,H,4724,Keith Hill,15,6,5,3,0,1,8,4,12,9,5,7,2,0,0,0,20,0,,,,1.7,3.1,3.8,1.6,3.5,4.5,1.67,3.4,4.5,1.66,3.4,4.5
E3,17/10/00,Carlisle,Cardiff,2,2,D,2,1,H,1309,Mark Cowburn,11,15,5,9,1,0,10,7,21,14,7,1,2,1,0,0,20,10,,,,2.7,2.9,2.2,,,,3,3.25,2.1,2.8,3.25,2.2
E3,17/10/00,Darlington,Kidderminster,1,2,A,0,1,A,3713,Trevor Jones,10,9,6,5,0,0,11,5,8,8,5,6,1,4,1,0,35,40,,,,1.7,3.1,3.8,,,,1.8,3.25,4,1.72,3.25,4.33
E3,17/10/00,Exeter,Hull,0,1,A,0,0,D,2470,Mike North,8,12,2,7,0,0,8,7,13,10,1,1,0,1,0,0,0,10,,,,2.1,2.9,2.9,,,,2.1,3.25,3,2.1,3.25,3
E3,17/10/00,Halifax,Cheltenham,1,2,A,0,2,A,1382,Mark Cooper,12,6,4,3,0,0,6,5,14,18,6,7,1,2,0,0,10,20,,,,2.9,3,2,,,,3,3.25,2.1,3,3.25,2.1
E3,17/10/00,Leyton Orient,Shrewsbury,2,0,H,1,0,H,3572,Howard Webb,9,6,6,4,0,0,5,2,18,10,6,8,0,2,0,0,0,20,,,,1.55,3.3,4.5,,,,1.57,3.4,5.5,1.57,3.4,5.5
E3,17/10/00,Lincoln,York,2,1,H,1,1,D,2051,Phil Dowd,13,5,8,2,0,0,10,5,17,20,6,5,1,1,0,0,10,10,,,,1.9,3,3.1,,,,1.91,3.25,3.5,2,3.25,3.25
E3,17/10/00,Macclesfield,Torquay,2,1,H,1,1,D,1681,George Cain,9,9,2,3,0,0,4,4,4,12,4,4,1,1,0,0,10,10,,,,1.45,3.5,5,,,,1.53,3.5,5.5,1.53,3.4,6
E3,17/10/00,Mansfield,Blackpool,0,1,A,0,0,D,2328,David Crick,12,8,5,6,0,0,6,3,13,6,4,3,0,0,0,0,0,0,,,,1.75,3.1,3.6,,,,1.83,3.4,3.6,1.9,3.25,3.5
E3,17/10/00,Plymouth,Scunthorpe,1,0,H,1,0,H,3437,Peter Walton,7,5,3,3,0,0,5,6,15,7,1,1,0,1,0,0,0,10,,,,2.1,2.9,2.9,,,,2.3,3.2,2.7,2.25,3.25,2.75
E3,17/10/00,Rochdale,Chesterfield,2,2,D,1,2,A,5008,Graham Frankland,13,6,9,3,0,1,6,2,11,8,0,5,3,2,0,0,30,20,,,,2.5,2.9,2.3,,,,2.63,3.2,2.38,2.75,3.25,2.25
E3,17/10/00,Southend,Barnet,2,0,H,1,0,H,4124,Ray Olivier,12,5,8,3,0,0,4,10,18,10,0,11,3,4,0,0,30,40,,,,1.8,3,3.5,,,,1.83,3.4,3.6,1.72,3.5,4
E3,18/10/00,Brighton,Hartlepool,4,2,H,3,1,H,6528,David Ellaray,14,8,6,3,1,0,7,3,17,18,2,4,2,3,0,1,20,55,,,,1.65,3.1,4,1.55,3.6,5,1.53,3.6,5.5,1.61,3.4,5
E3,21/10/00,Barnet,Halifax,1,0,H,1,0,H,1580,M Clattenburg,13,13,8,6,0,0,6,4,13,9,2,3,1,0,0,0,10,0,,,,1.55,3.3,4.5,1.5,3.6,6,1.53,3.6,5.5,1.53,3.4,6
E3,21/10/00,Blackpool,Macclesfield,2,1,H,0,0,D,3700,Graham Frankland,8,4,5,2,0,0,3,2,9,9,2,4,3,1,0,0,30,10,,,,2.3,2.9,2.5,2.35,3.2,2.6,2.38,3.2,2.63,2.2,3.25,2.8
E3,21/10/00,Cardiff,Mansfield,2,0,H,0,0,D,4625,Paul Armstrong,22,2,14,1,1,0,13,1,11,10,4,1,2,0,0,0,20,0,,,,1.8,3,3.5,1.65,3.5,4.3,1.8,3.25,4,1.72,3.25,4.33
E3,21/10/00,Cheltenham,Rochdale,0,2,A,0,1,A,4033,Paul Rejer,9,10,3,6,0,0,5,7,16,23,4,5,1,4,0,0,10,40,,,,1.8,3,3.5,1.9,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.5
E3,21/10/00,Chesterfield,Brighton,1,0,H,0,0,D,7014,Micharl Ryan,5,7,5,3,0,0,5,9,17,19,1,4,1,3,0,1,10,55,,,,1.75,3.1,3.6,1.9,3.4,3.4,1.83,3.4,3.6,1.8,3.4,3.75
E3,21/10/00,Hartlepool,Plymouth,1,1,D,1,0,H,2581,Eddie Wolstenholme,13,9,7,3,0,0,4,4,8,10,1,2,1,0,0,0,10,0,,,,1.8,3,3.5,1.8,3.5,3.6,1.8,3.4,3.75,1.8,3.4,3.75
E3,21/10/00,Hull,Southend,1,1,D,1,0,H,6701,Phil Joslin,4,20,3,13,0,1,1,14,14,11,12,7,0,2,0,0,0,20,,,,2.2,2.9,2.7,2.35,3.2,2.6,2.38,3.2,2.63,2.3,3.3,2.62
E3,21/10/00,Kidderminster,Exeter,0,0,D,0,0,D,3269,Mark Warren,21,10,7,5,0,0,7,6,7,16,7,6,0,1,0,0,0,10,,,,1.8,3,3.5,1.7,3.25,4.3,1.7,3.4,4.33,1.72,3.5,4
E3,21/10/00,Scunthorpe,Darlington,1,1,D,1,1,D,3298,Brian Curson,14,10,10,6,0,0,8,9,13,10,5,3,3,3,0,0,30,30,,,,2.2,2.9,2.7,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75
E3,21/10/00,Shrewsbury,Lincoln,3,2,H,3,0,H,2476,Trevor Jones,6,7,2,5,0,0,4,7,13,11,1,0,2,4,0,0,20,40,,,,1.8,3,3.5,1.8,3.4,3.75,1.83,3.25,3.75,1.83,3.3,3.75
E3,21/10/00,Torquay,Carlisle,4,2,H,2,1,H,1778,Phil Prosser,14,9,7,6,0,0,4,4,21,11,2,3,1,2,0,0,10,20,,,,1.85,3,3.3,1.8,3.4,3.75,1.83,3.25,3.75,1.83,3.3,3.75
E3,21/10/00,York,Leyton Orient,1,1,D,0,1,A,2744,Colin Webster,13,12,6,4,0,0,5,3,13,11,6,7,1,0,0,0,10,0,,,,2.35,2.9,2.35,2.75,3.4,2.2,2.63,3.2,2.38,2.5,3.2,2.5
E3,24/10/00,Blackpool,Carlisle,3,2,H,2,0,H,4744,Phil Joslin,12,8,8,4,0,0,5,7,14,17,3,1,1,3,0,1,10,55,,,,1.5,3.4,4.7,1.55,3.6,5,1.53,3.5,5.5,1.53,3.4,6
E3,24/10/00,Brighton,Plymouth,2,0,H,1,0,H,6724,Rob Harris,17,4,11,1,1,1,15,1,9,13,1,1,0,2,0,1,0,45,,,,1.45,3.5,5,1.5,3.6,6,1.44,3.75,6.5,1.5,3.4,6.5
E3,24/10/00,Cardiff,Darlington,2,0,H,1,0,H,5440,Michael Jones,15,5,10,4,1,2,5,6,10,10,6,4,2,1,0,0,20,10,,,,2.1,3.1,2.7,1.8,3.4,3.75,2.1,3.2,3.1,2.1,3.25,3
E3,24/10/00,Halifax,York,1,3,A,0,2,A,1984,Howard Webb,9,11,5,7,0,1,6,3,7,12,5,5,2,0,0,0,20,0,,,,2.35,3,2.35,2.35,3.2,2.6,2.38,3.2,2.63,2.5,3.2,2.5
E3,24/10/00,Hull,Hartlepool,0,0,D,0,0,D,5294,Bill Burns,10,6,5,1,2,0,4,5,8,9,7,5,0,1,0,0,0,10,,,,1.75,3.1,3.6,1.85,3.25,3.75,1.83,3.25,3.75,1.8,3.2,4
E3,24/10/00,Kidderminster,Chesterfield,0,2,A,0,1,A,3844,Tony Leake,10,13,4,6,0,0,7,6,8,16,3,7,0,0,0,0,0,0,,,,2.8,3.1,2,2.85,3.25,2.2,3.2,3.1,2.1,3.25,3.25,2
E3,24/10/00,Leyton Orient,Barnet,3,1,H,1,0,H,4707,Peter Walton,15,3,15,3,1,0,6,6,5,13,1,5,2,1,0,0,20,10,,,,1.65,3.1,4,1.8,3.25,4,1.67,3.4,4.5,1.66,3.4,4.5
E3,24/10/00,Lincoln,Cheltenham,1,0,H,0,0,D,2194,Roy Pearson,8,6,3,3,0,0,2,12,16,8,7,5,1,1,0,0,10,10,,,,2.7,3.1,2.1,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.25,2.25
E3,24/10/00,Rochdale,Macclesfield,2,2,D,0,2,A,3608,Mark Cowburn,19,8,13,4,0,0,4,2,14,11,0,4,1,2,0,0,10,20,,,,1.6,3.3,4,1.8,3.4,3.75,1.73,3.25,4.33,1.66,3.4,4.5
E3,24/10/00,Scunthorpe,Shrewsbury,2,0,H,0,0,D,2552,Steve Baines,10,5,3,3,0,0,3,8,10,13,8,5,1,0,0,0,10,0,,,,1.6,3.3,4,1.6,3.6,4.5,1.67,3.4,4.5,1.61,3.4,5
E3,24/10/00,Southend,Exeter,1,1,D,0,0,D,4942,Richard Beeby,6,6,3,3,0,0,4,4,15,13,2,9,3,3,0,0,30,30,,,,1.5,3.4,4.7,1.5,3.6,6,1.53,3.4,6,1.53,3.4,6
E3,24/10/00,Torquay,Mansfield,2,2,D,0,1,A,1880,Trevor Parkes,9,9,5,4,0,0,9,6,9,15,4,4,0,4,0,0,0,40,,,,2.2,3,2.6,2.6,3.2,2.35,2.38,3.2,2.63,2.37,3.2,2.62
E3,28/10/00,Barnet,Lincoln,4,3,H,1,3,A,1642,John Brandwood,16,10,7,6,1,0,8,8,9,11,3,2,0,0,0,0,0,0,,,,1.65,3.1,4,1.55,3.6,5,1.67,3.4,4.5,1.61,3.4,5
E3,28/10/00,Carlisle,Scunthorpe,1,2,A,0,2,A,2381,Mike Dean,13,9,3,5,0,1,7,4,18,22,4,1,1,2,0,0,10,20,,,,2.7,2.9,2.2,2.85,3.25,2.2,2.75,3.25,2.25,2.75,3.25,2.25
E3,28/10/00,Cheltenham,Blackpool,0,1,A,0,1,A,3798,Barry Knight,12,6,3,4,0,0,7,3,15,11,3,4,1,4,0,0,10,40,,,,1.75,3.1,3.6,1.65,3.5,4.3,1.67,3.5,4.33,1.72,3.25,4.33
E3,28/10/00,Chesterfield,Cardiff,2,2,D,0,1,A,5378,George Cain,9,6,5,4,0,0,8,3,2,6,4,1,2,1,0,0,20,10,,,,1.55,3.3,4.5,1.65,3.5,4.3,1.62,3.4,5,1.61,3.4,5
E3,28/10/00,Darlington,Brighton,1,2,A,1,1,D,3637,Uriah Rennie,8,7,6,4,0,0,7,6,5,19,2,5,1,0,0,0,10,0,,,,2.2,2.9,2.7,2.35,3.2,2.6,2.38,3.2,2.63,2.25,3.25,2.75
E3,28/10/00,Exeter,Rochdale,0,1,A,0,0,D,2606,Paul Alcock,5,8,2,3,0,1,9,4,13,16,3,5,2,1,1,0,45,10,,,,2.8,3,2.1,2.85,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2
E3,28/10/00,Hartlepool,Leyton Orient,2,1,H,0,0,D,2133,Matt Messias,8,11,5,7,0,0,4,10,8,9,5,4,2,0,0,0,20,0,,,,2.3,2.8,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.2,3.4,2.75
E3,28/10/00,Macclesfield,Halifax,0,0,D,0,0,D,1734,Paul Robinson,10,6,6,3,1,0,8,7,11,14,2,2,0,1,0,0,0,10,,,,1.45,3,5,1.5,3.6,6,1.44,3.75,6.5,1.5,3.4,6.5
E3,28/10/00,Mansfield,Southend,1,1,D,1,1,D,2200,Alan Kaye,14,11,8,7,1,0,3,5,11,12,3,1,1,2,0,0,10,20,,,,2.2,2.9,2.7,2.6,3.2,2.35,2.5,3.2,2.5,2.37,3.2,2.62
E3,28/10/00,Shrewsbury,Torquay,1,1,D,0,0,D,2319,Frazer Stretton,10,5,3,1,0,0,6,6,8,9,2,2,1,2,0,1,10,45,,,,1.6,3.2,4.2,1.65,3.4,4.5,1.73,3.25,4.33,1.72,3.25,4.33
E3,28/10/00,York,Hull,0,0,D,0,0,D,5493,Roger Furnandiz,16,11,5,4,0,0,4,7,6,7,2,5,1,2,0,0,10,20,,,,2.35,3,2.35,2.75,3.25,2.25,2.38,3.2,2.63,2.37,3.2,2.62
E3,04/11/00,Blackpool,Shrewsbury,0,1,A,0,0,D,4850,Chris Foy,8,6,4,4,0,0,1,4,14,13,1,4,1,1,0,0,10,10,,,,1.5,3.4,4.7,1.55,3.6,5,1.57,3.6,5,1.53,3.5,5.5
E3,04/11/00,Brighton,Carlisle,4,1,H,1,1,D,6746,David Crick,9,6,6,3,0,1,5,3,21,11,3,1,0,2,0,0,0,20,,,,1.3,4,7,1.3,4.5,9,1.29,4.5,8.5,1.33,4,8.5
E3,04/11/00,Cardiff,York,4,0,H,3,0,H,6101,Steve Tomlin,18,7,13,2,1,0,7,5,15,11,3,0,1,3,0,0,10,30,,,,1.45,3.5,5,1.45,3.6,6.5,1.44,3.6,7,1.5,3.5,6
E3,04/11/00,Halifax,Exeter,3,1,H,0,0,D,1836,Matt Messias,10,10,5,5,0,1,9,3,10,9,5,0,1,1,0,0,10,10,,,,2.4,2.8,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E3,04/11/00,Hull,Darlington,2,0,H,1,0,H,5344,Micharl Ryan,8,13,5,5,0,0,4,8,14,13,3,6,3,2,0,0,30,20,,,,2,2.8,3.1,2.25,3.25,2.75,2.2,3.25,2.8,2.1,3.25,3
E3,04/11/00,Kidderminster,Cheltenham,1,1,D,1,0,H,4162,Scott Mathieson,16,14,8,7,1,1,5,6,15,12,1,4,2,3,0,0,20,30,,,,2,3,2.9,2.2,3.25,2.85,2.2,3.25,2.8,2.2,3.2,2.87
E3,04/11/00,Leyton Orient,Mansfield,2,1,H,1,0,H,4165,Bill Burns,14,9,7,2,0,0,11,4,10,12,2,3,0,1,0,0,0,10,,,,1.5,3.4,4.7,1.6,3.6,4.5,1.53,3.6,5.5,1.61,3.4,5
E3,04/11/00,Lincoln,Chesterfield,1,1,D,0,0,D,4805,Mike Riley,10,11,4,6,0,0,10,4,13,14,1,3,0,0,0,0,0,0,,,,3,2.9,2,3.5,3.25,1.9,3.5,3.25,1.91,3.5,3.25,1.9
E3,04/11/00,Rochdale,Barnet,0,0,D,0,0,D,3657,David Laws,14,10,5,4,1,0,8,4,14,8,3,10,0,0,0,0,0,0,,,,1.65,3.1,4,1.8,3.25,4,1.67,3.4,4.5,1.66,3.4,4.5
E3,04/11/00,Scunthorpe,Hartlepool,3,0,H,1,0,H,3241,Tony Bates,13,6,7,5,0,0,4,2,8,12,6,1,2,1,0,0,20,10,,,,1.65,3.1,4,1.7,3.25,4.3,1.73,3.25,4.33,1.72,3.25,4.33
E3,04/11/00,Southend,Macclesfield,3,1,H,0,0,D,4190,Paul Alcock,20,11,9,5,0,0,11,7,15,4,3,4,1,5,0,1,10,75,,,,1.8,2.9,3.6,1.7,3.25,4.3,1.8,3.25,4,1.72,3.25,4.33
E3,04/11/00,Torquay,Plymouth,1,1,D,0,1,A,3936,Paul Danson,14,5,4,1,1,0,7,4,23,13,0,3,2,0,0,0,20,0,,,,2.3,2.9,2.5,2.5,3.2,2.5,2.38,3.2,2.63,2.37,3.2,2.62
E3,11/11/00,Barnet,Blackpool,7,0,H,4,0,H,2520,Richard Beeby,21,11,13,4,2,0,12,5,12,13,3,2,1,1,0,0,10,10,,,,2.1,2.9,2.9,2,3.25,3.25,2.2,3.25,2.8,2.1,3.25,3
E3,11/11/00,Carlisle,Southend,3,1,H,2,0,H,2201,Micharl Ryan,10,8,6,2,0,0,5,5,17,10,5,1,2,3,0,0,20,30,,,,3.1,3,1.9,3.75,3.4,1.8,3.25,3.25,2,3.25,3.25,2
E3,11/11/00,Cheltenham,Leyton Orient,1,1,D,0,0,D,3375,Roger Furnandiz,6,11,2,6,0,1,2,2,12,6,5,3,2,2,0,0,20,20,,,,2.1,3,2.8,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75
E3,11/11/00,Chesterfield,Hull,1,0,H,0,0,D,5659,Mike Pike,10,5,5,3,0,0,8,4,6,7,3,0,0,2,0,0,0,20,,,,1.5,3.4,4.7,1.57,3.6,5,1.53,3.5,5.5,1.57,3.2,6
E3,11/11/00,Darlington,Halifax,0,1,A,0,1,A,3488,Graham Laws,9,10,5,6,0,0,9,5,11,16,2,8,0,0,0,0,0,0,,,,1.5,3.4,4.7,1.6,3.4,5,1.57,3.5,5.2,1.5,3.25,7
E3,11/11/00,Exeter,Scunthorpe,2,1,H,0,0,D,2556,John Brandwood,13,11,8,7,0,0,5,8,14,9,4,5,0,0,0,0,0,0,,,,2.5,2.9,2.3,2.6,3.2,2.35,2.75,3.25,2.25,2.75,3.25,2.25
E3,11/11/00,Hartlepool,Kidderminster,3,1,H,0,1,A,2726,Uriah Rennie,10,8,5,4,0,0,6,5,6,6,3,1,0,4,0,0,0,40,,,,1.9,3,3.1,2.1,3.25,3,2.2,3.25,3,1.9,3.25,3.5
E3,11/11/00,Macclesfield,Brighton,0,0,D,0,0,D,2654,Alan Kaye,13,9,7,3,0,0,6,8,8,9,2,3,1,0,0,0,10,0,,,,2.7,2.9,2.2,2.85,3.25,2.2,3.2,3.3,2,3,3.25,2.1
E3,11/11/00,Mansfield,Rochdale,1,0,H,0,0,D,2543,Lee Cable,6,15,4,7,0,0,3,4,13,16,9,4,1,1,0,0,10,10,,,,2.6,3,2.2,2.75,3.25,2.25,2.8,3.3,2.2,2.8,3.25,2.2
E3,11/11/00,York,Torquay,3,2,H,2,2,D,2415,Tony Leake,22,8,8,3,1,1,7,3,13,11,5,5,0,1,0,0,0,10,,,,1.7,3.1,3.8,1.9,3.25,3.5,1.83,3.4,3.6,1.8,3.2,4
E3,22/11/00,Cardiff,Lincoln,3,2,H,1,2,A,4786,Phil Prosser,19,6,7,4,0,1,13,4,14,21,1,1,3,2,0,0,30,20,,,,1.45,3.5,5,,,,1.44,3.6,7,1.4,3.75,7.5
E3,25/11/00,Blackpool,Darlington,2,1,H,1,0,H,3683,Andy Hall,9,9,5,6,0,0,2,5,13,14,8,8,2,2,0,0,20,20,,,,1.8,3,3.5,2.2,3.25,2.87,1.91,3.25,3.4,1.9,3.25,3.5
E3,25/11/00,Brighton,Shrewsbury,4,0,H,2,0,H,6556,Paul Danson,10,3,7,2,0,0,12,1,15,17,6,3,1,2,0,1,10,45,,,,1.35,3.8,6.2,1.4,3.75,7,1.4,3.75,7,1.4,3.6,8
E3,25/11/00,Cardiff,Hartlepool,3,2,H,1,1,D,6251,Paul Rejer,14,5,9,3,0,1,7,3,12,9,3,4,0,1,0,0,0,10,,,,1.5,3.4,4.7,1.5,3.6,6,1.5,3.5,6,1.53,3.5,5.5
E3,25/11/00,Halifax,Chesterfield,2,2,D,0,0,D,2769,Brian Curson,8,18,4,8,0,0,4,4,12,11,8,1,1,1,0,0,10,10,,,,3.8,3.1,1.7,3.5,3.25,1.91,4,3.4,1.73,4,3.5,1.72
