round,home_team,home_score,away_score,away_team,notes
31,Bayern,2,1,Leverkusen,"(Eder 43, Willmer 58 - Götz 38) [26 Nachtweih(Bayern) m/pen]"
31,Uerdingen,3,0,Karlsruher,"(Gudmundsson 30, Schäfer 62, 69)"
31,Bielefeld,3,2,B'schweig,"(Foda 20, Ozaki 55, Rautiainen 75 - Gorski 47,Scheike 72)"
31,Dortmund,2,1,Frankfurt,"(Rüssmann 12, Raducanu 86 - Mohr 59)[May 21]"
31,K'lautern,5,2,Bochum,"(Moser 21, Hübner 63, Melzer 66, Schupp 68, T.Allofs71 - Fischer 78, Kuntz 82)"
31,Karlsruher,0,4,Bayern,"(Matthäus 40, Kögl 46, Lerby 77, Rummenigge 90)[89 Lerby (Bayern) m/pen]"
32,Frankfurt,1,1,Schalke,(Körbel 75 - Jakobs 68)
32,Dortmund,1,3,Bielefeld,"(Anderbrügge 39 - Ozaki 43, Borchers 62, Reich 84)[May 25]"
32,B'schweig,0,2,Werder,"(Völler 6, Reinders 84)(sent off: Otten (Werder, 76))"
32,Leverkusen,4,4,1. FC Köln,"(Schreier 22, Schlegel 36, Waas 64 p, 75 -Littbarski 25, 39, Lehnhoff 44, Lefkes 50)"
32,Bochum,2,1,Stuttgart,"(F.Schulz 9, K-H.Förster 61 o - Claesen 48) [55Claesen (Stuttgart) m/pen]"
32,M'gladbach,3,0,Mannheim,"(Criens 24, 86, Mill 75)(sent off: Frontzeck (M'gladbach, 77))"
32,Hamburger,1,2,Düsseldorf,"(Kaltz 48 p - Kaiser 28, Dusend 46)[May 29]"
32,K'lautern,6,1,Uerdingen,"(Brehme 21, 24 p, T.Allofs 41, Hoos 64, 84,Hübner 74 - Loontiens 2)"
33,Schalke,3,1,Dortmund,"(Jakobs 15, Täuber 20, Kleppinger 90 - Schüler 44)"
33,Frankfurt,1,0,Hamburger,(Berthold 54)
33,Düsseldorf,2,1,M'gladbach,"(Thiele 35, 54 - Mill 28)"
33,Mannheim,2,0,Bochum,"(Rombach 12, Walter 90)"
33,Stuttgart,4,1,Leverkusen,"(Ohlicher 19, 43 p, A.Müller 28, Allgöwer 87 -Schlegel 57)"
33,1. FC Köln,3,4,Karlsruher,"(K.Allofs 39, 52, Walz 2 o - Günther 35, 83, Walz 67,Glückler 80)"
33,Bayern,3,0,K'lautern,"(Matthäus 38, Wohlfahrt 51, Pflügler 75)"
33,Uerdingen,1,2,B'schweig,"(Gudmundsson 43 - Worm 31, M.Bruns 37)"
33,Werder,2,1,Bielefeld,"(Möhlmann 19, Reinders 89 - Ozaki 60)"
34,Bielefeld,1,0,Uerdingen,(Foda 7)
34,B'schweig,0,1,Bayern,(Hoeneß 49)
34,K'lautern,6,0,1. FC Köln,"(T.Allofs 28, 32, 76, Prestin 47 o, Brehme 59 p,Melzer 72)"
34,Karlsruher,1,1,Stuttgart,(Harforth 52 - Thoma 13)
34,Leverkusen,2,1,Mannheim,"(Hinterberger 9, Waas 29 - Tsionanis 82)"
34,Bochum,1,0,Düsseldorf,(Schulz 34)
34,M'gladbach,3,3,Frankfurt,"(H-G.Bruns 25, 79, Rahn 78 - Tobolik 2, 85, Mohr 42)"
34,Hamburger,2,0,Schalke,"(Schröder 21, Wuttke 74)(sent off: Täuber (Schalke, 56))"
34,Dortmund,2,0,Werder,"(Schüler 56, Egli 85)"
