Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,SYH,SYD,SYA
F2,02/02/02,Amiens,Le Mans,0,4,A,0,1,A,2.1,2.8,3.3,2,2.8,3.1,2.2,2.75,3.25
F2,02/02/02,Gueugnon,St Etienne,1,1,D,0,0,D,1.92,2.9,3.7,2,2.8,3.1,1.909,2.875,4
F2,02/02/02,Istres,Chateauroux,2,0,H,0,0,D,2.4,2.85,2.72,2.4,2.7,2.6,2.5,2.7,2.8
F2,02/02/02,Laval,Nancy,1,0,H,0,0,D,2.15,2.85,3.12,2,2.8,3.1,2.1,2.75,3.5
F2,02/02/02,Le Havre,Creteil,3,1,H,2,0,H,1.4,3.6,6.95,1.4,3.4,6,1.444,3.5,7
F2,02/02/02,Martigues,Wasquehal,0,2,A,0,2,A,2.15,2.85,3.15,2.1,2.8,3,2.25,2.75,3.1
F2,02/02/02,Niort,Nimes,0,0,D,0,0,D,1.78,2.95,4.25,1.75,2.9,3.8,1.8,2.7,5
F2,03/02/02,Nice,Caen,2,1,H,1,1,D,1.8,2.95,4.15,1.7,2.9,4,1.8,3,4
F2,03/02/02,Strasbourg,Beauvais,1,1,D,1,1,D,1.78,2.95,4.25,1.75,2.9,3.8,1.727,3.1,4.5
F2,05/02/02,Le Mans,Le Havre,2,0,H,0,0,D,2.25,2.85,2.95,2.2,2.7,2.9,2.1,2.8,3.4
F2,06/02/02,Ajaccio,Amiens,1,1,D,0,0,D,1.65,3,5.1,1.6,3,4.6,1.615,3.1,5.5
F2,06/02/02,Beauvais,Niort,0,0,D,0,0,D,1.53,3.2,6,1.55,3.1,4.8,1.5,3.2,7
F2,06/02/02,Caen,Istres,1,1,D,1,1,D,1.75,3,4.35,1.8,2.8,3.7,1.727,2.875,5
F2,06/02/02,Chateauroux,Laval,1,2,A,1,2,A,1.77,2.95,4.3,1.9,2.8,3.4,1.909,2.7,4.333
F2,06/02/02,Creteil,Nimes,1,1,D,1,0,H,1.9,2.9,3.85,1.9,2.8,3.4,2.2,2.7,3.25
F2,06/02/02,Grenoble,Martigues,3,2,H,0,1,A,1.75,2.95,4.45,1.7,2.9,4,1.909,2.875,4
F2,06/02/02,Nancy,Strasbourg,2,1,H,1,1,D,2.57,2.75,2.62,2.6,2.7,2.4,2.75,2.75,2.5
F2,06/02/02,St Etienne,Nice,0,0,D,0,0,D,2.15,2.8,3.2,2.1,2.8,3,2.1,3.2,3
F2,07/02/02,Wasquehal,Gueugnon,3,3,D,1,0,H,2,2.9,3.45,2.1,2.8,3,,,
F2,12/02/02,Amiens,Wasquehal,2,0,H,0,0,D,2.06,2.85,3.32,2.1,2.8,3,,,
F2,12/02/02,Gueugnon,Grenoble,1,1,D,0,1,A,1.84,2.85,4.12,1.85,2.8,3.5,,,
F2,12/02/02,Istres,Ajaccio,2,2,D,2,1,H,2.78,2.8,2.38,2.7,2.6,2.4,,,
F2,12/02/02,Laval,Le Mans,1,2,A,0,1,A,2.12,2.9,3.12,2.3,2.7,2.7,,,
F2,12/02/02,Le Havre,Caen,2,1,H,2,0,H,1.52,3.3,5.72,1.5,3.2,5,,,
F2,12/02/02,Martigues,Chateauroux,1,0,H,0,0,D,2.45,2.85,2.65,2.4,2.7,2.6,,,
F2,12/02/02,Nice,Creteil,2,1,H,0,0,D,1.48,3.3,6.35,1.5,3.2,5,,,
F2,12/02/02,Nimes,Beauvais,1,1,D,1,0,H,2.9,2.8,2.3,2.8,2.6,2.3,,,
F2,12/02/02,Niort,Nancy,0,0,D,0,0,D,2.12,2.8,3.25,2.2,2.7,2.9,,,
F2,12/02/02,Strasbourg,St Etienne,1,0,H,1,0,H,1.52,3.35,5.55,1.55,3,5,,,
F2,16/02/02,Ajaccio,Martigues,1,0,H,1,0,H,1.4,3.65,6.8,1.4,3.4,6,,,
F2,16/02/02,Amiens,Gueugnon,0,0,D,0,0,D,2.18,2.7,3.25,2.1,2.8,3,,,
F2,16/02/02,Caen,Strasbourg,2,1,H,2,0,H,2.8,2.75,2.4,2.7,2.6,2.4,,,
F2,16/02/02,Chateauroux,Niort,2,1,H,2,0,H,1.78,2.9,4.35,1.9,2.8,3.4,,,
F2,16/02/02,Creteil,Laval,0,0,D,0,0,D,2.32,2.75,2.92,2.3,2.7,2.7,,,
F2,16/02/02,Grenoble,Nice,1,2,A,0,1,A,2.18,2.75,3.2,2.3,2.8,2.6,,,
F2,16/02/02,Le Mans,Istres,2,2,D,1,1,D,1.62,3.1,5.1,1.6,3,4.6,,,
F2,16/02/02,Nancy,Nimes,1,1,D,1,0,H,1.65,3.15,4.75,1.6,3,4.6,,,
F2,16/02/02,Wasquehal,Le Havre,2,2,D,1,2,A,2.55,2.65,2.72,2.4,2.6,2.7,,,
F2,17/02/02,St Etienne,Beauvais,1,2,A,0,1,A,2.55,2.7,2.68,2.4,2.6,2.7,,,
F2,23/02/02,Beauvais,Nancy,0,1,A,0,0,D,1.65,3,5.1,1.6,2.9,4.8,1.667,3.1,5
F2,23/02/02,Istres,Grenoble,1,1,D,1,0,H,2.1,2.65,3.55,2.1,2.8,3,2.1,2.75,3.5
F2,23/02/02,Laval,Wasquehal,3,0,H,2,0,H,1.95,2.75,3.85,2,2.7,3.3,1.909,2.875,4
F2,23/02/02,Le Havre,St Etienne,0,0,D,0,0,D,1.5,3.3,6,1.5,3.2,5,1.444,3.4,7
F2,23/02/02,Martigues,Amiens,1,1,D,1,0,H,2.35,2.6,3.1,2.3,2.7,2.7,2.375,2.8,2.875
F2,23/02/02,Nice,Le Mans,3,2,H,1,1,D,1.95,2.75,3.85,1.9,2.8,3.7,1.909,2.875,4
F2,23/02/02,Nimes,Chateauroux,0,1,A,0,1,A,2.5,2.65,2.8,2.4,2.6,2.7,2.5,2.6,2.9
F2,23/02/02,Niort,Caen,2,0,H,0,0,D,2.1,2.55,3.75,2.1,2.7,3.1,2.25,2.5,3.6
F2,23/02/02,Strasbourg,Creteil,0,2,A,0,0,D,1.36,3.7,7.7,1.3,3.6,8,1.333,3.75,9
F2,24/02/02,Gueugnon,Ajaccio,1,2,A,0,0,D,2.6,2.5,2.85,2.4,2.65,2.65,2.5,2.625,2.875
F2,02/03/02,Amiens,Chateauroux,0,1,A,0,0,D,2.1,2.8,3.5,2.1,2.7,2.9,2.2,2.8,3.2
F2,02/03/02,Laval,Strasbourg,3,0,H,1,0,H,2.5,2.8,2.75,2.4,2.7,2.6,2.625,2.75,2.6
F2,02/03/02,Nancy,Le Havre,1,1,D,0,0,D,2.4,2.7,3,2.3,2.6,2.8,2.5,2.7,2.8
F2,02/03/02,St Etienne,Wasquehal,0,2,A,0,1,A,1.96,2.9,3.75,1.9,2.8,3.4,1.909,2.875,4
F2,06/03/02,Ajaccio,Nice,1,1,D,0,1,A,1.8,2.9,4.4,1.75,2.9,3.8,1.8,3,4.333
F2,06/03/02,Caen,Nimes,1,0,H,0,0,D,1.7,2.9,5.2,1.7,2.9,4,1.727,2.875,5
F2,06/03/02,Chateauroux,Nancy,1,1,D,1,0,H,1.95,2.8,3.85,1.9,2.8,3.4,2,2.8,3.75
F2,06/03/02,Creteil,Niort,1,3,A,1,0,H,2,2.75,3.8,2,2.7,3.3,2.1,2.7,3.6
F2,06/03/02,Grenoble,Beauvais,0,0,D,0,0,D,2.65,2.65,2.7,2.55,2.6,2.55,2.5,2.7,2.8
F2,06/03/02,Gueugnon,Martigues,1,2,A,0,1,A,1.68,3,5,1.7,2.8,4.2,1.727,2.875,5
F2,06/03/02,Le Mans,Strasbourg,1,0,H,1,0,H,2.15,2.75,3.35,2.1,2.7,3.1,2.3,2.7,3.1
F2,06/03/02,St Etienne,Laval,3,1,H,0,0,D,2.3,2.8,3,2.2,2.7,2.9,2.375,2.8,2.875
F2,06/03/02,Wasquehal,Istres,1,0,H,1,0,H,2,2.6,4.1,2,2.7,3.3,1.909,2.875,4
F2,07/03/02,Amiens,Le Havre,2,0,H,0,0,D,2.55,2.6,2.85,2.5,2.6,2.7,2.625,2.75,2.75
F2,10/03/02,Gueugnon,Nancy,1,0,H,1,0,H,2.3,2.65,3.2,2.2,2.6,3,,,
F2,15/03/02,Strasbourg,Ajaccio,0,0,D,0,0,D,2,2.8,3.7,2,2.7,3.3,2.1,2.75,3.5
F2,16/03/02,Beauvais,Chateauroux,1,1,D,1,0,H,1.9,2.85,4,1.8,2.8,3.7,,,
F2,16/03/02,Istres,Creteil,0,0,D,0,0,D,2.05,2.7,3.7,1.9,2.8,3.4,1.909,2.875,4
F2,16/03/02,Laval,Amiens,2,2,D,0,1,A,1.92,2.8,4,1.85,2.8,3.5,1.833,2.8,4.5
F2,16/03/02,Le Havre,Gueugnon,2,1,H,1,0,H,1.6,3.05,5.7,1.55,3.1,4.8,1.533,3.25,6
F2,16/03/02,Martigues,St Etienne,1,1,D,1,0,H,2.2,2.75,3.25,2.1,2.7,3.1,2.25,2.7,3.2
F2,16/03/02,Nancy,Caen,3,3,D,0,0,D,1.87,2.8,4.2,1.8,2.8,3.7,1.833,2.875,4.333
F2,16/03/02,Nice,Wasquehal,2,1,H,0,1,A,1.65,3.1,5,1.6,3,4.6,1.667,3.1,5
F2,16/03/02,Nimes,Grenoble,1,1,D,1,0,H,2.33,2.65,3.1,2.4,2.6,2.7,2.3,2.625,3.25
F2,16/03/02,Niort,Le Mans,1,0,H,0,0,D,2.55,2.6,2.85,2.4,2.6,2.7,2.6,2.6,2.8
F2,23/03/02,Ajaccio,Laval,2,0,H,1,0,H,1.58,3.2,5.25,1.6,2.9,4.8,1.615,3.1,5.5
F2,23/03/02,Amiens,Istres,1,2,A,1,2,A,1.8,2.75,4.75,1.8,2.7,3.8,1.8,2.7,5
F2,23/03/02,Caen,Beauvais,3,2,H,1,2,A,2.65,2.65,2.62,2.55,2.6,2.55,2.5,2.7,2.8
F2,23/03/02,Creteil,Chateauroux,2,2,D,1,1,D,2.5,2.85,2.6,2.45,2.7,2.55,2.5,2.7,2.8
F2,23/03/02,Grenoble,Nancy,2,3,A,1,2,A,2.02,2.6,3.9,2,2.6,3.4,2.1,2.75,3.5
F2,23/03/02,Gueugnon,Nice,2,0,H,1,0,H,2.5,2.6,2.85,2.3,2.6,2.8,2.375,2.6,3.1
F2,23/03/02,Le Mans,Nimes,1,0,H,0,0,D,1.45,3.45,6.4,1.45,3.3,5.5,1.444,3.3,7.5
F2,23/03/02,Martigues,Le Havre,1,3,A,1,2,A,2.6,2.7,2.7,2.55,2.6,2.55,2.875,2.625,2.5
F2,23/03/02,St Etienne,Niort,1,0,H,0,0,D,1.92,2.8,3.88,1.9,2.7,3.5,1.909,2.875,4
F2,23/03/02,Wasquehal,Strasbourg,1,1,D,0,1,A,2.35,2.65,3,2.3,2.6,2.8,2.4,2.75,2.875
F2,26/03/02,Beauvais,Le Mans,1,1,D,1,0,H,1.85,2.9,4.1,1.9,2.8,3.4,2,2.75,3.8
F2,26/03/02,Chateauroux,Caen,0,2,A,0,0,D,1.75,3,4.4,1.7,2.8,4.2,1.8,2.875,4.5
F2,26/03/02,Istres,Gueugnon,2,0,H,1,0,H,2.2,2.65,3.35,2,2.6,3.5,2.25,2.6,3.4
F2,26/03/02,Laval,Martigues,2,1,H,0,1,A,1.6,3.25,5,1.8,3,3.5,1.727,3.1,4.5
F2,26/03/02,Le Havre,Ajaccio,0,1,A,0,1,A,1.92,2.8,4,1.9,2.8,3.4,2,2.75,3.8
F2,26/03/02,Nancy,Creteil,0,0,D,0,0,D,1.72,3,4.6,1.8,3,3.5,1.727,3.1,4.5
F2,26/03/02,Nice,Amiens,3,0,H,2,0,H,1.6,3.2,5.1,1.6,2.7,5.4,1.615,3.1,5.5
F2,26/03/02,Nimes,St Etienne,0,0,D,0,0,D,2.4,2.7,2.9,2.6,2.5,2.6,2.375,2.7,3
F2,26/03/02,Niort,Wasquehal,1,0,H,1,0,H,2.05,2.7,3.6,2,2.6,3.5,2.1,2.625,3.75
F2,26/03/02,Strasbourg,Grenoble,1,1,D,0,1,A,1.45,3.45,6.7,1.5,3.2,5,1.5,3.25,6.5
F2,30/03/02,Nancy,Martigues,1,1,D,1,0,H,1.7,3.1,4.6,,,,1.727,3.1,4.5
F2,01/04/02,Strasbourg,Istres,2,0,H,1,0,H,1.45,3.4,6.85,1.5,3.2,5,,,
F2,05/04/02,Amiens,Strasbourg,0,2,A,0,1,A,2.8,2.7,2.5,2.7,2.6,2.4,,,
F2,06/04/02,Ajaccio,Niort,1,0,H,0,0,D,1.45,3.4,6.85,1.4,3.4,6,,,
F2,06/04/02,Creteil,Beauvais,1,0,H,0,0,D,2.8,2.7,2.5,2.6,2.7,2.4,,,
F2,06/04/02,Grenoble,Chateauroux,0,2,A,0,0,D,2.3,2.7,3.1,2.2,2.6,3,,,
F2,06/04/02,Gueugnon,Laval,3,4,A,2,3,A,2.2,2.75,3.25,2.2,2.6,3,,,
F2,06/04/02,Le Havre,Nice,1,1,D,0,1,A,1.85,2.85,4.2,1.9,2.8,3.4,,,
F2,06/04/02,Le Mans,Nancy,1,0,H,1,0,H,1.7,3.05,4.7,1.65,2.8,4.5,,,
F2,06/04/02,Martigues,Istres,1,1,D,1,0,H,2.2,2.65,3.4,2.1,2.6,3.2,,,
F2,06/04/02,St Etienne,Caen,0,1,A,0,0,D,2,2.8,3.75,1.9,2.8,3.4,,,
F2,06/04/02,Wasquehal,Nimes,3,4,A,2,3,A,1.7,3.05,4.7,1.65,2.8,4.5,,,
F2,09/04/02,Nimes,Strasbourg,1,3,A,1,1,D,2.75,3.05,2.25,3.1,2.7,2.1,,,
F2,13/04/02,Beauvais,Wasquehal,0,0,D,0,0,D,1.45,3.5,6.2,1.4,3.5,5.6,1.444,3.6,6.5
F2,13/04/02,Caen,Creteil,3,0,H,2,0,H,1.85,3,3.8,,,,1.833,2.875,4.333,,,,,,,,,
F2,13/04/02,Chateauroux,Le Mans,0,2,A,0,0,D,2.28,2.9,2.82,,,,2.375,3,2.7,,,,,,,,,
F2,13/04/02,Istres,Le Havre,1,3,A,1,0,H,2.82,2.8,2.35,2.7,2.6,2.4,,,,,,,,,,,,
F2,13/04/02,Laval,Grenoble,1,2,A,1,2,A,1.68,3,4.75,1.6,3,4.6,1.8,2.875,4.5,,,,,,,,,
F2,13/04/02,Nancy,St Etienne,0,3,A,0,1,A,1.9,2.75,4.05,,,,,,,,,,,,,,,
F2,13/04/02,Nice,Martigues,1,0,H,1,0,H,1.35,3.75,7.7,1.3,3.6,8,1.364,4,7,,,,,,,,,
F2,13/04/02,Niort,Amiens,2,2,D,1,0,H,1.95,2.8,3.75,,,,,,,,,,,,,,,
F2,13/04/02,Strasbourg,Gueugnon,0,0,D,0,0,D,1.32,3.9,8.2,1.3,3.6,8,1.364,4,7,,,,,,,,,
F2,14/04/02,Nimes,Ajaccio,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,
F2,26/04/02,Ajaccio,Beauvais,1,0,H,1,0,H,1.8,3.25,3.8,,,,,,,,,,,,,,,
F2,26/04/02,Amiens,Nimes,2,1,H,1,0,H,1.58,3.5,4.75,,,,,,,,,,,,,,,
F2,26/04/02,Grenoble,Creteil,1,2,A,0,2,A,2.7,2.75,2.45,,,,,,,,,,,,,,,
F2,26/04/02,Gueugnon,Niort,1,2,A,1,1,D,1.95,2.85,3.8,,,,,,,,,,,,,,,
F2,26/04/02,Le Havre,Laval,4,1,H,1,1,D,1.3,4.35,7.65,,,,,,,,,,,,,,,
F2,26/04/02,Le Mans,Caen,1,2,A,1,2,A,1.4,4,6.1,,,,,,,,,,,,,,,
F2,26/04/02,Martigues,Strasbourg,0,1,A,0,0,D,3.65,3.05,1.9,,,,,,,,,,,,,,,
F2,26/04/02,Nice,Istres,3,0,H,1,0,H,1.27,4.5,8.75,,,,,,,,,,,,,,,
F2,26/04/02,St Etienne,Chateauroux,1,0,H,1,0,H,2.25,2.8,3.1,,,,,,,,,,,,,,,
F2,26/04/02,Wasquehal,Nancy,0,3,A,0,1,A,2.2,2.7,3.3,,,,,,,,,,,,,,,
F2,03/05/02,Beauvais,Amiens,1,1,D,0,0,D,1.88,2.75,4.05,1.8,2.9,3.6,,,,,,,,,,,,
F2,03/05/02,Caen,Grenoble,3,2,H,2,1,H,1.62,3.2,4.72,1.55,3.2,4.6,,,,,,,,,,,,
F2,03/05/02,Chateauroux,Wasquehal,3,2,H,0,1,A,,,,,,,,,,,,,,,,,,
F2,03/05/02,Creteil,Le Mans,1,0,H,0,0,D,2.35,3,2.6,2.3,2.9,2.5,,,,,,,,,,,,
F2,03/05/02,Istres,St Etienne,1,0,H,0,0,D,2.1,2.8,3.22,2.2,2.9,2.7,,,,,,,,,,,,
F2,03/05/02,Laval,Nice,3,4,A,2,0,H,2.25,2.8,2.92,2.2,2.9,2.7,,,,,,,,,,,,
F2,03/05/02,Nancy,Ajaccio,1,0,H,1,0,H,2.6,2.8,2.5,2.4,2.9,2.4,,,,,,,,,,,,
F2,03/05/02,Nimes,Gueugnon,3,1,H,3,0,H,2.55,2.85,2.5,2.3,2.9,2.5,,,,,,,,,,,,
F2,03/05/02,Niort,Martigues,2,1,H,0,0,D,1.7,3.15,4.2,1.55,3.2,4.6,,,,,,,,,,,,
F2,03/05/02,Strasbourg,Le Havre,1,0,H,1,0,H,1.98,2.7,3.75,1.85,2.8,3.5,,,,,,,,,,,,
